 i       X     FEXACT   FI_LAXW   ERR_LAXW
 115   0.28822   0.97130   0.97349   0.00219
 116   0.29073   0.96744   0.96977   0.00234
 117   0.29323   0.96333   0.96581   0.00248
 118   0.29574   0.95899   0.96161   0.00262
 119   0.29825   0.95441   0.95717   0.00276
 120   0.30075   0.94959   0.95249   0.00290
 121   0.30326   0.94453   0.94758   0.00304
 122   0.30576   0.93924   0.94243   0.00318
 123   0.30827   0.93372   0.93704   0.00332
 124   0.31078   0.92797   0.93143   0.00346
 125   0.31328   0.92199   0.92558   0.00360
 126   0.31579   0.91577   0.91951   0.00373
 127   0.31830   0.90933   0.91320   0.00387
 128   0.32080   0.90267   0.90667   0.00400
 129   0.32331   0.89578   0.89992   0.00414
 130   0.32581   0.88867   0.89294   0.00427
 131   0.32832   0.88134   0.88574   0.00440
 132   0.33083   0.87379   0.87832   0.00453
 133   0.33333   0.86603   0.87068   0.00466
 134   0.33584   0.85804   0.86283   0.00479
 135   0.33835   0.84985   0.85477   0.00491
 136   0.34085   0.84145   0.84649   0.00504
 137   0.34336   0.83283   0.83800   0.00516
 138   0.34586   0.82401   0.82930   0.00529
 139   0.34837   0.81499   0.82040   0.00541
 140   0.35088   0.80577   0.81129   0.00553
 141   0.35338   0.79634   0.80199   0.00565
 142   0.35589   0.78672   0.79248   0.00577
 143   0.35840   0.77690   0.78278   0.00588
 144   0.36090   0.76689   0.77288   0.00600
 145   0.36341   0.75669   0.76280   0.00611
 146   0.36591   0.74630   0.75252   0.00622
 147   0.36842   0.73572   0.74206   0.00633
 148   0.37093   0.72497   0.73141   0.00644
 149   0.37343   0.71403   0.72058   0.00655
 150   0.37594   0.70292   0.70957   0.00665
 151   0.37845   0.69163   0.69839   0.00676
 152   0.38095   0.68017   0.68703   0.00686
 153   0.38346   0.66855   0.67550   0.00696
 154   0.38596   0.65675   0.66381   0.00706
 155   0.38847   0.64480   0.65195   0.00715
 156   0.39098   0.63268   0.63993   0.00725
 157   0.39348   0.62041   0.62775   0.00734
 158   0.39599   0.60798   0.61541   0.00743
 159   0.39850   0.59540   0.60293   0.00752
 160   0.40100   0.58268   0.59029   0.00761
 161   0.40351   0.56981   0.57751   0.00770
 162   0.40602   0.55680   0.56458   0.00778
 163   0.40852   0.54365   0.55151   0.00786
 164   0.41103   0.53036   0.53831   0.00794
 165   0.41353   0.51695   0.52497   0.00802
 166   0.41604   0.50341   0.51150   0.00810
 167   0.41855   0.48974   0.49791   0.00817
 168   0.42105   0.47595   0.48419   0.00824
 169   0.42356   0.46204   0.47035   0.00831
 170   0.42607   0.44802   0.45640   0.00838
 171   0.42857   0.43388   0.44233   0.00845
 172   0.43108   0.41964   0.42815   0.00851
 173   0.43358   0.40530   0.41387   0.00857
 174   0.43609   0.39085   0.39949   0.00863
 175   0.43860   0.37631   0.38500   0.00869
 176   0.44110   0.36167   0.37042   0.00875
 177   0.44361   0.34695   0.35575   0.00880
 178   0.44612   0.33214   0.34099   0.00885
 179   0.44862   0.31724   0.32614   0.00890
 180   0.45113   0.30227   0.31122   0.00895
 181   0.45363   0.28722   0.29621   0.00899
 182   0.45614   0.27210   0.28114   0.00903
 183   0.45865   0.25692   0.26599   0.00907
 184   0.46115   0.24167   0.25078   0.00911
 185   0.46366   0.22636   0.23550   0.00914
 186   0.46617   0.21099   0.22017   0.00918
 187   0.46867   0.19557   0.20478   0.00921
 188   0.47118   0.18011   0.18934   0.00924
 189   0.47368   0.16459   0.17386   0.00926
 190   0.47619   0.14904   0.15833   0.00929
 191   0.47870   0.13345   0.14276   0.00931
 192   0.48120   0.11783   0.12716   0.00933
 193   0.48371   0.10218   0.11152   0.00934
 194   0.48622   0.08650   0.09586   0.00936
 195   0.48872   0.07080   0.08018   0.00937
 196   0.49123   0.05509   0.06447   0.00938
 197   0.49373   0.03936   0.04875   0.00939
 198   0.49624   0.02362   0.03301   0.00939
 199   0.49875   0.00787   0.01727   0.00940
 200   0.50125  -0.00787   0.00153   0.00940
 201   0.50376  -0.02362  -0.01422   0.00940
 202   0.50627  -0.03936  -0.02997   0.00939
 203   0.50877  -0.05509  -0.04570   0.00939
 204   0.51128  -0.07080  -0.06143   0.00938
 205   0.51378  -0.08650  -0.07713   0.00937
 206   0.51629  -0.10218  -0.09282   0.00935
 207   0.51880  -0.11783  -0.10849   0.00934
 208   0.52130  -0.13345  -0.12413   0.00932
 209   0.52381  -0.14904  -0.13974   0.00930
 210   0.52632  -0.16459  -0.15532   0.00928
 211   0.52882  -0.18011  -0.17085   0.00925
 212   0.53133  -0.19557  -0.18635   0.00923
 213   0.53383  -0.21099  -0.20179   0.00920
 214   0.53634  -0.22636  -0.21719   0.00916
 215   0.53885  -0.24167  -0.23254   0.00913
 216   0.54135  -0.25692  -0.24782   0.00909
 217   0.54386  -0.27210  -0.26305   0.00906
 218   0.54637  -0.28722  -0.27821   0.00902
 219   0.54887  -0.30227  -0.29330   0.00897
 220   0.55138  -0.31724  -0.30831   0.00893
 221   0.55388  -0.33214  -0.32326   0.00888
 222   0.55639  -0.34695  -0.33812   0.00883
 223   0.55890  -0.36167  -0.35289   0.00878
 224   0.56140  -0.37631  -0.36758   0.00873
 225   0.56391  -0.39085  -0.38218   0.00867
 226   0.56642  -0.40530  -0.39669   0.00861
 227   0.56892  -0.41964  -0.41109   0.00855
 228   0.57143  -0.43388  -0.42540   0.00849
 229   0.57393  -0.44802  -0.43959   0.00842
 230   0.57644  -0.46204  -0.45368   0.00836
 231   0.57895  -0.47595  -0.46766   0.00829
 232   0.58145  -0.48974  -0.48152   0.00822
 233   0.58396  -0.50341  -0.49526   0.00814
 234   0.58647  -0.51695  -0.50888   0.00807
 235   0.58897  -0.53036  -0.52237   0.00799
 236   0.59148  -0.54365  -0.53573   0.00791
 237   0.59398  -0.55680  -0.54896   0.00783
 238   0.59649  -0.56981  -0.56206   0.00775
 239   0.59900  -0.58268  -0.57501   0.00767
 240   0.60150  -0.59540  -0.58782   0.00758
 241   0.60401  -0.60798  -0.60049   0.00749
 242   0.60652  -0.62041  -0.61301   0.00740
 243   0.60902  -0.63268  -0.62537   0.00731
 244   0.61153  -0.64480  -0.63758   0.00721
 245   0.61404  -0.65675  -0.64963   0.00712
 246   0.61654  -0.66855  -0.66153   0.00702
 247   0.61905  -0.68017  -0.67325   0.00692
 248   0.62155  -0.69163  -0.68481   0.00682
 249   0.62406  -0.70292  -0.69620   0.00672
 250   0.62657  -0.71403  -0.70742   0.00661
 251   0.62907  -0.72497  -0.71846   0.00651
 252   0.63158  -0.73572  -0.72933   0.00640
 253   0.63409  -0.74630  -0.74001   0.00629
 254   0.63659  -0.75669  -0.75051   0.00618
 255   0.63910  -0.76689  -0.76082   0.00607
 256   0.64160  -0.77690  -0.77094   0.00595
 257   0.64411  -0.78672  -0.78088   0.00584
 258   0.64662  -0.79634  -0.79062   0.00572
 259   0.64912  -0.80576  -0.80016   0.00560
 260   0.65163  -0.81499  -0.80951   0.00548
 261   0.65414  -0.82401  -0.81865   0.00536
 262   0.65664  -0.83283  -0.82759   0.00524
 263   0.65915  -0.84145  -0.83633   0.00512
 264   0.66165  -0.84985  -0.84486   0.00499
 265   0.66416  -0.85804  -0.85318   0.00487
 266   0.66667  -0.86603  -0.86129   0.00474
 267   0.66917  -0.87379  -0.86918   0.00461
 268   0.67168  -0.88134  -0.87686   0.00448
 269   0.67419  -0.88867  -0.88432   0.00435
 270   0.67669  -0.89578  -0.89156   0.00422
 271   0.67920  -0.90267  -0.89858   0.00409
 272   0.68170  -0.90933  -0.90538   0.00395
 273   0.68421  -0.91577  -0.91196   0.00382
 274   0.68672  -0.92199  -0.91830   0.00368
 275   0.68922  -0.92797  -0.92442   0.00354
 276   0.69173  -0.93372  -0.93031   0.00341
 277   0.69424  -0.93924  -0.93597   0.00327
 278   0.69674  -0.94453  -0.94140   0.00313
 279   0.69925  -0.94959  -0.94660   0.00299
 280   0.70175  -0.95441  -0.95156   0.00285
 281   0.70426  -0.95899  -0.95628   0.00271
 282   0.70677  -0.96333  -0.96077   0.00257
 283   0.70927  -0.96744  -0.96501   0.00242
 284   0.71178  -0.97130  -0.96902   0.00228
 285   0.71429  -0.97493  -0.97279   0.00213
 286   0.71679  -0.97831  -0.97632   0.00199
 287   0.71930  -0.98145  -0.97961   0.00185
 288   0.72180  -0.98435  -0.98265   0.00170
 289   0.72431  -0.98700  -0.98545   0.00156
 290   0.72682  -0.98941  -0.98800   0.00141
 291   0.72932  -0.99157  -0.99031   0.00126
 292   0.73183  -0.99349  -0.99237   0.00112
 293   0.73434  -0.99516  -0.99419   0.00097
 294   0.73684  -0.99658  -0.99576   0.00082
 295   0.73935  -0.99776  -0.99709   0.00067
 296   0.74185  -0.99869  -0.99817   0.00053
 297   0.74436  -0.99937  -0.99899   0.00038
 298   0.74687  -0.99981  -0.99958   0.00023
 299   0.74937  -0.99999  -0.99991   0.00008
 300   0.75188  -0.99993  -1.00000   0.00007
 301   0.75439  -0.99962  -0.99983   0.00021
 302   0.75689  -0.99906  -0.99942   0.00036
 303   0.75940  -0.99826  -0.99877   0.00051
 304   0.76190  -0.99720  -0.99786   0.00066
 305   0.76441  -0.99590  -0.99671   0.00080
 306   0.76692  -0.99436  -0.99531   0.00095
 307   0.76942  -0.99256  -0.99366   0.00110
 308   0.77193  -0.99052  -0.99177   0.00124
 309   0.77444  -0.98824  -0.98963   0.00139
 310   0.77694  -0.98571  -0.98724   0.00154
 311   0.77945  -0.98293  -0.98461   0.00168
 312   0.78195  -0.97991  -0.98174   0.00183
 313   0.78446  -0.97665  -0.97862   0.00197
 314   0.78697  -0.97315  -0.97526   0.00212
 315   0.78947  -0.96940  -0.97166   0.00226
 316   0.79198  -0.96541  -0.96782   0.00241
 317   0.79449  -0.96119  -0.96374   0.00255
 318   0.79699  -0.95673  -0.95942   0.00269
 319   0.79950  -0.95203  -0.95486   0.00283
 320   0.80200  -0.94709  -0.95006   0.00297
 321   0.80451  -0.94192  -0.94503   0.00311
 322   0.80702  -0.93651  -0.93976   0.00325
 323   0.80952  -0.93087  -0.93426   0.00339
 324   0.81203  -0.92501  -0.92853   0.00353
 325   0.81454  -0.91891  -0.92257   0.00367
 326   0.81704  -0.91258  -0.91638   0.00380
 327   0.81955  -0.90603  -0.90997   0.00394
 328   0.82206  -0.89925  -0.90332   0.00407
 329   0.82456  -0.89225  -0.89646   0.00420
 330   0.82707  -0.88503  -0.88937   0.00434
 331   0.82957  -0.87759  -0.88206   0.00447
 332   0.83208  -0.86994  -0.87453   0.00460
 333   0.83459  -0.86206  -0.86678   0.00472
 334   0.83709  -0.85397  -0.85882   0.00485
 335   0.83960  -0.84568  -0.85065   0.00498
 336   0.84211  -0.83717  -0.84227   0.00510
 337   0.84461  -0.82845  -0.83367   0.00522
 338   0.84712  -0.81953  -0.82488   0.00535
 339   0.84962  -0.81040  -0.81587   0.00547
 340   0.85213  -0.80108  -0.80667   0.00559
 341   0.85464  -0.79155  -0.79726   0.00571
 342   0.85714  -0.78183  -0.78766   0.00582
 343   0.85965  -0.77192  -0.77786   0.00594
 344   0.86216  -0.76181  -0.76786   0.00605
 345   0.86466  -0.75152  -0.75768   0.00617
 346   0.86717  -0.74103  -0.74731   0.00628
 347   0.86967  -0.73037  -0.73675   0.00639
 348   0.87218  -0.71952  -0.72602   0.00649
 349   0.87469  -0.70850  -0.71510   0.00660
 350   0.87719  -0.69730  -0.70400   0.00671
 351   0.87970  -0.68592  -0.69273   0.00681
 352   0.88221  -0.67438  -0.68129   0.00691
 353   0.88471  -0.66267  -0.66968   0.00701
 354   0.88722  -0.65079  -0.65790   0.00711
 355   0.88972  -0.63876  -0.64596   0.00720
 356   0.89223  -0.62656  -0.63386   0.00730
 357   0.89474  -0.61421  -0.62160   0.00739
 358   0.89724  -0.60171  -0.60919   0.00748
 359   0.89975  -0.58906  -0.59663   0.00757
 360   0.90226  -0.57626  -0.58392   0.00765
 361   0.90476  -0.56332  -0.57106   0.00774
 362   0.90727  -0.55024  -0.55806   0.00782
 363   0.90977  -0.53702  -0.54493   0.00790
 364   0.91228  -0.52367  -0.53166   0.00798
 365   0.91479  -0.51019  -0.51825   0.00806
 366   0.91729  -0.49659  -0.50472   0.00813
 367   0.91980  -0.48286  -0.49107   0.00821
 368   0.92231  -0.46901  -0.47729   0.00828
 369   0.92481  -0.45504  -0.46339   0.00835
 370   0.92732  -0.44096  -0.44938   0.00842
 371   0.92982  -0.42678  -0.43526   0.00848
 372   0.93233  -0.41248  -0.42103   0.00854
 373   0.93484  -0.39809  -0.40669   0.00860
 374   0.93734  -0.38359  -0.39225   0.00866
 375   0.93985  -0.36900  -0.37772   0.00872
 376   0.94236  -0.35432  -0.36309   0.00877
 377   0.94486  -0.33955  -0.34838   0.00883
 378   0.94737  -0.32470  -0.33357   0.00888
 379   0.94987  -0.30977  -0.31869   0.00892
 380   0.95238  -0.29476  -0.30372   0.00897
 381   0.95489  -0.27967  -0.28868   0.00901
 382   0.95739  -0.26452  -0.27357   0.00905
 383   0.95990  -0.24930  -0.25839   0.00909
 384   0.96241  -0.23402  -0.24315   0.00913
 385   0.96491  -0.21868  -0.22784   0.00916
 386   0.96742  -0.20329  -0.21248   0.00919
 387   0.96992  -0.18785  -0.19707   0.00922
 388   0.97243  -0.17236  -0.18161   0.00925
 389   0.97494  -0.15682  -0.16610   0.00927
 390   0.97744  -0.14125  -0.15055   0.00930
 391   0.97995  -0.12565  -0.13496   0.00932
 392   0.98246  -0.11001  -0.11934   0.00934
 393   0.98496  -0.09434  -0.10370   0.00935
 394   0.98747  -0.07866  -0.08802   0.00937
 395   0.98997  -0.06295  -0.07232   0.00938
 396   0.99248  -0.04722  -0.05661   0.00939
 397   0.99499  -0.03149  -0.04088   0.00939
 398   0.99749  -0.01575  -0.02514   0.00940
 399   1.00000   0.00000  -0.00940   0.00940
 
