 i       X     FEXACT   FI_LAXW   ERR_LAXW
 598   0.37398   0.71163  -0.44081   1.15244
 599   0.37461   0.70883  -0.44434   1.15318
 600   0.37523   0.70607  -0.44786   1.15394
 601   0.37586   0.70326  -0.45138   1.15464
 602   0.37649   0.70048  -0.45488   1.15536
 603   0.37711   0.69768  -0.45838   1.15607
 604   0.37774   0.69484  -0.46188   1.15671
 605   0.37836   0.69202  -0.46536   1.15738
 606   0.37899   0.68915  -0.46884   1.15799
 607   0.37961   0.68632  -0.47231   1.15863
 608   0.38024   0.68347  -0.47578   1.15925
 609   0.38086   0.68061  -0.47924   1.15985
 610   0.38149   0.67775  -0.48269   1.16044
 611   0.38211   0.67482  -0.48613   1.16096
 612   0.38274   0.67194  -0.48957   1.16151
 613   0.38336   0.66899  -0.49300   1.16199
 614   0.38399   0.66608  -0.49643   1.16251
 615   0.38462   0.66316  -0.49984   1.16301
 616   0.38524   0.66019  -0.50325   1.16344
 617   0.38587   0.65725  -0.50665   1.16390
 618   0.38649   0.65426  -0.51004   1.16430
 619   0.38712   0.65130  -0.51342   1.16472
 620   0.38774   0.64833  -0.51680   1.16513
 621   0.38837   0.64530  -0.52017   1.16547
 622   0.38899   0.64231  -0.52353   1.16584
 623   0.38962   0.63927  -0.52688   1.16615
 624   0.39024   0.63626  -0.53022   1.16648
 625   0.39087   0.63324  -0.53356   1.16680
 626   0.39149   0.63016  -0.53689   1.16705
 627   0.39212   0.62713  -0.54020   1.16733
 628   0.39275   0.62403  -0.54351   1.16754
 629   0.39337   0.62097  -0.54681   1.16779
 630   0.39400   0.61791  -0.55010   1.16801
 631   0.39462   0.61478  -0.55339   1.16817
 632   0.39525   0.61170  -0.55666   1.16836
 633   0.39587   0.60856  -0.55992   1.16848
 634   0.39650   0.60545  -0.56318   1.16863
 635   0.39712   0.60234  -0.56642   1.16876
 636   0.39775   0.59917  -0.56966   1.16883
 637   0.39837   0.59603  -0.57289   1.16892
 638   0.39900   0.59284  -0.57611   1.16895
 639   0.39962   0.58969  -0.57932   1.16901
 640   0.40025   0.58653  -0.58252   1.16906
 641   0.40088   0.58332  -0.58571   1.16903
 642   0.40150   0.58014  -0.58890   1.16904
 643   0.40213   0.57690  -0.59207   1.16897
 644   0.40275   0.57376  -0.59524   1.16900
 645   0.40338   0.57050  -0.59839   1.16890
 646   0.40400   0.56729  -0.60154   1.16883
 647   0.40463   0.56407  -0.60468   1.16875
 648   0.40525   0.56079  -0.60781   1.16860
 649   0.40588   0.55755  -0.61093   1.16848
 650   0.40650   0.55425  -0.61404   1.16830
 651   0.40713   0.55100  -0.61714   1.16814
 652   0.40775   0.54768  -0.62024   1.16792
 653   0.40838   0.54441  -0.62332   1.16773
 654   0.40901   0.54113  -0.62639   1.16752
 655   0.40963   0.53779  -0.62945   1.16724
 656   0.41026   0.53449  -0.63250   1.16699
 657   0.41088   0.53113  -0.63554   1.16668
 658   0.41151   0.52782  -0.63858   1.16640
 659   0.41213   0.52450  -0.64160   1.16610
 660   0.41276   0.52112  -0.64461   1.16573
 661   0.41338   0.51778  -0.64761   1.16539
 662   0.41401   0.51438  -0.65060   1.16499
 663   0.41463   0.51103  -0.65359   1.16461
 664   0.41526   0.50767  -0.65656   1.16422
 665   0.41588   0.50424  -0.65952   1.16376
 666   0.41651   0.50087  -0.66247   1.16334
 667   0.41714   0.49743  -0.66542   1.16285
 668   0.41776   0.49404  -0.66835   1.16239
 669   0.41839   0.49064  -0.67127   1.16191
 670   0.41901   0.48718  -0.67418   1.16136
 671   0.41964   0.48376  -0.67709   1.16085
 672   0.42026   0.48028  -0.67998   1.16026
 673   0.42089   0.47685  -0.68286   1.15972
 674   0.42151   0.47342  -0.68573   1.15915
 675   0.42214   0.46992  -0.68860   1.15852
 676   0.42276   0.46647  -0.69145   1.15792
 677   0.42339   0.46295  -0.69429   1.15725
 678   0.42401   0.45954  -0.69712   1.15667
 679   0.42464   0.45602  -0.69994   1.15596
 680   0.42527   0.45254  -0.70275   1.15529
 681   0.42589   0.44905  -0.70555   1.15460
 682   0.42652   0.44550  -0.70834   1.15384
 683   0.42714   0.44200  -0.71111   1.15311
 684   0.42777   0.43844  -0.71388   1.15231
 685   0.42839   0.43492  -0.71663   1.15155
 686   0.42902   0.43140  -0.71936   1.15077
 687   0.42964   0.42782  -0.72209   1.14991
 688   0.43027   0.42429  -0.72481   1.14909
 689   0.43089   0.42069  -0.72751   1.14820
 690   0.43152   0.41714  -0.73020   1.14735
 691   0.43215   0.41359  -0.73288   1.14647
 692   0.43277   0.40998  -0.73555   1.14552
 693   0.43340   0.40641  -0.73820   1.14461
 694   0.43402   0.40278  -0.74085   1.14363
 695   0.43465   0.39920  -0.74348   1.14268
 696   0.43527   0.39562  -0.74610   1.14172
 697   0.43590   0.39197  -0.74871   1.14068
 698   0.43652   0.38838  -0.75130   1.13968
 699   0.43715   0.38472  -0.75389   1.13860
 700   0.43777   0.38111  -0.75646   1.13757
 701   0.43840   0.37749  -0.75902   1.13651
 702   0.43902   0.37382  -0.76157   1.13539
 703   0.43965   0.37019  -0.76410   1.13430
 704   0.44028   0.36650  -0.76663   1.13313
 705   0.44090   0.36287  -0.76914   1.13201
 706   0.44153   0.35922  -0.77164   1.13087
 707   0.44215   0.35552  -0.77413   1.12965
 708   0.44278   0.35186  -0.77661   1.12847
 709   0.44340   0.34815  -0.77907   1.12722
 710   0.44403   0.34448  -0.78153   1.12601
 711   0.44465   0.34081  -0.78397   1.12478
 712   0.44528   0.33708  -0.78640   1.12348
 713   0.44590   0.33340  -0.78881   1.12221
 714   0.44653   0.32971  -0.79122   1.12093
 715   0.44715   0.32602  -0.79361   1.11964
 716   0.44778   0.32227  -0.79599   1.11827
 717   0.44841   0.31857  -0.79836   1.11693
 718   0.44903   0.31481  -0.80072   1.11553
 719   0.44966   0.31110  -0.80307   1.11416
 720   0.45028   0.30738  -0.80540   1.11278
 721   0.45091   0.30361  -0.80772   1.11133
 722   0.45153   0.29988  -0.81003   1.10991
 723   0.45216   0.29609  -0.81233   1.10842
 724   0.45278   0.29236  -0.81462   1.10698
 725   0.45341   0.28862  -0.81689   1.10551
 726   0.45403   0.28482  -0.81915   1.10398
 727   0.45466   0.28108  -0.82140   1.10248
 728   0.45528   0.27727  -0.82364   1.10091
 729   0.45591   0.27351  -0.82587   1.09938
 730   0.45654   0.26975  -0.82808   1.09783
 731   0.45716   0.26593  -0.83029   1.09621
 732   0.45779   0.26216  -0.83247   1.09464
 733   0.45841   0.25833  -0.83465   1.09298
 734   0.45904   0.25456  -0.83682   1.09137
 735   0.45966   0.25078  -0.83897   1.08974
 736   0.46029   0.24693  -0.84111   1.08804
 737   0.46091   0.24315  -0.84323   1.08638
 738   0.46154   0.23930  -0.84534   1.08464
 739   0.46216   0.23550  -0.84744   1.08294
 740   0.46279   0.23170  -0.84953   1.08123
 741   0.46341   0.22784  -0.85160   1.07944
 742   0.46404   0.22404  -0.85366   1.07770
 743   0.46467   0.22017  -0.85571   1.07588
 744   0.46529   0.21636  -0.85774   1.07410
 745   0.46592   0.21254  -0.85976   1.07230
 746   0.46654   0.20866  -0.86177   1.07043
 747   0.46717   0.20484  -0.86376   1.06861
 748   0.46779   0.20102  -0.86575   1.06676
 749   0.46842   0.19719  -0.86771   1.06490
 750   0.46904   0.19330  -0.86967   1.06297
 751   0.46967   0.18946  -0.87161   1.06107
 752   0.47029   0.18563  -0.87354   1.05916
 753   0.47092   0.18173  -0.87545   1.05718
 754   0.47154   0.17788  -0.87735   1.05523
 755   0.47217   0.17398  -0.87924   1.05321
 756   0.47280   0.17013  -0.88111   1.05124
 757   0.47342   0.16628  -0.88296   1.04924
 758   0.47405   0.16237  -0.88481   1.04717
 759   0.47467   0.15851  -0.88664   1.04515
 760   0.47530   0.15459  -0.88845   1.04304
 761   0.47592   0.15073  -0.89025   1.04098
 762   0.47655   0.14687  -0.89203   1.03890
 763   0.47717   0.14294  -0.89380   1.03675
 764   0.47780   0.13908  -0.89556   1.03464
 765   0.47842   0.13515  -0.89730   1.03245
 766   0.47905   0.13128  -0.89903   1.03031
 767   0.47967   0.12740  -0.90074   1.02814
 768   0.48030   0.12347  -0.90244   1.02591
 769   0.48093   0.11959  -0.90412   1.02371
 770   0.48155   0.11565  -0.90579   1.02144
 771   0.48218   0.11177  -0.90745   1.01922
 772   0.48280   0.10789  -0.90909   1.01697
 773   0.48343   0.10394  -0.91071   1.01466
 774   0.48405   0.10005  -0.91233   1.01238
 775   0.48468   0.09611  -0.91392   1.01003
 776   0.48530   0.09222  -0.91551   1.00772
 777   0.48593   0.08833  -0.91707   1.00540
 778   0.48655   0.08438  -0.91863   1.00300
 779   0.48718   0.08048  -0.92017   1.00065
 780   0.48780   0.07653  -0.92169   0.99822
 781   0.48843   0.07263  -0.92320   0.99583
 782   0.48906   0.06867  -0.92470   0.99337
 783   0.48968   0.06484  -0.92618   0.99102
 784   0.49031   0.06088  -0.92764   0.98852
 785   0.49093   0.05698  -0.92910   0.98608
 786   0.49156   0.05308  -0.93053   0.98361
 787   0.49218   0.04912  -0.93196   0.98107
 788   0.49281   0.04521  -0.93337   0.97858
 789   0.49343   0.04125  -0.93476   0.97601
 790   0.49406   0.03735  -0.93614   0.97349
 791   0.49468   0.03344  -0.93751   0.97095
 792   0.49531   0.02948  -0.93886   0.96833
 793   0.49593   0.02557  -0.94019   0.96577
 794   0.49656   0.02161  -0.94151   0.96312
 795   0.49719   0.01770  -0.94282   0.96052
 796   0.49781   0.01380  -0.94412   0.95791
 797   0.49844   0.00983  -0.94539   0.95522
 798   0.49906   0.00592  -0.94666   0.95258
 799   0.49969   0.00196  -0.94791   0.94986
 800   0.50031  -0.00195  -0.94914   0.94719
 801   0.50094  -0.00586  -0.95036   0.94451
 802   0.50156  -0.00982  -0.95157   0.94175
 803   0.50219  -0.01373  -0.95276   0.93903
 804   0.50281  -0.01770  -0.95394   0.93624
 805   0.50344  -0.02160  -0.95510   0.93350
 806   0.50407  -0.02551  -0.95625   0.93074
 807   0.50469  -0.02947  -0.95738   0.92791
 808   0.50532  -0.03338  -0.95850   0.92512
 809   0.50594  -0.03734  -0.95961   0.92226
 810   0.50657  -0.04125  -0.96070   0.91945
 811   0.50719  -0.04515  -0.96177   0.91662
 812   0.50782  -0.04911  -0.96283   0.91372
 813   0.50844  -0.05301  -0.96388   0.91087
 814   0.50907  -0.05697  -0.96491   0.90794
 815   0.50969  -0.06087  -0.96593   0.90506
 816   0.51032  -0.06477  -0.96693   0.90216
 817   0.51094  -0.06867  -0.96792   0.89925
 818   0.51157  -0.07257  -0.96890   0.89633
 819   0.51220  -0.07652  -0.96986   0.89334
 820   0.51282  -0.08042  -0.97080   0.89039
 821   0.51345  -0.08437  -0.97173   0.88737
 822   0.51407  -0.08826  -0.97265   0.88439
 823   0.51470  -0.09215  -0.97355   0.88140
 824   0.51532  -0.09610  -0.97444   0.87834
 825   0.51595  -0.09999  -0.97531   0.87533
 826   0.51657  -0.10394  -0.97617   0.87224
 827   0.51720  -0.10782  -0.97702   0.86920
 828   0.51782  -0.11170  -0.97785   0.86614
 829   0.51845  -0.11564  -0.97866   0.86302
 830   0.51907  -0.11952  -0.97946   0.85994
 831   0.51970  -0.12346  -0.98025   0.85679
 832   0.52033  -0.12734  -0.98102   0.85368
 833   0.52095  -0.13121  -0.98177   0.85056
 834   0.52158  -0.13514  -0.98251   0.84737
 835   0.52220  -0.13901  -0.98324   0.84423
 836   0.52283  -0.14294  -0.98395   0.84101
 837   0.52345  -0.14680  -0.98464   0.83784
 838   0.52408  -0.15067  -0.98532   0.83465
 839   0.52470  -0.15459  -0.98598   0.83140
 840   0.52533  -0.15845  -0.98663   0.82819
 841   0.52595  -0.16236  -0.98727   0.82490
 842   0.52658  -0.16621  -0.98788   0.82167
 843   0.52720  -0.17006  -0.98849   0.81842
 844   0.52783  -0.17397  -0.98907   0.81510
 845   0.52846  -0.17782  -0.98964   0.81183
 846   0.52908  -0.18172  -0.99020   0.80848
 847   0.52971  -0.18556  -0.99074   0.80518
 848   0.53033  -0.18946  -0.99126   0.80180
 849   0.53096  -0.19329  -0.99177   0.79848
 850   0.53158  -0.19712  -0.99226   0.79514
 851   0.53221  -0.20101  -0.99274   0.79173
 852   0.53283  -0.20478  -0.99320   0.78842
 853   0.53346  -0.20866  -0.99364   0.78498
 854   0.53408  -0.21248  -0.99407   0.78159
 855   0.53471  -0.21635  -0.99448   0.77813
 856   0.53533  -0.22016  -0.99488   0.77471
 857   0.53596  -0.22397  -0.99526   0.77128
 858   0.53659  -0.22784  -0.99562   0.76778
 859   0.53721  -0.23164  -0.99597   0.76433
 860   0.53784  -0.23550  -0.99630   0.76081
 861   0.53846  -0.23929  -0.99662   0.75733
 862   0.53909  -0.24308  -0.99692   0.75384
 863   0.53971  -0.24693  -0.99720   0.75028
 864   0.54034  -0.25071  -0.99747   0.74676
 865   0.54096  -0.25455  -0.99773   0.74318
 866   0.54159  -0.25833  -0.99796   0.73964
 867   0.54221  -0.26210  -0.99819   0.73609
 868   0.54284  -0.26592  -0.99839   0.73247
 869   0.54346  -0.26969  -0.99858   0.72889
 870   0.54409  -0.27351  -0.99875   0.72525
 871   0.54472  -0.27726  -0.99891   0.72165
 872   0.54534  -0.28101  -0.99905   0.71804
 873   0.54597  -0.28482  -0.99918   0.71436
 874   0.54659  -0.28856  -0.99929   0.71073
 875   0.54722  -0.29236  -0.99938   0.70703
 876   0.54784  -0.29609  -0.99946   0.70337
 877   0.54847  -0.29982  -0.99953   0.69971
 878   0.54909  -0.30360  -0.99957   0.69597
 879   0.54972  -0.30732  -0.99960   0.69228
 880   0.55034  -0.31109  -0.99962   0.68853
 881   0.55097  -0.31480  -0.99962   0.68482
 882   0.55159  -0.31851  -0.99960   0.68110
 883   0.55222  -0.32227  -0.99957   0.67731
 884   0.55285  -0.32596  -0.99953   0.67357
 885   0.55347  -0.32971  -0.99946   0.66975
 886   0.55410  -0.33339  -0.99939   0.66599
 887   0.55472  -0.33707  -0.99929   0.66222
 888   0.55535  -0.34075  -0.99919   0.65844
 889   0.55597  -0.34442  -0.99906   0.65464
 890   0.55660  -0.34814  -0.99892   0.65078
 891   0.55722  -0.35180  -0.99877   0.64697
 892   0.55785  -0.35551  -0.99860   0.64309
 893   0.55847  -0.35916  -0.99842   0.63926
 894   0.55910  -0.36280  -0.99822   0.63542
 895   0.55972  -0.36650  -0.99801   0.63151
 896   0.56035  -0.37013  -0.99778   0.62766
 897   0.56098  -0.37381  -0.99754   0.62373
 898   0.56160  -0.37743  -0.99728   0.61985
 899   0.56223  -0.38105  -0.99701   0.61597
 900   0.56285  -0.38471  -0.99673   0.61202
 901   0.56348  -0.38831  -0.99642   0.60811
 902   0.56410  -0.39197  -0.99611   0.60414
 903   0.56473  -0.39556  -0.99578   0.60022
 904   0.56535  -0.39914  -0.99543   0.59629
 905   0.56598  -0.40278  -0.99507   0.59229
 906   0.56660  -0.40635  -0.99469   0.58834
 907   0.56723  -0.40997  -0.99430   0.58433
 908   0.56785  -0.41353  -0.99389   0.58036
 909   0.56848  -0.41708  -0.99347   0.57639
 910   0.56911  -0.42069  -0.99304   0.57235
 911   0.56973  -0.42423  -0.99259   0.56836
 912   0.57036  -0.42782  -0.99212   0.56431
 913   0.57098  -0.43134  -0.99164   0.56030
 914   0.57161  -0.43492  -0.99115   0.55623
 915   0.57223  -0.43843  -0.99064   0.55220
 916   0.57286  -0.44194  -0.99011   0.54817
 917   0.57348  -0.44550  -0.98957   0.54407
 918   0.57411  -0.44899  -0.98901   0.54002
 919   0.57473  -0.45253  -0.98844   0.53591
 920   0.57536  -0.45601  -0.98786   0.53185
 921   0.57598  -0.45948  -0.98726   0.52778
 922   0.57661  -0.46295  -0.98665   0.52370
 923   0.57724  -0.46641  -0.98602   0.51961
 924   0.57786  -0.46991  -0.98537   0.51546
 925   0.57849  -0.47336  -0.98471   0.51135
 926   0.57911  -0.47685  -0.98404   0.50719
 927   0.57974  -0.48028  -0.98335   0.50307
 928   0.58036  -0.48370  -0.98264   0.49894
 929   0.58099  -0.48717  -0.98193   0.49475
 930   0.58161  -0.49058  -0.98119   0.49061
 931   0.58224  -0.49403  -0.98044   0.48641
 932   0.58286  -0.49742  -0.97968   0.48225
 933   0.58349  -0.50081  -0.97890   0.47809
 934   0.58412  -0.50424  -0.97811   0.47387
 935   0.58474  -0.50761  -0.97730   0.46969
 936   0.58537  -0.51102  -0.97647   0.46545
 937   0.58599  -0.51438  -0.97564   0.46126
 938   0.58662  -0.51772  -0.97478   0.45706
 939   0.58724  -0.52111  -0.97392   0.45280
 940   0.58787  -0.52444  -0.97303   0.44859
 941   0.58849  -0.52782  -0.97213   0.44432
 942   0.58912  -0.53113  -0.97122   0.44009
 943   0.58974  -0.53444  -0.97029   0.43586
 944   0.59037  -0.53778  -0.96935   0.43157
 945   0.59099  -0.54107  -0.96839   0.42732
 946   0.59162  -0.54441  -0.96742   0.42302
 947   0.59225  -0.54768  -0.96643   0.41876
 948   0.59287  -0.55094  -0.96543   0.41449
 949   0.59350  -0.55425  -0.96442   0.41017
 950   0.59412  -0.55750  -0.96338   0.40589
 951   0.59475  -0.56079  -0.96234   0.40155
 952   0.59537  -0.56402  -0.96128   0.39726
 953   0.59600  -0.56724  -0.96020   0.39296
 954   0.59662  -0.57050  -0.95911   0.38861
 955   0.59725  -0.57370  -0.95800   0.38430
 956   0.59787  -0.57690  -0.95688   0.37998
 957   0.59850  -0.58008  -0.95574   0.37566
 958   0.59912  -0.58331  -0.95459   0.37128
 959   0.59975  -0.58648  -0.95343   0.36695
 960   0.60038  -0.58964  -0.95225   0.36261
 961   0.60100  -0.59284  -0.95105   0.35821
 962   0.60163  -0.59598  -0.94984   0.35386
 963   0.60225  -0.59916  -0.94861   0.34945
 964   0.60288  -0.60228  -0.94737   0.34509
 965   0.60350  -0.60540  -0.94612   0.34072
 966   0.60413  -0.60855  -0.94485   0.33630
 967   0.60475  -0.61165  -0.94356   0.33192
 968   0.60538  -0.61478  -0.94226   0.32748
 969   0.60600  -0.61786  -0.94095   0.32309
 970   0.60663  -0.62092  -0.93962   0.31869
 971   0.60725  -0.62403  -0.93827   0.31424
 972   0.60788  -0.62708  -0.93691   0.30984
 973   0.60851  -0.63016  -0.93554   0.30538
 974   0.60913  -0.63319  -0.93415   0.30096
 975   0.60976  -0.63625  -0.93274   0.29649
 976   0.61038  -0.63926  -0.93132   0.29206
 977   0.61101  -0.64226  -0.92989   0.28763
 978   0.61163  -0.64530  -0.92844   0.28314
 979   0.61226  -0.64828  -0.92698   0.27870
 980   0.61288  -0.65129  -0.92550   0.27421
 981   0.61351  -0.65425  -0.92401   0.26975
 982   0.61413  -0.65720  -0.92250   0.26530
 983   0.61476  -0.66019  -0.92098   0.26079
 984   0.61538  -0.66312  -0.91944   0.25633
 985   0.61601  -0.66608  -0.91790   0.25182
 986   0.61664  -0.66899  -0.91633   0.24735
 987   0.61726  -0.67189  -0.91476   0.24287
 988   0.61789  -0.67482  -0.91317   0.23835
 989   0.61851  -0.67770  -0.91156   0.23387
 990   0.61914  -0.68061  -0.90995   0.22934
 991   0.61976  -0.68342  -0.90831   0.22489
 992   0.62039  -0.68631  -0.90667   0.22036
 993   0.62101  -0.68915  -0.90501   0.21586
 994   0.62164  -0.69197  -0.90333   0.21136
 995   0.62226  -0.69483  -0.90165   0.20682
 996   0.62289  -0.69764  -0.89995   0.20231
 997   0.62351  -0.70047  -0.89823   0.19776
 998   0.62414  -0.70325  -0.89650   0.19325
 999   0.62477  -0.70603  -0.89476   0.18873
1000   0.62539  -0.70883  -0.89300   0.18417
1001   0.62602  -0.71158  -0.89123   0.17965
1002   0.62664  -0.71436  -0.88945   0.17508
1003   0.62727  -0.71709  -0.88765   0.17056
1004   0.62789  -0.71981  -0.88584   0.16603
1005   0.62852  -0.72256  -0.88401   0.16145
1006   0.62914  -0.72525  -0.88217   0.15692
1007   0.62977  -0.72798  -0.88031   0.15234
1008   0.63039  -0.73065  -0.87845   0.14780
1009   0.63102  -0.73331  -0.87656   0.14325
1010   0.63164  -0.73600  -0.87467   0.13867
1011   0.63227  -0.73864  -0.87276   0.13412
1012   0.63290  -0.74131  -0.87083   0.12952
1013   0.63352  -0.74393  -0.86890   0.12497
1014   0.63415  -0.74653  -0.86694   0.12041
1015   0.63477  -0.74916  -0.86498   0.11582
1016   0.63540  -0.75175  -0.86300   0.11125
1017   0.63602  -0.75436  -0.86101   0.10665
1018   0.63665  -0.75691  -0.85900   0.10209
1019   0.63727  -0.75946  -0.85698   0.09752
1020   0.63790  -0.76204  -0.85495   0.09292
1021   0.63852  -0.76456  -0.85291   0.08835
1022   0.63915  -0.76711  -0.85085   0.08374
1023   0.63977  -0.76961  -0.84879   0.07917
1024   0.64040  -0.77210  -0.84671   0.07461
1025   0.64103  -0.77461  -0.84461   0.07000
1026   0.64165  -0.77704  -0.84251   0.06547
1027   0.64228  -0.77953  -0.84040   0.06086
1028   0.64290  -0.78197  -0.83827   0.05630
1029   0.64353  -0.78444  -0.83613   0.05169
1030   0.64415  -0.78686  -0.83398   0.04712
1031   0.64478  -0.78926  -0.83182   0.04256
1032   0.64540  -0.79169  -0.82964   0.03795
1033   0.64603  -0.79407  -0.82746   0.03338
1034   0.64665  -0.79648  -0.82526   0.02878
1035   0.64728  -0.79883  -0.82305   0.02421
1036   0.64790  -0.80118  -0.82082   0.01965
1037   0.64853  -0.80354  -0.81859   0.01505
1038   0.64916  -0.80586  -0.81634   0.01048
1039   0.64978  -0.80821  -0.81409   0.00588
1040   0.65041  -0.81050  -0.81182   0.00132
1041   0.65103  -0.81282  -0.80953   0.00328
1042   0.65166  -0.81509  -0.80724   0.00785
1043   0.65228  -0.81734  -0.80493   0.01241
1044   0.65291  -0.81962  -0.80262   0.01701
1045   0.65353  -0.82185  -0.80029   0.02157
1046   0.65416  -0.82411  -0.79794   0.02616
1047   0.65478  -0.82631  -0.79559   0.03072
1048   0.65541  -0.82851  -0.79323   0.03528
1049   0.65604  -0.83072  -0.79085   0.03987
1050   0.65666  -0.83289  -0.78846   0.04443
1051   0.65729  -0.83508  -0.78606   0.04902
1052   0.65791  -0.83722  -0.78365   0.05358
1053   0.65854  -0.83935  -0.78122   0.05813
1054   0.65916  -0.84150  -0.77878   0.06272
1055   0.65979  -0.84361  -0.77633   0.06727
1056   0.66041  -0.84573  -0.77387   0.07186
1057   0.66104  -0.84781  -0.77140   0.07641
1058   0.66166  -0.84987  -0.76892   0.08096
1059   0.66229  -0.85196  -0.76642   0.08554
1060   0.66291  -0.85400  -0.76391   0.09008
1061   0.66354  -0.85602  -0.76139   0.09463
1062   0.66417  -0.85803  -0.75886   0.09918
1063   0.66479  -0.86007  -0.75631   0.10375
1064   0.66542  -0.86205  -0.75376   0.10830
1065   0.66604  -0.86402  -0.75119   0.11284
1066   0.66667  -0.86602  -0.74861   0.11741
1067   0.66729  -0.86796  -0.74601   0.12195
1068   0.66792  -0.86993  -0.74341   0.12651
1069   0.66854  -0.87185  -0.74079   0.13105
1070   0.66917  -0.87375  -0.73817   0.13559
1071   0.66979  -0.87567  -0.73553   0.14015
1072   0.67042  -0.87755  -0.73287   0.14468
1073   0.67104  -0.87945  -0.73021   0.14924
1074   0.67167  -0.88130  -0.72753   0.15377
1075   0.67230  -0.88314  -0.72485   0.15830
1076   0.67292  -0.88500  -0.72215   0.16285
1077   0.67355  -0.88681  -0.71943   0.16737
1078   0.67417  -0.88863  -0.71671   0.17192
1079   0.67480  -0.89042  -0.71398   0.17644
1080   0.67542  -0.89219  -0.71123   0.18096
1081   0.67605  -0.89397  -0.70847   0.18551
1082   0.67667  -0.89572  -0.70570   0.19002
1083   0.67730  -0.89747  -0.70291   0.19456
1084   0.67792  -0.89919  -0.70012   0.19907
1085   0.67855  -0.90089  -0.69731   0.20358
1086   0.67917  -0.90261  -0.69449   0.20811
1087   0.67980  -0.90428  -0.69166   0.21262
1088   0.68043  -0.90597  -0.68882   0.21715
1089   0.68105  -0.90762  -0.68597   0.22164
1090   0.68168  -0.90925  -0.68311   0.22614
1091   0.68230  -0.91089  -0.68024   0.23066
1092   0.68293  -0.91250  -0.67735   0.23515
1093   0.68355  -0.91411  -0.67446   0.23965
1094   0.68418  -0.91569  -0.67156   0.24414
1095   0.68480  -0.91725  -0.66864   0.24861
1096   0.68543  -0.91880  -0.66572   0.25309
1097   0.68605  -0.92034  -0.66278   0.25756
1098   0.68668  -0.92188  -0.65984   0.26205
1099   0.68730  -0.92339  -0.65688   0.26651
1100   0.68793  -0.92490  -0.65391   0.27099
1101   0.68856  -0.92638  -0.65094   0.27544
1102   0.68918  -0.92785  -0.64795   0.27989
1103   0.68981  -0.92932  -0.64496   0.28436
1104   0.69043  -0.93075  -0.64195   0.28880
1105   0.69106  -0.93220  -0.63893   0.29326
1106   0.69168  -0.93360  -0.63591   0.29770
1107   0.69231  -0.93502  -0.63287   0.30214
1108   0.69293  -0.93640  -0.62983   0.30657
1109   0.69356  -0.93776  -0.62677   0.31099
1110   0.69418  -0.93913  -0.62371   0.31542
1111   0.69481  -0.94047  -0.62063   0.31983
1112   0.69543  -0.94181  -0.61755   0.32426
1113   0.69606  -0.94311  -0.61446   0.32866
1114   0.69669  -0.94440  -0.61135   0.33305
1115   0.69731  -0.94570  -0.60824   0.33746
1116   0.69794  -0.94696  -0.60512   0.34184
1117   0.69856  -0.94823  -0.60199   0.34624
1118   0.69919  -0.94946  -0.59885   0.35061
1119   0.69981  -0.95068  -0.59570   0.35498
1120   0.70044  -0.95191  -0.59254   0.35936
1121   0.70106  -0.95310  -0.58937   0.36372
1122   0.70169  -0.95429  -0.58620   0.36809
1123   0.70231  -0.95545  -0.58301   0.37244
1124   0.70294  -0.95659  -0.57981   0.37678
1125   0.70356  -0.95774  -0.57661   0.38113
1126   0.70419  -0.95886  -0.57340   0.38546
1127   0.70482  -0.95998  -0.57018   0.38980
1128   0.70544  -0.96106  -0.56694   0.39412
1129   0.70607  -0.96214  -0.56370   0.39843
1130   0.70669  -0.96319  -0.56046   0.40274
1131   0.70732  -0.96424  -0.55720   0.40704
1132   0.70794  -0.96528  -0.55393   0.41135
1133   0.70857  -0.96629  -0.55066   0.41563
1134   0.70919  -0.96731  -0.54738   0.41993
1135   0.70982  -0.96829  -0.54409   0.42421
1136   0.71044  -0.96926  -0.54079   0.42847
1137   0.71107  -0.97023  -0.53748   0.43275
1138   0.71169  -0.97117  -0.53416   0.43700
1139   0.71232  -0.97210  -0.53084   0.44127
1140   0.71295  -0.97301  -0.52751   0.44551
1141   0.71357  -0.97391  -0.52417   0.44974
1142   0.71420  -0.97480  -0.52082   0.45398
1143   0.71482  -0.97566  -0.51746   0.45820
1144   0.71545  -0.97653  -0.51410   0.46243
1145   0.71607  -0.97736  -0.51073   0.46663
1146   0.71670  -0.97818  -0.50735   0.47083
1147   0.71732  -0.97900  -0.50396   0.47504
1148   0.71795  -0.97978  -0.50056   0.47922
1149   0.71857  -0.98057  -0.49716   0.48341
1150   0.71920  -0.98133  -0.49375   0.48758
1151   0.71982  -0.98207  -0.49033   0.49175
1152   0.72045  -0.98281  -0.48690   0.49591
1153   0.72108  -0.98353  -0.48347   0.50006
1154   0.72170  -0.98424  -0.48002   0.50421
1155   0.72233  -0.98492  -0.47657   0.50835
1156   0.72295  -0.98559  -0.47312   0.51247
1157   0.72358  -0.98625  -0.46965   0.51660
1158   0.72420  -0.98689  -0.46618   0.52071
1159   0.72483  -0.98752  -0.46270   0.52482
1160   0.72545  -0.98813  -0.45922   0.52891
1161   0.72608  -0.98872  -0.45572   0.53300
1162   0.72670  -0.98931  -0.45222   0.53709
1163   0.72733  -0.98987  -0.44872   0.54115
