 i       X     FEXACT   FI_UPWIND   ERR_UP
 587   0.36710   0.74131  -0.35408   1.09539
 588   0.36773   0.73869  -0.35726   1.09594
 589   0.36836   0.73601  -0.36043   1.09644
 590   0.36898   0.73336  -0.36360   1.09696
 591   0.36961   0.73065  -0.36677   1.09742
 592   0.37023   0.72798  -0.36992   1.09790
 593   0.37086   0.72530  -0.37308   1.09837
 594   0.37148   0.72256  -0.37622   1.09878
 595   0.37211   0.71985  -0.37936   1.09922
 596   0.37273   0.71709  -0.38250   1.09959
 597   0.37336   0.71437  -0.38563   1.09999
 598   0.37398   0.71163  -0.38875   1.10038
 599   0.37461   0.70883  -0.39187   1.10070
 600   0.37523   0.70607  -0.39498   1.10105
 601   0.37586   0.70326  -0.39808   1.10134
 602   0.37649   0.70048  -0.40118   1.10166
 603   0.37711   0.69768  -0.40427   1.10196
 604   0.37774   0.69484  -0.40736   1.10219
 605   0.37836   0.69202  -0.41044   1.10246
 606   0.37899   0.68915  -0.41351   1.10266
 607   0.37961   0.68632  -0.41658   1.10290
 608   0.38024   0.68347  -0.41964   1.10311
 609   0.38086   0.68061  -0.42270   1.10331
 610   0.38149   0.67775  -0.42574   1.10349
 611   0.38211   0.67482  -0.42879   1.10361
 612   0.38274   0.67194  -0.43182   1.10376
 613   0.38336   0.66899  -0.43485   1.10384
 614   0.38399   0.66608  -0.43787   1.10396
 615   0.38462   0.66316  -0.44089   1.10405
 616   0.38524   0.66019  -0.44389   1.10408
 617   0.38587   0.65725  -0.44690   1.10415
 618   0.38649   0.65426  -0.44989   1.10415
 619   0.38712   0.65130  -0.45288   1.10417
 620   0.38774   0.64833  -0.45586   1.10419
 621   0.38837   0.64530  -0.45883   1.10413
 622   0.38899   0.64231  -0.46180   1.10411
 623   0.38962   0.63927  -0.46476   1.10402
 624   0.39024   0.63626  -0.46771   1.10397
 625   0.39087   0.63324  -0.47065   1.10389
 626   0.39149   0.63016  -0.47359   1.10376
 627   0.39212   0.62713  -0.47652   1.10365
 628   0.39275   0.62403  -0.47944   1.10347
 629   0.39337   0.62097  -0.48236   1.10333
 630   0.39400   0.61791  -0.48527   1.10317
 631   0.39462   0.61478  -0.48817   1.10295
 632   0.39525   0.61170  -0.49106   1.10276
 633   0.39587   0.60856  -0.49394   1.10250
 634   0.39650   0.60545  -0.49682   1.10227
 635   0.39712   0.60234  -0.49969   1.10203
 636   0.39775   0.59917  -0.50255   1.10172
 637   0.39837   0.59603  -0.50541   1.10144
 638   0.39900   0.59284  -0.50825   1.10110
 639   0.39962   0.58969  -0.51109   1.10079
 640   0.40025   0.58653  -0.51392   1.10046
 641   0.40088   0.58332  -0.51675   1.10006
 642   0.40150   0.58014  -0.51956   1.09970
 643   0.40213   0.57690  -0.52237   1.09927
 644   0.40275   0.57376  -0.52517   1.09892
 645   0.40338   0.57050  -0.52796   1.09846
 646   0.40400   0.56729  -0.53074   1.09803
 647   0.40463   0.56407  -0.53351   1.09758
 648   0.40525   0.56079  -0.53628   1.09707
 649   0.40588   0.55755  -0.53904   1.09659
 650   0.40650   0.55425  -0.54179   1.09604
 651   0.40713   0.55100  -0.54453   1.09553
 652   0.40775   0.54768  -0.54726   1.09495
 653   0.40838   0.54441  -0.54999   1.09440
 654   0.40901   0.54113  -0.55270   1.09383
 655   0.40963   0.53779  -0.55541   1.09320
 656   0.41026   0.53449  -0.55811   1.09260
 657   0.41088   0.53113  -0.56080   1.09194
 658   0.41151   0.52782  -0.56348   1.09130
 659   0.41213   0.52450  -0.56616   1.09066
 660   0.41276   0.52112  -0.56882   1.08994
 661   0.41338   0.51778  -0.57148   1.08926
 662   0.41401   0.51438  -0.57412   1.08850
 663   0.41463   0.51103  -0.57676   1.08779
 664   0.41526   0.50767  -0.57939   1.08706
 665   0.41588   0.50424  -0.58201   1.08625
 666   0.41651   0.50087  -0.58462   1.08549
 667   0.41714   0.49743  -0.58722   1.08465
 668   0.41776   0.49404  -0.58981   1.08385
 669   0.41839   0.49064  -0.59240   1.08303
 670   0.41901   0.48718  -0.59497   1.08215
 671   0.41964   0.48376  -0.59754   1.08130
 672   0.42026   0.48028  -0.60010   1.08038
 673   0.42089   0.47685  -0.60264   1.07950
 674   0.42151   0.47342  -0.60518   1.07860
 675   0.42214   0.46992  -0.60771   1.07763
 676   0.42276   0.46647  -0.61023   1.07670
 677   0.42339   0.46295  -0.61274   1.07570
 678   0.42401   0.45954  -0.61524   1.07479
 679   0.42464   0.45602  -0.61774   1.07375
 680   0.42527   0.45254  -0.62022   1.07276
 681   0.42589   0.44905  -0.62269   1.07174
 682   0.42652   0.44550  -0.62515   1.07066
 683   0.42714   0.44200  -0.62761   1.06961
 684   0.42777   0.43844  -0.63005   1.06849
 685   0.42839   0.43492  -0.63249   1.06741
 686   0.42902   0.43140  -0.63491   1.06631
 687   0.42964   0.42782  -0.63732   1.06514
 688   0.43027   0.42429  -0.63973   1.06401
 689   0.43089   0.42069  -0.64212   1.06281
 690   0.43152   0.41714  -0.64451   1.06165
 691   0.43215   0.41359  -0.64688   1.06047
 692   0.43277   0.40998  -0.64925   1.05922
 693   0.43340   0.40641  -0.65160   1.05801
 694   0.43402   0.40278  -0.65394   1.05673
 695   0.43465   0.39920  -0.65628   1.05548
 696   0.43527   0.39562  -0.65860   1.05422
 697   0.43590   0.39197  -0.66092   1.05289
 698   0.43652   0.38838  -0.66322   1.05160
 699   0.43715   0.38472  -0.66551   1.05023
 700   0.43777   0.38111  -0.66780   1.04891
 701   0.43840   0.37749  -0.67007   1.04756
 702   0.43902   0.37382  -0.67233   1.04615
 703   0.43965   0.37019  -0.67459   1.04478
 704   0.44028   0.36650  -0.67683   1.04333
 705   0.44090   0.36287  -0.67906   1.04192
 706   0.44153   0.35922  -0.68128   1.04050
 707   0.44215   0.35552  -0.68349   1.03901
 708   0.44278   0.35186  -0.68569   1.03756
 709   0.44340   0.34815  -0.68788   1.03603
 710   0.44403   0.34448  -0.69006   1.03454
 711   0.44465   0.34081  -0.69223   1.03304
 712   0.44528   0.33708  -0.69439   1.03147
 713   0.44590   0.33340  -0.69653   1.02993
 714   0.44653   0.32971  -0.69867   1.02839
 715   0.44715   0.32602  -0.70080   1.02682
 716   0.44778   0.32227  -0.70291   1.02518
 717   0.44841   0.31857  -0.70501   1.02359
 718   0.44903   0.31481  -0.70711   1.02191
 719   0.44966   0.31110  -0.70919   1.02029
 720   0.45028   0.30738  -0.71126   1.01864
 721   0.45091   0.30361  -0.71332   1.01692
 722   0.45153   0.29988  -0.71537   1.01525
 723   0.45216   0.29609  -0.71741   1.01350
 724   0.45278   0.29236  -0.71943   1.01179
 725   0.45341   0.28862  -0.72145   1.01007
 726   0.45403   0.28482  -0.72345   1.00827
 727   0.45466   0.28108  -0.72544   1.00652
 728   0.45528   0.27727  -0.72743   1.00469
 729   0.45591   0.27351  -0.72940   1.00291
 730   0.45654   0.26975  -0.73136   1.00111
 731   0.45716   0.26593  -0.73330   0.99923
 732   0.45779   0.26216  -0.73524   0.99740
 733   0.45841   0.25833  -0.73717   0.99550
 734   0.45904   0.25456  -0.73908   0.99363
 735   0.45966   0.25078  -0.74098   0.99176
 736   0.46029   0.24693  -0.74287   0.98980
 737   0.46091   0.24315  -0.74475   0.98790
 738   0.46154   0.23930  -0.74662   0.98591
 739   0.46216   0.23550  -0.74847   0.98397
 740   0.46279   0.23170  -0.75031   0.98202
 741   0.46341   0.22784  -0.75214   0.97999
 742   0.46404   0.22404  -0.75396   0.97800
 743   0.46467   0.22017  -0.75577   0.97594
 744   0.46529   0.21636  -0.75756   0.97392
 745   0.46592   0.21254  -0.75935   0.97189
 746   0.46654   0.20866  -0.76112   0.96978
 747   0.46717   0.20484  -0.76288   0.96772
 748   0.46779   0.20102  -0.76463   0.96564
 749   0.46842   0.19719  -0.76636   0.96355
 750   0.46904   0.19330  -0.76808   0.96138
 751   0.46967   0.18946  -0.76980   0.95926
 752   0.47029   0.18563  -0.77149   0.95712
 753   0.47092   0.18173  -0.77318   0.95491
 754   0.47154   0.17788  -0.77486   0.95274
 755   0.47217   0.17398  -0.77652   0.95050
 756   0.47280   0.17013  -0.77817   0.94830
 757   0.47342   0.16628  -0.77981   0.94609
 758   0.47405   0.16237  -0.78144   0.94381
 759   0.47467   0.15851  -0.78306   0.94157
 760   0.47530   0.15459  -0.78466   0.93925
 761   0.47592   0.15073  -0.78625   0.93699
 762   0.47655   0.14687  -0.78783   0.93470
 763   0.47717   0.14294  -0.78940   0.93235
 764   0.47780   0.13908  -0.79096   0.93004
 765   0.47842   0.13515  -0.79250   0.92765
 766   0.47905   0.13128  -0.79404   0.92531
 767   0.47967   0.12740  -0.79556   0.92296
 768   0.48030   0.12347  -0.79707   0.92053
 769   0.48093   0.11959  -0.79856   0.91815
 770   0.48155   0.11565  -0.80005   0.91570
 771   0.48218   0.11177  -0.80152   0.91329
 772   0.48280   0.10789  -0.80298   0.91087
 773   0.48343   0.10394  -0.80443   0.90837
 774   0.48405   0.10005  -0.80587   0.90592
 775   0.48468   0.09611  -0.80729   0.90340
 776   0.48530   0.09222  -0.80871   0.90092
 777   0.48593   0.08833  -0.81011   0.89843
 778   0.48655   0.08438  -0.81149   0.89587
 779   0.48718   0.08048  -0.81287   0.89335
 780   0.48780   0.07653  -0.81423   0.89076
 781   0.48843   0.07263  -0.81558   0.88821
 782   0.48906   0.06867  -0.81692   0.88559
 783   0.48968   0.06484  -0.81824   0.88308
 784   0.49031   0.06088  -0.81955   0.88043
 785   0.49093   0.05698  -0.82085   0.87783
 786   0.49156   0.05308  -0.82214   0.87522
 787   0.49218   0.04912  -0.82341   0.87253
 788   0.49281   0.04521  -0.82467   0.86989
 789   0.49343   0.04125  -0.82592   0.86717
 790   0.49406   0.03735  -0.82716   0.86451
 791   0.49468   0.03344  -0.82838   0.86183
 792   0.49531   0.02948  -0.82959   0.85907
 793   0.49593   0.02557  -0.83079   0.85636
 794   0.49656   0.02161  -0.83197   0.85358
 795   0.49719   0.01770  -0.83315   0.85085
 796   0.49781   0.01380  -0.83431   0.84810
 797   0.49844   0.00983  -0.83545   0.84528
 798   0.49906   0.00592  -0.83659   0.84251
 799   0.49969   0.00196  -0.83771   0.83966
 800   0.50031  -0.00195  -0.83881   0.83686
 801   0.50094  -0.00586  -0.83991   0.83405
 802   0.50156  -0.00982  -0.84099   0.83117
 803   0.50219  -0.01373  -0.84206   0.82833
 804   0.50281  -0.01770  -0.84312   0.82542
 805   0.50344  -0.02160  -0.84416   0.82256
 806   0.50407  -0.02551  -0.84519   0.81968
 807   0.50469  -0.02947  -0.84621   0.81673
 808   0.50532  -0.03338  -0.84721   0.81383
 809   0.50594  -0.03734  -0.84820   0.81086
 810   0.50657  -0.04125  -0.84918   0.80793
 811   0.50719  -0.04515  -0.85014   0.80499
 812   0.50782  -0.04911  -0.85109   0.80198
 813   0.50844  -0.05301  -0.85203   0.79902
 814   0.50907  -0.05697  -0.85296   0.79598
 815   0.50969  -0.06087  -0.85387   0.79300
 816   0.51032  -0.06477  -0.85477   0.79000
 817   0.51094  -0.06867  -0.85565   0.78698
 818   0.51157  -0.07257  -0.85653   0.78396
 819   0.51220  -0.07652  -0.85738   0.78086
 820   0.51282  -0.08042  -0.85823   0.77781
 821   0.51345  -0.08437  -0.85906   0.77469
 822   0.51407  -0.08826  -0.85988   0.77162
 823   0.51470  -0.09215  -0.86069   0.76854
 824   0.51532  -0.09610  -0.86148   0.76538
 825   0.51595  -0.09999  -0.86226   0.76227
 826   0.51657  -0.10394  -0.86302   0.75909
 827   0.51720  -0.10782  -0.86377   0.75595
 828   0.51782  -0.11170  -0.86451   0.75281
 829   0.51845  -0.11564  -0.86524   0.74959
 830   0.51907  -0.11952  -0.86595   0.74643
 831   0.51970  -0.12346  -0.86665   0.74319
 832   0.52033  -0.12734  -0.86733   0.74000
 833   0.52095  -0.13121  -0.86800   0.73679
 834   0.52158  -0.13514  -0.86866   0.73352
 835   0.52220  -0.13901  -0.86931   0.73029
 836   0.52283  -0.14294  -0.86994   0.72700
 837   0.52345  -0.14680  -0.87055   0.72375
 838   0.52408  -0.15067  -0.87116   0.72049
 839   0.52470  -0.15459  -0.87175   0.71716
 840   0.52533  -0.15845  -0.87233   0.71388
 841   0.52595  -0.16236  -0.87289   0.71053
 842   0.52658  -0.16621  -0.87344   0.70723
 843   0.52720  -0.17006  -0.87398   0.70391
 844   0.52783  -0.17397  -0.87450   0.70053
 845   0.52846  -0.17782  -0.87501   0.69719
 846   0.52908  -0.18172  -0.87551   0.69379
 847   0.52971  -0.18556  -0.87599   0.69043
 848   0.53033  -0.18946  -0.87646   0.68700
 849   0.53096  -0.19329  -0.87692   0.68362
 850   0.53158  -0.19712  -0.87736   0.68024
 851   0.53221  -0.20101  -0.87779   0.67678
 852   0.53283  -0.20478  -0.87820   0.67343
 853   0.53346  -0.20866  -0.87860   0.66994
 854   0.53408  -0.21248  -0.87899   0.66651
 855   0.53471  -0.21635  -0.87936   0.66301
 856   0.53533  -0.22016  -0.87972   0.65956
 857   0.53596  -0.22397  -0.88007   0.65610
 858   0.53659  -0.22784  -0.88040   0.65257
 859   0.53721  -0.23164  -0.88072   0.64908
 860   0.53784  -0.23550  -0.88103   0.64553
 861   0.53846  -0.23929  -0.88132   0.64203
 862   0.53909  -0.24308  -0.88160   0.63852
 863   0.53971  -0.24693  -0.88186   0.63493
 864   0.54034  -0.25071  -0.88211   0.63140
 865   0.54096  -0.25455  -0.88235   0.62780
 866   0.54159  -0.25833  -0.88257   0.62425
 867   0.54221  -0.26210  -0.88278   0.62069
 868   0.54284  -0.26592  -0.88298   0.61706
 869   0.54346  -0.26969  -0.88316   0.61348
 870   0.54409  -0.27351  -0.88333   0.60983
 871   0.54472  -0.27726  -0.88349   0.60623
 872   0.54534  -0.28101  -0.88363   0.60262
 873   0.54597  -0.28482  -0.88376   0.59894
 874   0.54659  -0.28856  -0.88387   0.59532
 875   0.54722  -0.29236  -0.88398   0.59162
 876   0.54784  -0.29609  -0.88406   0.58797
 877   0.54847  -0.29982  -0.88414   0.58432
 878   0.54909  -0.30360  -0.88420   0.58060
 879   0.54972  -0.30732  -0.88424   0.57693
 880   0.55034  -0.31109  -0.88428   0.57319
 881   0.55097  -0.31480  -0.88430   0.56949
 882   0.55159  -0.31851  -0.88430   0.56579
 883   0.55222  -0.32227  -0.88429   0.56203
 884   0.55285  -0.32596  -0.88427   0.55831
 885   0.55347  -0.32971  -0.88424   0.55453
 886   0.55410  -0.33339  -0.88419   0.55079
 887   0.55472  -0.33707  -0.88412   0.54705
 888   0.55535  -0.34075  -0.88404   0.54329
 889   0.55597  -0.34442  -0.88395   0.53953
 890   0.55660  -0.34814  -0.88385   0.53571
 891   0.55722  -0.35180  -0.88373   0.53193
 892   0.55785  -0.35551  -0.88360   0.52809
 893   0.55847  -0.35916  -0.88345   0.52429
 894   0.55910  -0.36280  -0.88330   0.52049
 895   0.55972  -0.36650  -0.88312   0.51663
 896   0.56035  -0.37013  -0.88294   0.51281
 897   0.56098  -0.37381  -0.88274   0.50893
 898   0.56160  -0.37743  -0.88252   0.50509
 899   0.56223  -0.38105  -0.88230   0.50125
 900   0.56285  -0.38471  -0.88206   0.49735
 901   0.56348  -0.38831  -0.88180   0.49349
 902   0.56410  -0.39197  -0.88153   0.48957
 903   0.56473  -0.39556  -0.88125   0.48570
 904   0.56535  -0.39914  -0.88096   0.48182
 905   0.56598  -0.40278  -0.88065   0.47787
 906   0.56660  -0.40635  -0.88033   0.47398
 907   0.56723  -0.40997  -0.87999   0.47002
 908   0.56785  -0.41353  -0.87964   0.46611
 909   0.56848  -0.41708  -0.87928   0.46219
 910   0.56911  -0.42069  -0.87890   0.45821
 911   0.56973  -0.42423  -0.87851   0.45428
 912   0.57036  -0.42782  -0.87811   0.45029
 913   0.57098  -0.43134  -0.87769   0.44634
 914   0.57161  -0.43492  -0.87726   0.44234
 915   0.57223  -0.43843  -0.87681   0.43838
 916   0.57286  -0.44194  -0.87635   0.43441
 917   0.57348  -0.44550  -0.87588   0.43038
 918   0.57411  -0.44899  -0.87539   0.42640
 919   0.57473  -0.45253  -0.87489   0.42236
 920   0.57536  -0.45601  -0.87438   0.41837
 921   0.57598  -0.45948  -0.87385   0.41437
 922   0.57661  -0.46295  -0.87331   0.41036
 923   0.57724  -0.46641  -0.87276   0.40635
 924   0.57786  -0.46991  -0.87219   0.40228
 925   0.57849  -0.47336  -0.87161   0.39825
 926   0.57911  -0.47685  -0.87102   0.39417
 927   0.57974  -0.48028  -0.87041   0.39013
 928   0.58036  -0.48370  -0.86979   0.38609
 929   0.58099  -0.48717  -0.86916   0.38199
 930   0.58161  -0.49058  -0.86851   0.37793
 931   0.58224  -0.49403  -0.86785   0.37382
 932   0.58286  -0.49742  -0.86717   0.36975
 933   0.58349  -0.50081  -0.86649   0.36568
 934   0.58412  -0.50424  -0.86578   0.36155
 935   0.58474  -0.50761  -0.86507   0.35746
 936   0.58537  -0.51102  -0.86434   0.35332
 937   0.58599  -0.51438  -0.86360   0.34922
 938   0.58662  -0.51772  -0.86284   0.34512
 939   0.58724  -0.52111  -0.86208   0.34096
 940   0.58787  -0.52444  -0.86129   0.33685
 941   0.58849  -0.52782  -0.86050   0.33268
 942   0.58912  -0.53113  -0.85969   0.32856
 943   0.58974  -0.53444  -0.85887   0.32443
 944   0.59037  -0.53778  -0.85803   0.32025
 945   0.59099  -0.54107  -0.85718   0.31611
 946   0.59162  -0.54441  -0.85632   0.31192
 947   0.59225  -0.54768  -0.85545   0.30777
 948   0.59287  -0.55094  -0.85456   0.30362
 949   0.59350  -0.55425  -0.85366   0.29941
 950   0.59412  -0.55750  -0.85274   0.29525
 951   0.59475  -0.56079  -0.85181   0.29103
 952   0.59537  -0.56402  -0.85087   0.28686
 953   0.59600  -0.56724  -0.84992   0.28268
 954   0.59662  -0.57050  -0.84895   0.27845
 955   0.59725  -0.57370  -0.84797   0.27427
 956   0.59787  -0.57690  -0.84698   0.27008
 957   0.59850  -0.58008  -0.84597   0.26588
 958   0.59912  -0.58331  -0.84495   0.26164
 959   0.59975  -0.58648  -0.84392   0.25744
 960   0.60038  -0.58964  -0.84287   0.25323
 961   0.60100  -0.59284  -0.84181   0.24897
 962   0.60163  -0.59598  -0.84074   0.24476
 963   0.60225  -0.59916  -0.83965   0.24049
 964   0.60288  -0.60228  -0.83856   0.23627
 965   0.60350  -0.60540  -0.83745   0.23205
 966   0.60413  -0.60855  -0.83632   0.22777
 967   0.60475  -0.61165  -0.83519   0.22354
 968   0.60538  -0.61478  -0.83404   0.21926
 969   0.60600  -0.61786  -0.83287   0.21502
 970   0.60663  -0.62092  -0.83170   0.21078
 971   0.60725  -0.62403  -0.83051   0.20648
 972   0.60788  -0.62708  -0.82931   0.20224
 973   0.60851  -0.63016  -0.82810   0.19794
 974   0.60913  -0.63319  -0.82687   0.19368
 975   0.60976  -0.63625  -0.82563   0.18938
 976   0.61038  -0.63926  -0.82438   0.18512
 977   0.61101  -0.64226  -0.82312   0.18086
 978   0.61163  -0.64530  -0.82184   0.17654
 979   0.61226  -0.64828  -0.82055   0.17228
 980   0.61288  -0.65129  -0.81925   0.16796
 981   0.61351  -0.65425  -0.81794   0.16368
 982   0.61413  -0.65720  -0.81661   0.15941
 983   0.61476  -0.66019  -0.81527   0.15508
 984   0.61538  -0.66312  -0.81392   0.15080
 985   0.61601  -0.66608  -0.81255   0.14647
 986   0.61664  -0.66899  -0.81117   0.14219
 987   0.61726  -0.67189  -0.80978   0.13790
 988   0.61789  -0.67482  -0.80838   0.13356
 989   0.61851  -0.67770  -0.80697   0.12927
 990   0.61914  -0.68061  -0.80554   0.12493
 991   0.61976  -0.68342  -0.80410   0.12068
 992   0.62039  -0.68631  -0.80265   0.11633
 993   0.62101  -0.68915  -0.80118   0.11203
 994   0.62164  -0.69197  -0.79971   0.10773
 995   0.62226  -0.69483  -0.79822   0.10339
 996   0.62289  -0.69764  -0.79672   0.09908
 997   0.62351  -0.70047  -0.79521   0.09474
 998   0.62414  -0.70325  -0.79369   0.09043
 999   0.62477  -0.70603  -0.79215   0.08612
1000   0.62539  -0.70883  -0.79060   0.08177
1001   0.62602  -0.71158  -0.78904   0.07746
1002   0.62664  -0.71436  -0.78747   0.07311
1003   0.62727  -0.71709  -0.78589   0.06880
1004   0.62789  -0.71981  -0.78430   0.06449
1005   0.62852  -0.72256  -0.78269   0.06013
1006   0.62914  -0.72525  -0.78107   0.05582
1007   0.62977  -0.72798  -0.77944   0.05146
1008   0.63039  -0.73065  -0.77780   0.04715
1009   0.63102  -0.73331  -0.77614   0.04283
1010   0.63164  -0.73600  -0.77448   0.03847
1011   0.63227  -0.73864  -0.77280   0.03416
1012   0.63290  -0.74131  -0.77111   0.02980
1013   0.63352  -0.74393  -0.76941   0.02548
1014   0.63415  -0.74653  -0.76769   0.02116
1015   0.63477  -0.74916  -0.76597   0.01680
1016   0.63540  -0.75175  -0.76423   0.01248
1017   0.63602  -0.75436  -0.76248   0.00812
1018   0.63665  -0.75691  -0.76071   0.00380
1019   0.63727  -0.75946  -0.75894   0.00052
1020   0.63790  -0.76204  -0.75715   0.00488
1021   0.63852  -0.76456  -0.75536   0.00920
1022   0.63915  -0.76711  -0.75355   0.01356
1023   0.63977  -0.76961  -0.75172   0.01789
1024   0.64040  -0.77210  -0.74989   0.02221
1025   0.64103  -0.77461  -0.74805   0.02657
1026   0.64165  -0.77704  -0.74619   0.03085
1027   0.64228  -0.77953  -0.74432   0.03521
1028   0.64290  -0.78197  -0.74244   0.03954
1029   0.64353  -0.78444  -0.74054   0.04390
1030   0.64415  -0.78686  -0.73864   0.04822
1031   0.64478  -0.78926  -0.73672   0.05254
1032   0.64540  -0.79169  -0.73479   0.05690
1033   0.64603  -0.79407  -0.73286   0.06122
1034   0.64665  -0.79648  -0.73090   0.06557
1035   0.64728  -0.79883  -0.72894   0.06989
1036   0.64790  -0.80118  -0.72697   0.07421
1037   0.64853  -0.80354  -0.72499   0.07856
1038   0.64916  -0.80586  -0.72299   0.08287
1039   0.64978  -0.80821  -0.72098   0.08722
1040   0.65041  -0.81050  -0.71897   0.09153
1041   0.65103  -0.81282  -0.71694   0.09588
1042   0.65166  -0.81509  -0.71490   0.10019
1043   0.65228  -0.81734  -0.71284   0.10450
1044   0.65291  -0.81962  -0.71078   0.10884
1045   0.65353  -0.82185  -0.70871   0.11314
1046   0.65416  -0.82411  -0.70662   0.11748
1047   0.65478  -0.82631  -0.70453   0.12178
1048   0.65541  -0.82851  -0.70242   0.12608
1049   0.65604  -0.83072  -0.70031   0.13042
1050   0.65666  -0.83289  -0.69818   0.13471
1051   0.65729  -0.83508  -0.69604   0.13904
1052   0.65791  -0.83722  -0.69389   0.14333
1053   0.65854  -0.83935  -0.69173   0.14762
1054   0.65916  -0.84150  -0.68956   0.15194
1055   0.65979  -0.84361  -0.68738   0.15623
1056   0.66041  -0.84573  -0.68519   0.16054
1057   0.66104  -0.84781  -0.68298   0.16483
1058   0.66166  -0.84987  -0.68077   0.16910
1059   0.66229  -0.85196  -0.67855   0.17341
1060   0.66291  -0.85400  -0.67631   0.17768
1061   0.66354  -0.85602  -0.67407   0.18195
1062   0.66417  -0.85803  -0.67181   0.18622
1063   0.66479  -0.86007  -0.66955   0.19052
1064   0.66542  -0.86205  -0.66727   0.19478
1065   0.66604  -0.86402  -0.66499   0.19904
1066   0.66667  -0.86602  -0.66269   0.20332
1067   0.66729  -0.86796  -0.66039   0.20758
1068   0.66792  -0.86993  -0.65807   0.21186
1069   0.66854  -0.87185  -0.65574   0.21610
1070   0.66917  -0.87375  -0.65341   0.22035
1071   0.66979  -0.87567  -0.65106   0.22462
1072   0.67042  -0.87755  -0.64870   0.22885
1073   0.67104  -0.87945  -0.64634   0.23311
1074   0.67167  -0.88130  -0.64396   0.23734
1075   0.67230  -0.88314  -0.64157   0.24157
1076   0.67292  -0.88500  -0.63918   0.24582
1077   0.67355  -0.88681  -0.63677   0.25004
1078   0.67417  -0.88863  -0.63435   0.25428
1079   0.67480  -0.89042  -0.63193   0.25849
1080   0.67542  -0.89219  -0.62949   0.26270
1081   0.67605  -0.89397  -0.62704   0.26693
1082   0.67667  -0.89572  -0.62459   0.27113
1083   0.67730  -0.89747  -0.62212   0.27535
1084   0.67792  -0.89919  -0.61965   0.27954
1085   0.67855  -0.90089  -0.61717   0.28373
1086   0.67917  -0.90261  -0.61467   0.28794
1087   0.67980  -0.90428  -0.61217   0.29211
1088   0.68043  -0.90597  -0.60966   0.29631
1089   0.68105  -0.90762  -0.60713   0.30048
1090   0.68168  -0.90925  -0.60460   0.30465
1091   0.68230  -0.91089  -0.60206   0.30883
1092   0.68293  -0.91250  -0.59951   0.31299
1093   0.68355  -0.91411  -0.59695   0.31716
1094   0.68418  -0.91569  -0.59438   0.32131
1095   0.68480  -0.91725  -0.59181   0.32545
1096   0.68543  -0.91880  -0.58922   0.32958
1097   0.68605  -0.92034  -0.58663   0.33371
1098   0.68668  -0.92188  -0.58402   0.33786
1099   0.68730  -0.92339  -0.58141   0.34198
1100   0.68793  -0.92490  -0.57879   0.34612
1101   0.68856  -0.92638  -0.57616   0.35022
1102   0.68918  -0.92785  -0.57352   0.35433
1103   0.68981  -0.92932  -0.57087   0.35845
1104   0.69043  -0.93075  -0.56821   0.36254
1105   0.69106  -0.93220  -0.56555   0.36665
1106   0.69168  -0.93360  -0.56287   0.37073
1107   0.69231  -0.93502  -0.56019   0.37483
1108   0.69293  -0.93640  -0.55750   0.37890
1109   0.69356  -0.93776  -0.55479   0.38296
1110   0.69418  -0.93913  -0.55209   0.38704
1111   0.69481  -0.94047  -0.54937   0.39110
1112   0.69543  -0.94181  -0.54664   0.39517
1113   0.69606  -0.94311  -0.54391   0.39921
1114   0.69669  -0.94440  -0.54116   0.40324
1115   0.69731  -0.94570  -0.53841   0.40729
1116   0.69794  -0.94696  -0.53565   0.41131
1117   0.69856  -0.94823  -0.53288   0.41535
1118   0.69919  -0.94946  -0.53011   0.41936
1119   0.69981  -0.95068  -0.52732   0.42336
1120   0.70044  -0.95191  -0.52453   0.42738
1121   0.70106  -0.95310  -0.52173   0.43137
1122   0.70169  -0.95429  -0.51892   0.43537
1123   0.70231  -0.95545  -0.51610   0.43935
1124   0.70294  -0.95659  -0.51328   0.44332
1125   0.70356  -0.95774  -0.51045   0.44730
1126   0.70419  -0.95886  -0.50761   0.45125
1127   0.70482  -0.95998  -0.50476   0.45522
1128   0.70544  -0.96106  -0.50190   0.45916
1129   0.70607  -0.96214  -0.49904   0.46310
1130   0.70669  -0.96319  -0.49617   0.46703
1131   0.70732  -0.96424  -0.49329   0.47095
1132   0.70794  -0.96528  -0.49040   0.47488
1133   0.70857  -0.96629  -0.48751   0.47879
1134   0.70919  -0.96731  -0.48460   0.48270
1135   0.70982  -0.96829  -0.48169   0.48660
1136   0.71044  -0.96926  -0.47878   0.49048
1137   0.71107  -0.97023  -0.47585   0.49437
1138   0.71169  -0.97117  -0.47292   0.49825
1139   0.71232  -0.97210  -0.46998   0.50212
1140   0.71295  -0.97301  -0.46704   0.50598
1141   0.71357  -0.97391  -0.46408   0.50983
1142   0.71420  -0.97480  -0.46112   0.51368
1143   0.71482  -0.97566  -0.45815   0.51751
1144   0.71545  -0.97653  -0.45518   0.52135
1145   0.71607  -0.97736  -0.45220   0.52516
1146   0.71670  -0.97818  -0.44921   0.52897
1147   0.71732  -0.97900  -0.44621   0.53278
1148   0.71795  -0.97978  -0.44321   0.53658
1149   0.71857  -0.98057  -0.44020   0.54037
1150   0.71920  -0.98133  -0.43718   0.54415
1151   0.71982  -0.98207  -0.43416   0.54791
1152   0.72045  -0.98281  -0.43113   0.55168
1153   0.72108  -0.98353  -0.42809   0.55543
