 i       X     FEXACT   FI_FTCS   ERR_FTCS
 633  -0.36668   0.00000              NaN              NaN
 634  -0.36568   0.00000              NaN              NaN
 635  -0.36468   0.00000              NaN              NaN
 636  -0.36368   0.00000              NaN              NaN
 637  -0.36268   0.00000              NaN              NaN
 638  -0.36168   0.00000              NaN              NaN
 639  -0.36068   0.00000              NaN              NaN
 640  -0.35968   0.00000              NaN              NaN
 641  -0.35868   0.00000              NaN              NaN
 642  -0.35768   0.00000              NaN              NaN
 643  -0.35668   0.00000              NaN              NaN
 644  -0.35568   0.00000              NaN              NaN
 645  -0.35468   0.00000              NaN              NaN
 646  -0.35368   0.00000              NaN              NaN
 647  -0.35268   0.00000              NaN              NaN
 648  -0.35168   0.00000              NaN              NaN
 649  -0.35068   0.00000              NaN              NaN
 650  -0.34967   0.00000              NaN              NaN
 651  -0.34867   0.00000              NaN              NaN
 652  -0.34767   0.00000              NaN              NaN
 653  -0.34667   0.00000              NaN              NaN
 654  -0.34567   0.00000              NaN              NaN
 655  -0.34467   0.00000              NaN              NaN
 656  -0.34367   0.00000              NaN              NaN
 657  -0.34267   0.00000              NaN              NaN
 658  -0.34167   0.00000              NaN              NaN
 659  -0.34067   0.00000              NaN              NaN
 660  -0.33967   0.00000              NaN              NaN
 661  -0.33867   0.00000              NaN              NaN
 662  -0.33767   0.00000              NaN              NaN
 663  -0.33667   0.00000              NaN              NaN
 664  -0.33567   0.00000              NaN              NaN
 665  -0.33467   0.00000              NaN              NaN
 666  -0.33367   0.00000              NaN              NaN
 667  -0.33267   0.00000              NaN              NaN
 668  -0.33167   0.00000              NaN              NaN
 669  -0.33067   0.00000              NaN              NaN
 670  -0.32966   0.00000              NaN              NaN
 671  -0.32866   0.00000              NaN              NaN
 672  -0.32766   0.00000              NaN              NaN
 673  -0.32666   0.00000              NaN              NaN
 674  -0.32566   0.00000              NaN              NaN
 675  -0.32466   0.00000              NaN              NaN
 676  -0.32366   0.00000              NaN              NaN
 677  -0.32266   0.00000              NaN              NaN
 678  -0.32166   0.00000              NaN              NaN
 679  -0.32066   0.00000              NaN              NaN
 680  -0.31966   0.00000              NaN              NaN
 681  -0.31866   0.00000              NaN              NaN
 682  -0.31766   0.00000              NaN              NaN
 683  -0.31666   0.00000              NaN              NaN
 684  -0.31566   0.00000              NaN              NaN
 685  -0.31466   0.00000              NaN              NaN
 686  -0.31366   0.00000              NaN              NaN
 687  -0.31266   0.00000              NaN              NaN
 688  -0.31166   0.00000              NaN              NaN
 689  -0.31066   0.00000              NaN              NaN
 690  -0.30965   0.00000              NaN              NaN
 691  -0.30865   0.00000              NaN              NaN
 692  -0.30765   0.00000              NaN              NaN
 693  -0.30665   0.00000              NaN              NaN
 694  -0.30565   0.00000              NaN              NaN
 695  -0.30465   0.00000              NaN              NaN
 696  -0.30365   0.00000              NaN              NaN
 697  -0.30265   0.00000              NaN              NaN
 698  -0.30165   0.00000              NaN              NaN
 699  -0.30065   0.00000              NaN              NaN
 700  -0.29965   0.00000              NaN              NaN
 701  -0.29865   0.00000              NaN              NaN
 702  -0.29765   0.00000              NaN              NaN
 703  -0.29665   0.00000              NaN              NaN
 704  -0.29565   0.00000              NaN              NaN
 705  -0.29465   0.00000              NaN              NaN
 706  -0.29365   0.00000              NaN              NaN
 707  -0.29265   0.00000              NaN              NaN
 708  -0.29165   0.00000              NaN              NaN
 709  -0.29065   0.00000              NaN              NaN
 710  -0.28964   0.00000              NaN              NaN
 711  -0.28864   0.00000              NaN              NaN
 712  -0.28764   0.00000              NaN              NaN
 713  -0.28664   0.00000              NaN              NaN
 714  -0.28564   0.00000              NaN              NaN
 715  -0.28464   0.00000              NaN              NaN
 716  -0.28364   0.00000              NaN              NaN
 717  -0.28264   0.00000              NaN              NaN
 718  -0.28164   0.00000              NaN              NaN
 719  -0.28064   0.00000              NaN              NaN
 720  -0.27964   0.00000              NaN              NaN
 721  -0.27864   0.00000              NaN              NaN
 722  -0.27764   0.00000              NaN              NaN
 723  -0.27664   0.00000              NaN              NaN
 724  -0.27564   0.00000              NaN              NaN
 725  -0.27464   0.00000              NaN              NaN
 726  -0.27364   0.00000              NaN              NaN
 727  -0.27264   0.00000              NaN              NaN
 728  -0.27164   0.00000              NaN              NaN
 729  -0.27064   0.00000              NaN              NaN
 730  -0.26963   0.00000              NaN              NaN
 731  -0.26863   0.00000              NaN              NaN
 732  -0.26763   0.00000              NaN              NaN
 733  -0.26663   0.00000              NaN              NaN
 734  -0.26563   0.00000              NaN              NaN
 735  -0.26463   0.00000              NaN              NaN
 736  -0.26363   0.00000              NaN              NaN
 737  -0.26263   0.00000              NaN              NaN
 738  -0.26163   0.00000              NaN              NaN
 739  -0.26063   0.00000              NaN              NaN
 740  -0.25963   0.00000              NaN              NaN
 741  -0.25863   0.00000              NaN              NaN
 742  -0.25763   0.00000              NaN              NaN
 743  -0.25663   0.00000              NaN              NaN
 744  -0.25563   0.00000              NaN              NaN
 745  -0.25463   0.00000              NaN              NaN
 746  -0.25363   0.00000              NaN              NaN
 747  -0.25263   0.00000              NaN              NaN
 748  -0.25163   0.00000              NaN              NaN
 749  -0.25063   0.00000              NaN              NaN
 750  -0.24962   0.00000              NaN              NaN
 751  -0.24862   0.00000              NaN              NaN
 752  -0.24762   0.00000              NaN              NaN
 753  -0.24662   0.00000              NaN              NaN
 754  -0.24562   0.00000              NaN              NaN
 755  -0.24462   0.00000              NaN              NaN
 756  -0.24362   0.00000              NaN              NaN
 757  -0.24262   0.00000              NaN              NaN
 758  -0.24162   0.00000              NaN              NaN
 759  -0.24062   0.00000              NaN              NaN
 760  -0.23962   0.00000              NaN              NaN
 761  -0.23862   0.00000              NaN              NaN
 762  -0.23762   0.00000              NaN              NaN
 763  -0.23662   0.00000              NaN              NaN
 764  -0.23562   0.00000              NaN              NaN
 765  -0.23462   0.00000              NaN              NaN
 766  -0.23362   0.00000              NaN              NaN
 767  -0.23262   0.00000              NaN              NaN
 768  -0.23162   0.00000              NaN              NaN
 769  -0.23062   0.00000              NaN              NaN
 770  -0.22961   0.00000              NaN              NaN
 771  -0.22861   0.00000              NaN              NaN
 772  -0.22761   0.00000              NaN              NaN
 773  -0.22661   0.00000              NaN              NaN
 774  -0.22561   0.00000              NaN              NaN
 775  -0.22461   0.00000              NaN              NaN
 776  -0.22361   0.00000              NaN              NaN
 777  -0.22261   0.00000              NaN              NaN
 778  -0.22161   0.00000              NaN              NaN
 779  -0.22061   0.00000              NaN              NaN
 780  -0.21961   0.00000              NaN              NaN
 781  -0.21861   0.00000              NaN              NaN
 782  -0.21761   0.00000              NaN              NaN
 783  -0.21661   0.00000              NaN              NaN
 784  -0.21561   0.00000              NaN              NaN
 785  -0.21461   0.00000              NaN              NaN
 786  -0.21361   0.00000              NaN              NaN
 787  -0.21261   0.00000              NaN              NaN
 788  -0.21161   0.00000              NaN              NaN
 789  -0.21061   0.00000              NaN              NaN
 790  -0.20960   0.00000              NaN              NaN
 791  -0.20860   0.00000              NaN              NaN
 792  -0.20760   0.00000              NaN              NaN
 793  -0.20660   0.00000              NaN              NaN
 794  -0.20560   0.00000              NaN              NaN
 795  -0.20460   0.00000              NaN              NaN
 796  -0.20360   0.00000              NaN              NaN
 797  -0.20260   0.00000              NaN              NaN
 798  -0.20160   0.00000              NaN              NaN
 799  -0.20060   0.00000              NaN              NaN
 800  -0.19960   0.00000              NaN              NaN
 801  -0.19860   0.00000              NaN              NaN
 802  -0.19760   0.00000              NaN              NaN
 803  -0.19660   0.00000              NaN              NaN
 804  -0.19560   0.00000              NaN              NaN
 805  -0.19460   0.00000              NaN              NaN
 806  -0.19360   0.00000              NaN              NaN
 807  -0.19260   0.00000              NaN              NaN
 808  -0.19160   0.00000              NaN              NaN
 809  -0.19060   0.00000              NaN              NaN
 810  -0.18959   0.00000              NaN              NaN
 811  -0.18859   0.00000              NaN              NaN
 812  -0.18759   0.00000              NaN              NaN
 813  -0.18659   0.00000              NaN              NaN
 814  -0.18559   0.00000              NaN              NaN
 815  -0.18459   0.00000              NaN              NaN
 816  -0.18359   0.00000              NaN              NaN
 817  -0.18259   0.00000              NaN              NaN
 818  -0.18159   0.00000              NaN              NaN
 819  -0.18059   0.00000              NaN              NaN
 820  -0.17959   0.00000              NaN              NaN
 821  -0.17859   0.00000              NaN              NaN
 822  -0.17759   0.00000              NaN              NaN
 823  -0.17659   0.00000              NaN              NaN
 824  -0.17559   0.00000              NaN              NaN
 825  -0.17459   0.00000              NaN              NaN
 826  -0.17359   0.00000              NaN              NaN
 827  -0.17259   0.00000              NaN              NaN
 828  -0.17159   0.00000              NaN              NaN
 829  -0.17059   0.00000              NaN              NaN
 830  -0.16958   0.00000              NaN              NaN
 831  -0.16858   0.00000              NaN              NaN
 832  -0.16758   0.00000              NaN              NaN
 833  -0.16658   0.00000              NaN              NaN
 834  -0.16558   0.00000              NaN              NaN
 835  -0.16458   0.00000              NaN              NaN
 836  -0.16358   0.00000              NaN              NaN
 837  -0.16258   0.00000              NaN              NaN
 838  -0.16158   0.00000              NaN              NaN
 839  -0.16058   0.00000              NaN              NaN
 840  -0.15958   0.00000              NaN              NaN
 841  -0.15858   0.00000              NaN              NaN
 842  -0.15758   0.00000              NaN              NaN
 843  -0.15658   0.00000              NaN              NaN
 844  -0.15558   0.00000              NaN              NaN
 845  -0.15458   0.00000              NaN              NaN
 846  -0.15358   0.00000              NaN              NaN
 847  -0.15258   0.00000              NaN              NaN
 848  -0.15158   0.00000              NaN              NaN
 849  -0.15058   0.00000              NaN              NaN
 850  -0.14957   0.00000              NaN              NaN
 851  -0.14857   0.00000              NaN              NaN
 852  -0.14757   0.00000              NaN              NaN
 853  -0.14657   0.00000              NaN              NaN
 854  -0.14557   0.00000              NaN              NaN
 855  -0.14457   0.00000              NaN              NaN
 856  -0.14357   0.00000              NaN              NaN
 857  -0.14257   0.00000              NaN              NaN
 858  -0.14157   0.00000              NaN              NaN
 859  -0.14057   0.00000              NaN              NaN
 860  -0.13957   0.00000              NaN              NaN
 861  -0.13857   0.00000              NaN              NaN
 862  -0.13757   0.00000              NaN              NaN
 863  -0.13657   0.00000              NaN              NaN
 864  -0.13557   0.00000              NaN              NaN
 865  -0.13457   0.00000              NaN              NaN
 866  -0.13357   0.00000              NaN              NaN
 867  -0.13257   0.00000              NaN              NaN
 868  -0.13157   0.00000              NaN              NaN
 869  -0.13057   0.00000              NaN              NaN
 870  -0.12956   0.00000              NaN              NaN
 871  -0.12856   0.00000              NaN              NaN
 872  -0.12756   0.00000              NaN              NaN
 873  -0.12656   0.00000              NaN              NaN
 874  -0.12556   0.00000              NaN              NaN
 875  -0.12456   0.00000              NaN              NaN
 876  -0.12356   0.00000              NaN              NaN
 877  -0.12256   0.00000              NaN              NaN
 878  -0.12156   0.00000              NaN              NaN
 879  -0.12056   0.00000              NaN              NaN
 880  -0.11956   0.00000              NaN              NaN
 881  -0.11856   0.00000              NaN              NaN
 882  -0.11756   0.00000              NaN              NaN
 883  -0.11656   0.00000              NaN              NaN
 884  -0.11556   0.00000              NaN              NaN
 885  -0.11456   0.00000              NaN              NaN
 886  -0.11356   0.00000              NaN              NaN
 887  -0.11256   0.00000              NaN              NaN
 888  -0.11156   0.00000              NaN              NaN
 889  -0.11056   0.00000              NaN              NaN
 890  -0.10955   0.00000              NaN              NaN
 891  -0.10855   0.00000              NaN              NaN
 892  -0.10755   0.00000              NaN              NaN
 893  -0.10655   0.00000              NaN              NaN
 894  -0.10555   0.00000              NaN              NaN
 895  -0.10455   0.00000              NaN              NaN
 896  -0.10355   0.00000              NaN              NaN
 897  -0.10255   0.00000              NaN              NaN
 898  -0.10155   0.00000              NaN              NaN
 899  -0.10055   0.00000              NaN              NaN
 900  -0.09955   0.00000              NaN              NaN
 901  -0.09855   0.00000              NaN              NaN
 902  -0.09755   0.00000              NaN              NaN
 903  -0.09655   0.00000              NaN              NaN
 904  -0.09555   0.00000              NaN              NaN
 905  -0.09455   0.00000              NaN              NaN
 906  -0.09355   0.00000              NaN              NaN
 907  -0.09255   0.00000              NaN              NaN
 908  -0.09155   0.00000              NaN              NaN
 909  -0.09055   0.00000              NaN              NaN
 910  -0.08954   0.00000              NaN              NaN
 911  -0.08854   0.00000              NaN              NaN
 912  -0.08754   0.00000              NaN              NaN
 913  -0.08654   0.00000              NaN              NaN
 914  -0.08554   0.00000              NaN              NaN
 915  -0.08454   0.00000              NaN              NaN
 916  -0.08354   0.00000              NaN              NaN
 917  -0.08254   0.00000              NaN              NaN
 918  -0.08154   0.00000              NaN              NaN
 919  -0.08054   0.00000              NaN              NaN
 920  -0.07954   0.00000              NaN              NaN
 921  -0.07854   0.00000              NaN              NaN
 922  -0.07754   0.00000              NaN              NaN
 923  -0.07654   0.00000              NaN              NaN
 924  -0.07554   0.00000              NaN              NaN
 925  -0.07454   0.00000              NaN              NaN
 926  -0.07354   0.00000              NaN              NaN
 927  -0.07254   0.00000              NaN              NaN
 928  -0.07154   0.00000              NaN              NaN
 929  -0.07054   0.00000              NaN              NaN
 930  -0.06953   0.00000              NaN              NaN
 931  -0.06853   0.00000              NaN              NaN
 932  -0.06753   0.00000              NaN              NaN
 933  -0.06653   0.00000              NaN              NaN
 934  -0.06553   0.00000              NaN              NaN
 935  -0.06453   0.00000              NaN              NaN
 936  -0.06353   0.00000              NaN              NaN
 937  -0.06253   0.00000              NaN              NaN
 938  -0.06153   0.00000              NaN              NaN
 939  -0.06053   0.00000              NaN              NaN
 940  -0.05953   0.00000              NaN              NaN
 941  -0.05853   0.00000              NaN              NaN
 942  -0.05753   0.00000              NaN              NaN
 943  -0.05653   0.00000              NaN              NaN
 944  -0.05553   0.00000              NaN              NaN
 945  -0.05453   0.00000              NaN              NaN
 946  -0.05353   0.00000              NaN              NaN
 947  -0.05253   0.00000              NaN              NaN
 948  -0.05153   0.00000              NaN              NaN
 949  -0.05053   0.00000              NaN              NaN
 950  -0.04952   0.00000              NaN              NaN
 951  -0.04852   0.00000              NaN              NaN
 952  -0.04752   0.00000              NaN              NaN
 953  -0.04652   0.00000              NaN              NaN
 954  -0.04552   0.00000              NaN              NaN
 955  -0.04452   0.00000              NaN              NaN
 956  -0.04352   0.00000              NaN              NaN
 957  -0.04252   0.00000              NaN              NaN
 958  -0.04152   0.00000              NaN              NaN
 959  -0.04052   0.00000              NaN              NaN
 960  -0.03952   0.00000              NaN              NaN
 961  -0.03852   0.00000              NaN              NaN
 962  -0.03752   0.00000              NaN              NaN
 963  -0.03652   0.00000              NaN              NaN
 964  -0.03552   0.00000              NaN              NaN
 965  -0.03452   0.00000              NaN              NaN
 966  -0.03352   0.00000              NaN              NaN
 967  -0.03252   0.00000              NaN              NaN
 968  -0.03152   0.00000              NaN              NaN
 969  -0.03052   0.00000              NaN              NaN
 970  -0.02951   0.00000              NaN              NaN
 971  -0.02851   0.00000              NaN              NaN
 972  -0.02751   0.00000              NaN              NaN
 973  -0.02651   0.00000              NaN              NaN
 974  -0.02551   0.00000              NaN              NaN
 975  -0.02451   0.00000              NaN              NaN
 976  -0.02351   0.00000              NaN              NaN
 977  -0.02251   0.00000              NaN              NaN
 978  -0.02151   0.00000              NaN              NaN
 979  -0.02051   0.00000              NaN              NaN
 980  -0.01951   0.00000              NaN              NaN
 981  -0.01851   0.00000              NaN              NaN
 982  -0.01751   0.00000              NaN              NaN
 983  -0.01651   0.00000              NaN              NaN
 984  -0.01551   0.00000              NaN              NaN
 985  -0.01451   0.00000              NaN              NaN
 986  -0.01351   0.00000              NaN              NaN
 987  -0.01251   0.00000              NaN              NaN
 988  -0.01151   0.00000              NaN              NaN
 989  -0.01051   0.00000              NaN              NaN
 990  -0.00950   0.00000              NaN              NaN
 991  -0.00850   0.00000              NaN              NaN
 992  -0.00750   0.00000              NaN              NaN
 993  -0.00650   0.00000              NaN              NaN
 994  -0.00550   0.00000              NaN              NaN
 995  -0.00450   0.00000              NaN              NaN
 996  -0.00350   0.00000              NaN              NaN
 997  -0.00250   0.00000              NaN              NaN
 998  -0.00150   0.00000              NaN              NaN
 999  -0.00050   0.00000              NaN              NaN
1000   0.00050   0.00000              NaN              NaN
1001   0.00150   0.00000              NaN              NaN
1002   0.00250   0.00000              NaN              NaN
1003   0.00350   0.00000              NaN              NaN
1004   0.00450   0.00000              NaN              NaN
1005   0.00550   0.00000              NaN              NaN
1006   0.00650   0.00000              NaN              NaN
1007   0.00750   0.00000              NaN              NaN
1008   0.00850   0.00000              NaN              NaN
1009   0.00950   0.00000              NaN              NaN
1010   0.01051   0.00000              NaN              NaN
1011   0.01151   0.00000              NaN              NaN
1012   0.01251   0.00000              NaN              NaN
1013   0.01351   0.00000              NaN              NaN
1014   0.01451   0.00000              NaN              NaN
1015   0.01551   0.00000              NaN              NaN
1016   0.01651   0.00000              NaN              NaN
1017   0.01751   0.00000              NaN              NaN
1018   0.01851   0.00000              NaN              NaN
1019   0.01951   0.00000              NaN              NaN
1020   0.02051   0.00000              NaN              NaN
1021   0.02151   0.00000              NaN              NaN
1022   0.02251   0.00000              NaN              NaN
1023   0.02351   0.00000              NaN              NaN
1024   0.02451   0.00000              NaN              NaN
1025   0.02551   0.00000              NaN              NaN
1026   0.02651   0.00000              NaN              NaN
1027   0.02751   0.00000              NaN              NaN
1028   0.02851   0.00000              NaN              NaN
1029   0.02951   0.00000              NaN              NaN
1030   0.03052   0.00000              NaN              NaN
1031   0.03152   0.00000              NaN              NaN
1032   0.03252   0.00000              NaN              NaN
1033   0.03352   0.00000              NaN              NaN
1034   0.03452   0.00000              NaN              NaN
1035   0.03552   0.00000              NaN              NaN
1036   0.03652   0.00000              NaN              NaN
1037   0.03752   0.00000              NaN              NaN
1038   0.03852   0.00000              NaN              NaN
1039   0.03952   0.00000              NaN              NaN
1040   0.04052   0.00000              NaN              NaN
1041   0.04152   0.00000              NaN              NaN
1042   0.04252   0.00000              NaN              NaN
1043   0.04352   0.00000              NaN              NaN
1044   0.04452   0.00000              NaN              NaN
1045   0.04552   0.00000              NaN              NaN
1046   0.04652   0.00000              NaN              NaN
1047   0.04752   0.00000              NaN              NaN
1048   0.04852   0.00000              NaN              NaN
1049   0.04952   0.00000              NaN              NaN
1050   0.05053   0.00000              NaN              NaN
1051   0.05153   0.00000              NaN              NaN
1052   0.05253   0.00000              NaN              NaN
1053   0.05353   0.00000              NaN              NaN
1054   0.05453   0.00000              NaN              NaN
1055   0.05553   0.00000              NaN              NaN
1056   0.05653   0.00000              NaN              NaN
1057   0.05753   0.00000              NaN              NaN
1058   0.05853   0.00000              NaN              NaN
1059   0.05953   0.00000              NaN              NaN
1060   0.06053   0.00000              NaN              NaN
1061   0.06153   0.00000              NaN              NaN
1062   0.06253   0.00000              NaN              NaN
1063   0.06353   0.00000              NaN              NaN
1064   0.06453   0.00000              NaN              NaN
1065   0.06553   0.00000              NaN              NaN
1066   0.06653   0.00000              NaN              NaN
1067   0.06753   0.00000              NaN              NaN
1068   0.06853   0.00000              NaN              NaN
1069   0.06953   0.00000              NaN              NaN
1070   0.07054   0.00000              NaN              NaN
1071   0.07154   0.00000              NaN              NaN
1072   0.07254   0.00000              NaN              NaN
1073   0.07354   0.00000              NaN              NaN
1074   0.07454   0.00000              NaN              NaN
1075   0.07554   0.00000              NaN              NaN
1076   0.07654   0.00000              NaN              NaN
1077   0.07754   0.00000              NaN              NaN
1078   0.07854   0.00000              NaN              NaN
1079   0.07954   0.00000              NaN              NaN
1080   0.08054   0.00000              NaN              NaN
1081   0.08154   0.00000              NaN              NaN
1082   0.08254   0.00000              NaN              NaN
1083   0.08354   0.00000              NaN              NaN
1084   0.08454   0.00000              NaN              NaN
1085   0.08554   0.00000              NaN              NaN
1086   0.08654   0.00000              NaN              NaN
1087   0.08754   0.00000              NaN              NaN
1088   0.08854   0.00000              NaN              NaN
1089   0.08954   0.00000              NaN              NaN
1090   0.09055   0.00000              NaN              NaN
1091   0.09155   0.00000              NaN              NaN
1092   0.09255   0.00000              NaN              NaN
1093   0.09355   0.00000              NaN              NaN
1094   0.09455   0.00000              NaN              NaN
1095   0.09555   0.00000              NaN              NaN
1096   0.09655   0.00000              NaN              NaN
1097   0.09755   0.00000              NaN              NaN
1098   0.09855   0.00000              NaN              NaN
1099   0.09955   0.00000              NaN              NaN
1100   0.10055   0.00000              NaN              NaN
1101   0.10155   0.00000              NaN              NaN
1102   0.10255   0.00000              NaN              NaN
1103   0.10355   0.00000              NaN              NaN
1104   0.10455   0.00000              NaN              NaN
1105   0.10555   0.00000              NaN              NaN
1106   0.10655   0.00000              NaN              NaN
1107   0.10755   0.00000              NaN              NaN
1108   0.10855   0.00000              NaN              NaN
1109   0.10955   0.00000              NaN              NaN
1110   0.11056   0.00000              NaN              NaN
1111   0.11156   0.00000              NaN              NaN
1112   0.11256   0.00000              NaN              NaN
1113   0.11356   0.00000              NaN              NaN
1114   0.11456   0.00000              NaN              NaN
1115   0.11556   0.00000              NaN              NaN
1116   0.11656   0.00000              NaN              NaN
1117   0.11756   0.00000              NaN              NaN
1118   0.11856   0.00000              NaN              NaN
1119   0.11956   0.00000              NaN              NaN
1120   0.12056   0.00000              NaN              NaN
1121   0.12156   0.00000              NaN              NaN
1122   0.12256   0.00000              NaN              NaN
1123   0.12356   0.00000              NaN              NaN
1124   0.12456   0.00000              NaN              NaN
1125   0.12556   0.00000              NaN              NaN
1126   0.12656   0.00000              NaN              NaN
1127   0.12756   0.00000              NaN              NaN
1128   0.12856   0.00000              NaN              NaN
1129   0.12956   0.00000              NaN              NaN
1130   0.13057   0.00000              NaN              NaN
1131   0.13157   0.00000              NaN              NaN
1132   0.13257   0.00000              NaN              NaN
1133   0.13357   0.00000              NaN              NaN
1134   0.13457   0.00000              NaN              NaN
1135   0.13557   0.00000              NaN              NaN
1136   0.13657   0.00000              NaN              NaN
1137   0.13757   0.00000              NaN              NaN
1138   0.13857   0.00000              NaN              NaN
1139   0.13957   0.00000              NaN              NaN
1140   0.14057   0.00000              NaN              NaN
1141   0.14157   0.00000              NaN              NaN
1142   0.14257   0.00000              NaN              NaN
1143   0.14357   0.00000              NaN              NaN
1144   0.14457   0.00000              NaN              NaN
1145   0.14557   0.00000              NaN              NaN
1146   0.14657   0.00000              NaN              NaN
1147   0.14757   0.00000              NaN              NaN
1148   0.14857   0.00000              NaN              NaN
1149   0.14957   0.00000              NaN              NaN
1150   0.15058   0.00000              NaN              NaN
1151   0.15158   0.00000              NaN              NaN
1152   0.15258   0.00000              NaN              NaN
1153   0.15358   0.00000              NaN              NaN
1154   0.15458   0.00000              NaN              NaN
1155   0.15558   0.00000              NaN              NaN
1156   0.15658   0.00000              NaN              NaN
1157   0.15758   0.00000              NaN              NaN
1158   0.15858   0.00000              NaN              NaN
1159   0.15958   0.00000              NaN              NaN
1160   0.16058   0.00000              NaN              NaN
1161   0.16158   0.00000              NaN              NaN
1162   0.16258   0.00000              NaN              NaN
1163   0.16358   0.00000              NaN              NaN
1164   0.16458   0.00000              NaN              NaN
1165   0.16558   0.00000              NaN              NaN
1166   0.16658   0.00000              NaN              NaN
1167   0.16758   0.00000              NaN              NaN
1168   0.16858   0.00000              NaN              NaN
1169   0.16958   0.00000              NaN              NaN
1170   0.17059   0.00000              NaN              NaN
1171   0.17159   0.00000              NaN              NaN
1172   0.17259   0.00000              NaN              NaN
1173   0.17359   0.00000              NaN              NaN
1174   0.17459   0.00000              NaN              NaN
1175   0.17559   0.00000              NaN              NaN
1176   0.17659   0.00000              NaN              NaN
1177   0.17759   0.00000              NaN              NaN
1178   0.17859   0.00000              NaN              NaN
1179   0.17959   0.00000              NaN              NaN
1180   0.18059   0.00000              NaN              NaN
1181   0.18159   0.00000              NaN              NaN
1182   0.18259   0.00000              NaN              NaN
1183   0.18359   0.00000              NaN              NaN
1184   0.18459   0.00000              NaN              NaN
1185   0.18559   0.00000              NaN              NaN
1186   0.18659   0.00000              NaN              NaN
1187   0.18759   0.00000              NaN              NaN
1188   0.18859   0.00000              NaN              NaN
1189   0.18959   0.00000              NaN              NaN
1190   0.19060   0.00000              NaN              NaN
1191   0.19160   0.00000              NaN              NaN
1192   0.19260   0.00000              NaN              NaN
1193   0.19360   0.00000              NaN              NaN
1194   0.19460   0.00000              NaN              NaN
1195   0.19560   0.00000              NaN              NaN
1196   0.19660   0.00000              NaN              NaN
1197   0.19760   0.00000              NaN              NaN
1198   0.19860   0.00000              NaN              NaN
1199   0.19960   0.00000              NaN              NaN
1200   0.20060   0.00050              NaN              NaN
1201   0.20160   0.00058              NaN              NaN
1202   0.20260   0.00067              NaN              NaN
1203   0.20360   0.00078              NaN              NaN
1204   0.20460   0.00090              NaN              NaN
1205   0.20560   0.00105              NaN              NaN
1206   0.20660   0.00121              NaN              NaN
1207   0.20760   0.00139              NaN              NaN
1208   0.20860   0.00161              NaN              NaN
1209   0.20960   0.00185              NaN              NaN
1210   0.21061   0.00212              NaN              NaN
1211   0.21161   0.00244              NaN              NaN
1212   0.21261   0.00279              NaN              NaN
1213   0.21361   0.00319              NaN              NaN
1214   0.21461   0.00364              NaN              NaN
1215   0.21561   0.00415              NaN              NaN
1216   0.21661   0.00472              NaN              NaN
1217   0.21761   0.00536              NaN              NaN
1218   0.21861   0.00609              NaN              NaN
1219   0.21961   0.00689              NaN              NaN
1220   0.22061   0.00780              NaN              NaN
1221   0.22161   0.00880              NaN              NaN
1222   0.22261   0.00993              NaN              NaN
1223   0.22361   0.01118              NaN              NaN
1224   0.22461   0.01256              NaN              NaN
1225   0.22561   0.01410              NaN              NaN
1226   0.22661   0.01580              NaN              NaN
1227   0.22761   0.01768              NaN              NaN
1228   0.22861   0.01975              NaN              NaN
1229   0.22961   0.02203              NaN              NaN
1230   0.23062   0.02453              NaN              NaN
1231   0.23162   0.02728              NaN              NaN
1232   0.23262   0.03029              NaN              NaN
1233   0.23362   0.03358              NaN              NaN
1234   0.23462   0.03717              NaN              NaN
1235   0.23562   0.04107              NaN              NaN
1236   0.23662   0.04532              NaN              NaN
1237   0.23762   0.04994              NaN              NaN
1238   0.23862   0.05493              NaN              NaN
1239   0.23962   0.06034              NaN              NaN
1240   0.24062   0.06617              NaN              NaN
1241   0.24162   0.07245              NaN              NaN
1242   0.24262   0.07921              NaN              NaN
1243   0.24362   0.08647              NaN              NaN
1244   0.24462   0.09425              NaN              NaN
1245   0.24562   0.10256              NaN              NaN
1246   0.24662   0.11144              NaN              NaN
1247   0.24762   0.12090              NaN              NaN
1248   0.24862   0.13097              NaN              NaN
1249   0.24962   0.14165              NaN              NaN
1250   0.25063   0.15296              NaN              NaN
1251   0.25163   0.16493              NaN              NaN
1252   0.25263   0.17756              NaN              NaN
1253   0.25363   0.19086              NaN              NaN
1254   0.25463   0.20484              NaN              NaN
1255   0.25563   0.21951              NaN              NaN
1256   0.25663   0.23486              NaN              NaN
1257   0.25763   0.25090              NaN              NaN
1258   0.25863   0.26763              NaN              NaN
1259   0.25963   0.28503              NaN              NaN
1260   0.26063   0.30309              NaN              NaN
1261   0.26163   0.32180              NaN              NaN
1262   0.26263   0.34114              NaN              NaN
1263   0.26363   0.36108              NaN              NaN
1264   0.26463   0.38160              NaN              NaN
1265   0.26563   0.40267              NaN              NaN
1266   0.26663   0.42424              NaN              NaN
1267   0.26763   0.44629              NaN              NaN
1268   0.26863   0.46875              NaN              NaN
1269   0.26963   0.49158              NaN              NaN
1270   0.27064   0.51474              NaN              NaN
1271   0.27164   0.53815              NaN              NaN
1272   0.27264   0.56176              NaN              NaN
1273   0.27364   0.58551              NaN              NaN
1274   0.27464   0.60932              NaN              NaN
1275   0.27564   0.63312              NaN              NaN
1276   0.27664   0.65683              NaN              NaN
1277   0.27764   0.68039              NaN              NaN
1278   0.27864   0.70370              NaN              NaN
1279   0.27964   0.72669              NaN              NaN
