 i       X     FEXACT   FI_LAXF   ERR_LAXF
 275  -0.72486   0.00000    0.000000    0.000000
 276  -0.72386   0.00000    0.000000    0.000000
 277  -0.72286   0.00000    0.000000    0.000000
 278  -0.72186   0.00000    0.000000    0.000000
 279  -0.72086   0.00000    0.000000    0.000000
 280  -0.71986   0.00000    0.000000    0.000000
 281  -0.71886   0.00000    0.000000    0.000000
 282  -0.71786   0.00000    0.000000    0.000000
 283  -0.71686   0.00000    0.000000    0.000000
 284  -0.71586   0.00000    0.000000    0.000000
 285  -0.71486   0.00000    0.000000    0.000000
 286  -0.71386   0.00000    0.000000    0.000000
 287  -0.71286   0.00000    0.000000    0.000000
 288  -0.71186   0.00000    0.000000    0.000000
 289  -0.71086   0.00000    0.000000    0.000000
 290  -0.70985   0.00000    0.000000    0.000000
 291  -0.70885   0.00000    0.000000    0.000000
 292  -0.70785   0.00000    0.000000    0.000000
 293  -0.70685   0.00000    0.000000    0.000000
 294  -0.70585   0.00000    0.000000    0.000000
 295  -0.70485   0.00000    0.000000    0.000000
 296  -0.70385   0.00000    0.000000    0.000000
 297  -0.70285   0.00000    0.000000    0.000000
 298  -0.70185   0.00000    0.000000    0.000000
 299  -0.70085   0.00000    0.000000    0.000000
 300  -0.69985   0.00000    0.000000    0.000000
 301  -0.69885   0.00000    0.000000    0.000000
 302  -0.69785   0.00000    0.000000    0.000000
 303  -0.69685   0.00000    0.000000    0.000000
 304  -0.69585   0.00000    0.000000    0.000000
 305  -0.69485   0.00000    0.000000    0.000000
 306  -0.69385   0.00000    0.000000    0.000000
 307  -0.69285   0.00000    0.000000    0.000000
 308  -0.69185   0.00000    0.000000    0.000000
 309  -0.69085   0.00000    0.000000    0.000000
 310  -0.68984   0.00000    0.000000    0.000000
 311  -0.68884   0.00000    0.000000    0.000000
 312  -0.68784   0.00000    0.000000    0.000000
 313  -0.68684   0.00000    0.000000    0.000000
 314  -0.68584   0.00000    0.000000    0.000000
 315  -0.68484   0.00000    0.000000    0.000000
 316  -0.68384   0.00000    0.000000    0.000000
 317  -0.68284   0.00000    0.000000    0.000000
 318  -0.68184   0.00000    0.000000    0.000000
 319  -0.68084   0.00000    0.000000    0.000000
 320  -0.67984   0.00000    0.000000    0.000000
 321  -0.67884   0.00000    0.000000    0.000000
 322  -0.67784   0.00000    0.000000    0.000000
 323  -0.67684   0.00000    0.000000    0.000000
 324  -0.67584   0.00000    0.000000    0.000000
 325  -0.67484   0.00000    0.000000    0.000000
 326  -0.67384   0.00000    0.000000    0.000000
 327  -0.67284   0.00000    0.000000    0.000000
 328  -0.67184   0.00000    0.000001    0.000001
 329  -0.67084   0.00000    0.000001    0.000001
 330  -0.66983   0.00000    0.000001    0.000001
 331  -0.66883   0.00000    0.000001    0.000001
 332  -0.66783   0.00000    0.000002    0.000002
 333  -0.66683   0.00000    0.000002    0.000002
 334  -0.66583   0.00000    0.000003    0.000003
 335  -0.66483   0.00000    0.000004    0.000004
 336  -0.66383   0.00000    0.000005    0.000005
 337  -0.66283   0.00000    0.000006    0.000006
 338  -0.66183   0.00000    0.000008    0.000008
 339  -0.66083   0.00000    0.000010    0.000010
 340  -0.65983   0.00000    0.000014    0.000014
 341  -0.65883   0.00000    0.000016    0.000016
 342  -0.65783   0.00000    0.000023    0.000023
 343  -0.65683   0.00000    0.000027    0.000027
 344  -0.65583   0.00000    0.000037    0.000037
 345  -0.65483   0.00000    0.000044    0.000044
 346  -0.65383   0.00000    0.000059    0.000059
 347  -0.65283   0.00000    0.000070    0.000070
 348  -0.65183   0.00000    0.000094    0.000094
 349  -0.65083   0.00000    0.000110    0.000110
 350  -0.64982   0.00000    0.000147    0.000147
 351  -0.64882   0.00000    0.000172    0.000172
 352  -0.64782   0.00000    0.000228    0.000228
 353  -0.64682   0.00000    0.000265    0.000265
 354  -0.64582   0.00000    0.000348    0.000348
 355  -0.64482   0.00000    0.000404    0.000404
 356  -0.64382   0.00000    0.000526    0.000526
 357  -0.64282   0.00000    0.000608    0.000608
 358  -0.64182   0.00000    0.000785    0.000785
 359  -0.64082   0.00000    0.000904    0.000904
 360  -0.63982   0.00000    0.001158    0.001158
 361  -0.63882   0.00000    0.001329    0.001329
 362  -0.63782   0.00000    0.001686    0.001686
 363  -0.63682   0.00000    0.001928    0.001928
 364  -0.63582   0.00000    0.002426    0.002426
 365  -0.63482   0.00000    0.002765    0.002765
 366  -0.63382   0.00000    0.003448    0.003448
 367  -0.63282   0.00000    0.003915    0.003915
 368  -0.63182   0.00000    0.004841    0.004841
 369  -0.63082   0.00000    0.005476    0.005476
 370  -0.62981   0.00000    0.006712    0.006712
 371  -0.62881   0.00000    0.007565    0.007565
 372  -0.62781   0.00000    0.009192    0.009192
 373  -0.62681   0.00000    0.010321    0.010321
 374  -0.62581   0.00000    0.012433    0.012433
 375  -0.62481   0.00000    0.013907    0.013907
 376  -0.62381   0.00000    0.016610    0.016610
 377  -0.62281   0.00000    0.018507    0.018507
 378  -0.62181   0.00000    0.021917    0.021917
 379  -0.62081   0.00000    0.024324    0.024324
 380  -0.61981   0.00000    0.028564    0.028564
 381  -0.61881   0.00000    0.031575    0.031575
 382  -0.61781   0.00000    0.036772    0.036772
 383  -0.61681   0.00000    0.040485    0.040485
 384  -0.61581   0.00000    0.046760    0.046760
 385  -0.61481   0.00000    0.051274    0.051274
 386  -0.61381   0.00000    0.058740    0.058740
 387  -0.61281   0.00000    0.064150    0.064150
 388  -0.61181   0.00000    0.072903    0.072903
 389  -0.61081   0.00000    0.079294    0.079294
 390  -0.60980   0.00000    0.089405    0.089405
 391  -0.60880   0.00000    0.096845    0.096845
 392  -0.60780   0.00000    0.108354    0.108354
 393  -0.60680   0.00000    0.116892    0.116892
 394  -0.60580   0.00000    0.129799    0.129799
 395  -0.60480   0.00000    0.139457    0.139457
 396  -0.60380   0.00000    0.153719    0.153719
 397  -0.60280   0.00000    0.164490    0.164490
 398  -0.60180   0.00000    0.180021    0.180021
 399  -0.60080   0.00000    0.191863    0.191863
 400  -0.59980   0.06323    0.208531    0.145297
 401  -0.59880   0.15450    0.221370    0.066874
 402  -0.59780   0.20866    0.239005    0.030345
 403  -0.59680   0.25101    0.252733    0.001722
 404  -0.59580   0.28684    0.271131    0.015708
 405  -0.59480   0.31835    0.285612    0.032736
 406  -0.59380   0.34672    0.304545    0.042175
 407  -0.59280   0.37267    0.319622    0.053050
 408  -0.59180   0.39667    0.338849    0.057825
 409  -0.59080   0.41907    0.354347    0.064723
 410  -0.58979   0.44010    0.373626    0.066474
 411  -0.58879   0.45995    0.389362    0.070591
 412  -0.58779   0.47877    0.408461    0.070312
 413  -0.58679   0.49668    0.424254    0.072425
 414  -0.58579   0.51377    0.442964    0.070804
 415  -0.58479   0.53012    0.458642    0.071476
 416  -0.58379   0.54580    0.476781    0.069014
 417  -0.58279   0.56086    0.492188    0.068668
 418  -0.58179   0.57535    0.509611    0.065737
 419  -0.58079   0.58931    0.524613    0.064701
 420  -0.57979   0.60279    0.541210    0.061582
 421  -0.57879   0.61581    0.555698    0.060113
 422  -0.57779   0.62840    0.571400    0.057002
 423  -0.57679   0.64059    0.585293    0.055295
 424  -0.57579   0.65240    0.600066    0.052329
 425  -0.57479   0.66384    0.613308    0.050533
 426  -0.57379   0.67494    0.627148    0.047797
 427  -0.57279   0.68572    0.639709    0.046014
 428  -0.57179   0.69619    0.652636    0.043552
 429  -0.57079   0.70636    0.664507    0.041852
 430  -0.56978   0.71625    0.676563    0.039682
 431  -0.56878   0.72586    0.687751    0.038108
 432  -0.56778   0.73521    0.698988    0.036223
 433  -0.56678   0.74431    0.709515    0.034795
 434  -0.56578   0.75317    0.719994    0.033173
 435  -0.56478   0.76179    0.729890    0.031900
 436  -0.56378   0.77019    0.739672    0.030515
 437  -0.56278   0.77836    0.748974    0.029390
 438  -0.56178   0.78633    0.758118    0.028210
 439  -0.56078   0.79409    0.766864    0.027223
 440  -0.55978   0.80165    0.775427    0.026219
 441  -0.55878   0.80901    0.783655    0.025356
 442  -0.55778   0.81619    0.791689    0.024498
 443  -0.55678   0.82318    0.799434    0.023743
 444  -0.55578   0.82999    0.806984    0.023006
 445  -0.55478   0.83663    0.814281    0.022345
 446  -0.55378   0.84309    0.821385    0.021707
 447  -0.55278   0.84939    0.828265    0.021127
 448  -0.55178   0.85553    0.834957    0.020570
 449  -0.55078   0.86150    0.841445    0.020057
 450  -0.54977   0.86732    0.847753    0.019568
 451  -0.54877   0.87299    0.853874    0.019113
 452  -0.54777   0.87850    0.859822    0.018680
 453  -0.54677   0.88387    0.865596    0.018273
 454  -0.54577   0.88909    0.871205    0.017886
 455  -0.54477   0.89417    0.876650    0.017522
 456  -0.54377   0.89911    0.881938    0.017174
 457  -0.54277   0.90391    0.887069    0.016846
 458  -0.54177   0.90858    0.892049    0.016532
 459  -0.54077   0.91311    0.896880    0.016234
 460  -0.53977   0.91752    0.901566    0.015950
 461  -0.53877   0.92179    0.906110    0.015679
 462  -0.53777   0.92593    0.910513    0.015420
 463  -0.53677   0.92995    0.914778    0.015172
 464  -0.53577   0.93384    0.918909    0.014936
 465  -0.53477   0.93762    0.922905    0.014710
 466  -0.53377   0.94127    0.926772    0.014493
 467  -0.53277   0.94479    0.930508    0.014287
 468  -0.53177   0.94820    0.934118    0.014087
 469  -0.53077   0.95150    0.937601    0.013898
 470  -0.52976   0.95468    0.940961    0.013715
 471  -0.52876   0.95774    0.944198    0.013540
 472  -0.52776   0.96069    0.947314    0.013372
 473  -0.52676   0.96352    0.950310    0.013211
 474  -0.52576   0.96624    0.953188    0.013056
 475  -0.52476   0.96886    0.955948    0.012908
 476  -0.52376   0.97136    0.958593    0.012766
 477  -0.52276   0.97375    0.961123    0.012629
 478  -0.52176   0.97604    0.963538    0.012498
 479  -0.52076   0.97821    0.965840    0.012373
 480  -0.51976   0.98028    0.968031    0.012252
 481  -0.51876   0.98225    0.970110    0.012137
 482  -0.51776   0.98410    0.972079    0.012026
 483  -0.51676   0.98586    0.973937    0.011921
 484  -0.51576   0.98751    0.975687    0.011819
 485  -0.51476   0.98905    0.977329    0.011722
 486  -0.51376   0.99049    0.978862    0.011630
 487  -0.51276   0.99183    0.980289    0.011541
 488  -0.51176   0.99307    0.981608    0.011458
 489  -0.51076   0.99420    0.982822    0.011377
 490  -0.50975   0.99523    0.983930    0.011301
 491  -0.50875   0.99616    0.984932    0.011228
 492  -0.50775   0.99699    0.985829    0.011160
 493  -0.50675   0.99772    0.986622    0.011095
 494  -0.50575   0.99834    0.987310    0.011034
 495  -0.50475   0.99887    0.987894    0.010976
 496  -0.50375   0.99930    0.988373    0.010923
 497  -0.50275   0.99962    0.988749    0.010872
 498  -0.50175   0.99985    0.989022    0.010825
 499  -0.50075   0.99997    0.989190    0.010782
 500  -0.49975   1.00000    0.989255    0.010742
 501  -0.49875   0.99992    0.989217    0.010705
 502  -0.49775   0.99975    0.989075    0.010672
 503  -0.49675   0.99947    0.988829    0.010643
 504  -0.49575   0.99910    0.988480    0.010616
 505  -0.49475   0.99862    0.988026    0.010594
 506  -0.49375   0.99804    0.987469    0.010574
 507  -0.49275   0.99737    0.986807    0.010559
 508  -0.49175   0.99659    0.986041    0.010546
 509  -0.49075   0.99571    0.985170    0.010538
 510  -0.48974   0.99473    0.984195    0.010533
 511  -0.48874   0.99365    0.983113    0.010532
 512  -0.48774   0.99246    0.981927    0.010534
 513  -0.48674   0.99117    0.980633    0.010541
 514  -0.48574   0.98978    0.979234    0.010551
 515  -0.48474   0.98829    0.977727    0.010565
 516  -0.48374   0.98670    0.976112    0.010583
 517  -0.48274   0.98499    0.974388    0.010606
 518  -0.48174   0.98319    0.972557    0.010632
 519  -0.48074   0.98128    0.970614    0.010664
 520  -0.47974   0.97926    0.968562    0.010699
 521  -0.47874   0.97714    0.966398    0.010740
 522  -0.47774   0.97491    0.964123    0.010785
 523  -0.47674   0.97257    0.961733    0.010835
 524  -0.47574   0.97012    0.959231    0.010890
 525  -0.47474   0.96756    0.956613    0.010951
 526  -0.47374   0.96490    0.953879    0.011017
 527  -0.47274   0.96212    0.951027    0.011090
 528  -0.47174   0.95923    0.948057    0.011168
 529  -0.47074   0.95622    0.944967    0.011254
 530  -0.46973   0.95310    0.941756    0.011346
 531  -0.46873   0.94987    0.938421    0.011445
 532  -0.46773   0.94651    0.934963    0.011551
 533  -0.46673   0.94304    0.931379    0.011665
 534  -0.46573   0.93946    0.927667    0.011788
 535  -0.46473   0.93575    0.923825    0.011920
 536  -0.46373   0.93191    0.919852    0.012061
 537  -0.46273   0.92796    0.915745    0.012212
 538  -0.46173   0.92388    0.911502    0.012374
 539  -0.46073   0.91967    0.907120    0.012548
 540  -0.45973   0.91533    0.902598    0.012734
 541  -0.45873   0.91086    0.897932    0.012932
 542  -0.45773   0.90626    0.893120    0.013145
 543  -0.45673   0.90153    0.888157    0.013373
 544  -0.45573   0.89666    0.883042    0.013617
 545  -0.45473   0.89165    0.877770    0.013879
 546  -0.45373   0.88650    0.872339    0.014159
 547  -0.45273   0.88120    0.866743    0.014461
 548  -0.45173   0.87576    0.860979    0.014784
 549  -0.45073   0.87017    0.855042    0.015131
 550  -0.44972   0.86443    0.848927    0.015504
 551  -0.44872   0.85853    0.842629    0.015905
 552  -0.44772   0.85248    0.836144    0.016335
 553  -0.44672   0.84626    0.829462    0.016800
 554  -0.44572   0.83988    0.822583    0.017297
 555  -0.44472   0.83333    0.815493    0.017837
 556  -0.44372   0.82661    0.808194    0.018411
 557  -0.44272   0.81970    0.800669    0.019036
 558  -0.44172   0.81262    0.792920    0.019702
 559  -0.44072   0.80535    0.784929    0.020423
 560  -0.43972   0.79789    0.776699    0.021193
 561  -0.43872   0.79023    0.768207    0.022025
 562  -0.43772   0.78237    0.759462    0.022910
 563  -0.43672   0.77430    0.750435    0.023867
 564  -0.43572   0.76602    0.741137    0.024879
 565  -0.43472   0.75751    0.731536    0.025972
 566  -0.43372   0.74877    0.721648    0.027120
 567  -0.43272   0.73979    0.711436    0.028356
 568  -0.43172   0.73057    0.700920    0.029647
 569  -0.43072   0.72108    0.690059    0.031025
 570  -0.42971   0.71134    0.678881    0.032457
 571  -0.42871   0.70131    0.667339    0.033971
 572  -0.42771   0.69099    0.655466    0.035528
 573  -0.42671   0.68037    0.643215    0.037158
 574  -0.42571   0.66943    0.630624    0.038810
 575  -0.42471   0.65816    0.617646    0.040517
 576  -0.42371   0.64654    0.604325    0.042213
 577  -0.42271   0.63454    0.590615    0.043929
 578  -0.42171   0.62216    0.576565    0.045594
 579  -0.42071   0.60936    0.562134    0.047222
