 i       X     FEXACT   FI_LAXW   ERR_LAXW
 107  -0.46366   0.00000    0.246021    0.246021
 108  -0.45865   0.00000    0.240383    0.240383
 109  -0.45363   0.00000    0.235625    0.235625
 110  -0.44862   0.00000    0.231753    0.231753
 111  -0.44361   0.00000    0.228768    0.228768
 112  -0.43860   0.00000    0.226669    0.226669
 113  -0.43358   0.00000    0.225449    0.225449
 114  -0.42857   0.00000    0.225094    0.225094
 115  -0.42356   0.00000    0.225587    0.225587
 116  -0.41855   0.00000    0.226900    0.226900
 117  -0.41353   0.00000    0.229001    0.229001
 118  -0.40852   0.00000    0.231851    0.231851
 119  -0.40351   0.00000    0.235399    0.235399
 120  -0.39850   1.00000    0.239588    0.760412
 121  -0.39348   1.00000    0.244354    0.755646
 122  -0.38847   1.00000    0.249622    0.750378
 123  -0.38346   1.00000    0.255309    0.744691
 124  -0.37845   1.00000    0.261325    0.738675
 125  -0.37343   1.00000    0.267570    0.732430
 126  -0.36842   1.00000    0.273939    0.726061
 127  -0.36341   1.00000    0.280319    0.719681
 128  -0.35840   1.00000    0.286594    0.713406
 129  -0.35338   1.00000    0.292639    0.707361
 130  -0.34837   1.00000    0.298330    0.701670
 131  -0.34336   1.00000    0.303538    0.696462
 132  -0.33835   1.00000    0.308136    0.691864
 133  -0.33333   1.00000    0.311994    0.688006
 134  -0.32832   1.00000    0.314989    0.685011
 135  -0.32331   1.00000    0.316998    0.683002
 136  -0.31830   1.00000    0.317906    0.682094
 137  -0.31328   1.00000    0.317603    0.682397
 138  -0.30827   1.00000    0.315990    0.684010
 139  -0.30326   1.00000    0.312977    0.687023
 140  -0.29825   1.00000    0.308485    0.691515
 141  -0.29323   1.00000    0.302449    0.697551
 142  -0.28822   1.00000    0.294817    0.705183
 143  -0.28321   1.00000    0.285553    0.714447
 144  -0.27820   1.00000    0.274635    0.725365
 145  -0.27318   1.00000    0.262059    0.737941
 146  -0.26817   1.00000    0.247839    0.752161
 147  -0.26316   1.00000    0.232003    0.767997
 148  -0.25815   1.00000    0.214600    0.785400
 149  -0.25313   1.00000    0.195693    0.804307
 150  -0.24812   1.00000    0.175365    0.824635
 151  -0.24311   1.00000    0.153712    0.846288
 152  -0.23810   1.00000    0.130846    0.869154
 153  -0.23308   1.00000    0.106897    0.893103
 154  -0.22807   1.00000    0.082004    0.917996
 155  -0.22306   1.00000    0.056320    0.943680
 156  -0.21805   1.00000    0.030010    0.969990
 157  -0.21303   1.00000    0.003246    0.996754
 158  -0.20802   1.00000   -0.023791    1.023791
 159  -0.20301   1.00000   -0.050915    1.050915
 160  -0.19800   0.00000   -0.077934    0.077934
 161  -0.19298   0.00000   -0.104657    0.104657
 162  -0.18797   0.00000   -0.130889    0.130889
 163  -0.18296   0.00000   -0.156438    0.156438
 164  -0.17794   0.00000   -0.181114    0.181114
 165  -0.17293   0.00000   -0.204735    0.204735
 166  -0.16792   0.00000   -0.227120    0.227120
 167  -0.16291   0.00000   -0.248101    0.248101
 168  -0.15789   0.00000   -0.267516    0.267516
 169  -0.15288   0.00000   -0.285215    0.285215
 170  -0.14787   0.00000   -0.301061    0.301061
 171  -0.14286   0.00000   -0.314928    0.314928
 172  -0.13784   0.00000   -0.326706    0.326706
 173  -0.13283   0.00000   -0.336298    0.336298
 174  -0.12782   0.00000   -0.343623    0.343623
 175  -0.12281   0.00000   -0.348618    0.348618
 176  -0.11779   0.00000   -0.351233    0.351233
 177  -0.11278   0.00000   -0.351437    0.351437
 178  -0.10777   0.00000   -0.349215    0.349215
 179  -0.10276   0.00000   -0.344569    0.344569
 180  -0.09774   0.00000   -0.337515    0.337515
 181  -0.09273   0.00000   -0.328087    0.328087
 182  -0.08772   0.00000   -0.316336    0.316336
 183  -0.08271   0.00000   -0.302326    0.302326
 184  -0.07769   0.00000   -0.286136    0.286136
 185  -0.07268   0.00000   -0.267859    0.267859
 186  -0.06767   0.00000   -0.247602    0.247602
 187  -0.06266   0.00000   -0.225482    0.225482
 188  -0.05764   0.00000   -0.201629    0.201629
 189  -0.05263   0.00000   -0.176184    0.176184
 190  -0.04762   0.00000   -0.149297    0.149297
 191  -0.04261   0.00000   -0.121126    0.121126
 192  -0.03759   0.00000   -0.091836    0.091836
 193  -0.03258   0.00000   -0.061600    0.061600
 194  -0.02757   0.00000   -0.030596    0.030596
 195  -0.02256   0.00000    0.000995    0.000995
 196  -0.01754   0.00000    0.032988    0.032988
 197  -0.01253   0.00000    0.065195    0.065195
 198  -0.00752   0.00000    0.097427    0.097427
 199  -0.00251   0.00000    0.129496    0.129496
 200   0.00251   0.02502    0.161215    0.136190
 201   0.00752   0.07507    0.192398    0.117325
 202   0.01253   0.12512    0.222864    0.097742
 203   0.01754   0.17517    0.252434    0.077263
 204   0.02256   0.22583    0.280936    0.055106
 205   0.02757   0.27588    0.308204    0.032325
 206   0.03258   0.32593    0.334077    0.008149
 207   0.03759   0.37598    0.358406    0.017570
 208   0.04261   0.42603    0.381049    0.044977
 209   0.04762   0.47607    0.401872    0.074202
 210   0.05263   0.52612    0.420756    0.105367
 211   0.05764   0.57617    0.437591    0.138581
 212   0.06266   0.62683    0.452278    0.174553
 213   0.06767   0.67688    0.464733    0.212147
 214   0.07268   0.72693    0.474884    0.252044
 215   0.07769   0.77698    0.482675    0.294302
 216   0.08271   0.82703    0.488062    0.338965
 217   0.08772   0.87708    0.491015    0.386060
 218   0.09273   0.92712    0.491522    0.435602
 219   0.09774   0.97717    0.489582    0.487591
 220   0.10276   0.97217    0.485212    0.486956
 221   0.10777   0.92212    0.478441    0.443678
 222   0.11278   0.87207    0.469313    0.402757
 223   0.11779   0.82202    0.457888    0.364134
 224   0.12281   0.77197    0.444236    0.327736
 225   0.12782   0.72192    0.428444    0.293480
 226   0.13283   0.67188    0.410609    0.261266
 227   0.13784   0.62183    0.390839    0.230987
 228   0.14286   0.57117    0.369254    0.201913
 229   0.14787   0.52112    0.345985    0.175133
 230   0.15288   0.47107    0.321169    0.149900
 231   0.15789   0.42102    0.294954    0.126067
 232   0.16291   0.37097    0.267493    0.103479
 233   0.16792   0.32092    0.238945    0.081978
 234   0.17293   0.27087    0.209474    0.061400
 235   0.17794   0.22083    0.179249    0.041577
 236   0.18296   0.17017    0.148439    0.021727
 237   0.18797   0.12012    0.117218    0.002899
 238   0.19298   0.07007    0.085759    0.015690
 239   0.19799   0.02002    0.054233    0.034214
 240   0.20301   0.00000    0.022814    0.022814
 241   0.20802   0.00000   -0.008328    0.008328
 242   0.21303   0.00000   -0.039026    0.039026
 243   0.21805   0.00000   -0.069116    0.069116
 244   0.22306   0.00000   -0.098436    0.098436
 245   0.22807   0.00000   -0.126831    0.126831
 246   0.23308   0.00000   -0.154146    0.154146
 247   0.23810   0.00000   -0.180237    0.180237
 248   0.24311   0.00000   -0.204960    0.204960
 249   0.24812   0.00000   -0.228179    0.228179
 250   0.25313   0.00000   -0.249763    0.249763
 251   0.25815   0.00000   -0.269588    0.269588
 252   0.26316   0.00000   -0.287532    0.287532
 253   0.26817   0.00000   -0.303485    0.303485
 254   0.27318   0.00000   -0.317339    0.317339
 255   0.27820   0.00000   -0.328993    0.328993
 256   0.28321   0.00000   -0.338354    0.338354
 257   0.28822   0.00000   -0.345335    0.345335
 258   0.29323   0.00000   -0.349857    0.349857
 259   0.29825   0.00000   -0.351848    0.351848
 260   0.30326   0.00000   -0.351244    0.351244
 261   0.30827   0.00000   -0.347992    0.347992
 262   0.31328   0.00000   -0.342044    0.342044
 263   0.31830   0.00000   -0.333367    0.333367
 264   0.32331   0.00000   -0.321935    0.321935
 265   0.32832   0.00000   -0.307735    0.307735
 266   0.33333   0.00000   -0.290767    0.290767
 267   0.33835   0.00000   -0.271044    0.271044
 268   0.34336   0.00000   -0.248591    0.248591
 269   0.34837   0.00000   -0.223452    0.223452
 270   0.35338   0.00000   -0.195683    0.195683
 271   0.35840   0.00000   -0.165360    0.165360
 272   0.36341   0.00000   -0.132573    0.132573
 273   0.36842   0.00000   -0.097432    0.097432
 274   0.37343   0.00000   -0.060064    0.060064
 275   0.37845   0.00000   -0.020617    0.020617
 276   0.38346   0.00000    0.020747    0.020747
 277   0.38847   0.00000    0.063843    0.063843
 278   0.39348   0.00000    0.108472    0.108472
 279   0.39850   0.00000    0.154414    0.154414
 280   0.40351   0.26238    0.201435    0.060941
 281   0.40852   0.40364    0.249285    0.154357
 282   0.41353   0.50200    0.297700    0.204299
 283   0.41855   0.57971    0.346405    0.233310
 284   0.42356   0.64503    0.395113    0.249914
 285   0.42857   0.70003    0.443529    0.256503
 286   0.43358   0.74768    0.491354    0.256323
 287   0.43860   0.78930    0.538283    0.251012
 288   0.44361   0.82580    0.584015    0.241784
 289   0.44862   0.85784    0.628247    0.229594
 290   0.45363   0.88590    0.670684    0.215221
 291   0.45865   0.91036    0.711038    0.199321
 292   0.46366   0.93173    0.749035    0.182692
 293   0.46867   0.94972    0.784412    0.165304
 294   0.47368   0.96478    0.816928    0.147851
 295   0.47870   0.97705    0.846359    0.130691
 296   0.48371   0.98663    0.872504    0.114128
 297   0.48872   0.99360    0.895190    0.098415
 298   0.49373   0.99802    0.914270    0.083752
 299   0.49875   0.99992    0.929626    0.070292
 300   0.50376   0.99928    0.941172    0.058111
 301   0.50877   0.99613    0.948856    0.047274
 302   0.51378   0.99044    0.952656    0.037785
 303   0.51880   0.98217    0.952585    0.029586
 304   0.52381   0.97126    0.948691    0.022565
 305   0.52882   0.95760    0.941053    0.016552
 306   0.53383   0.94110    0.929783    0.011314
 307   0.53885   0.92158    0.915027    0.006555
 308   0.54386   0.89856    0.896957    0.001607
 309   0.54887   0.87234    0.875776    0.003431
 310   0.55388   0.84234    0.851710    0.009366
 311   0.55890   0.80814    0.825009    0.016868
 312   0.56391   0.76918    0.795945    0.026770
 313   0.56892   0.72468    0.764806    0.040127
 314   0.57393   0.67356    0.731892    0.058336
 315   0.57895   0.61416    0.697518    0.083362
 316   0.58396   0.54283    0.662002    0.119173
 317   0.58897   0.45617    0.625668    0.169498
 318   0.59398   0.34134    0.588840    0.247505
 319   0.59900   0.14114    0.551840    0.410705
 320   0.60401   0.00000    0.514984    0.514984
 321   0.60902   0.00000    0.478576    0.478576
 322   0.61404   0.00000    0.442910    0.442910
 323   0.61905   0.00000    0.408267    0.408267
 324   0.62406   0.00000    0.374907    0.374907
 325   0.62907   0.00000    0.343074    0.343074
 326   0.63409   0.00000    0.312990    0.312990
 327   0.63910   0.00000    0.284854    0.284854
 328   0.64411   0.00000    0.258841    0.258841
 329   0.64912   0.00000    0.235103    0.235103
 330   0.65414   0.00000    0.213765    0.213765
 331   0.65915   0.00000    0.194928    0.194928
 332   0.66416   0.00000    0.178668    0.178668
 333   0.66917   0.00000    0.165035    0.165035
 334   0.67419   0.00000    0.154055    0.154055
 335   0.67920   0.00000    0.145732    0.145732
 336   0.68421   0.00000    0.140045    0.140045
 337   0.68922   0.00000    0.136956    0.136956
 338   0.69424   0.00000    0.136402    0.136402
 339   0.69925   0.00000    0.138307    0.138307
 340   0.70426   0.00000    0.142575    0.142575
 341   0.70927   0.00000    0.149096    0.149096
 342   0.71429   0.00000    0.157747    0.157747
 343   0.71930   0.00000    0.168393    0.168393
 344   0.72431   0.00000    0.180890    0.180890
 345   0.72932   0.00000    0.195085    0.195085
 346   0.73434   0.00000    0.210818    0.210818
 347   0.73935   0.00000    0.227925    0.227925
 348   0.74436   0.00000    0.246237    0.246237
 349   0.74937   0.00000    0.265584    0.265584
 350   0.75439   0.00000    0.285795    0.285795
 351   0.75940   0.00000    0.306697    0.306697
 352   0.76441   0.00000    0.328120    0.328120
 353   0.76942   0.00000    0.349895    0.349895
 354   0.77444   0.00000    0.371856    0.371856
 355   0.77945   0.00000    0.393842    0.393842
 356   0.78446   0.00000    0.415694    0.415694
 357   0.78947   0.00000    0.437260    0.437260
 358   0.79449   0.00000    0.458392    0.458392
 359   0.79950   0.00000    0.478949    0.478949
 360   0.80451   0.00000    0.498796    0.498796
 361   0.80952   0.00000    0.517804    0.517804
 362   0.81454   0.00000    0.535852    0.535852
 363   0.81955   0.00000    0.552826    0.552826
 364   0.82456   0.00000    0.568620    0.568620
 365   0.82957   0.00000    0.583137    0.583137
 366   0.83459   0.00000    0.596286    0.596286
 367   0.83960   0.00000    0.607987    0.607987
 368   0.84461   0.00000    0.618168    0.618168
 369   0.84962   0.00000    0.626766    0.626766
 370   0.85464   0.00000    0.633729    0.633729
 371   0.85965   0.00000    0.639012    0.639012
 372   0.86466   0.00000    0.642583    0.642583
 373   0.86967   0.00000    0.644417    0.644417
 374   0.87469   0.00000    0.644503    0.644503
 375   0.87970   0.00000    0.642838    0.642838
 376   0.88471   0.00000    0.639430    0.639430
 377   0.88972   0.00000    0.634296    0.634296
 378   0.89474   0.00000    0.627467    0.627467
 379   0.89975   0.00000    0.618980    0.618980
 380   0.90476   0.00000    0.608886    0.608886
 381   0.90977   0.00000    0.597242    0.597242
 382   0.91479   0.00000    0.584118    0.584118
 383   0.91980   0.00000    0.569590    0.569590
 384   0.92481   0.00000    0.553745    0.553745
 385   0.92982   0.00000    0.536674    0.536674
 386   0.93484   0.00000    0.518478    0.518478
 387   0.93985   0.00000    0.499263    0.499263
 388   0.94486   0.00000    0.479141    0.479141
 389   0.94987   0.00000    0.458227    0.458227
 390   0.95489   0.00000    0.436641    0.436641
 391   0.95990   0.00000    0.414505    0.414505
 392   0.96491   0.00000    0.391940    0.391940
 393   0.96992   0.00000    0.369071    0.369071
 394   0.97494   0.00000    0.346019    0.346019
 395   0.97995   0.00000    0.322904    0.322904
 396   0.98496   0.00000    0.299845    0.299845
 397   0.98997   0.00000    0.276955    0.276955
 398   0.99499   0.00000    0.254342    0.254342
 399   1.00000   0.00000    0.232112    0.232112
 
