 # t   L1   L2   Linf
  0.43000000E+02  0.36686183E+00  0.40717327E+00  0.57581704E+00
  0.44000000E+02  0.37219843E+00  0.41309547E+00  0.58419211E+00
  0.45000000E+02  0.37742971E+00  0.41890076E+00  0.59240186E+00
  0.46000000E+02  0.38255775E+00  0.42459146E+00  0.60044954E+00
  0.47000000E+02  0.38758459E+00  0.43016983E+00  0.60833835E+00
  0.48000000E+02  0.39251222E+00  0.43563808E+00  0.61607143E+00
  0.49000000E+02  0.39734259E+00  0.44099839E+00  0.62365185E+00
  0.50000000E+02  0.40207764E+00  0.44625289E+00  0.63108262E+00
  0.51000000E+02  0.40671923E+00  0.45140366E+00  0.63836671E+00
  0.52000000E+02  0.41126922E+00  0.45645276E+00  0.64550699E+00
  0.53000000E+02  0.41572941E+00  0.46140219E+00  0.65250632E+00
  0.54000000E+02  0.42010157E+00  0.46625391E+00  0.65936746E+00
  0.55000000E+02  0.42438744E+00  0.47100987E+00  0.66609316E+00
  0.56000000E+02  0.42858872E+00  0.47567194E+00  0.67268608E+00
  0.57000000E+02  0.43270708E+00  0.48024197E+00  0.67914884E+00
  0.58000000E+02  0.43674416E+00  0.48472180E+00  0.68548401E+00
  0.59000000E+02  0.44070156E+00  0.48911319E+00  0.69169412E+00
  0.60000000E+02  0.44458085E+00  0.49341789E+00  0.69778162E+00
  0.61000000E+02  0.44838357E+00  0.49763762E+00  0.70374894E+00
  0.62000000E+02  0.45211124E+00  0.50177404E+00  0.70959845E+00
  0.63000000E+02  0.45576534E+00  0.50582881E+00  0.71533248E+00
  0.64000000E+02  0.45934731E+00  0.50980354E+00  0.72095330E+00
  0.65000000E+02  0.46285859E+00  0.51369980E+00  0.72646315E+00
  0.66000000E+02  0.46630055E+00  0.51751915E+00  0.73186422E+00
  0.67000000E+02  0.46967459E+00  0.52126310E+00  0.73715866E+00
  0.68000000E+02  0.47298202E+00  0.52493314E+00  0.74234856E+00
  0.69000000E+02  0.47622418E+00  0.52853072E+00  0.74743601E+00
  0.70000000E+02  0.47940234E+00  0.53205729E+00  0.75242301E+00
  0.71000000E+02  0.48251777E+00  0.53551424E+00  0.75731154E+00
  0.72000000E+02  0.48520579E+00  0.53885942E+00  0.76203574E+00
  0.73000000E+02  0.48819618E+00  0.54218169E+00  0.76673340E+00
  0.74000000E+02  0.49112750E+00  0.54543837E+00  0.77133829E+00
  0.75000000E+02  0.49400093E+00  0.54863076E+00  0.77585226E+00
  0.76000000E+02  0.49681760E+00  0.55176013E+00  0.78027710E+00
  0.77000000E+02  0.49957864E+00  0.55482772E+00  0.78461456E+00
  0.78000000E+02  0.50228515E+00  0.55783474E+00  0.78886637E+00
  0.79000000E+02  0.50493819E+00  0.56078240E+00  0.79303423E+00
  0.80000000E+02  0.50753884E+00  0.56367187E+00  0.79711978E+00
  0.81000000E+02  0.51008811E+00  0.56650429E+00  0.80112466E+00
  0.82000000E+02  0.51258704E+00  0.56928080E+00  0.80505045E+00
  0.83000000E+02  0.51503660E+00  0.57200249E+00  0.80889872E+00
  0.84000000E+02  0.51743778E+00  0.57467044E+00  0.81267100E+00
  0.85000000E+02  0.51979153E+00  0.57728573E+00  0.81636879E+00
  0.86000000E+02  0.52209879E+00  0.57984938E+00  0.81999355E+00
  0.87000000E+02  0.52436047E+00  0.58236241E+00  0.82354674E+00
  0.88000000E+02  0.52657748E+00  0.58482584E+00  0.82702976E+00
  0.89000000E+02  0.52875070E+00  0.58724063E+00  0.83044400E+00
  0.90000000E+02  0.53088099E+00  0.58960774E+00  0.83379081E+00
  0.91000000E+02  0.53296920E+00  0.59192812E+00  0.83707154E+00
  0.92000000E+02  0.53501616E+00  0.59420268E+00  0.84028747E+00
  0.93000000E+02  0.53702268E+00  0.59643234E+00  0.84343990E+00
  0.94000000E+02  0.53898958E+00  0.59861798E+00  0.84653007E+00
  0.95000000E+02  0.54091761E+00  0.60076047E+00  0.84955922E+00
  0.96000000E+02  0.54280757E+00  0.60286065E+00  0.85252855E+00
  0.97000000E+02  0.54466018E+00  0.60491937E+00  0.85543923E+00
  0.98000000E+02  0.54647621E+00  0.60693745E+00  0.85829244E+00
  0.99000000E+02  0.54825635E+00  0.60891568E+00  0.86108930E+00
  0.10000000E+03  0.55000134E+00  0.61085485E+00  0.86383092E+00
