 # t   L1   L2   Linf
  0.48000000E+02  0.24855711E-01  0.27448884E-01  0.38431864E-01
  0.49000000E+02  0.25372888E-01  0.28020074E-01  0.39231521E-01
  0.50000000E+02  0.25890036E-01  0.28591239E-01  0.40031135E-01
  0.51000000E+02  0.26407156E-01  0.29162379E-01  0.40830705E-01
  0.52000000E+02  0.26924247E-01  0.29733496E-01  0.41630230E-01
  0.53000000E+02  0.27441309E-01  0.30304587E-01  0.42429711E-01
  0.54000000E+02  0.27958342E-01  0.30875654E-01  0.43229146E-01
  0.55000000E+02  0.28475345E-01  0.31446697E-01  0.44028535E-01
  0.56000000E+02  0.28992318E-01  0.32017714E-01  0.44827878E-01
  0.57000000E+02  0.29509260E-01  0.32588707E-01  0.45627174E-01
  0.58000000E+02  0.30026172E-01  0.33159675E-01  0.46426422E-01
  0.59000000E+02  0.30543053E-01  0.33730617E-01  0.47225622E-01
  0.60000000E+02  0.31059902E-01  0.34301535E-01  0.48024774E-01
  0.61000000E+02  0.31576720E-01  0.34872427E-01  0.48823877E-01
  0.62000000E+02  0.32093505E-01  0.35443294E-01  0.49622930E-01
  0.63000000E+02  0.32610259E-01  0.36014135E-01  0.50421933E-01
  0.64000000E+02  0.33126979E-01  0.36584951E-01  0.51220885E-01
  0.65000000E+02  0.33643667E-01  0.37155741E-01  0.52019787E-01
  0.66000000E+02  0.34160321E-01  0.37726505E-01  0.52818637E-01
  0.67000000E+02  0.34676942E-01  0.38297244E-01  0.53617435E-01
  0.68000000E+02  0.35193528E-01  0.38867956E-01  0.54416180E-01
  0.69000000E+02  0.35710080E-01  0.39438643E-01  0.55214873E-01
  0.70000000E+02  0.36226598E-01  0.40009303E-01  0.56013511E-01
  0.71000000E+02  0.36743081E-01  0.40579937E-01  0.56812096E-01
  0.72000000E+02  0.37256043E-01  0.41143356E-01  0.57607516E-01
  0.73000000E+02  0.37772553E-01  0.41713891E-01  0.58406197E-01
  0.74000000E+02  0.38289029E-01  0.42284399E-01  0.59204826E-01
  0.75000000E+02  0.38805470E-01  0.42854880E-01  0.60003404E-01
  0.76000000E+02  0.39321878E-01  0.43425334E-01  0.60801928E-01
  0.77000000E+02  0.39838250E-01  0.43995760E-01  0.61600400E-01
  0.78000000E+02  0.40354588E-01  0.44566159E-01  0.62398818E-01
  0.79000000E+02  0.40870890E-01  0.45136530E-01  0.63197182E-01
  0.80000000E+02  0.41387156E-01  0.45706874E-01  0.63995491E-01
  0.81000000E+02  0.41903386E-01  0.46277190E-01  0.64793745E-01
  0.82000000E+02  0.42419580E-01  0.46847478E-01  0.65591944E-01
  0.83000000E+02  0.42935737E-01  0.47417739E-01  0.66390086E-01
  0.84000000E+02  0.43451857E-01  0.47987971E-01  0.67188172E-01
  0.85000000E+02  0.43967940E-01  0.48558175E-01  0.67986200E-01
  0.86000000E+02  0.44483984E-01  0.49128351E-01  0.68784171E-01
  0.87000000E+02  0.44999991E-01  0.49698499E-01  0.69582084E-01
  0.88000000E+02  0.45515960E-01  0.50268619E-01  0.70379938E-01
  0.89000000E+02  0.46031890E-01  0.50838710E-01  0.71177732E-01
  0.90000000E+02  0.46547780E-01  0.51408772E-01  0.71975467E-01
  0.91000000E+02  0.47063632E-01  0.51978806E-01  0.72773142E-01
  0.92000000E+02  0.47579898E-01  0.52548811E-01  0.73571470E-01
  0.93000000E+02  0.48096275E-01  0.53118787E-01  0.74369974E-01
  0.94000000E+02  0.48612625E-01  0.53688734E-01  0.75168437E-01
  0.95000000E+02  0.49128948E-01  0.54258652E-01  0.75966857E-01
  0.96000000E+02  0.49645242E-01  0.54828541E-01  0.76765235E-01
  0.97000000E+02  0.50161507E-01  0.55398401E-01  0.77563570E-01
  0.98000000E+02  0.50677744E-01  0.55968231E-01  0.78361862E-01
  0.99000000E+02  0.51193952E-01  0.56538032E-01  0.79160109E-01
  0.10000000E+03  0.51710130E-01  0.57107803E-01  0.79958312E-01
