 # t   L1   L2   Linf
  0.53000000E+02  0.40319117E-01  0.44783216E-01  0.63333027E-01
  0.54000000E+02  0.41054965E-01  0.45600485E-01  0.64488818E-01
  0.55000000E+02  0.41789339E-01  0.46416286E-01  0.65642519E-01
  0.56000000E+02  0.42523386E-01  0.47231539E-01  0.66795479E-01
  0.57000000E+02  0.43256516E-01  0.48045787E-01  0.67946997E-01
  0.58000000E+02  0.43988170E-01  0.48858572E-01  0.69096433E-01
  0.59000000E+02  0.44719506E-01  0.49670812E-01  0.70245132E-01
  0.60000000E+02  0.45449929E-01  0.50482050E-01  0.71392394E-01
  0.61000000E+02  0.46178872E-01  0.51291831E-01  0.72537579E-01
  0.62000000E+02  0.46907509E-01  0.52101069E-01  0.73682033E-01
  0.63000000E+02  0.47635235E-01  0.52909308E-01  0.74825054E-01
  0.64000000E+02  0.48361477E-01  0.53716095E-01  0.75966005E-01
  0.65000000E+02  0.49087423E-01  0.54522341E-01  0.77106229E-01
  0.66000000E+02  0.49812462E-01  0.55327593E-01  0.78245025E-01
  0.67000000E+02  0.50536013E-01  0.56131398E-01  0.79381758E-01
  0.68000000E+02  0.51259279E-01  0.56934663E-01  0.80517767E-01
  0.69000000E+02  0.51981640E-01  0.57736938E-01  0.81652353E-01
  0.70000000E+02  0.52702511E-01  0.58537772E-01  0.82784884E-01
  0.71000000E+02  0.53423107E-01  0.59338068E-01  0.83916695E-01
  0.72000000E+02  0.54142801E-01  0.60137377E-01  0.85047087E-01
  0.73000000E+02  0.54861001E-01  0.60935251E-01  0.86175430E-01
  0.74000000E+02  0.55578936E-01  0.61732589E-01  0.87303058E-01
  0.75000000E+02  0.56295972E-01  0.62528943E-01  0.88429272E-01
  0.76000000E+02  0.57011512E-01  0.63323867E-01  0.89553443E-01
  0.77000000E+02  0.57726796E-01  0.64118258E-01  0.90676903E-01
  0.78000000E+02  0.58441184E-01  0.64911668E-01  0.91798954E-01
  0.79000000E+02  0.59154073E-01  0.65703654E-01  0.92918969E-01
  0.80000000E+02  0.59866716E-01  0.66495108E-01  0.94038277E-01
  0.81000000E+02  0.60578466E-01  0.67285586E-01  0.95156180E-01
  0.82000000E+02  0.61288714E-01  0.68074644E-01  0.96272053E-01
  0.83000000E+02  0.61998726E-01  0.68863172E-01  0.97387225E-01
  0.84000000E+02  0.62707848E-01  0.69650728E-01  0.98500995E-01
  0.85000000E+02  0.63415464E-01  0.70436869E-01  0.99612743E-01
  0.86000000E+02  0.64122855E-01  0.71222482E-01  0.10072379E+00
  0.87000000E+02  0.64829358E-01  0.72007127E-01  0.10183345E+00
  0.88000000E+02  0.65534352E-01  0.72790362E-01  0.10294108E+00
  0.89000000E+02  0.66239131E-01  0.73573071E-01  0.10404803E+00
  0.90000000E+02  0.66943026E-01  0.74354815E-01  0.10515358E+00
  0.91000000E+02  0.67645408E-01  0.75135155E-01  0.10625712E+00
  0.92000000E+02  0.68347585E-01  0.75914971E-01  0.10735997E+00
  0.93000000E+02  0.69048881E-01  0.76693826E-01  0.10846144E+00
  0.94000000E+02  0.69748660E-01  0.77471281E-01  0.10956090E+00
  0.95000000E+02  0.70448245E-01  0.78248214E-01  0.11065968E+00
  0.96000000E+02  0.71146951E-01  0.79024189E-01  0.11175707E+00
  0.97000000E+02  0.71844138E-01  0.79798771E-01  0.11285247E+00
  0.98000000E+02  0.72541139E-01  0.80572832E-01  0.11394718E+00
  0.99000000E+02  0.73237265E-01  0.81345939E-01  0.11504052E+00
  0.10000000E+03  0.73936680E-01  0.82122222E-01  0.11613831E+00
