 # t   L1   L2   Linf
  0.34000000E+02  0.66562739E-04  0.73906230E-04  0.10445388E-03
  0.35000000E+02  0.68520820E-04  0.76080331E-04  0.10752660E-03
  0.36000000E+02  0.70478878E-04  0.78254433E-04  0.11059930E-03
  0.37000000E+02  0.72435871E-04  0.80427311E-04  0.11367032E-03
  0.38000000E+02  0.74393952E-04  0.82601413E-04  0.11674304E-03
  0.39000000E+02  0.76352009E-04  0.84775514E-04  0.11981573E-03
  0.40000000E+02  0.78309003E-04  0.86948392E-04  0.12288676E-03
  0.41000000E+02  0.80267084E-04  0.89122494E-04  0.12595948E-03
  0.42000000E+02  0.82225139E-04  0.91296595E-04  0.12903217E-03
  0.43000000E+02  0.84182135E-04  0.93469473E-04  0.13210319E-03
  0.44000000E+02  0.86140215E-04  0.95643575E-04  0.13517592E-03
  0.45000000E+02  0.88098270E-04  0.97817676E-04  0.13824861E-03
  0.46000000E+02  0.90055267E-04  0.99990554E-04  0.14131963E-03
  0.47000000E+02  0.92013347E-04  0.10216466E-03  0.14439236E-03
  0.48000000E+02  0.93971400E-04  0.10433876E-03  0.14746504E-03
  0.49000000E+02  0.95928399E-04  0.10651164E-03  0.15053607E-03
  0.50000000E+02  0.97886478E-04  0.10868574E-03  0.15360880E-03
  0.51000000E+02  0.99844531E-04  0.11085984E-03  0.15668148E-03
  0.52000000E+02  0.10180153E-03  0.11303272E-03  0.15975251E-03
  0.53000000E+02  0.10375961E-03  0.11520682E-03  0.16282523E-03
  0.54000000E+02  0.10571766E-03  0.11738092E-03  0.16589791E-03
  0.55000000E+02  0.10767466E-03  0.11955380E-03  0.16896895E-03
  0.56000000E+02  0.10963274E-03  0.12172790E-03  0.17204167E-03
  0.57000000E+02  0.11159079E-03  0.12390200E-03  0.17511435E-03
  0.58000000E+02  0.11354779E-03  0.12607488E-03  0.17818539E-03
  0.59000000E+02  0.11550587E-03  0.12824898E-03  0.18125811E-03
  0.60000000E+02  0.11746392E-03  0.13042308E-03  0.18433079E-03
  0.61000000E+02  0.11942092E-03  0.13259596E-03  0.18740182E-03
  0.62000000E+02  0.12137900E-03  0.13477006E-03  0.19047455E-03
  0.63000000E+02  0.12333705E-03  0.13694416E-03  0.19354722E-03
  0.64000000E+02  0.12529406E-03  0.13911704E-03  0.19661826E-03
  0.65000000E+02  0.12725213E-03  0.14129114E-03  0.19969098E-03
  0.66000000E+02  0.12921018E-03  0.14346524E-03  0.20276366E-03
  0.67000000E+02  0.13116719E-03  0.14563812E-03  0.20583470E-03
  0.68000000E+02  0.13312526E-03  0.14781222E-03  0.20890742E-03
  0.69000000E+02  0.13508331E-03  0.14998632E-03  0.21198009E-03
  0.70000000E+02  0.13704032E-03  0.15215920E-03  0.21505113E-03
  0.71000000E+02  0.13899839E-03  0.15433330E-03  0.21812385E-03
  0.72000000E+02  0.14095644E-03  0.15650740E-03  0.22119653E-03
  0.73000000E+02  0.14291345E-03  0.15868028E-03  0.22426757E-03
  0.74000000E+02  0.14487152E-03  0.16085438E-03  0.22734029E-03
  0.75000000E+02  0.14682957E-03  0.16302848E-03  0.23041296E-03
  0.76000000E+02  0.14878658E-03  0.16520135E-03  0.23348401E-03
  0.77000000E+02  0.15074465E-03  0.16737546E-03  0.23655673E-03
  0.78000000E+02  0.15270270E-03  0.16954956E-03  0.23962940E-03
  0.79000000E+02  0.15465971E-03  0.17172243E-03  0.24270044E-03
  0.80000000E+02  0.15661778E-03  0.17389653E-03  0.24577316E-03
  0.81000000E+02  0.15857583E-03  0.17607064E-03  0.24884583E-03
  0.82000000E+02  0.16053284E-03  0.17824351E-03  0.25191688E-03
  0.83000000E+02  0.16249091E-03  0.18041761E-03  0.25498960E-03
  0.84000000E+02  0.16444896E-03  0.18259171E-03  0.25806227E-03
  0.85000000E+02  0.16640597E-03  0.18476459E-03  0.26113332E-03
  0.86000000E+02  0.16836404E-03  0.18693869E-03  0.26420603E-03
  0.87000000E+02  0.17032209E-03  0.18911279E-03  0.26727870E-03
  0.88000000E+02  0.17227910E-03  0.19128567E-03  0.27034975E-03
  0.89000000E+02  0.17423717E-03  0.19345977E-03  0.27342246E-03
  0.90000000E+02  0.17619522E-03  0.19563387E-03  0.27649513E-03
  0.91000000E+02  0.17815223E-03  0.19780675E-03  0.27956619E-03
  0.92000000E+02  0.18011030E-03  0.19998085E-03  0.28263890E-03
  0.93000000E+02  0.18206834E-03  0.20215495E-03  0.28571157E-03
  0.94000000E+02  0.18402536E-03  0.20432783E-03  0.28878262E-03
  0.95000000E+02  0.18598343E-03  0.20650193E-03  0.29185533E-03
  0.96000000E+02  0.18794147E-03  0.20867603E-03  0.29492800E-03
  0.97000000E+02  0.18989849E-03  0.21084891E-03  0.29799906E-03
  0.98000000E+02  0.19185656E-03  0.21302301E-03  0.30107177E-03
  0.99000000E+02  0.19381460E-03  0.21519711E-03  0.30414444E-03
  0.10000000E+03  0.55543433E-03  0.61671231E-03  0.87161783E-03
