 # t   L1   L2   Linf
  0.79000000E+02  0.20595641E+00  0.22875456E+00  0.32350708E+00
  0.80000000E+02  0.20807607E+00  0.23111343E+00  0.32684261E+00
  0.81000000E+02  0.21020254E+00  0.23346603E+00  0.33017055E+00
  0.82000000E+02  0.21230117E+00  0.23580163E+00  0.33347310E+00
  0.83000000E+02  0.21438944E+00  0.23812574E+00  0.33675951E+00
  0.84000000E+02  0.21648495E+00  0.24044369E+00  0.34003845E+00
  0.85000000E+02  0.21855245E+00  0.24274489E+00  0.34329230E+00
  0.86000000E+02  0.22060980E+00  0.24503476E+00  0.34653032E+00
  0.87000000E+02  0.22267481E+00  0.24731856E+00  0.34976099E+00
  0.88000000E+02  0.22471164E+00  0.24958585E+00  0.35296684E+00
  0.89000000E+02  0.22673853E+00  0.25184199E+00  0.35615719E+00
  0.90000000E+02  0.22877349E+00  0.25409215E+00  0.35934029E+00
  0.91000000E+02  0.23078010E+00  0.25632604E+00  0.36249886E+00
  0.92000000E+02  0.23277697E+00  0.25854894E+00  0.36564224E+00
  0.93000000E+02  0.23478232E+00  0.26076595E+00  0.36877847E+00
  0.94000000E+02  0.23675916E+00  0.26296693E+00  0.37189045E+00
  0.95000000E+02  0.23872646E+00  0.26515708E+00  0.37498756E+00
  0.96000000E+02  0.24070263E+00  0.26734144E+00  0.37807762E+00
  0.97000000E+02  0.24265013E+00  0.26950999E+00  0.38114369E+00
  0.98000000E+02  0.24458831E+00  0.27166787E+00  0.38419521E+00
  0.99000000E+02  0.24653572E+00  0.27382006E+00  0.38723977E+00
  0.10000000E+03  0.24853007E+00  0.27602784E+00  0.39036145E+00
