 i       X     FEXACT   FI_UPWIND   ERR_UP
 128   0.08005   0.48203   0.48040   0.00163
 129   0.08068   0.48547   0.48384   0.00163
 130   0.08130   0.48890   0.48727   0.00163
 131   0.08193   0.49232   0.49069   0.00163
 132   0.08255   0.49574   0.49410   0.00163
 133   0.08318   0.49915   0.49751   0.00164
 134   0.08380   0.50255   0.50091   0.00164
 135   0.08443   0.50594   0.50430   0.00164
 136   0.08505   0.50933   0.50769   0.00164
 137   0.08568   0.51271   0.51106   0.00165
 138   0.08630   0.51608   0.51443   0.00165
 139   0.08693   0.51944   0.51779   0.00165
 140   0.08755   0.52279   0.52114   0.00165
 141   0.08818   0.52614   0.52448   0.00165
 142   0.08881   0.52947   0.52782   0.00166
 143   0.08943   0.53280   0.53115   0.00166
 144   0.09006   0.53613   0.53447   0.00166
 145   0.09068   0.53944   0.53778   0.00166
 146   0.09131   0.54274   0.54108   0.00166
 147   0.09193   0.54604   0.54438   0.00166
 148   0.09256   0.54933   0.54766   0.00166
 149   0.09318   0.55261   0.55094   0.00167
 150   0.09381   0.55588   0.55421   0.00167
 151   0.09443   0.55914   0.55747   0.00167
 152   0.09506   0.56239   0.56072   0.00167
 153   0.09568   0.56564   0.56397   0.00167
 154   0.09631   0.56887   0.56720   0.00167
 155   0.09694   0.57210   0.57043   0.00167
 156   0.09756   0.57532   0.57364   0.00168
 157   0.09819   0.57853   0.57685   0.00168
 158   0.09881   0.58173   0.58005   0.00168
 159   0.09944   0.58492   0.58324   0.00168
 160   0.10006   0.58810   0.58642   0.00168
 161   0.10069   0.59128   0.58959   0.00168
 162   0.10131   0.59444   0.59276   0.00169
 163   0.10194   0.59760   0.59591   0.00169
 164   0.10256   0.60074   0.59905   0.00169
 165   0.10319   0.60388   0.60219   0.00169
 166   0.10381   0.60701   0.60532   0.00169
 167   0.10444   0.61012   0.60843   0.00169
 168   0.10507   0.61323   0.61154   0.00169
 169   0.10569   0.61633   0.61464   0.00169
 170   0.10632   0.61942   0.61773   0.00169
 171   0.10694   0.62250   0.62081   0.00169
 172   0.10757   0.62557   0.62388   0.00169
 173   0.10819   0.62863   0.62694   0.00169
 174   0.10882   0.63168   0.62999   0.00169
 175   0.10944   0.63473   0.63303   0.00169
 176   0.11007   0.63776   0.63606   0.00169
 177   0.11069   0.64078   0.63908   0.00170
 178   0.11132   0.64379   0.64209   0.00170
 179   0.11194   0.64679   0.64509   0.00170
 180   0.11257   0.64978   0.64809   0.00170
 181   0.11320   0.65277   0.65107   0.00170
 182   0.11382   0.65574   0.65404   0.00170
 183   0.11445   0.65870   0.65700   0.00170
 184   0.11507   0.66165   0.65995   0.00170
 185   0.11570   0.66459   0.66289   0.00170
 186   0.11632   0.66752   0.66582   0.00170
 187   0.11695   0.67044   0.66874   0.00170
 188   0.11757   0.67335   0.67165   0.00170
 189   0.11820   0.67625   0.67455   0.00170
 190   0.11882   0.67914   0.67744   0.00170
 191   0.11945   0.68202   0.68032   0.00170
 192   0.12008   0.68489   0.68319   0.00170
 193   0.12070   0.68775   0.68604   0.00170
 194   0.12133   0.69060   0.68889   0.00170
 195   0.12195   0.69343   0.69173   0.00170
 196   0.12258   0.69626   0.69455   0.00170
 197   0.12320   0.69907   0.69737   0.00170
 198   0.12383   0.70188   0.70017   0.00170
 199   0.12445   0.70467   0.70297   0.00170
 200   0.12508   0.70745   0.70575   0.00170
 201   0.12570   0.71023   0.70852   0.00170
 202   0.12633   0.71299   0.71128   0.00170
 203   0.12695   0.71574   0.71403   0.00170
 204   0.12758   0.71847   0.71677   0.00170
 205   0.12821   0.72120   0.71950   0.00170
 206   0.12883   0.72392   0.72222   0.00170
 207   0.12946   0.72662   0.72492   0.00170
 208   0.13008   0.72932   0.72762   0.00170
 209   0.13071   0.73200   0.73030   0.00170
 210   0.13133   0.73467   0.73297   0.00170
 211   0.13196   0.73733   0.73563   0.00170
 212   0.13258   0.73998   0.73828   0.00170
 213   0.13321   0.74262   0.74092   0.00170
 214   0.13383   0.74524   0.74355   0.00170
 215   0.13446   0.74786   0.74616   0.00170
 216   0.13508   0.75046   0.74877   0.00170
 217   0.13571   0.75305   0.75136   0.00170
 218   0.13634   0.75563   0.75394   0.00170
 219   0.13696   0.75820   0.75650   0.00170
 220   0.13759   0.76076   0.75906   0.00170
 221   0.13821   0.76330   0.76160   0.00170
 222   0.13884   0.76583   0.76414   0.00170
 223   0.13946   0.76835   0.76666   0.00170
 224   0.14009   0.77086   0.76916   0.00170
 225   0.14071   0.77336   0.77166   0.00170
 226   0.14134   0.77585   0.77414   0.00170
 227   0.14196   0.77832   0.77662   0.00170
 228   0.14259   0.78078   0.77908   0.00170
 229   0.14321   0.78323   0.78152   0.00171
 230   0.14384   0.78567   0.78396   0.00171
 231   0.14447   0.78809   0.78638   0.00171
 232   0.14509   0.79050   0.78880   0.00171
 233   0.14572   0.79290   0.79120   0.00171
 234   0.14634   0.79529   0.79359   0.00171
 235   0.14697   0.79767   0.79596   0.00171
 236   0.14759   0.80003   0.79833   0.00170
 237   0.14822   0.80238   0.80068   0.00170
 238   0.14884   0.80472   0.80302   0.00170
 239   0.14947   0.80705   0.80535   0.00170
 240   0.15009   0.80936   0.80767   0.00170
 241   0.15072   0.81166   0.80997   0.00170
 242   0.15134   0.81395   0.81226   0.00170
 243   0.15197   0.81623   0.81454   0.00169
 244   0.15260   0.81849   0.81680   0.00169
 245   0.15322   0.82075   0.81905   0.00169
 246   0.15385   0.82298   0.82129   0.00169
 247   0.15447   0.82521   0.82352   0.00169
 248   0.15510   0.82742   0.82574   0.00169
 249   0.15572   0.82962   0.82794   0.00169
 250   0.15635   0.83181   0.83013   0.00168
 251   0.15697   0.83399   0.83230   0.00168
 252   0.15760   0.83615   0.83447   0.00168
 253   0.15822   0.83830   0.83662   0.00168
 254   0.15885   0.84043   0.83875   0.00168
 255   0.15947   0.84255   0.84088   0.00168
 256   0.16010   0.84466   0.84299   0.00168
 257   0.16073   0.84676   0.84509   0.00167
 258   0.16135   0.84885   0.84717   0.00167
 259   0.16198   0.85092   0.84925   0.00167
 260   0.16260   0.85297   0.85131   0.00167
 261   0.16323   0.85502   0.85335   0.00167
 262   0.16385   0.85705   0.85538   0.00166
 263   0.16448   0.85907   0.85740   0.00166
 264   0.16510   0.86107   0.85941   0.00166
 265   0.16573   0.86306   0.86140   0.00166
 266   0.16635   0.86504   0.86338   0.00166
 267   0.16698   0.86701   0.86535   0.00166
 268   0.16760   0.86896   0.86730   0.00166
 269   0.16823   0.87090   0.86924   0.00165
 270   0.16886   0.87282   0.87117   0.00165
 271   0.16948   0.87473   0.87308   0.00165
 272   0.17011   0.87663   0.87498   0.00165
 273   0.17073   0.87851   0.87686   0.00165
 274   0.17136   0.88038   0.87874   0.00165
 275   0.17198   0.88224   0.88060   0.00164
 276   0.17261   0.88408   0.88244   0.00164
 277   0.17323   0.88591   0.88427   0.00164
 278   0.17386   0.88773   0.88609   0.00164
 279   0.17448   0.88953   0.88789   0.00164
 280   0.17511   0.89132   0.88968   0.00164
 281   0.17573   0.89309   0.89146   0.00163
 282   0.17636   0.89485   0.89322   0.00163
 283   0.17699   0.89660   0.89497   0.00163
 284   0.17761   0.89833   0.89671   0.00163
 285   0.17824   0.90005   0.89843   0.00163
 286   0.17886   0.90176   0.90013   0.00162
 287   0.17949   0.90345   0.90183   0.00162
 288   0.18011   0.90513   0.90351   0.00162
 289   0.18074   0.90679   0.90517   0.00162
 290   0.18136   0.90844   0.90683   0.00162
 291   0.18199   0.91008   0.90846   0.00161
 292   0.18261   0.91170   0.91009   0.00161
 293   0.18324   0.91331   0.91170   0.00161
 294   0.18386   0.91490   0.91329   0.00161
 295   0.18449   0.91648   0.91487   0.00160
 296   0.18512   0.91804   0.91644   0.00160
 297   0.18574   0.91959   0.91799   0.00160
 298   0.18637   0.92113   0.91953   0.00160
 299   0.18699   0.92265   0.92106   0.00159
 300   0.18762   0.92416   0.92257   0.00159
 301   0.18824   0.92566   0.92407   0.00159
 302   0.18887   0.92713   0.92555   0.00159
 303   0.18949   0.92860   0.92702   0.00158
 304   0.19012   0.93005   0.92847   0.00158
 305   0.19074   0.93149   0.92991   0.00158
 306   0.19137   0.93291   0.93134   0.00157
 307   0.19199   0.93432   0.93275   0.00157
 308   0.19262   0.93571   0.93414   0.00157
 309   0.19325   0.93709   0.93552   0.00157
 310   0.19387   0.93845   0.93689   0.00156
 311   0.19450   0.93980   0.93825   0.00156
 312   0.19512   0.94114   0.93958   0.00156
 313   0.19575   0.94246   0.94091   0.00155
 314   0.19637   0.94377   0.94222   0.00155
 315   0.19700   0.94506   0.94351   0.00155
 316   0.19762   0.94634   0.94479   0.00154
 317   0.19825   0.94760   0.94606   0.00154
 318   0.19887   0.94885   0.94731   0.00154
 319   0.19950   0.95008   0.94855   0.00153
 320   0.20013   0.95130   0.94977   0.00153
 321   0.20075   0.95250   0.95098   0.00153
 322   0.20138   0.95369   0.95217   0.00152
 323   0.20200   0.95487   0.95335   0.00152
 324   0.20263   0.95603   0.95451   0.00152
 325   0.20325   0.95717   0.95566   0.00151
 326   0.20388   0.95830   0.95679   0.00151
 327   0.20450   0.95942   0.95791   0.00151
 328   0.20513   0.96052   0.95901   0.00151
 329   0.20575   0.96160   0.96010   0.00150
 330   0.20638   0.96267   0.96117   0.00150
 331   0.20700   0.96373   0.96223   0.00150
 332   0.20763   0.96477   0.96328   0.00150
 333   0.20826   0.96580   0.96431   0.00149
 334   0.20888   0.96681   0.96532   0.00149
 335   0.20951   0.96781   0.96632   0.00149
 336   0.21013   0.96879   0.96730   0.00149
 337   0.21076   0.96975   0.96827   0.00148
 338   0.21138   0.97071   0.96923   0.00148
 339   0.21201   0.97164   0.97016   0.00148
 340   0.21263   0.97256   0.97109   0.00148
 341   0.21326   0.97347   0.97200   0.00147
 342   0.21388   0.97436   0.97289   0.00147
 343   0.21451   0.97524   0.97377   0.00147
 344   0.21513   0.97610   0.97464   0.00146
 345   0.21576   0.97695   0.97549   0.00146
 346   0.21639   0.97778   0.97632   0.00146
 347   0.21701   0.97859   0.97714   0.00145
 348   0.21764   0.97940   0.97795   0.00145
 349   0.21826   0.98018   0.97874   0.00144
 350   0.21889   0.98095   0.97951   0.00144
 351   0.21951   0.98171   0.98027   0.00144
 352   0.22014   0.98245   0.98102   0.00143
 353   0.22076   0.98317   0.98174   0.00143
 354   0.22139   0.98388   0.98246   0.00143
 355   0.22201   0.98458   0.98316   0.00142
 356   0.22264   0.98526   0.98384   0.00142
 357   0.22326   0.98592   0.98451   0.00141
 358   0.22389   0.98657   0.98516   0.00141
 359   0.22452   0.98721   0.98580   0.00141
 360   0.22514   0.98783   0.98642   0.00140
 361   0.22577   0.98843   0.98703   0.00140
 362   0.22639   0.98902   0.98762   0.00140
 363   0.22702   0.98959   0.98820   0.00139
 364   0.22764   0.99015   0.98876   0.00139
 365   0.22827   0.99069   0.98931   0.00139
 366   0.22889   0.99122   0.98984   0.00138
 367   0.22952   0.99173   0.99035   0.00138
 368   0.23014   0.99223   0.99085   0.00137
 369   0.23077   0.99271   0.99134   0.00137
 370   0.23139   0.99317   0.99181   0.00137
 371   0.23202   0.99363   0.99226   0.00136
 372   0.23265   0.99406   0.99270   0.00136
 373   0.23327   0.99448   0.99313   0.00135
 374   0.23390   0.99489   0.99354   0.00135
 375   0.23452   0.99527   0.99393   0.00135
 376   0.23515   0.99565   0.99431   0.00134
 377   0.23577   0.99601   0.99467   0.00134
 378   0.23640   0.99635   0.99502   0.00133
 379   0.23702   0.99668   0.99535   0.00133
 380   0.23765   0.99699   0.99567   0.00132
 381   0.23827   0.99729   0.99597   0.00132
 382   0.23890   0.99757   0.99625   0.00132
 383   0.23952   0.99783   0.99652   0.00131
 384   0.24015   0.99809   0.99678   0.00131
 385   0.24078   0.99832   0.99702   0.00130
 386   0.24140   0.99854   0.99724   0.00130
 387   0.24203   0.99875   0.99745   0.00129
 388   0.24265   0.99893   0.99764   0.00129
 389   0.24328   0.99911   0.99782   0.00129
 390   0.24390   0.99927   0.99799   0.00128
 391   0.24453   0.99941   0.99813   0.00128
 392   0.24515   0.99954   0.99826   0.00127
 393   0.24578   0.99965   0.99838   0.00127
 394   0.24640   0.99974   0.99848   0.00126
 395   0.24703   0.99983   0.99857   0.00126
 396   0.24765   0.99989   0.99864   0.00125
 397   0.24828   0.99994   0.99869   0.00125
 398   0.24891   0.99998   0.99873   0.00124
 399   0.24953   1.00000   0.99876   0.00124
 400   0.25016   1.00000   0.99876   0.00124
 401   0.25078   0.99999   0.99876   0.00123
 402   0.25141   0.99996   0.99873   0.00123
 403   0.25203   0.99992   0.99870   0.00122
 404   0.25266   0.99986   0.99864   0.00122
 405   0.25328   0.99979   0.99858   0.00121
 406   0.25391   0.99970   0.99849   0.00121
 407   0.25453   0.99959   0.99839   0.00120
 408   0.25516   0.99947   0.99828   0.00120
 409   0.25578   0.99934   0.99815   0.00119
 410   0.25641   0.99919   0.99800   0.00119
 411   0.25704   0.99902   0.99784   0.00118
 412   0.25766   0.99884   0.99766   0.00118
 413   0.25829   0.99864   0.99747   0.00117
 414   0.25891   0.99843   0.99726   0.00117
 415   0.25954   0.99821   0.99704   0.00116
 416   0.26016   0.99796   0.99680   0.00116
 417   0.26079   0.99770   0.99655   0.00115
 418   0.26141   0.99743   0.99628   0.00115
 419   0.26204   0.99714   0.99600   0.00114
 420   0.26266   0.99684   0.99570   0.00114
 421   0.26329   0.99652   0.99538   0.00113
 422   0.26391   0.99618   0.99505   0.00113
 423   0.26454   0.99583   0.99471   0.00112
 424   0.26517   0.99546   0.99434   0.00112
 425   0.26579   0.99508   0.99397   0.00111
 426   0.26642   0.99468   0.99358   0.00111
 427   0.26704   0.99427   0.99317   0.00110
 428   0.26767   0.99385   0.99275   0.00110
 429   0.26829   0.99340   0.99231   0.00109
 430   0.26892   0.99294   0.99186   0.00109
 431   0.26954   0.99247   0.99139   0.00108
 432   0.27017   0.99198   0.99090   0.00108
 433   0.27079   0.99148   0.99040   0.00107
 434   0.27142   0.99096   0.98989   0.00107
 435   0.27205   0.99042   0.98936   0.00106
 436   0.27267   0.98987   0.98882   0.00106
 437   0.27330   0.98931   0.98826   0.00105
 438   0.27392   0.98873   0.98768   0.00105
 439   0.27455   0.98813   0.98709   0.00104
 440   0.27517   0.98752   0.98648   0.00103
 441   0.27580   0.98689   0.98586   0.00103
 442   0.27642   0.98625   0.98523   0.00102
 443   0.27705   0.98559   0.98458   0.00102
 444   0.27767   0.98492   0.98391   0.00101
 445   0.27830   0.98423   0.98323   0.00101
 446   0.27892   0.98353   0.98253   0.00100
 447   0.27955   0.98281   0.98182   0.00100
 448   0.28018   0.98208   0.98109   0.00099
 449   0.28080   0.98133   0.98035   0.00099
 450   0.28143   0.98057   0.97959   0.00098
 451   0.28205   0.97979   0.97882   0.00097
 452   0.28268   0.97900   0.97803   0.00097
 453   0.28330   0.97819   0.97722   0.00096
 454   0.28393   0.97736   0.97641   0.00096
 455   0.28455   0.97653   0.97557   0.00095
 456   0.28518   0.97567   0.97472   0.00095
 457   0.28580   0.97480   0.97386   0.00094
 458   0.28643   0.97392   0.97298   0.00094
 459   0.28705   0.97302   0.97209   0.00093
 460   0.28768   0.97211   0.97118   0.00092
 461   0.28831   0.97118   0.97026   0.00092
 462   0.28893   0.97023   0.96932   0.00091
 463   0.28956   0.96927   0.96837   0.00090
 464   0.29018   0.96830   0.96740   0.00090
 465   0.29081   0.96731   0.96642   0.00089
 466   0.29143   0.96631   0.96542   0.00089
 467   0.29206   0.96529   0.96441   0.00088
 468   0.29268   0.96425   0.96338   0.00087
 469   0.29331   0.96320   0.96234   0.00087
 470   0.29393   0.96214   0.96128   0.00086
 471   0.29456   0.96106   0.96021   0.00085
 472   0.29518   0.95997   0.95912   0.00085
 473   0.29581   0.95886   0.95802   0.00084
 474   0.29644   0.95774   0.95690   0.00083
 475   0.29706   0.95660   0.95577   0.00083
 476   0.29769   0.95545   0.95463   0.00082
 477   0.29831   0.95428   0.95346   0.00082
 478   0.29894   0.95310   0.95229   0.00081
 479   0.29956   0.95190   0.95110   0.00081
 480   0.30019   0.95069   0.94989   0.00080
 481   0.30081   0.94947   0.94867   0.00080
 482   0.30144   0.94822   0.94743   0.00079
 483   0.30206   0.94697   0.94618   0.00078
 484   0.30269   0.94570   0.94492   0.00078
 485   0.30331   0.94442   0.94364   0.00077
 486   0.30394   0.94312   0.94235   0.00077
 487   0.30457   0.94180   0.94104   0.00076
 488   0.30519   0.94047   0.93972   0.00076
 489   0.30582   0.93913   0.93838   0.00075
 490   0.30644   0.93777   0.93703   0.00075
 491   0.30707   0.93640   0.93566   0.00074
 492   0.30769   0.93502   0.93428   0.00073
 493   0.30832   0.93362   0.93289   0.00073
 494   0.30894   0.93220   0.93148   0.00072
 495   0.30957   0.93077   0.93005   0.00072
 496   0.31019   0.92933   0.92862   0.00071
 497   0.31082   0.92787   0.92716   0.00071
 498   0.31144   0.92640   0.92570   0.00070
 499   0.31207   0.92491   0.92422   0.00069
 500   0.31270   0.92341   0.92272   0.00069
 501   0.31332   0.92189   0.92121   0.00068
 502   0.31395   0.92036   0.91969   0.00068
 503   0.31457   0.91882   0.91815   0.00067
 504   0.31520   0.91726   0.91660   0.00066
 505   0.31582   0.91569   0.91503   0.00066
 506   0.31645   0.91410   0.91345   0.00065
 507   0.31707   0.91250   0.91186   0.00065
 508   0.31770   0.91089   0.91025   0.00064
 509   0.31832   0.90926   0.90863   0.00063
 510   0.31895   0.90762   0.90699   0.00063
 511   0.31957   0.90596   0.90534   0.00062
 512   0.32020   0.90429   0.90368   0.00061
 513   0.32083   0.90261   0.90200   0.00061
 514   0.32145   0.90091   0.90031   0.00060
 515   0.32208   0.89920   0.89860   0.00060
 516   0.32270   0.89747   0.89688   0.00059
 517   0.32333   0.89573   0.89515   0.00058
 518   0.32395   0.89398   0.89340   0.00058
 519   0.32458   0.89221   0.89164   0.00057
 520   0.32520   0.89043   0.88986   0.00056
 521   0.32583   0.88863   0.88807   0.00056
 522   0.32645   0.88682   0.88627   0.00055
 523   0.32708   0.88500   0.88446   0.00054
 524   0.32770   0.88316   0.88263   0.00054
 525   0.32833   0.88131   0.88078   0.00053
 526   0.32896   0.87945   0.87892   0.00052
 527   0.32958   0.87757   0.87705   0.00052
 528   0.33021   0.87568   0.87517   0.00051
 529   0.33083   0.87378   0.87327   0.00051
 530   0.33146   0.87186   0.87136   0.00050
 531   0.33208   0.86993   0.86944   0.00049
 532   0.33271   0.86798   0.86750   0.00049
 533   0.33333   0.86603   0.86555   0.00048
 534   0.33396   0.86405   0.86358   0.00047
 535   0.33458   0.86207   0.86160   0.00047
 536   0.33521   0.86007   0.85961   0.00046
 537   0.33583   0.85806   0.85761   0.00045
 538   0.33646   0.85604   0.85559   0.00045
 539   0.33709   0.85400   0.85356   0.00044
 540   0.33771   0.85195   0.85151   0.00044
 541   0.33834   0.84988   0.84945   0.00043
 542   0.33896   0.84781   0.84738   0.00042
 543   0.33959   0.84571   0.84530   0.00042
 544   0.34021   0.84361   0.84320   0.00041
 545   0.34084   0.84149   0.84109   0.00040
 546   0.34146   0.83937   0.83897   0.00040
 547   0.34209   0.83722   0.83683   0.00039
 548   0.34271   0.83507   0.83468   0.00039
 549   0.34334   0.83290   0.83252   0.00038
 550   0.34396   0.83072   0.83034   0.00037
 551   0.34459   0.82852   0.82816   0.00037
 552   0.34522   0.82632   0.82596   0.00036
 553   0.34584   0.82410   0.82374   0.00035
 554   0.34647   0.82187   0.82152   0.00035
 555   0.34709   0.81962   0.81928   0.00034
 556   0.34772   0.81736   0.81703   0.00034
 557   0.34834   0.81509   0.81476   0.00033
 558   0.34897   0.81281   0.81249   0.00032
 559   0.34959   0.81052   0.81020   0.00032
 560   0.35022   0.80821   0.80790   0.00031
 561   0.35084   0.80589   0.80558   0.00030
 562   0.35147   0.80356   0.80326   0.00030
 563   0.35210   0.80121   0.80092   0.00029
 564   0.35272   0.79885   0.79857   0.00029
 565   0.35335   0.79648   0.79620   0.00028
 566   0.35397   0.79410   0.79383   0.00027
 567   0.35460   0.79171   0.79144   0.00027
 568   0.35522   0.78930   0.78904   0.00026
 569   0.35585   0.78688   0.78663   0.00025
 570   0.35647   0.78445   0.78420   0.00024
 571   0.35710   0.78201   0.78177   0.00024
 572   0.35772   0.77955   0.77932   0.00023
 573   0.35835   0.77708   0.77686   0.00022
 574   0.35897   0.77461   0.77439   0.00021
 575   0.35960   0.77211   0.77191   0.00020
 576   0.36023   0.76961   0.76941   0.00020
 577   0.36085   0.76710   0.76691   0.00019
 578   0.36148   0.76457   0.76439   0.00018
 579   0.36210   0.76203   0.76186   0.00017
 580   0.36273   0.75948   0.75932   0.00016
 581   0.36335   0.75692   0.75676   0.00016
 582   0.36398   0.75434   0.75420   0.00015
 583   0.36460   0.75176   0.75162   0.00014
 584   0.36523   0.74916   0.74903   0.00013
 585   0.36585   0.74655   0.74643   0.00013
 586   0.36648   0.74393   0.74381   0.00012
 587   0.36710   0.74130   0.74119   0.00012
 588   0.36773   0.73866   0.73855   0.00011
 589   0.36836   0.73600   0.73590   0.00010
 590   0.36898   0.73334   0.73324   0.00010
 591   0.36961   0.73066   0.73057   0.00009
 592   0.37023   0.72797   0.72789   0.00009
 593   0.37086   0.72527   0.72519   0.00008
 594   0.37148   0.72256   0.72249   0.00007
 595   0.37211   0.71984   0.71977   0.00007
 596   0.37273   0.71711   0.71705   0.00006
 597   0.37336   0.71436   0.71431   0.00005
 598   0.37398   0.71161   0.71156   0.00005
 599   0.37461   0.70884   0.70880   0.00004
 600   0.37523   0.70606   0.70603   0.00003
 601   0.37586   0.70328   0.70325   0.00003
 602   0.37649   0.70048   0.70045   0.00002
 603   0.37711   0.69767   0.69765   0.00002
 604   0.37774   0.69485   0.69484   0.00001
 605   0.37836   0.69202   0.69201   0.00000
