 i       X     FEXACT   FI_LAXF   ERR_LAXF
  88   0.05503   0.33894   0.33695   0.00199
  89   0.05566   0.34264   0.34063   0.00200
  90   0.05629   0.34632   0.34432   0.00201
  91   0.05691   0.35001   0.34799   0.00202
  92   0.05754   0.35369   0.35166   0.00202
  93   0.05816   0.35736   0.35533   0.00203
  94   0.05879   0.36103   0.35899   0.00204
  95   0.05941   0.36469   0.36264   0.00205
  96   0.06004   0.36834   0.36629   0.00206
  97   0.06066   0.37199   0.36993   0.00206
  98   0.06129   0.37564   0.37357   0.00207
  99   0.06191   0.37928   0.37720   0.00208
 100   0.06254   0.38291   0.38082   0.00209
 101   0.06316   0.38654   0.38444   0.00209
 102   0.06379   0.39016   0.38806   0.00210
 103   0.06442   0.39377   0.39166   0.00211
 104   0.06504   0.39738   0.39526   0.00212
 105   0.06567   0.40098   0.39886   0.00212
 106   0.06629   0.40458   0.40245   0.00213
 107   0.06692   0.40817   0.40603   0.00214
 108   0.06754   0.41176   0.40961   0.00215
 109   0.06817   0.41533   0.41318   0.00215
 110   0.06879   0.41890   0.41674   0.00216
 111   0.06942   0.42247   0.42030   0.00217
 112   0.07004   0.42603   0.42385   0.00218
 113   0.07067   0.42958   0.42740   0.00218
 114   0.07129   0.43312   0.43093   0.00219
 115   0.07192   0.43666   0.43447   0.00220
 116   0.07255   0.44019   0.43799   0.00221
 117   0.07317   0.44372   0.44151   0.00221
 118   0.07380   0.44724   0.44502   0.00222
 119   0.07442   0.45075   0.44852   0.00223
 120   0.07505   0.45425   0.45202   0.00223
 121   0.07567   0.45775   0.45551   0.00224
 122   0.07630   0.46124   0.45899   0.00225
 123   0.07692   0.46472   0.46247   0.00225
 124   0.07755   0.46820   0.46594   0.00226
 125   0.07817   0.47167   0.46940   0.00227
 126   0.07880   0.47513   0.47285   0.00228
 127   0.07942   0.47858   0.47630   0.00228
 128   0.08005   0.48203   0.47974   0.00229
 129   0.08068   0.48547   0.48317   0.00230
 130   0.08130   0.48890   0.48660   0.00230
 131   0.08193   0.49232   0.49001   0.00231
 132   0.08255   0.49574   0.49342   0.00232
 133   0.08318   0.49915   0.49683   0.00232
 134   0.08380   0.50255   0.50022   0.00233
 135   0.08443   0.50594   0.50361   0.00234
 136   0.08505   0.50933   0.50699   0.00234
 137   0.08568   0.51271   0.51036   0.00235
 138   0.08630   0.51608   0.51372   0.00236
 139   0.08693   0.51944   0.51708   0.00236
 140   0.08755   0.52279   0.52042   0.00237
 141   0.08818   0.52614   0.52376   0.00238
 142   0.08881   0.52947   0.52709   0.00238
 143   0.08943   0.53280   0.53042   0.00239
 144   0.09006   0.53613   0.53373   0.00239
 145   0.09068   0.53944   0.53704   0.00240
 146   0.09131   0.54274   0.54034   0.00241
 147   0.09193   0.54604   0.54363   0.00241
 148   0.09256   0.54933   0.54691   0.00242
 149   0.09318   0.55261   0.55018   0.00242
 150   0.09381   0.55588   0.55345   0.00243
 151   0.09443   0.55914   0.55670   0.00244
 152   0.09506   0.56239   0.55995   0.00244
 153   0.09568   0.56564   0.56319   0.00245
 154   0.09631   0.56887   0.56642   0.00245
 155   0.09694   0.57210   0.56964   0.00246
 156   0.09756   0.57532   0.57285   0.00247
 157   0.09819   0.57853   0.57606   0.00247
 158   0.09881   0.58173   0.57925   0.00248
 159   0.09944   0.58492   0.58244   0.00248
 160   0.10006   0.58810   0.58561   0.00249
 161   0.10069   0.59128   0.58878   0.00249
 162   0.10131   0.59444   0.59194   0.00250
 163   0.10194   0.59760   0.59509   0.00251
 164   0.10256   0.60074   0.59823   0.00251
 165   0.10319   0.60388   0.60136   0.00252
 166   0.10381   0.60701   0.60449   0.00252
 167   0.10444   0.61012   0.60760   0.00253
 168   0.10507   0.61323   0.61070   0.00253
 169   0.10569   0.61633   0.61380   0.00254
 170   0.10632   0.61942   0.61688   0.00254
 171   0.10694   0.62250   0.61996   0.00255
 172   0.10757   0.62557   0.62302   0.00255
 173   0.10819   0.62863   0.62608   0.00256
 174   0.10882   0.63168   0.62912   0.00256
 175   0.10944   0.63473   0.63216   0.00257
 176   0.11007   0.63776   0.63519   0.00257
 177   0.11069   0.64078   0.63820   0.00258
 178   0.11132   0.64379   0.64121   0.00258
 179   0.11194   0.64679   0.64421   0.00259
 180   0.11257   0.64978   0.64720   0.00259
 181   0.11320   0.65277   0.65017   0.00259
 182   0.11382   0.65574   0.65314   0.00260
 183   0.11445   0.65870   0.65610   0.00260
 184   0.11507   0.66165   0.65904   0.00261
 185   0.11570   0.66459   0.66198   0.00261
 186   0.11632   0.66752   0.66491   0.00262
 187   0.11695   0.67044   0.66782   0.00262
 188   0.11757   0.67335   0.67073   0.00262
 189   0.11820   0.67625   0.67362   0.00263
 190   0.11882   0.67914   0.67651   0.00263
 191   0.11945   0.68202   0.67938   0.00264
 192   0.12008   0.68489   0.68225   0.00264
 193   0.12070   0.68775   0.68510   0.00265
 194   0.12133   0.69060   0.68795   0.00265
 195   0.12195   0.69343   0.69078   0.00265
 196   0.12258   0.69626   0.69360   0.00266
 197   0.12320   0.69907   0.69641   0.00266
 198   0.12383   0.70188   0.69921   0.00267
 199   0.12445   0.70467   0.70200   0.00267
 200   0.12508   0.70745   0.70478   0.00267
 201   0.12570   0.71023   0.70755   0.00268
 202   0.12633   0.71299   0.71031   0.00268
 203   0.12695   0.71574   0.71305   0.00268
 204   0.12758   0.71847   0.71579   0.00269
 205   0.12821   0.72120   0.71851   0.00269
 206   0.12883   0.72392   0.72122   0.00269
 207   0.12946   0.72662   0.72393   0.00270
 208   0.13008   0.72932   0.72662   0.00270
 209   0.13071   0.73200   0.72930   0.00270
 210   0.13133   0.73467   0.73196   0.00271
 211   0.13196   0.73733   0.73462   0.00271
 212   0.13258   0.73998   0.73727   0.00272
 213   0.13321   0.74262   0.73990   0.00272
 214   0.13383   0.74524   0.74252   0.00272
 215   0.13446   0.74786   0.74513   0.00272
 216   0.13508   0.75046   0.74773   0.00273
 217   0.13571   0.75305   0.75032   0.00273
 218   0.13634   0.75563   0.75290   0.00273
 219   0.13696   0.75820   0.75546   0.00274
 220   0.13759   0.76076   0.75802   0.00274
 221   0.13821   0.76330   0.76056   0.00274
 222   0.13884   0.76583   0.76309   0.00275
 223   0.13946   0.76835   0.76560   0.00275
 224   0.14009   0.77086   0.76811   0.00275
 225   0.14071   0.77336   0.77060   0.00276
 226   0.14134   0.77585   0.77309   0.00276
 227   0.14196   0.77832   0.77556   0.00276
 228   0.14259   0.78078   0.77801   0.00277
 229   0.14321   0.78323   0.78046   0.00277
 230   0.14384   0.78567   0.78289   0.00277
 231   0.14447   0.78809   0.78532   0.00278
 232   0.14509   0.79050   0.78773   0.00278
 233   0.14572   0.79290   0.79012   0.00278
 234   0.14634   0.79529   0.79251   0.00278
 235   0.14697   0.79767   0.79488   0.00279
 236   0.14759   0.80003   0.79724   0.00279
 237   0.14822   0.80238   0.79959   0.00279
 238   0.14884   0.80472   0.80193   0.00279
 239   0.14947   0.80705   0.80425   0.00280
 240   0.15009   0.80936   0.80657   0.00280
 241   0.15072   0.81166   0.80886   0.00280
 242   0.15134   0.81395   0.81115   0.00280
 243   0.15197   0.81623   0.81343   0.00280
 244   0.15260   0.81849   0.81569   0.00281
 245   0.15322   0.82075   0.81794   0.00281
 246   0.15385   0.82298   0.82017   0.00281
 247   0.15447   0.82521   0.82240   0.00281
 248   0.15510   0.82742   0.82461   0.00281
 249   0.15572   0.82962   0.82681   0.00282
 250   0.15635   0.83181   0.82899   0.00282
 251   0.15697   0.83399   0.83117   0.00282
 252   0.15760   0.83615   0.83333   0.00282
 253   0.15822   0.83830   0.83547   0.00282
 254   0.15885   0.84043   0.83761   0.00282
 255   0.15947   0.84255   0.83973   0.00283
 256   0.16010   0.84466   0.84184   0.00283
 257   0.16073   0.84676   0.84393   0.00283
 258   0.16135   0.84885   0.84601   0.00283
 259   0.16198   0.85092   0.84808   0.00283
 260   0.16260   0.85297   0.85014   0.00283
 261   0.16323   0.85502   0.85218   0.00284
 262   0.16385   0.85705   0.85421   0.00284
 263   0.16448   0.85907   0.85623   0.00284
 264   0.16510   0.86107   0.85823   0.00284
 265   0.16573   0.86306   0.86022   0.00284
 266   0.16635   0.86504   0.86220   0.00284
 267   0.16698   0.86701   0.86416   0.00284
 268   0.16760   0.86896   0.86611   0.00284
 269   0.16823   0.87090   0.86805   0.00285
 270   0.16886   0.87282   0.86997   0.00285
 271   0.16948   0.87473   0.87188   0.00285
 272   0.17011   0.87663   0.87378   0.00285
 273   0.17073   0.87851   0.87566   0.00285
 274   0.17136   0.88038   0.87753   0.00285
 275   0.17198   0.88224   0.87939   0.00285
 276   0.17261   0.88408   0.88123   0.00285
 277   0.17323   0.88591   0.88306   0.00285
 278   0.17386   0.88773   0.88488   0.00285
 279   0.17448   0.88953   0.88668   0.00285
 280   0.17511   0.89132   0.88847   0.00285
 281   0.17573   0.89309   0.89024   0.00285
 282   0.17636   0.89485   0.89200   0.00285
 283   0.17699   0.89660   0.89375   0.00285
 284   0.17761   0.89833   0.89548   0.00285
 285   0.17824   0.90005   0.89720   0.00285
 286   0.17886   0.90176   0.89891   0.00285
 287   0.17949   0.90345   0.90060   0.00285
 288   0.18011   0.90513   0.90227   0.00285
 289   0.18074   0.90679   0.90394   0.00285
 290   0.18136   0.90844   0.90559   0.00285
 291   0.18199   0.91008   0.90722   0.00285
 292   0.18261   0.91170   0.90884   0.00285
 293   0.18324   0.91331   0.91045   0.00285
 294   0.18386   0.91490   0.91205   0.00285
 295   0.18449   0.91648   0.91363   0.00285
 296   0.18512   0.91804   0.91519   0.00285
 297   0.18574   0.91959   0.91674   0.00285
 298   0.18637   0.92113   0.91828   0.00285
 299   0.18699   0.92265   0.91980   0.00285
 300   0.18762   0.92416   0.92131   0.00285
 301   0.18824   0.92566   0.92281   0.00285
 302   0.18887   0.92713   0.92429   0.00285
 303   0.18949   0.92860   0.92575   0.00285
 304   0.19012   0.93005   0.92720   0.00285
 305   0.19074   0.93149   0.92864   0.00285
 306   0.19137   0.93291   0.93006   0.00285
 307   0.19199   0.93432   0.93147   0.00284
 308   0.19262   0.93571   0.93287   0.00284
 309   0.19325   0.93709   0.93425   0.00284
 310   0.19387   0.93845   0.93561   0.00284
 311   0.19450   0.93980   0.93696   0.00284
 312   0.19512   0.94114   0.93830   0.00284
 313   0.19575   0.94246   0.93962   0.00284
 314   0.19637   0.94377   0.94093   0.00284
 315   0.19700   0.94506   0.94222   0.00284
 316   0.19762   0.94634   0.94350   0.00284
 317   0.19825   0.94760   0.94476   0.00284
 318   0.19887   0.94885   0.94601   0.00283
 319   0.19950   0.95008   0.94725   0.00283
 320   0.20013   0.95130   0.94847   0.00283
 321   0.20075   0.95250   0.94967   0.00283
 322   0.20138   0.95369   0.95086   0.00283
 323   0.20200   0.95487   0.95204   0.00283
 324   0.20263   0.95603   0.95320   0.00283
 325   0.20325   0.95717   0.95434   0.00283
 326   0.20388   0.95830   0.95548   0.00283
 327   0.20450   0.95942   0.95659   0.00282
 328   0.20513   0.96052   0.95770   0.00282
 329   0.20575   0.96160   0.95878   0.00282
 330   0.20638   0.96267   0.95986   0.00282
 331   0.20700   0.96373   0.96091   0.00282
 332   0.20763   0.96477   0.96196   0.00282
 333   0.20826   0.96580   0.96299   0.00281
 334   0.20888   0.96681   0.96400   0.00281
 335   0.20951   0.96781   0.96500   0.00281
 336   0.21013   0.96879   0.96598   0.00281
 337   0.21076   0.96975   0.96695   0.00280
 338   0.21138   0.97071   0.96790   0.00280
 339   0.21201   0.97164   0.96884   0.00280
 340   0.21263   0.97256   0.96977   0.00280
 341   0.21326   0.97347   0.97068   0.00279
 342   0.21388   0.97436   0.97157   0.00279
 343   0.21451   0.97524   0.97245   0.00279
 344   0.21513   0.97610   0.97331   0.00279
 345   0.21576   0.97695   0.97416   0.00278
 346   0.21639   0.97778   0.97500   0.00278
 347   0.21701   0.97859   0.97582   0.00278
 348   0.21764   0.97940   0.97662   0.00278
 349   0.21826   0.98018   0.97741   0.00277
 350   0.21889   0.98095   0.97818   0.00277
 351   0.21951   0.98171   0.97894   0.00277
 352   0.22014   0.98245   0.97968   0.00277
 353   0.22076   0.98317   0.98041   0.00276
 354   0.22139   0.98388   0.98112   0.00276
 355   0.22201   0.98458   0.98182   0.00276
 356   0.22264   0.98526   0.98250   0.00276
 357   0.22326   0.98592   0.98317   0.00275
 358   0.22389   0.98657   0.98382   0.00275
 359   0.22452   0.98721   0.98446   0.00275
 360   0.22514   0.98783   0.98508   0.00275
 361   0.22577   0.98843   0.98569   0.00274
 362   0.22639   0.98902   0.98628   0.00274
 363   0.22702   0.98959   0.98685   0.00274
 364   0.22764   0.99015   0.98741   0.00274
 365   0.22827   0.99069   0.98796   0.00273
 366   0.22889   0.99122   0.98849   0.00273
 367   0.22952   0.99173   0.98900   0.00273
 368   0.23014   0.99223   0.98950   0.00272
 369   0.23077   0.99271   0.98999   0.00272
 370   0.23139   0.99317   0.99046   0.00272
 371   0.23202   0.99363   0.99091   0.00272
 372   0.23265   0.99406   0.99135   0.00271
 373   0.23327   0.99448   0.99177   0.00271
 374   0.23390   0.99489   0.99218   0.00271
 375   0.23452   0.99527   0.99257   0.00270
 376   0.23515   0.99565   0.99295   0.00270
 377   0.23577   0.99601   0.99331   0.00270
 378   0.23640   0.99635   0.99366   0.00269
 379   0.23702   0.99668   0.99399   0.00269
 380   0.23765   0.99699   0.99430   0.00269
 381   0.23827   0.99729   0.99460   0.00268
 382   0.23890   0.99757   0.99489   0.00268
 383   0.23952   0.99783   0.99516   0.00268
 384   0.24015   0.99809   0.99541   0.00267
 385   0.24078   0.99832   0.99565   0.00267
 386   0.24140   0.99854   0.99588   0.00266
 387   0.24203   0.99875   0.99608   0.00266
 388   0.24265   0.99893   0.99628   0.00266
 389   0.24328   0.99911   0.99646   0.00265
 390   0.24390   0.99927   0.99662   0.00265
 391   0.24453   0.99941   0.99676   0.00264
 392   0.24515   0.99954   0.99690   0.00264
 393   0.24578   0.99965   0.99701   0.00264
 394   0.24640   0.99974   0.99711   0.00263
 395   0.24703   0.99983   0.99720   0.00263
 396   0.24765   0.99989   0.99727   0.00262
 397   0.24828   0.99994   0.99732   0.00262
 398   0.24891   0.99998   0.99736   0.00261
 399   0.24953   1.00000   0.99739   0.00261
 400   0.25016   1.00000   0.99739   0.00261
 401   0.25078   0.99999   0.99739   0.00260
 402   0.25141   0.99996   0.99736   0.00260
 403   0.25203   0.99992   0.99733   0.00259
 404   0.25266   0.99986   0.99727   0.00259
 405   0.25328   0.99979   0.99720   0.00258
 406   0.25391   0.99970   0.99712   0.00258
 407   0.25453   0.99959   0.99702   0.00257
 408   0.25516   0.99947   0.99691   0.00257
 409   0.25578   0.99934   0.99678   0.00256
 410   0.25641   0.99919   0.99663   0.00256
 411   0.25704   0.99902   0.99647   0.00255
 412   0.25766   0.99884   0.99629   0.00255
 413   0.25829   0.99864   0.99610   0.00254
 414   0.25891   0.99843   0.99589   0.00254
 415   0.25954   0.99821   0.99567   0.00253
 416   0.26016   0.99796   0.99543   0.00253
 417   0.26079   0.99770   0.99518   0.00252
 418   0.26141   0.99743   0.99491   0.00252
 419   0.26204   0.99714   0.99463   0.00251
 420   0.26266   0.99684   0.99433   0.00251
 421   0.26329   0.99652   0.99402   0.00250
 422   0.26391   0.99618   0.99369   0.00249
 423   0.26454   0.99583   0.99334   0.00249
 424   0.26517   0.99546   0.99298   0.00248
 425   0.26579   0.99508   0.99260   0.00248
 426   0.26642   0.99468   0.99221   0.00247
 427   0.26704   0.99427   0.99181   0.00247
 428   0.26767   0.99385   0.99139   0.00246
 429   0.26829   0.99340   0.99095   0.00245
 430   0.26892   0.99294   0.99050   0.00245
 431   0.26954   0.99247   0.99003   0.00244
 432   0.27017   0.99198   0.98955   0.00243
 433   0.27079   0.99148   0.98905   0.00243
 434   0.27142   0.99096   0.98854   0.00242
 435   0.27205   0.99042   0.98801   0.00242
 436   0.27267   0.98987   0.98746   0.00241
 437   0.27330   0.98931   0.98690   0.00240
 438   0.27392   0.98873   0.98633   0.00240
 439   0.27455   0.98813   0.98574   0.00239
 440   0.27517   0.98752   0.98514   0.00238
 441   0.27580   0.98689   0.98451   0.00238
 442   0.27642   0.98625   0.98388   0.00237
 443   0.27705   0.98559   0.98323   0.00237
 444   0.27767   0.98492   0.98256   0.00236
 445   0.27830   0.98423   0.98188   0.00235
 446   0.27892   0.98353   0.98119   0.00235
 447   0.27955   0.98281   0.98047   0.00234
 448   0.28018   0.98208   0.97975   0.00233
 449   0.28080   0.98133   0.97900   0.00233
 450   0.28143   0.98057   0.97825   0.00232
 451   0.28205   0.97979   0.97748   0.00231
 452   0.28268   0.97900   0.97669   0.00231
 453   0.28330   0.97819   0.97589   0.00230
 454   0.28393   0.97736   0.97507   0.00229
 455   0.28455   0.97653   0.97424   0.00229
 456   0.28518   0.97567   0.97339   0.00228
 457   0.28580   0.97480   0.97253   0.00227
 458   0.28643   0.97392   0.97165   0.00227
 459   0.28705   0.97302   0.97076   0.00226
 460   0.28768   0.97211   0.96985   0.00225
 461   0.28831   0.97118   0.96893   0.00225
 462   0.28893   0.97023   0.96799   0.00224
 463   0.28956   0.96927   0.96704   0.00223
 464   0.29018   0.96830   0.96607   0.00223
 465   0.29081   0.96731   0.96509   0.00222
 466   0.29143   0.96631   0.96409   0.00221
 467   0.29206   0.96529   0.96308   0.00220
 468   0.29268   0.96425   0.96206   0.00220
 469   0.29331   0.96320   0.96101   0.00219
 470   0.29393   0.96214   0.95996   0.00218
 471   0.29456   0.96106   0.95889   0.00218
 472   0.29518   0.95997   0.95780   0.00217
 473   0.29581   0.95886   0.95670   0.00216
 474   0.29644   0.95774   0.95559   0.00215
 475   0.29706   0.95660   0.95446   0.00215
 476   0.29769   0.95545   0.95331   0.00214
 477   0.29831   0.95428   0.95215   0.00213
 478   0.29894   0.95310   0.95098   0.00212
 479   0.29956   0.95190   0.94979   0.00211
 480   0.30019   0.95069   0.94858   0.00211
 481   0.30081   0.94947   0.94737   0.00210
 482   0.30144   0.94822   0.94613   0.00209
 483   0.30206   0.94697   0.94489   0.00208
 484   0.30269   0.94570   0.94362   0.00208
 485   0.30331   0.94442   0.94235   0.00207
 486   0.30394   0.94312   0.94106   0.00206
 487   0.30457   0.94180   0.93975   0.00205
 488   0.30519   0.94047   0.93843   0.00204
 489   0.30582   0.93913   0.93709   0.00204
 490   0.30644   0.93777   0.93575   0.00203
 491   0.30707   0.93640   0.93438   0.00202
 492   0.30769   0.93502   0.93300   0.00201
 493   0.30832   0.93362   0.93161   0.00201
 494   0.30894   0.93220   0.93020   0.00200
 495   0.30957   0.93077   0.92878   0.00199
 496   0.31019   0.92933   0.92734   0.00198
 497   0.31082   0.92787   0.92589   0.00197
 498   0.31144   0.92640   0.92443   0.00197
 499   0.31207   0.92491   0.92295   0.00196
 500   0.31270   0.92341   0.92146   0.00195
 501   0.31332   0.92189   0.91995   0.00194
 502   0.31395   0.92036   0.91843   0.00193
 503   0.31457   0.91882   0.91689   0.00193
 504   0.31520   0.91726   0.91534   0.00192
 505   0.31582   0.91569   0.91378   0.00191
 506   0.31645   0.91410   0.91220   0.00190
 507   0.31707   0.91250   0.91061   0.00189
 508   0.31770   0.91089   0.90900   0.00188
 509   0.31832   0.90926   0.90738   0.00188
 510   0.31895   0.90762   0.90575   0.00187
 511   0.31957   0.90596   0.90410   0.00186
 512   0.32020   0.90429   0.90244   0.00185
 513   0.32083   0.90261   0.90076   0.00184
 514   0.32145   0.90091   0.89907   0.00183
 515   0.32208   0.89920   0.89737   0.00182
 516   0.32270   0.89747   0.89565   0.00182
 517   0.32333   0.89573   0.89392   0.00181
 518   0.32395   0.89398   0.89218   0.00180
 519   0.32458   0.89221   0.89042   0.00179
 520   0.32520   0.89043   0.88864   0.00178
 521   0.32583   0.88863   0.88686   0.00177
 522   0.32645   0.88682   0.88506   0.00176
 523   0.32708   0.88500   0.88324   0.00176
 524   0.32770   0.88316   0.88142   0.00175
 525   0.32833   0.88131   0.87957   0.00174
 526   0.32896   0.87945   0.87772   0.00173
 527   0.32958   0.87757   0.87585   0.00172
 528   0.33021   0.87568   0.87397   0.00171
 529   0.33083   0.87378   0.87207   0.00170
 530   0.33146   0.87186   0.87017   0.00169
 531   0.33208   0.86993   0.86824   0.00169
 532   0.33271   0.86798   0.86631   0.00168
 533   0.33333   0.86603   0.86436   0.00167
 534   0.33396   0.86405   0.86240   0.00166
 535   0.33458   0.86207   0.86042   0.00165
 536   0.33521   0.86007   0.85843   0.00164
 537   0.33583   0.85806   0.85643   0.00163
 538   0.33646   0.85604   0.85441   0.00162
 539   0.33709   0.85400   0.85239   0.00161
 540   0.33771   0.85195   0.85034   0.00160
 541   0.33834   0.84988   0.84829   0.00159
 542   0.33896   0.84781   0.84622   0.00158
 543   0.33959   0.84571   0.84414   0.00158
 544   0.34021   0.84361   0.84205   0.00157
 545   0.34084   0.84149   0.83994   0.00156
 546   0.34146   0.83937   0.83782   0.00155
 547   0.34209   0.83722   0.83568   0.00154
 548   0.34271   0.83507   0.83354   0.00153
 549   0.34334   0.83290   0.83138   0.00152
 550   0.34396   0.83072   0.82921   0.00151
 551   0.34459   0.82852   0.82702   0.00150
 552   0.34522   0.82632   0.82483   0.00149
 553   0.34584   0.82410   0.82262   0.00148
 554   0.34647   0.82187   0.82039   0.00147
 555   0.34709   0.81962   0.81816   0.00146
 556   0.34772   0.81736   0.81591   0.00145
 557   0.34834   0.81509   0.81365   0.00144
 558   0.34897   0.81281   0.81138   0.00143
 559   0.34959   0.81052   0.80909   0.00142
 560   0.35022   0.80821   0.80679   0.00141
 561   0.35084   0.80589   0.80448   0.00140
 562   0.35147   0.80356   0.80216   0.00140
 563   0.35210   0.80121   0.79982   0.00139
 564   0.35272   0.79885   0.79748   0.00138
 565   0.35335   0.79648   0.79512   0.00137
 566   0.35397   0.79410   0.79274   0.00136
 567   0.35460   0.79171   0.79036   0.00135
 568   0.35522   0.78930   0.78796   0.00134
 569   0.35585   0.78688   0.78555   0.00133
 570   0.35647   0.78445   0.78313   0.00132
 571   0.35710   0.78201   0.78070   0.00131
 572   0.35772   0.77955   0.77825   0.00130
 573   0.35835   0.77708   0.77580   0.00129
 574   0.35897   0.77461   0.77333   0.00128
 575   0.35960   0.77211   0.77085   0.00126
 576   0.36023   0.76961   0.76836   0.00125
 577   0.36085   0.76710   0.76585   0.00124
 578   0.36148   0.76457   0.76334   0.00123
 579   0.36210   0.76203   0.76081   0.00122
 580   0.36273   0.75948   0.75827   0.00121
 581   0.36335   0.75692   0.75572   0.00120
 582   0.36398   0.75434   0.75315   0.00119
 583   0.36460   0.75176   0.75058   0.00118
 584   0.36523   0.74916   0.74799   0.00117
 585   0.36585   0.74655   0.74539   0.00116
 586   0.36648   0.74393   0.74278   0.00115
 587   0.36710   0.74130   0.74016   0.00114
 588   0.36773   0.73866   0.73753   0.00113
 589   0.36836   0.73600   0.73488   0.00112
 590   0.36898   0.73334   0.73223   0.00111
 591   0.36961   0.73066   0.72956   0.00110
 592   0.37023   0.72797   0.72688   0.00109
 593   0.37086   0.72527   0.72419   0.00108
 594   0.37148   0.72256   0.72149   0.00107
 595   0.37211   0.71984   0.71878   0.00106
 596   0.37273   0.71711   0.71606   0.00105
 597   0.37336   0.71436   0.71333   0.00104
 598   0.37398   0.71161   0.71058   0.00103
 599   0.37461   0.70884   0.70783   0.00102
 600   0.37523   0.70606   0.70506   0.00101
 601   0.37586   0.70328   0.70228   0.00100
 602   0.37649   0.70048   0.69949   0.00098
 603   0.37711   0.69767   0.69669   0.00097
 604   0.37774   0.69485   0.69388   0.00096
 605   0.37836   0.69202   0.69106   0.00095
