 i       X     FEXACT   FI_LAXW   ERR_LAXW
 128   0.08005   0.48203   0.48100   0.00102
 129   0.08068   0.48547   0.48445   0.00102
 130   0.08130   0.48890   0.48788   0.00102
 131   0.08193   0.49232   0.49131   0.00102
 132   0.08255   0.49574   0.49472   0.00102
 133   0.08318   0.49915   0.49814   0.00101
 134   0.08380   0.50255   0.50154   0.00101
 135   0.08443   0.50594   0.50494   0.00101
 136   0.08505   0.50933   0.50832   0.00100
 137   0.08568   0.51271   0.51170   0.00100
 138   0.08630   0.51608   0.51508   0.00100
 139   0.08693   0.51944   0.51844   0.00100
 140   0.08755   0.52279   0.52180   0.00099
 141   0.08818   0.52614   0.52514   0.00099
 142   0.08881   0.52947   0.52848   0.00099
 143   0.08943   0.53280   0.53182   0.00099
 144   0.09006   0.53613   0.53514   0.00099
 145   0.09068   0.53944   0.53846   0.00098
 146   0.09131   0.54274   0.54176   0.00098
 147   0.09193   0.54604   0.54506   0.00098
 148   0.09256   0.54933   0.54835   0.00098
 149   0.09318   0.55261   0.55163   0.00097
 150   0.09381   0.55588   0.55491   0.00097
 151   0.09443   0.55914   0.55817   0.00097
 152   0.09506   0.56239   0.56143   0.00097
 153   0.09568   0.56564   0.56467   0.00096
 154   0.09631   0.56887   0.56791   0.00096
 155   0.09694   0.57210   0.57114   0.00096
 156   0.09756   0.57532   0.57436   0.00095
 157   0.09819   0.57853   0.57758   0.00095
 158   0.09881   0.58173   0.58078   0.00095
 159   0.09944   0.58492   0.58397   0.00095
 160   0.10006   0.58810   0.58716   0.00094
 161   0.10069   0.59128   0.59034   0.00094
 162   0.10131   0.59444   0.59350   0.00094
 163   0.10194   0.59760   0.59666   0.00094
 164   0.10256   0.60074   0.59981   0.00093
 165   0.10319   0.60388   0.60295   0.00093
 166   0.10381   0.60701   0.60608   0.00093
 167   0.10444   0.61012   0.60920   0.00092
 168   0.10507   0.61323   0.61231   0.00092
 169   0.10569   0.61633   0.61541   0.00092
 170   0.10632   0.61942   0.61851   0.00092
 171   0.10694   0.62250   0.62159   0.00091
 172   0.10757   0.62557   0.62466   0.00091
 173   0.10819   0.62863   0.62773   0.00091
 174   0.10882   0.63168   0.63078   0.00090
 175   0.10944   0.63473   0.63382   0.00090
 176   0.11007   0.63776   0.63686   0.00090
 177   0.11069   0.64078   0.63988   0.00089
 178   0.11132   0.64379   0.64290   0.00089
 179   0.11194   0.64679   0.64590   0.00089
 180   0.11257   0.64978   0.64890   0.00089
 181   0.11320   0.65277   0.65188   0.00088
 182   0.11382   0.65574   0.65486   0.00088
 183   0.11445   0.65870   0.65782   0.00088
 184   0.11507   0.66165   0.66078   0.00087
 185   0.11570   0.66459   0.66372   0.00087
 186   0.11632   0.66752   0.66666   0.00087
 187   0.11695   0.67044   0.66958   0.00086
 188   0.11757   0.67335   0.67249   0.00086
 189   0.11820   0.67625   0.67540   0.00086
 190   0.11882   0.67914   0.67829   0.00086
 191   0.11945   0.68202   0.68117   0.00085
 192   0.12008   0.68489   0.68404   0.00085
 193   0.12070   0.68775   0.68690   0.00085
 194   0.12133   0.69060   0.68975   0.00084
 195   0.12195   0.69343   0.69259   0.00084
 196   0.12258   0.69626   0.69542   0.00084
 197   0.12320   0.69907   0.69824   0.00083
 198   0.12383   0.70188   0.70105   0.00083
 199   0.12445   0.70467   0.70385   0.00083
 200   0.12508   0.70745   0.70663   0.00082
 201   0.12570   0.71023   0.70941   0.00082
 202   0.12633   0.71299   0.71217   0.00082
 203   0.12695   0.71574   0.71492   0.00081
 204   0.12758   0.71847   0.71766   0.00081
 205   0.12821   0.72120   0.72039   0.00081
 206   0.12883   0.72392   0.72311   0.00081
 207   0.12946   0.72662   0.72582   0.00080
 208   0.13008   0.72932   0.72852   0.00080
 209   0.13071   0.73200   0.73121   0.00079
 210   0.13133   0.73467   0.73388   0.00079
 211   0.13196   0.73733   0.73655   0.00078
 212   0.13258   0.73998   0.73920   0.00078
 213   0.13321   0.74262   0.74184   0.00077
 214   0.13383   0.74524   0.74447   0.00077
 215   0.13446   0.74786   0.74709   0.00077
 216   0.13508   0.75046   0.74970   0.00076
 217   0.13571   0.75305   0.75229   0.00076
 218   0.13634   0.75563   0.75488   0.00076
 219   0.13696   0.75820   0.75745   0.00075
 220   0.13759   0.76076   0.76000   0.00075
 221   0.13821   0.76330   0.76255   0.00075
 222   0.13884   0.76583   0.76509   0.00075
 223   0.13946   0.76835   0.76761   0.00075
 224   0.14009   0.77086   0.77012   0.00074
 225   0.14071   0.77336   0.77262   0.00074
 226   0.14134   0.77585   0.77511   0.00074
 227   0.14196   0.77832   0.77758   0.00074
 228   0.14259   0.78078   0.78005   0.00073
 229   0.14321   0.78323   0.78250   0.00073
 230   0.14384   0.78567   0.78494   0.00073
 231   0.14447   0.78809   0.78737   0.00073
 232   0.14509   0.79050   0.78978   0.00072
 233   0.14572   0.79290   0.79219   0.00072
 234   0.14634   0.79529   0.79458   0.00072
 235   0.14697   0.79767   0.79696   0.00071
 236   0.14759   0.80003   0.79933   0.00071
 237   0.14822   0.80238   0.80168   0.00070
 238   0.14884   0.80472   0.80402   0.00070
 239   0.14947   0.80705   0.80636   0.00069
 240   0.15009   0.80936   0.80867   0.00069
 241   0.15072   0.81166   0.81098   0.00069
 242   0.15134   0.81395   0.81327   0.00068
 243   0.15197   0.81623   0.81555   0.00068
 244   0.15260   0.81849   0.81782   0.00068
 245   0.15322   0.82075   0.82007   0.00067
 246   0.15385   0.82298   0.82232   0.00067
 247   0.15447   0.82521   0.82455   0.00066
 248   0.15510   0.82742   0.82676   0.00066
 249   0.15572   0.82962   0.82897   0.00066
 250   0.15635   0.83181   0.83116   0.00065
 251   0.15697   0.83399   0.83334   0.00065
 252   0.15760   0.83615   0.83551   0.00064
 253   0.15822   0.83830   0.83766   0.00064
 254   0.15885   0.84043   0.83980   0.00063
 255   0.15947   0.84255   0.84193   0.00063
 256   0.16010   0.84466   0.84404   0.00062
 257   0.16073   0.84676   0.84614   0.00062
 258   0.16135   0.84885   0.84823   0.00062
 259   0.16198   0.85092   0.85030   0.00061
 260   0.16260   0.85297   0.85237   0.00061
 261   0.16323   0.85502   0.85441   0.00060
 262   0.16385   0.85705   0.85645   0.00060
 263   0.16448   0.85907   0.85847   0.00060
 264   0.16510   0.86107   0.86048   0.00059
 265   0.16573   0.86306   0.86248   0.00059
 266   0.16635   0.86504   0.86446   0.00058
 267   0.16698   0.86701   0.86643   0.00058
 268   0.16760   0.86896   0.86838   0.00058
 269   0.16823   0.87090   0.87032   0.00057
 270   0.16886   0.87282   0.87225   0.00057
 271   0.16948   0.87473   0.87417   0.00056
 272   0.17011   0.87663   0.87607   0.00056
 273   0.17073   0.87851   0.87796   0.00055
 274   0.17136   0.88038   0.87983   0.00055
 275   0.17198   0.88224   0.88169   0.00055
 276   0.17261   0.88408   0.88354   0.00054
 277   0.17323   0.88591   0.88537   0.00054
 278   0.17386   0.88773   0.88719   0.00053
 279   0.17448   0.88953   0.88900   0.00053
 280   0.17511   0.89132   0.89079   0.00053
 281   0.17573   0.89309   0.89257   0.00052
 282   0.17636   0.89485   0.89434   0.00052
 283   0.17699   0.89660   0.89609   0.00051
 284   0.17761   0.89833   0.89783   0.00051
 285   0.17824   0.90005   0.89955   0.00050
 286   0.17886   0.90176   0.90126   0.00050
 287   0.17949   0.90345   0.90295   0.00050
 288   0.18011   0.90513   0.90464   0.00049
 289   0.18074   0.90679   0.90630   0.00049
 290   0.18136   0.90844   0.90796   0.00048
 291   0.18199   0.91008   0.90960   0.00048
 292   0.18261   0.91170   0.91122   0.00048
 293   0.18324   0.91331   0.91283   0.00047
 294   0.18386   0.91490   0.91443   0.00047
 295   0.18449   0.91648   0.91602   0.00046
 296   0.18512   0.91804   0.91758   0.00046
 297   0.18574   0.91959   0.91914   0.00045
 298   0.18637   0.92113   0.92068   0.00045
 299   0.18699   0.92265   0.92221   0.00045
 300   0.18762   0.92416   0.92372   0.00044
 301   0.18824   0.92566   0.92522   0.00044
 302   0.18887   0.92713   0.92670   0.00043
 303   0.18949   0.92860   0.92817   0.00043
 304   0.19012   0.93005   0.92963   0.00042
 305   0.19074   0.93149   0.93107   0.00042
 306   0.19137   0.93291   0.93249   0.00042
 307   0.19199   0.93432   0.93390   0.00041
 308   0.19262   0.93571   0.93530   0.00041
 309   0.19325   0.93709   0.93668   0.00041
 310   0.19387   0.93845   0.93805   0.00040
 311   0.19450   0.93980   0.93941   0.00040
 312   0.19512   0.94114   0.94074   0.00040
 313   0.19575   0.94246   0.94207   0.00039
 314   0.19637   0.94377   0.94338   0.00039
 315   0.19700   0.94506   0.94467   0.00038
 316   0.19762   0.94634   0.94596   0.00038
 317   0.19825   0.94760   0.94722   0.00038
 318   0.19887   0.94885   0.94847   0.00037
 319   0.19950   0.95008   0.94971   0.00037
 320   0.20013   0.95130   0.95094   0.00036
 321   0.20075   0.95250   0.95214   0.00036
 322   0.20138   0.95369   0.95334   0.00036
 323   0.20200   0.95487   0.95452   0.00035
 324   0.20263   0.95603   0.95568   0.00035
 325   0.20325   0.95717   0.95683   0.00034
 326   0.20388   0.95830   0.95796   0.00034
 327   0.20450   0.95942   0.95908   0.00033
 328   0.20513   0.96052   0.96019   0.00033
 329   0.20575   0.96160   0.96128   0.00032
 330   0.20638   0.96267   0.96236   0.00032
 331   0.20700   0.96373   0.96342   0.00031
 332   0.20763   0.96477   0.96446   0.00031
 333   0.20826   0.96580   0.96549   0.00031
 334   0.20888   0.96681   0.96651   0.00030
 335   0.20951   0.96781   0.96751   0.00030
 336   0.21013   0.96879   0.96850   0.00029
 337   0.21076   0.96975   0.96947   0.00029
 338   0.21138   0.97071   0.97042   0.00028
 339   0.21201   0.97164   0.97136   0.00028
 340   0.21263   0.97256   0.97229   0.00027
 341   0.21326   0.97347   0.97320   0.00027
 342   0.21388   0.97436   0.97410   0.00027
 343   0.21451   0.97524   0.97498   0.00026
 344   0.21513   0.97610   0.97584   0.00026
 345   0.21576   0.97695   0.97669   0.00025
 346   0.21639   0.97778   0.97753   0.00025
 347   0.21701   0.97859   0.97835   0.00024
 348   0.21764   0.97940   0.97916   0.00024
 349   0.21826   0.98018   0.97995   0.00023
 350   0.21889   0.98095   0.98072   0.00023
 351   0.21951   0.98171   0.98148   0.00023
 352   0.22014   0.98245   0.98223   0.00022
 353   0.22076   0.98317   0.98296   0.00022
 354   0.22139   0.98388   0.98367   0.00021
 355   0.22201   0.98458   0.98437   0.00021
 356   0.22264   0.98526   0.98506   0.00020
 357   0.22326   0.98592   0.98573   0.00020
 358   0.22389   0.98657   0.98638   0.00019
 359   0.22452   0.98721   0.98702   0.00019
 360   0.22514   0.98783   0.98764   0.00018
 361   0.22577   0.98843   0.98825   0.00018
 362   0.22639   0.98902   0.98884   0.00017
 363   0.22702   0.98959   0.98942   0.00017
 364   0.22764   0.99015   0.98998   0.00017
 365   0.22827   0.99069   0.99053   0.00016
 366   0.22889   0.99122   0.99106   0.00016
 367   0.22952   0.99173   0.99158   0.00015
 368   0.23014   0.99223   0.99208   0.00015
 369   0.23077   0.99271   0.99257   0.00014
 370   0.23139   0.99317   0.99304   0.00014
 371   0.23202   0.99363   0.99349   0.00013
 372   0.23265   0.99406   0.99393   0.00013
 373   0.23327   0.99448   0.99436   0.00012
 374   0.23390   0.99489   0.99477   0.00012
 375   0.23452   0.99527   0.99516   0.00012
 376   0.23515   0.99565   0.99554   0.00011
 377   0.23577   0.99601   0.99590   0.00011
 378   0.23640   0.99635   0.99625   0.00010
 379   0.23702   0.99668   0.99658   0.00010
 380   0.23765   0.99699   0.99690   0.00009
 381   0.23827   0.99729   0.99720   0.00009
 382   0.23890   0.99757   0.99749   0.00008
 383   0.23952   0.99783   0.99776   0.00008
 384   0.24015   0.99809   0.99801   0.00007
 385   0.24078   0.99832   0.99825   0.00007
 386   0.24140   0.99854   0.99848   0.00006
 387   0.24203   0.99875   0.99869   0.00006
 388   0.24265   0.99893   0.99888   0.00006
 389   0.24328   0.99911   0.99906   0.00005
 390   0.24390   0.99927   0.99922   0.00005
 391   0.24453   0.99941   0.99937   0.00004
 392   0.24515   0.99954   0.99950   0.00004
 393   0.24578   0.99965   0.99962   0.00003
 394   0.24640   0.99974   0.99972   0.00003
 395   0.24703   0.99983   0.99980   0.00002
 396   0.24765   0.99989   0.99987   0.00002
 397   0.24828   0.99994   0.99993   0.00001
 398   0.24891   0.99998   0.99997   0.00001
 399   0.24953   1.00000   0.99999   0.00000
 400   0.25016   1.00000   1.00000   0.00000
 401   0.25078   0.99999   0.99999   0.00000
 402   0.25141   0.99996   0.99997   0.00001
 403   0.25203   0.99992   0.99993   0.00001
 404   0.25266   0.99986   0.99988   0.00002
 405   0.25328   0.99979   0.99981   0.00002
 406   0.25391   0.99970   0.99972   0.00003
 407   0.25453   0.99959   0.99962   0.00003
 408   0.25516   0.99947   0.99951   0.00003
 409   0.25578   0.99934   0.99938   0.00004
 410   0.25641   0.99919   0.99923   0.00004
 411   0.25704   0.99902   0.99907   0.00005
 412   0.25766   0.99884   0.99889   0.00005
 413   0.25829   0.99864   0.99870   0.00005
 414   0.25891   0.99843   0.99849   0.00006
 415   0.25954   0.99821   0.99827   0.00006
 416   0.26016   0.99796   0.99803   0.00007
 417   0.26079   0.99770   0.99778   0.00007
 418   0.26141   0.99743   0.99751   0.00008
 419   0.26204   0.99714   0.99722   0.00008
 420   0.26266   0.99684   0.99692   0.00009
 421   0.26329   0.99652   0.99661   0.00009
 422   0.26391   0.99618   0.99628   0.00010
 423   0.26454   0.99583   0.99593   0.00010
 424   0.26517   0.99546   0.99557   0.00010
 425   0.26579   0.99508   0.99519   0.00011
 426   0.26642   0.99468   0.99480   0.00011
 427   0.26704   0.99427   0.99439   0.00012
 428   0.26767   0.99385   0.99397   0.00012
 429   0.26829   0.99340   0.99353   0.00013
 430   0.26892   0.99294   0.99308   0.00014
 431   0.26954   0.99247   0.99261   0.00014
 432   0.27017   0.99198   0.99213   0.00015
 433   0.27079   0.99148   0.99163   0.00015
 434   0.27142   0.99096   0.99111   0.00016
 435   0.27205   0.99042   0.99058   0.00016
 436   0.27267   0.98987   0.99004   0.00017
 437   0.27330   0.98931   0.98948   0.00017
 438   0.27392   0.98873   0.98890   0.00018
 439   0.27455   0.98813   0.98831   0.00018
 440   0.27517   0.98752   0.98770   0.00018
 441   0.27580   0.98689   0.98708   0.00019
 442   0.27642   0.98625   0.98644   0.00019
 443   0.27705   0.98559   0.98579   0.00020
 444   0.27767   0.98492   0.98512   0.00020
 445   0.27830   0.98423   0.98444   0.00021
 446   0.27892   0.98353   0.98374   0.00021
 447   0.27955   0.98281   0.98303   0.00022
 448   0.28018   0.98208   0.98230   0.00022
 449   0.28080   0.98133   0.98156   0.00023
 450   0.28143   0.98057   0.98080   0.00023
 451   0.28205   0.97979   0.98003   0.00024
 452   0.28268   0.97900   0.97924   0.00024
 453   0.28330   0.97819   0.97843   0.00024
 454   0.28393   0.97736   0.97761   0.00025
 455   0.28455   0.97653   0.97678   0.00025
 456   0.28518   0.97567   0.97593   0.00026
 457   0.28580   0.97480   0.97506   0.00026
 458   0.28643   0.97392   0.97418   0.00027
 459   0.28705   0.97302   0.97329   0.00027
 460   0.28768   0.97211   0.97238   0.00027
 461   0.28831   0.97118   0.97145   0.00028
 462   0.28893   0.97023   0.97052   0.00028
 463   0.28956   0.96927   0.96956   0.00029
 464   0.29018   0.96830   0.96859   0.00029
 465   0.29081   0.96731   0.96761   0.00030
 466   0.29143   0.96631   0.96661   0.00030
 467   0.29206   0.96529   0.96559   0.00030
 468   0.29268   0.96425   0.96456   0.00031
 469   0.29331   0.96320   0.96352   0.00031
 470   0.29393   0.96214   0.96246   0.00032
 471   0.29456   0.96106   0.96139   0.00032
 472   0.29518   0.95997   0.96030   0.00033
 473   0.29581   0.95886   0.95919   0.00033
 474   0.29644   0.95774   0.95807   0.00034
 475   0.29706   0.95660   0.95694   0.00034
 476   0.29769   0.95545   0.95579   0.00034
 477   0.29831   0.95428   0.95463   0.00035
 478   0.29894   0.95310   0.95345   0.00035
 479   0.29956   0.95190   0.95226   0.00036
 480   0.30019   0.95069   0.95105   0.00036
 481   0.30081   0.94947   0.94983   0.00036
 482   0.30144   0.94822   0.94859   0.00037
 483   0.30206   0.94697   0.94734   0.00037
 484   0.30269   0.94570   0.94608   0.00038
 485   0.30331   0.94442   0.94480   0.00038
 486   0.30394   0.94312   0.94350   0.00038
 487   0.30457   0.94180   0.94219   0.00039
 488   0.30519   0.94047   0.94087   0.00039
 489   0.30582   0.93913   0.93953   0.00040
 490   0.30644   0.93777   0.93818   0.00040
 491   0.30707   0.93640   0.93681   0.00041
 492   0.30769   0.93502   0.93543   0.00041
 493   0.30832   0.93362   0.93403   0.00041
 494   0.30894   0.93220   0.93262   0.00042
 495   0.30957   0.93077   0.93119   0.00042
 496   0.31019   0.92933   0.92975   0.00043
 497   0.31082   0.92787   0.92830   0.00043
 498   0.31144   0.92640   0.92683   0.00043
 499   0.31207   0.92491   0.92535   0.00044
 500   0.31270   0.92341   0.92385   0.00044
 501   0.31332   0.92189   0.92234   0.00045
 502   0.31395   0.92036   0.92081   0.00045
 503   0.31457   0.91882   0.91928   0.00046
 504   0.31520   0.91726   0.91772   0.00046
 505   0.31582   0.91569   0.91615   0.00046
 506   0.31645   0.91410   0.91457   0.00047
 507   0.31707   0.91250   0.91298   0.00047
 508   0.31770   0.91089   0.91136   0.00048
 509   0.31832   0.90926   0.90974   0.00048
 510   0.31895   0.90762   0.90810   0.00048
 511   0.31957   0.90596   0.90645   0.00049
 512   0.32020   0.90429   0.90478   0.00049
 513   0.32083   0.90261   0.90310   0.00050
 514   0.32145   0.90091   0.90141   0.00050
 515   0.32208   0.89920   0.89970   0.00051
 516   0.32270   0.89747   0.89798   0.00051
 517   0.32333   0.89573   0.89624   0.00051
 518   0.32395   0.89398   0.89449   0.00052
 519   0.32458   0.89221   0.89273   0.00052
 520   0.32520   0.89043   0.89095   0.00053
 521   0.32583   0.88863   0.88916   0.00053
 522   0.32645   0.88682   0.88736   0.00053
 523   0.32708   0.88500   0.88554   0.00054
 524   0.32770   0.88316   0.88370   0.00054
 525   0.32833   0.88131   0.88186   0.00055
 526   0.32896   0.87945   0.88000   0.00055
 527   0.32958   0.87757   0.87813   0.00055
 528   0.33021   0.87568   0.87624   0.00056
 529   0.33083   0.87378   0.87434   0.00056
 530   0.33146   0.87186   0.87243   0.00057
 531   0.33208   0.86993   0.87050   0.00057
 532   0.33271   0.86798   0.86856   0.00057
 533   0.33333   0.86603   0.86660   0.00058
 534   0.33396   0.86405   0.86464   0.00058
 535   0.33458   0.86207   0.86266   0.00059
 536   0.33521   0.86007   0.86066   0.00059
 537   0.33583   0.85806   0.85866   0.00060
 538   0.33646   0.85604   0.85663   0.00060
 539   0.33709   0.85400   0.85460   0.00060
 540   0.33771   0.85195   0.85255   0.00061
 541   0.33834   0.84988   0.85049   0.00061
 542   0.33896   0.84781   0.84842   0.00061
 543   0.33959   0.84571   0.84633   0.00062
 544   0.34021   0.84361   0.84423   0.00062
 545   0.34084   0.84149   0.84212   0.00063
 546   0.34146   0.83937   0.84000   0.00063
 547   0.34209   0.83722   0.83786   0.00063
 548   0.34271   0.83507   0.83571   0.00064
 549   0.34334   0.83290   0.83354   0.00064
 550   0.34396   0.83072   0.83136   0.00064
 551   0.34459   0.82852   0.82917   0.00065
 552   0.34522   0.82632   0.82697   0.00065
 553   0.34584   0.82410   0.82476   0.00066
 554   0.34647   0.82187   0.82253   0.00066
 555   0.34709   0.81962   0.82029   0.00067
 556   0.34772   0.81736   0.81803   0.00067
 557   0.34834   0.81509   0.81577   0.00067
 558   0.34897   0.81281   0.81349   0.00068
 559   0.34959   0.81052   0.81120   0.00068
 560   0.35022   0.80821   0.80889   0.00068
 561   0.35084   0.80589   0.80657   0.00069
 562   0.35147   0.80356   0.80424   0.00069
 563   0.35210   0.80121   0.80190   0.00069
 564   0.35272   0.79885   0.79955   0.00070
 565   0.35335   0.79648   0.79718   0.00070
 566   0.35397   0.79410   0.79480   0.00070
 567   0.35460   0.79171   0.79241   0.00071
 568   0.35522   0.78930   0.79001   0.00071
 569   0.35585   0.78688   0.78759   0.00071
 570   0.35647   0.78445   0.78517   0.00072
 571   0.35710   0.78201   0.78273   0.00072
 572   0.35772   0.77955   0.78028   0.00073
 573   0.35835   0.77708   0.77781   0.00073
 574   0.35897   0.77461   0.77534   0.00074
 575   0.35960   0.77211   0.77285   0.00074
 576   0.36023   0.76961   0.77036   0.00074
 577   0.36085   0.76710   0.76785   0.00075
 578   0.36148   0.76457   0.76532   0.00075
 579   0.36210   0.76203   0.76279   0.00076
 580   0.36273   0.75948   0.76024   0.00076
 581   0.36335   0.75692   0.75769   0.00077
 582   0.36398   0.75434   0.75512   0.00077
 583   0.36460   0.75176   0.75253   0.00077
 584   0.36523   0.74916   0.74994   0.00078
 585   0.36585   0.74655   0.74733   0.00078
 586   0.36648   0.74393   0.74472   0.00078
 587   0.36710   0.74130   0.74209   0.00079
 588   0.36773   0.73866   0.73945   0.00079
 589   0.36836   0.73600   0.73680   0.00079
 590   0.36898   0.73334   0.73414   0.00080
 591   0.36961   0.73066   0.73146   0.00080
 592   0.37023   0.72797   0.72878   0.00080
 593   0.37086   0.72527   0.72608   0.00081
 594   0.37148   0.72256   0.72337   0.00081
 595   0.37211   0.71984   0.72065   0.00081
 596   0.37273   0.71711   0.71792   0.00082
 597   0.37336   0.71436   0.71518   0.00082
 598   0.37398   0.71161   0.71243   0.00082
 599   0.37461   0.70884   0.70967   0.00083
 600   0.37523   0.70606   0.70689   0.00083
 601   0.37586   0.70328   0.70411   0.00083
 602   0.37649   0.70048   0.70131   0.00083
 603   0.37711   0.69767   0.69850   0.00084
 604   0.37774   0.69485   0.69569   0.00084
 605   0.37836   0.69202   0.69286   0.00084
