 # t   L1   L2   Linf
  0.36000000E+02  0.68724668E-01  0.11169370E+00  0.64939482E+00
  0.37000000E+02  0.69782017E-01  0.11266333E+00  0.65195052E+00
  0.38000000E+02  0.70763540E-01  0.11360777E+00  0.65440202E+00
  0.39000000E+02  0.71668588E-01  0.11418222E+00  0.65440522E+00
  0.40000000E+02  0.72589689E-01  0.11502777E+00  0.65673852E+00
  0.41000000E+02  0.73472088E-01  0.11558610E+00  0.65670987E+00
  0.42000000E+02  0.74288565E-01  0.11636285E+00  0.65898869E+00
  0.43000000E+02  0.75136980E-01  0.11696578E+00  0.65897677E+00
  0.44000000E+02  0.75990816E-01  0.11786814E+00  0.66292965E+00
  0.45000000E+02  0.76559490E-01  0.11744283E+00  0.66874076E+00
  0.46000000E+02  0.77350148E-01  0.11814686E+00  0.67182749E+00
  0.47000000E+02  0.77891387E-01  0.11767120E+00  0.65283078E+00
  0.48000000E+02  0.78668332E-01  0.11840537E+00  0.65523914E+00
  0.49000000E+02  0.79577075E-01  0.11943223E+00  0.65910982E+00
  0.50000000E+02  0.80369240E-01  0.12017292E+00  0.65965128E+00
  0.51000000E+02  0.81281679E-01  0.12118963E+00  0.66131459E+00
  0.52000000E+02  0.82070061E-01  0.12189268E+00  0.65985717E+00
  0.53000000E+02  0.82996609E-01  0.12285638E+00  0.65950928E+00
  0.54000000E+02  0.83853642E-01  0.12377687E+00  0.65836546E+00
  0.55000000E+02  0.84673882E-01  0.12437375E+00  0.65486528E+00
  0.56000000E+02  0.85504762E-01  0.12523415E+00  0.65673016E+00
  0.57000000E+02  0.86294908E-01  0.12574463E+00  0.65670799E+00
  0.58000000E+02  0.87046557E-01  0.12647036E+00  0.65868289E+00
  0.59000000E+02  0.87782603E-01  0.12690606E+00  0.65854274E+00
  0.60000000E+02  0.88463087E-01  0.12747649E+00  0.66038967E+00
  0.61000000E+02  0.89164594E-01  0.12786132E+00  0.66019310E+00
  0.62000000E+02  0.89810687E-01  0.12844606E+00  0.66198355E+00
  0.63000000E+02  0.90233107E-01  0.12777404E+00  0.64373295E+00
  0.64000000E+02  0.90821305E-01  0.12812493E+00  0.64382547E+00
  0.65000000E+02  0.91268042E-01  0.12759062E+00  0.64561359E+00
  0.66000000E+02  0.91854839E-01  0.12794923E+00  0.64557660E+00
  0.67000000E+02  0.92610765E-01  0.12857521E+00  0.64756484E+00
  0.68000000E+02  0.93203108E-01  0.12896441E+00  0.64757889E+00
  0.69000000E+02  0.93975249E-01  0.12964322E+00  0.64959032E+00
  0.70000000E+02  0.94550603E-01  0.13007784E+00  0.64964083E+00
  0.71000000E+02  0.95340083E-01  0.13082141E+00  0.65165587E+00
  0.72000000E+02  0.95998179E-01  0.13157881E+00  0.65559020E+00
  0.73000000E+02  0.96696954E-01  0.13211925E+00  0.65973397E+00
  0.74000000E+02  0.97385411E-01  0.13296536E+00  0.66620409E+00
  0.75000000E+02  0.98083759E-01  0.13355315E+00  0.67017232E+00
  0.76000000E+02  0.98720496E-01  0.13440194E+00  0.67620821E+00
  0.77000000E+02  0.99406123E-01  0.13502592E+00  0.67962154E+00
  0.78000000E+02  0.99986009E-01  0.13581905E+00  0.68484617E+00
  0.79000000E+02  0.10066724E+00  0.13646551E+00  0.68741488E+00
  0.80000000E+02  0.10125870E+00  0.13733313E+00  0.69155809E+00
  0.81000000E+02  0.10192040E+00  0.13798746E+00  0.69309506E+00
  0.82000000E+02  0.10250023E+00  0.13886611E+00  0.69600199E+00
  0.83000000E+02  0.10288422E+00  0.13858793E+00  0.69822452E+00
  0.84000000E+02  0.10338441E+00  0.13919626E+00  0.69805172E+00
  0.85000000E+02  0.10369280E+00  0.13866219E+00  0.68193158E+00
  0.86000000E+02  0.10419090E+00  0.13926035E+00  0.68139289E+00
  0.87000000E+02  0.10489263E+00  0.14013914E+00  0.68200754E+00
  0.88000000E+02  0.10537683E+00  0.14071007E+00  0.68046996E+00
  0.89000000E+02  0.10609093E+00  0.14156144E+00  0.68000597E+00
  0.90000000E+02  0.10656523E+00  0.14209789E+00  0.67761307E+00
  0.91000000E+02  0.10727085E+00  0.14291648E+00  0.67625254E+00
  0.92000000E+02  0.10787313E+00  0.14370765E+00  0.67449347E+00
  0.93000000E+02  0.10850282E+00  0.14421851E+00  0.67114045E+00
  0.94000000E+02  0.10906849E+00  0.14492074E+00  0.66881732E+00
  0.95000000E+02  0.10970172E+00  0.14538903E+00  0.66509172E+00
  0.96000000E+02  0.11022560E+00  0.14596294E+00  0.66441830E+00
  0.97000000E+02  0.11086567E+00  0.14638859E+00  0.66454935E+00
  0.98000000E+02  0.11139226E+00  0.14696665E+00  0.66634559E+00
  0.99000000E+02  0.11202927E+00  0.14735031E+00  0.66636136E+00
  0.10000000E+03  0.11255528E+00  0.14789080E+00  0.66800872E+00
  0.10100000E+03  0.11288424E+00  0.14730397E+00  0.65262392E+00
  0.10200000E+03  0.11333041E+00  0.14759433E+00  0.65258325E+00
  0.10300000E+03  0.11370880E+00  0.14715970E+00  0.65419161E+00
  0.10400000E+03  0.11414241E+00  0.14743936E+00  0.65403967E+00
  0.10500000E+03  0.11478352E+00  0.14794343E+00  0.65551156E+00
  0.10600000E+03  0.11521993E+00  0.14819039E+00  0.65525992E+00
  0.10700000E+03  0.11584919E+00  0.14866617E+00  0.65661144E+00
  0.10800000E+03  0.11625748E+00  0.14888556E+00  0.65627640E+00
  0.10900000E+03  0.11686174E+00  0.14934138E+00  0.65752896E+00
  0.11000000E+03  0.11735238E+00  0.14978136E+00  0.65873471E+00
  0.11100000E+03  0.11788013E+00  0.15000547E+00  0.65831145E+00
  0.11200000E+03  0.11831430E+00  0.15038783E+00  0.65946050E+00
  0.11300000E+03  0.11881534E+00  0.15059974E+00  0.65901431E+00
  0.11400000E+03  0.11917473E+00  0.15089348E+00  0.66013824E+00
  0.11500000E+03  0.11966569E+00  0.15109900E+00  0.65969715E+00
  0.11600000E+03  0.12004834E+00  0.15144096E+00  0.66082754E+00
  0.11700000E+03  0.12052723E+00  0.15164599E+00  0.66041813E+00
  0.11800000E+03  0.12088833E+00  0.15200042E+00  0.66158341E+00
  0.11900000E+03  0.12108331E+00  0.15132978E+00  0.64711976E+00
  0.12000000E+03  0.12141622E+00  0.15151180E+00  0.64680156E+00
  0.12100000E+03  0.12169192E+00  0.15109314E+00  0.64809978E+00
  0.12200000E+03  0.12201703E+00  0.15127557E+00  0.64784844E+00
  0.12300000E+03  0.12253814E+00  0.15168846E+00  0.64921594E+00
  0.12400000E+03  0.12286599E+00  0.15188328E+00  0.64904250E+00
  0.12500000E+03  0.12339498E+00  0.15231990E+00  0.65048960E+00
  0.12600000E+03  0.12370878E+00  0.15253088E+00  0.65040017E+00
  0.12700000E+03  0.12423664E+00  0.15299697E+00  0.65193190E+00
  0.12800000E+03  0.12465793E+00  0.15347431E+00  0.65350526E+00
  0.12900000E+03  0.12510619E+00  0.15374956E+00  0.65354472E+00
  0.13000000E+03  0.12547636E+00  0.15421343E+00  0.65520105E+00
  0.13100000E+03  0.12592032E+00  0.15451056E+00  0.65532077E+00
  0.13200000E+03  0.12624524E+00  0.15491871E+00  0.65705242E+00
  0.13300000E+03  0.12669783E+00  0.15523855E+00  0.65724286E+00
  0.13400000E+03  0.12706692E+00  0.15573167E+00  0.65903666E+00
  0.13500000E+03  0.12751531E+00  0.15607481E+00  0.65928344E+00
  0.13600000E+03  0.12789034E+00  0.15660803E+00  0.66409537E+00
  0.13700000E+03  0.12808498E+00  0.15615265E+00  0.66971686E+00
  0.13800000E+03  0.12840968E+00  0.15650359E+00  0.67310565E+00
  0.13900000E+03  0.12858133E+00  0.15597226E+00  0.65634762E+00
  0.14000000E+03  0.12890827E+00  0.15632704E+00  0.65972977E+00
  0.14100000E+03  0.12943951E+00  0.15693866E+00  0.66534193E+00
  0.14200000E+03  0.12977424E+00  0.15731509E+00  0.66866730E+00
  0.14300000E+03  0.13031254E+00  0.15795749E+00  0.67417707E+00
  0.14400000E+03  0.13065950E+00  0.15835349E+00  0.67739649E+00
  0.14500000E+03  0.13122372E+00  0.15902558E+00  0.68274757E+00
  0.14600000E+03  0.13169171E+00  0.15971726E+00  0.68798854E+00
  0.14700000E+03  0.13217220E+00  0.16016078E+00  0.69096195E+00
  0.14800000E+03  0.13261442E+00  0.16083137E+00  0.69597109E+00
  0.14900000E+03  0.13311264E+00  0.16128697E+00  0.69874204E+00
  0.15000000E+03  0.13352550E+00  0.16188663E+00  0.70348088E+00
  0.15100000E+03  0.13403445E+00  0.16235173E+00  0.70602169E+00
  0.15200000E+03  0.13448264E+00  0.16302011E+00  0.71045767E+00
  0.15300000E+03  0.13499864E+00  0.16349206E+00  0.71274530E+00
  0.15400000E+03  0.13546774E+00  0.16417983E+00  0.71685111E+00
  0.15500000E+03  0.13572434E+00  0.16388448E+00  0.72076217E+00
  0.15600000E+03  0.13613655E+00  0.16434684E+00  0.72261951E+00
  0.15700000E+03  0.13630777E+00  0.16369310E+00  0.70748190E+00
  0.15800000E+03  0.13673188E+00  0.16415145E+00  0.70937122E+00
  0.15900000E+03  0.13734519E+00  0.16486765E+00  0.71298941E+00
  0.16000000E+03  0.13776718E+00  0.16532741E+00  0.71458948E+00
  0.16100000E+03  0.13837228E+00  0.16605084E+00  0.71783379E+00
  0.16200000E+03  0.13878700E+00  0.16651001E+00  0.71913312E+00
  0.16300000E+03  0.13941232E+00  0.16723931E+00  0.72199002E+00
  0.16400000E+03  0.13995085E+00  0.16798252E+00  0.72462502E+00
  0.16500000E+03  0.14046547E+00  0.16845127E+00  0.72543943E+00
  0.16600000E+03  0.14096206E+00  0.16915213E+00  0.72767306E+00
  0.16700000E+03  0.14146583E+00  0.16961471E+00  0.72817004E+00
  0.16800000E+03  0.14190788E+00  0.17022749E+00  0.72999842E+00
  0.16900000E+03  0.14240104E+00  0.17068254E+00  0.73017709E+00
  0.17000000E+03  0.14287819E+00  0.17134161E+00  0.73160065E+00
  0.17100000E+03  0.14337210E+00  0.17178741E+00  0.73146375E+00
  0.17200000E+03  0.14384791E+00  0.17244669E+00  0.73248757E+00
  0.17300000E+03  0.14406675E+00  0.17215567E+00  0.73329034E+00
  0.17400000E+03  0.14446213E+00  0.17257745E+00  0.73267569E+00
  0.17500000E+03  0.14454228E+00  0.17188410E+00  0.72088564E+00
  0.17600000E+03  0.14493343E+00  0.17230278E+00  0.72033278E+00
  0.17700000E+03  0.14546740E+00  0.17295599E+00  0.72085707E+00
  0.17800000E+03  0.14584786E+00  0.17336368E+00  0.72001613E+00
  0.17900000E+03  0.14637121E+00  0.17400901E+00  0.72017857E+00
  0.18000000E+03  0.14674491E+00  0.17440505E+00  0.71906609E+00
  0.18100000E+03  0.14726853E+00  0.17504265E+00  0.71888817E+00
  0.18200000E+03  0.14775235E+00  0.17569547E+00  0.71852781E+00
  0.18300000E+03  0.14816761E+00  0.17607797E+00  0.71703066E+00
  0.18400000E+03  0.14859569E+00  0.17667906E+00  0.71636998E+00
  0.18500000E+03  0.14900050E+00  0.17704857E+00  0.71465643E+00
  0.18600000E+03  0.14936804E+00  0.17755938E+00  0.71372479E+00
  0.18700000E+03  0.14975014E+00  0.17791637E+00  0.71182015E+00
  0.18800000E+03  0.15015076E+00  0.17846301E+00  0.71064879E+00
  0.18900000E+03  0.15052561E+00  0.17880749E+00  0.70857952E+00
  0.19000000E+03  0.15091615E+00  0.17934913E+00  0.70720082E+00
  0.19100000E+03  0.15101681E+00  0.17895111E+00  0.70571588E+00
  0.19200000E+03  0.15131711E+00  0.17927340E+00  0.70344062E+00
  0.19300000E+03  0.15134017E+00  0.17867425E+00  0.69462914E+00
  0.19400000E+03  0.15165100E+00  0.17900026E+00  0.69243654E+00
  0.19500000E+03  0.15206297E+00  0.17953120E+00  0.69091902E+00
  0.19600000E+03  0.15236604E+00  0.17984637E+00  0.68863005E+00
  0.19700000E+03  0.15278125E+00  0.18036944E+00  0.68698661E+00
  0.19800000E+03  0.15308837E+00  0.18067411E+00  0.68462553E+00
  0.19900000E+03  0.15351257E+00  0.18119054E+00  0.68288501E+00
  0.20000000E+03  0.15392726E+00  0.18172607E+00  0.68109653E+00
  0.20100000E+03  0.15426062E+00  0.18201684E+00  0.67866276E+00
  0.20200000E+03  0.15463828E+00  0.18250336E+00  0.67681698E+00
  0.20300000E+03  0.15496692E+00  0.18278447E+00  0.67436277E+00
  0.20400000E+03  0.15528516E+00  0.18318871E+00  0.67248124E+00
  0.20500000E+03  0.15561394E+00  0.18346080E+00  0.67002173E+00
  0.20600000E+03  0.15596951E+00  0.18390028E+00  0.67096714E+00
  0.20700000E+03  0.15629288E+00  0.18416354E+00  0.67122726E+00
  0.20800000E+03  0.15664836E+00  0.18460057E+00  0.67285499E+00
  0.20900000E+03  0.15668161E+00  0.18409359E+00  0.66186654E+00
  0.21000000E+03  0.15696695E+00  0.18434179E+00  0.66081520E+00
  0.21100000E+03  0.15703892E+00  0.18391322E+00  0.66246572E+00
  0.21200000E+03  0.15733435E+00  0.18416752E+00  0.66270105E+00
  0.21300000E+03  0.15772477E+00  0.18460037E+00  0.66431361E+00
  0.21400000E+03  0.15801756E+00  0.18484658E+00  0.66452641E+00
  0.21500000E+03  0.15841390E+00  0.18527441E+00  0.66610463E+00
  0.21600000E+03  0.15870590E+00  0.18551279E+00  0.66629857E+00
  0.21700000E+03  0.15911105E+00  0.18593681E+00  0.66784609E+00
  0.21800000E+03  0.15951213E+00  0.18638131E+00  0.66937491E+00
  0.21900000E+03  0.15983882E+00  0.18660954E+00  0.66954409E+00
  0.22000000E+03  0.16020010E+00  0.18700826E+00  0.67104588E+00
  0.22100000E+03  0.16052338E+00  0.18722943E+00  0.67120216E+00
  0.22200000E+03  0.16083482E+00  0.18755200E+00  0.67267732E+00
  0.22300000E+03  0.16116845E+00  0.18776646E+00  0.67282033E+00
  0.22400000E+03  0.16151294E+00  0.18812458E+00  0.67426723E+00
  0.22500000E+03  0.16183423E+00  0.18833247E+00  0.67439475E+00
  0.22600000E+03  0.16217360E+00  0.18869038E+00  0.67580978E+00
  0.22700000E+03  0.16219445E+00  0.18811117E+00  0.66415952E+00
  0.22800000E+03  0.16248561E+00  0.18830750E+00  0.66430749E+00
  0.22900000E+03  0.16262543E+00  0.18803628E+00  0.66576033E+00
  0.23000000E+03  0.16291446E+00  0.18823777E+00  0.66588386E+00
  0.23100000E+03  0.16328419E+00  0.18859484E+00  0.66729332E+00
  0.23200000E+03  0.16357240E+00  0.18878991E+00  0.66738625E+00
  0.23300000E+03  0.16395113E+00  0.18914386E+00  0.66874526E+00
  0.23400000E+03  0.16424235E+00  0.18933260E+00  0.66880131E+00
  0.23500000E+03  0.16462159E+00  0.18968448E+00  0.67010308E+00
  0.23600000E+03  0.16500583E+00  0.19005796E+00  0.67136829E+00
  0.23700000E+03  0.16532245E+00  0.19023819E+00  0.67135513E+00
  0.23800000E+03  0.16566554E+00  0.19056793E+00  0.67255471E+00
  0.23900000E+03  0.16596560E+00  0.19074197E+00  0.67249238E+00
  0.24000000E+03  0.16626550E+00  0.19099817E+00  0.67362288E+00
  0.24100000E+03  0.16655627E+00  0.19116609E+00  0.67350911E+00
  0.24200000E+03  0.16685117E+00  0.19145818E+00  0.67456909E+00
  0.24300000E+03  0.16713856E+00  0.19162006E+00  0.67440343E+00
  0.24400000E+03  0.16745528E+00  0.19191309E+00  0.67539347E+00
  0.24500000E+03  0.16743520E+00  0.19128894E+00  0.66447426E+00
  0.24600000E+03  0.16768967E+00  0.19144260E+00  0.66429827E+00
  0.24700000E+03  0.16782862E+00  0.19127767E+00  0.66529445E+00
  0.24800000E+03  0.16807994E+00  0.19143280E+00  0.66507012E+00
  0.24900000E+03  0.16839953E+00  0.19172402E+00  0.66600200E+00
  0.25000000E+03  0.16863492E+00  0.19187344E+00  0.66573334E+00
  0.25100000E+03  0.16895167E+00  0.19216301E+00  0.66660615E+00
  0.25200000E+03  0.16918375E+00  0.19230702E+00  0.66629810E+00
  0.25300000E+03  0.16949557E+00  0.19259626E+00  0.66711799E+00
  0.25400000E+03  0.16982020E+00  0.19290916E+00  0.66790904E+00
  0.25500000E+03  0.17006891E+00  0.19304602E+00  0.66754963E+00
  0.25600000E+03  0.17034344E+00  0.19331788E+00  0.66829803E+00
  0.25700000E+03  0.17058255E+00  0.19345041E+00  0.66791349E+00
  0.25800000E+03  0.17080886E+00  0.19365074E+00  0.66862588E+00
  0.25900000E+03  0.17104216E+00  0.19377932E+00  0.66822166E+00
  0.26000000E+03  0.17129149E+00  0.19401924E+00  0.66890432E+00
  0.26100000E+03  0.17151875E+00  0.19414441E+00  0.66848539E+00
  0.26200000E+03  0.17176582E+00  0.19438914E+00  0.66914401E+00
  0.26300000E+03  0.17168970E+00  0.19376392E+00  0.65887686E+00
  0.26400000E+03  0.17190362E+00  0.19388703E+00  0.65847732E+00
  0.26500000E+03  0.17202461E+00  0.19375626E+00  0.65917518E+00
  0.26600000E+03  0.17224260E+00  0.19387849E+00  0.65876708E+00
  0.26700000E+03  0.17250877E+00  0.19412612E+00  0.65944752E+00
  0.26800000E+03  0.17271613E+00  0.19424591E+00  0.65903379E+00
  0.26900000E+03  0.17298376E+00  0.19449649E+00  0.65970014E+00
  0.27000000E+03  0.17319261E+00  0.19461422E+00  0.65928302E+00
  0.27100000E+03  0.17347111E+00  0.19486906E+00  0.65993782E+00
  0.27200000E+03  0.17376617E+00  0.19515040E+00  0.66058464E+00
  0.27300000E+03  0.17398473E+00  0.19526598E+00  0.66016384E+00
  0.27400000E+03  0.17423029E+00  0.19551073E+00  0.66080164E+00
  0.27500000E+03  0.17444138E+00  0.19562516E+00  0.66038007E+00
  0.27600000E+03  0.17464844E+00  0.19580013E+00  0.66100950E+00
  0.27700000E+03  0.17486793E+00  0.19591349E+00  0.66058706E+00
  0.27800000E+03  0.17510166E+00  0.19613300E+00  0.66120811E+00
  0.27900000E+03  0.17531535E+00  0.19624557E+00  0.66078416E+00
  0.28000000E+03  0.17555371E+00  0.19647343E+00  0.66139626E+00
  0.28100000E+03  0.17548366E+00  0.19588263E+00  0.65155061E+00
  0.28200000E+03  0.17568596E+00  0.19599616E+00  0.65114116E+00
  0.28300000E+03  0.17579747E+00  0.19584241E+00  0.65178394E+00
  0.28400000E+03  0.17599970E+00  0.19595286E+00  0.65136887E+00
  0.28500000E+03  0.17626953E+00  0.19618643E+00  0.65199807E+00
  0.28600000E+03  0.17647821E+00  0.19629597E+00  0.65157562E+00
  0.28700000E+03  0.17675091E+00  0.19653501E+00  0.65218957E+00
  0.28800000E+03  0.17696093E+00  0.19664372E+00  0.65175782E+00
  0.28900000E+03  0.17724975E+00  0.19688922E+00  0.65235477E+00
  0.29000000E+03  0.17757419E+00  0.19716166E+00  0.65294033E+00
  0.29100000E+03  0.17782550E+00  0.19727052E+00  0.65249018E+00
  0.29200000E+03  0.17810268E+00  0.19750798E+00  0.65305655E+00
  0.29300000E+03  0.17836843E+00  0.19761644E+00  0.65259282E+00
  0.29400000E+03  0.17865130E+00  0.19778231E+00  0.65313902E+00
  0.29500000E+03  0.17895167E+00  0.19789028E+00  0.65266068E+00
  0.29600000E+03  0.17925590E+00  0.19810349E+00  0.65318640E+00
  0.29700000E+03  0.17955214E+00  0.19821113E+00  0.65269308E+00
  0.29800000E+03  0.17985842E+00  0.19843386E+00  0.65319887E+00
  0.29900000E+03  0.17987988E+00  0.19788999E+00  0.64356359E+00
  0.30000000E+03  0.18014736E+00  0.19799849E+00  0.64306031E+00
  0.30100000E+03  0.18029859E+00  0.19777435E+00  0.64356982E+00
  0.30200000E+03  0.18056389E+00  0.19787729E+00  0.64305126E+00
  0.30300000E+03  0.18089288E+00  0.19810642E+00  0.64354214E+00
  0.30400000E+03  0.18115228E+00  0.19820875E+00  0.64301067E+00
  0.30500000E+03  0.18148096E+00  0.19844451E+00  0.64348678E+00
  0.30600000E+03  0.18173391E+00  0.19854630E+00  0.64294587E+00
  0.30700000E+03  0.18207055E+00  0.19878962E+00  0.64341231E+00
  0.30800000E+03  0.18241347E+00  0.19905925E+00  0.64387548E+00
  0.30900000E+03  0.18269068E+00  0.19916320E+00  0.64332957E+00
  0.31000000E+03  0.18299458E+00  0.19939887E+00  0.64379330E+00
  0.31100000E+03  0.18326415E+00  0.19950300E+00  0.64325147E+00
  0.31200000E+03  0.18350938E+00  0.19966482E+00  0.64372359E+00
  0.31300000E+03  0.18377263E+00  0.19976913E+00  0.64319264E+00
  0.31400000E+03  0.18404465E+00  0.19998135E+00  0.64368170E+00
  0.31500000E+03  0.18430595E+00  0.20008619E+00  0.64316896E+00
  0.31600000E+03  0.18457594E+00  0.20030951E+00  0.64368400E+00
  0.31700000E+03  0.18459715E+00  0.19982374E+00  0.63397080E+00
  0.31800000E+03  0.18483236E+00  0.19992909E+00  0.63346881E+00
  0.31900000E+03  0.18491075E+00  0.19959946E+00  0.63401487E+00
  0.32000000E+03  0.18513669E+00  0.19969838E+00  0.63354379E+00
  0.32100000E+03  0.18542722E+00  0.19993181E+00  0.63413082E+00
  0.32200000E+03  0.18563828E+00  0.20003140E+00  0.63369815E+00
  0.32300000E+03  0.18593940E+00  0.20027391E+00  0.63433488E+00
  0.32400000E+03  0.18615609E+00  0.20037451E+00  0.63394760E+00
  0.32500000E+03  0.18647302E+00  0.20062727E+00  0.63464201E+00
  0.32600000E+03  0.18678450E+00  0.20090549E+00  0.63537037E+00
  0.32700000E+03  0.18703003E+00  0.20101392E+00  0.63506539E+00
  0.32800000E+03  0.18729474E+00  0.20126108E+00  0.63586164E+00
  0.32900000E+03  0.18753603E+00  0.20137233E+00  0.63561592E+00
  0.33000000E+03  0.18774828E+00  0.20154569E+00  0.63648498E+00
  0.33100000E+03  0.18799145E+00  0.20166010E+00  0.63630193E+00
  0.33200000E+03  0.18823112E+00  0.20188923E+00  0.63724719E+00
  0.33300000E+03  0.18847822E+00  0.20200740E+00  0.63712886E+00
  0.33400000E+03  0.18871902E+00  0.20225175E+00  0.63815211E+00
  0.33500000E+03  0.18872516E+00  0.20182471E+00  0.63685910E+00
  0.33600000E+03  0.18892090E+00  0.20194292E+00  0.63849288E+00
  0.33700000E+03  0.18893516E+00  0.20150856E+00  0.62902162E+00
  0.33800000E+03  0.18912511E+00  0.20162286E+00  0.62900390E+00
  0.33900000E+03  0.18941466E+00  0.20188829E+00  0.63016043E+00
  0.34000000E+03  0.18959781E+00  0.20200686E+00  0.63020537E+00
  0.34100000E+03  0.18990247E+00  0.20228600E+00  0.63307832E+00
  0.34200000E+03  0.19008394E+00  0.20240929E+00  0.63473443E+00
  0.34300000E+03  0.19040536E+00  0.20270313E+00  0.63836439E+00
  0.34400000E+03  0.19069330E+00  0.20302093E+00  0.64200624E+00
  0.34500000E+03  0.19094152E+00  0.20316143E+00  0.64368703E+00
  0.34600000E+03  0.19118424E+00  0.20345257E+00  0.64734590E+00
  0.34700000E+03  0.19143579E+00  0.20359926E+00  0.64903736E+00
  0.34800000E+03  0.19164469E+00  0.20381814E+00  0.65270788E+00
  0.34900000E+03  0.19191644E+00  0.20397109E+00  0.65440604E+00
  0.35000000E+03  0.19216099E+00  0.20425112E+00  0.65808259E+00
  0.35100000E+03  0.19243760E+00  0.20441052E+00  0.65978332E+00
  0.35200000E+03  0.19268482E+00  0.20470947E+00  0.66346013E+00
  0.35300000E+03  0.19272512E+00  0.20433270E+00  0.66713399E+00
  0.35400000E+03  0.19291726E+00  0.20449162E+00  0.66883029E+00
  0.35500000E+03  0.19290508E+00  0.20397613E+00  0.65271069E+00
  0.35600000E+03  0.19310340E+00  0.20413366E+00  0.65440381E+00
  0.35700000E+03  0.19345162E+00  0.20446039E+00  0.65808133E+00
  0.35800000E+03  0.19365340E+00  0.20462426E+00  0.65976784E+00
  0.35900000E+03  0.19400301E+00  0.20496620E+00  0.66343345E+00
  0.36000000E+03  0.19420711E+00  0.20513638E+00  0.66510891E+00
  0.36100000E+03  0.19456470E+00  0.20549384E+00  0.66875667E+00
  0.36200000E+03  0.19487699E+00  0.20587551E+00  0.67239119E+00
  0.36300000E+03  0.19516151E+00  0.20606388E+00  0.67404088E+00
  0.36400000E+03  0.19544619E+00  0.20641975E+00  0.67764856E+00
  0.36500000E+03  0.19573889E+00  0.20661408E+00  0.67927638E+00
  0.36600000E+03  0.19597945E+00  0.20689616E+00  0.68285185E+00
  0.36700000E+03  0.19627005E+00  0.20709614E+00  0.68445402E+00
  0.36800000E+03  0.19654255E+00  0.20744003E+00  0.68799229E+00
  0.36900000E+03  0.19683792E+00  0.20764548E+00  0.68956536E+00
  0.37000000E+03  0.19712063E+00  0.20800764E+00  0.69306188E+00
  0.37100000E+03  0.19717471E+00  0.20766729E+00  0.69653205E+00
  0.37200000E+03  0.19741226E+00  0.20787270E+00  0.69805356E+00
  0.37300000E+03  0.19736654E+00  0.20728984E+00  0.68216746E+00
  0.37400000E+03  0.19760566E+00  0.20749408E+00  0.68369943E+00
  0.37500000E+03  0.19797078E+00  0.20787935E+00  0.68715585E+00
  0.37600000E+03  0.19821691E+00  0.20808858E+00  0.68865381E+00
  0.37700000E+03  0.19858859E+00  0.20848703E+00  0.69206242E+00
