 # t   L1   L2   Linf
  0.76000000E+02  0.51043166E+00  0.43808339E+00  0.79363112E+00
  0.77000000E+02  0.51256460E+00  0.43956132E+00  0.79436149E+00
  0.78000000E+02  0.51407215E+00  0.44078525E+00  0.79537968E+00
  0.79000000E+02  0.51612699E+00  0.44220451E+00  0.79597514E+00
  0.80000000E+02  0.51758343E+00  0.44339279E+00  0.79699949E+00
  0.81000000E+02  0.51956389E+00  0.44475606E+00  0.79752980E+00
  0.82000000E+02  0.52095129E+00  0.44589267E+00  0.79849717E+00
  0.83000000E+02  0.52277983E+00  0.44711383E+00  0.79897255E+00
  0.84000000E+02  0.52411090E+00  0.44821017E+00  0.79987891E+00
  0.85000000E+02  0.52604816E+00  0.44957352E+00  0.80027891E+00
  0.86000000E+02  0.52732069E+00  0.45062571E+00  0.80115052E+00
  0.87000000E+02  0.52910113E+00  0.45182850E+00  0.80147799E+00
  0.88000000E+02  0.53031108E+00  0.45283290E+00  0.80231742E+00
  0.89000000E+02  0.53203404E+00  0.45399278E+00  0.80257508E+00
  0.90000000E+02  0.53318532E+00  0.45495162E+00  0.80338473E+00
  0.91000000E+02  0.53485762E+00  0.45607261E+00  0.80374846E+00
  0.92000000E+02  0.53599516E+00  0.45701693E+00  0.80428295E+00
  0.93000000E+02  0.53759650E+00  0.45808796E+00  0.80483085E+00
  0.94000000E+02  0.53863842E+00  0.45896133E+00  0.80514876E+00
  0.95000000E+02  0.54018784E+00  0.45999265E+00  0.80582504E+00
  0.96000000E+02  0.54113844E+00  0.46079453E+00  0.80601265E+00
  0.97000000E+02  0.54263820E+00  0.46178815E+00  0.80673515E+00
  0.98000000E+02  0.54356461E+00  0.46257277E+00  0.80686357E+00
  0.99000000E+02  0.54501738E+00  0.46353038E+00  0.80756504E+00
  0.10000000E+03  0.54590624E+00  0.46428197E+00  0.80763630E+00
  0.10100000E+03  0.54721612E+00  0.46510013E+00  0.80831639E+00
  0.10200000E+03  0.54806546E+00  0.46582296E+00  0.80833439E+00
  0.10300000E+03  0.54955804E+00  0.46685107E+00  0.80898022E+00
  0.10400000E+03  0.55036325E+00  0.46753912E+00  0.80896119E+00
  0.10500000E+03  0.55169221E+00  0.46840434E+00  0.80957418E+00
  0.10600000E+03  0.55245766E+00  0.46906144E+00  0.80953022E+00
  0.10700000E+03  0.55375278E+00  0.46989958E+00  0.81010133E+00
  0.10800000E+03  0.55447991E+00  0.47052715E+00  0.81019577E+00
  0.10900000E+03  0.55574433E+00  0.47134138E+00  0.81056457E+00
  0.11000000E+03  0.55647244E+00  0.47196692E+00  0.81086953E+00
  0.11100000E+03  0.55769191E+00  0.47274708E+00  0.81096664E+00
  0.11200000E+03  0.55834511E+00  0.47331857E+00  0.81139618E+00
  0.11300000E+03  0.55953351E+00  0.47407287E+00  0.81131012E+00
  0.11400000E+03  0.56011217E+00  0.47458820E+00  0.81186534E+00
  0.11500000E+03  0.56126809E+00  0.47531792E+00  0.81167999E+00
  0.11600000E+03  0.56183969E+00  0.47582821E+00  0.81227936E+00
  0.11700000E+03  0.56296459E+00  0.47653443E+00  0.81206692E+00
  0.11800000E+03  0.56350990E+00  0.47702407E+00  0.81264051E+00
  0.11900000E+03  0.56448440E+00  0.47758367E+00  0.81239204E+00
  0.12000000E+03  0.56501520E+00  0.47806192E+00  0.81295089E+00
  0.12100000E+03  0.56622210E+00  0.47887325E+00  0.81266167E+00
  0.12200000E+03  0.56672921E+00  0.47933411E+00  0.81321252E+00
  0.12300000E+03  0.56776161E+00  0.47997036E+00  0.81303129E+00
  0.12400000E+03  0.56824245E+00  0.48041085E+00  0.81342730E+00
  0.12500000E+03  0.56925458E+00  0.48103042E+00  0.81337622E+00
  0.12600000E+03  0.56970868E+00  0.48145146E+00  0.81359702E+00
  0.12700000E+03  0.57070899E+00  0.48205692E+00  0.81367681E+00
  0.12800000E+03  0.57118531E+00  0.48248344E+00  0.81363337E+00
  0.12900000E+03  0.57214622E+00  0.48306537E+00  0.81393472E+00
  0.13000000E+03  0.57255693E+00  0.48344872E+00  0.81370194E+00
  0.13100000E+03  0.57349536E+00  0.48401388E+00  0.81415150E+00
  0.13200000E+03  0.57384127E+00  0.48435086E+00  0.81381179E+00
  0.13300000E+03  0.57475903E+00  0.48490009E+00  0.81432863E+00
  0.13400000E+03  0.57510918E+00  0.48523949E+00  0.81395496E+00
  0.13500000E+03  0.57600637E+00  0.48577348E+00  0.81446753E+00
  0.13600000E+03  0.57633930E+00  0.48609991E+00  0.81406076E+00
  0.13700000E+03  0.57707830E+00  0.48648098E+00  0.81455373E+00
  0.13800000E+03  0.57740412E+00  0.48679967E+00  0.81413050E+00
  0.13900000E+03  0.57842787E+00  0.48747781E+00  0.81460406E+00
  0.14000000E+03  0.57873422E+00  0.48778103E+00  0.81426541E+00
  0.14100000E+03  0.57958012E+00  0.48827600E+00  0.81461995E+00
  0.14200000E+03  0.57987016E+00  0.48856582E+00  0.81443180E+00
  0.14300000E+03  0.58070169E+00  0.48905054E+00  0.81460252E+00
  0.14400000E+03  0.58097498E+00  0.48932755E+00  0.81456526E+00
  0.14500000E+03  0.58179854E+00  0.48980420E+00  0.81455284E+00
  0.14600000E+03  0.58209512E+00  0.49009140E+00  0.81472570E+00
  0.14700000E+03  0.58289016E+00  0.49055120E+00  0.81447191E+00
  0.14800000E+03  0.58312968E+00  0.49080262E+00  0.81478048E+00
  0.14900000E+03  0.58390942E+00  0.49125127E+00  0.81436071E+00
  0.15000000E+03  0.58408984E+00  0.49146299E+00  0.81480529E+00
  0.15100000E+03  0.58485564E+00  0.49190103E+00  0.81430069E+00
  0.15200000E+03  0.58504872E+00  0.49212001E+00  0.81480101E+00
  0.15300000E+03  0.58580046E+00  0.49254789E+00  0.81428525E+00
  0.15400000E+03  0.58598427E+00  0.49275898E+00  0.81476847E+00
  0.15500000E+03  0.58657308E+00  0.49302379E+00  0.81423835E+00
  0.15600000E+03  0.58676091E+00  0.49323534E+00  0.81470847E+00
  0.15700000E+03  0.58766861E+00  0.49382682E+00  0.81431500E+00
  0.15800000E+03  0.58784712E+00  0.49403182E+00  0.81462176E+00
  0.15900000E+03  0.58855768E+00  0.49442683E+00  0.81436519E+00
  0.16000000E+03  0.58872618E+00  0.49462278E+00  0.81450904E+00
  0.16100000E+03  0.58942817E+00  0.49501174E+00  0.81438960E+00
  0.16200000E+03  0.58958543E+00  0.49519902E+00  0.81437098E+00
  0.16300000E+03  0.59028114E+00  0.49558386E+00  0.81438889E+00
  0.16400000E+03  0.59046847E+00  0.49578403E+00  0.81410921E+00
  0.16500000E+03  0.59114338E+00  0.49615646E+00  0.81436366E+00
  0.16600000E+03  0.59127673E+00  0.49632570E+00  0.81390661E+00
  0.16700000E+03  0.59194110E+00  0.49669072E+00  0.81431451E+00
  0.16800000E+03  0.59201996E+00  0.49682458E+00  0.81376025E+00
  0.16900000E+03  0.59267417E+00  0.49718254E+00  0.81424198E+00
  0.17000000E+03  0.59277259E+00  0.49732652E+00  0.81366487E+00
  0.17100000E+03  0.59341801E+00  0.49767770E+00  0.81414660E+00
  0.17200000E+03  0.59351117E+00  0.49781690E+00  0.81354704E+00
  0.17300000E+03  0.59397799E+00  0.49799609E+00  0.81400558E+00
  0.17400000E+03  0.59407430E+00  0.49813637E+00  0.81348811E+00
  0.17500000E+03  0.59490066E+00  0.49867555E+00  0.81385026E+00
  0.17600000E+03  0.59498554E+00  0.49880844E+00  0.81348651E+00
  0.17700000E+03  0.59560884E+00  0.49914188E+00  0.81367350E+00
  0.17800000E+03  0.59568573E+00  0.49926863E+00  0.81346360E+00
  0.17900000E+03  0.59630576E+00  0.49959860E+00  0.81347572E+00
  0.18000000E+03  0.59637393E+00  0.49971945E+00  0.81341978E+00
  0.18100000E+03  0.59699427E+00  0.50004771E+00  0.81325733E+00
  0.18200000E+03  0.59709583E+00  0.50018305E+00  0.81340815E+00
  0.18300000E+03  0.59769496E+00  0.50050179E+00  0.81301870E+00
  0.18400000E+03  0.59774931E+00  0.50060962E+00  0.81330803E+00
  0.18500000E+03  0.59834121E+00  0.50092323E+00  0.81276019E+00
  0.18600000E+03  0.59834765E+00  0.50099877E+00  0.81318809E+00
  0.18700000E+03  0.59893225E+00  0.50130748E+00  0.81256096E+00
  0.18800000E+03  0.59895663E+00  0.50139500E+00  0.81304867E+00
  0.18900000E+03  0.59953419E+00  0.50169899E+00  0.81241743E+00
  0.19000000E+03  0.59955702E+00  0.50178384E+00  0.81289006E+00
  0.19100000E+03  0.59994850E+00  0.50190571E+00  0.81234707E+00
  0.19200000E+03  0.59998042E+00  0.50199587E+00  0.81271257E+00
  0.19300000E+03  0.60075367E+00  0.50250043E+00  0.81230813E+00
  0.19400000E+03  0.60078209E+00  0.50258836E+00  0.81251647E+00
  0.19500000E+03  0.60133413E+00  0.50287479E+00  0.81225065E+00
  0.19600000E+03  0.60135697E+00  0.50295840E+00  0.81230202E+00
  0.19700000E+03  0.60190464E+00  0.50324308E+00  0.81217488E+00
  0.19800000E+03  0.60192211E+00  0.50332253E+00  0.81206947E+00
  0.19900000E+03  0.60246972E+00  0.50360710E+00  0.81208106E+00
  0.20000000E+03  0.60251819E+00  0.50370188E+00  0.81171606E+00
  0.20100000E+03  0.60305613E+00  0.50397889E+00  0.81196942E+00
  0.20200000E+03  0.60306102E+00  0.50404849E+00  0.81143245E+00
  0.20300000E+03  0.60359415E+00  0.50432193E+00  0.81184017E+00
  0.20400000E+03  0.60355426E+00  0.50436132E+00  0.81120929E+00
  0.20500000E+03  0.60408105E+00  0.50463136E+00  0.81169349E+00
  0.20600000E+03  0.60406220E+00  0.50468376E+00  0.81104481E+00
  0.20700000E+03  0.60458395E+00  0.50495050E+00  0.81152960E+00
  0.20800000E+03  0.60456614E+00  0.50500151E+00  0.81086328E+00
  0.20900000E+03  0.60489328E+00  0.50507714E+00  0.81132234E+00
  0.21000000E+03  0.60487964E+00  0.50513310E+00  0.81080573E+00
  0.21100000E+03  0.60561780E+00  0.50561750E+00  0.81110902E+00
  0.21200000E+03  0.60559938E+00  0.50566957E+00  0.81074659E+00
  0.21300000E+03  0.60610649E+00  0.50592701E+00  0.81087899E+00
  0.21400000E+03  0.60608414E+00  0.50597602E+00  0.81067077E+00
  0.21500000E+03  0.60659229E+00  0.50623275E+00  0.81063239E+00
  0.21600000E+03  0.60656712E+00  0.50627880E+00  0.81057842E+00
  0.21700000E+03  0.60707970E+00  0.50653639E+00  0.81036939E+00
  0.21800000E+03  0.60708943E+00  0.50659818E+00  0.81052019E+00
  0.21900000E+03  0.60758609E+00  0.50684956E+00  0.81009010E+00
  0.22000000E+03  0.60754788E+00  0.50688791E+00  0.81037971E+00
  0.22100000E+03  0.60804031E+00  0.50713667E+00  0.80979467E+00
  0.22200000E+03  0.60795631E+00  0.50714641E+00  0.81022309E+00
  0.22300000E+03  0.60844258E+00  0.50739266E+00  0.80955985E+00
  0.22400000E+03  0.60838851E+00  0.50741608E+00  0.81005043E+00
  0.22500000E+03  0.60887013E+00  0.50765989E+00  0.80938628E+00
  0.22600000E+03  0.60881819E+00  0.50768282E+00  0.80986185E+00
  0.22700000E+03  0.60909340E+00  0.50772645E+00  0.80931888E+00
  0.22800000E+03  0.60904986E+00  0.50775677E+00  0.80965744E+00
  0.22900000E+03  0.60975825E+00  0.50822746E+00  0.80925309E+00
  0.23000000E+03  0.60971369E+00  0.50825727E+00  0.80943731E+00
  0.23100000E+03  0.61018773E+00  0.50849004E+00  0.80917159E+00
  0.23200000E+03  0.61013994E+00  0.50851759E+00  0.80920154E+00
  0.23300000E+03  0.61061341E+00  0.50875036E+00  0.80907447E+00
  0.23400000E+03  0.61056153E+00  0.50877573E+00  0.80895022E+00
  0.23500000E+03  0.61103785E+00  0.50901002E+00  0.80896182E+00
  0.23600000E+03  0.61102108E+00  0.50905125E+00  0.80857960E+00
  0.23700000E+03  0.61148246E+00  0.50928028E+00  0.80883371E+00
  0.23800000E+03  0.61141873E+00  0.50929932E+00  0.80828202E+00
  0.23900000E+03  0.61187767E+00  0.50952641E+00  0.80869020E+00
  0.24000000E+03  0.61176854E+00  0.50951799E+00  0.80804454E+00
  0.24100000E+03  0.61222494E+00  0.50974323E+00  0.80853137E+00
  0.24200000E+03  0.61213774E+00  0.50974879E+00  0.80787022E+00
  0.24300000E+03  0.61259099E+00  0.50997223E+00  0.80835728E+00
  0.24400000E+03  0.61250731E+00  0.50997784E+00  0.80768072E+00
  0.24500000E+03  0.61274810E+00  0.50999288E+00  0.80814140E+00
  0.24600000E+03  0.61267924E+00  0.51000528E+00  0.80762353E+00
  0.24700000E+03  0.61338035E+00  0.51046866E+00  0.80792157E+00
  0.24800000E+03  0.61330880E+00  0.51047880E+00  0.80755753E+00
  0.24900000E+03  0.61375780E+00  0.51069627E+00  0.80768665E+00
  0.25000000E+03  0.61368417E+00  0.51070473E+00  0.80747645E+00
  0.25100000E+03  0.61413197E+00  0.51092263E+00  0.80743669E+00
  0.25200000E+03  0.61405634E+00  0.51092947E+00  0.80738035E+00
  0.25300000E+03  0.61450629E+00  0.51114929E+00  0.80717174E+00
  0.25400000E+03  0.61446458E+00  0.51117195E+00  0.80731998E+00
  0.25500000E+03  0.61490214E+00  0.51138723E+00  0.80689185E+00
  0.25600000E+03  0.61481771E+00  0.51138868E+00  0.80717859E+00
  0.25700000E+03  0.61525162E+00  0.51160243E+00  0.80659705E+00
  0.25800000E+03  0.61512483E+00  0.51157735E+00  0.80702228E+00
  0.25900000E+03  0.61555523E+00  0.51178964E+00  0.80636128E+00
  0.26000000E+03  0.61545244E+00  0.51177875E+00  0.80685109E+00
  0.26100000E+03  0.61588014E+00  0.51198961E+00  0.80619063E+00
  0.26200000E+03  0.61578191E+00  0.51197918E+00  0.80666506E+00
  0.26300000E+03  0.61598449E+00  0.51197380E+00  0.80611763E+00
  0.26400000E+03  0.61590029E+00  0.51197172E+00  0.80646422E+00
  0.26500000E+03  0.61658206E+00  0.51242992E+00  0.80605505E+00
  0.26600000E+03  0.61649766E+00  0.51242805E+00  0.80624859E+00
  0.26700000E+03  0.61691923E+00  0.51263073E+00  0.80597771E+00
  0.26800000E+03  0.61683327E+00  0.51262756E+00  0.80601820E+00
  0.26900000E+03  0.61725415E+00  0.51283099E+00  0.80588563E+00
  0.27000000E+03  0.61716669E+00  0.51282656E+00  0.80577309E+00
  0.27100000E+03  0.61759023E+00  0.51303218E+00  0.80577882E+00
  0.27200000E+03  0.61754108E+00  0.51304347E+00  0.80541047E+00
  0.27300000E+03  0.61795366E+00  0.51324507E+00  0.80565732E+00
  0.27400000E+03  0.61785974E+00  0.51323588E+00  0.80512064E+00
  0.27500000E+03  0.61827006E+00  0.51343628E+00  0.80552113E+00
  0.27600000E+03  0.61812995E+00  0.51340127E+00  0.80488857E+00
  0.27700000E+03  0.61853807E+00  0.51360052E+00  0.80537027E+00
  0.27800000E+03  0.61842549E+00  0.51357974E+00  0.80472331E+00
  0.27900000E+03  0.61883173E+00  0.51377785E+00  0.80520476E+00
  0.28000000E+03  0.61872226E+00  0.51375777E+00  0.80454343E+00
  0.28100000E+03  0.61889364E+00  0.51373237E+00  0.80499938E+00
  0.28200000E+03  0.61879603E+00  0.51372007E+00  0.80447199E+00
  0.28300000E+03  0.61946247E+00  0.51417611E+00  0.80478930E+00
  0.28400000E+03  0.61936305E+00  0.51416237E+00  0.80441531E+00
  0.28500000E+03  0.61976296E+00  0.51435578E+00  0.80456461E+00
  0.28600000E+03  0.61966164E+00  0.51434104E+00  0.80434405E+00
  0.28700000E+03  0.62006888E+00  0.51453539E+00  0.80432533E+00
  0.28800000E+03  0.61996539E+00  0.51451967E+00  0.80425821E+00
  0.28900000E+03  0.62037669E+00  0.51471637E+00  0.80407148E+00
  0.29000000E+03  0.62031453E+00  0.51471617E+00  0.80421014E+00
  0.29100000E+03  0.62071095E+00  0.51490931E+00  0.80380307E+00
  0.29200000E+03  0.62060336E+00  0.51488924E+00  0.80407987E+00
  0.29300000E+03  0.62099785E+00  0.51508137E+00  0.80352010E+00
  0.29400000E+03  0.62084902E+00  0.51503610E+00  0.80393504E+00
  0.29500000E+03  0.62124208E+00  0.51522726E+00  0.80329325E+00
  0.29600000E+03  0.62111823E+00  0.51519624E+00  0.80377566E+00
  0.29700000E+03  0.62150940E+00  0.51538643E+00  0.80313507E+00
  0.29800000E+03  0.62138701E+00  0.51535632E+00  0.80360173E+00
  0.29900000E+03  0.62153496E+00  0.51531625E+00  0.80304295E+00
  0.30000000E+03  0.62142651E+00  0.51529501E+00  0.80341325E+00
  0.30100000E+03  0.62208406E+00  0.51574940E+00  0.80299242E+00
  0.30200000E+03  0.62197691E+00  0.51572864E+00  0.80321024E+00
  0.30300000E+03  0.62235466E+00  0.51591199E+00  0.80292737E+00
  0.30400000E+03  0.62224693E+00  0.51589043E+00  0.80299270E+00
  0.30500000E+03  0.62262940E+00  0.51607484E+00  0.80284782E+00
  0.30600000E+03  0.62252106E+00  0.51605250E+00  0.80276064E+00
  0.30700000E+03  0.62291302E+00  0.51623940E+00  0.80275375E+00
  0.30800000E+03  0.62284413E+00  0.51623238E+00  0.80241330E+00
  0.30900000E+03  0.62322193E+00  0.51641604E+00  0.80264516E+00
  0.31000000E+03  0.62311269E+00  0.51638965E+00  0.80213691E+00
  0.31100000E+03  0.62348908E+00  0.51657246E+00  0.80252206E+00
  0.31200000E+03  0.62333633E+00  0.51652136E+00  0.80191506E+00
  0.31300000E+03  0.62371105E+00  0.51670336E+00  0.80238445E+00
  0.31400000E+03  0.62358179E+00  0.51666645E+00  0.80176353E+00
  0.31500000E+03  0.62395487E+00  0.51684764E+00  0.80223232E+00
  0.31600000E+03  0.62382733E+00  0.51681175E+00  0.80159751E+00
  0.31700000E+03  0.62395256E+00  0.51675628E+00  0.80204266E+00
  0.31800000E+03  0.62383832E+00  0.51672878E+00  0.80149867E+00
  0.31900000E+03  0.62448944E+00  0.51718304E+00  0.80184622E+00
  0.32000000E+03  0.62437415E+00  0.51715456E+00  0.80145532E+00
  0.32100000E+03  0.62473779E+00  0.51733149E+00  0.80163526E+00
  0.32200000E+03  0.62462182E+00  0.51730237E+00  0.80139749E+00
  0.32300000E+03  0.62498577E+00  0.51748044E+00  0.80140979E+00
  0.32400000E+03  0.62487044E+00  0.51745070E+00  0.80132517E+00
  0.32500000E+03  0.62524571E+00  0.51763132E+00  0.80116981E+00
  0.32600000E+03  0.62517036E+00  0.51761665E+00  0.80129304E+00
  0.32700000E+03  0.62553596E+00  0.51779437E+00  0.80091533E+00
  0.32800000E+03  0.62541858E+00  0.51776075E+00  0.80117645E+00
  0.32900000E+03  0.62578316E+00  0.51793772E+00  0.80064633E+00
  0.33000000E+03  0.62562160E+00  0.51787983E+00  0.80104535E+00
  0.33100000E+03  0.62598489E+00  0.51805607E+00  0.80043003E+00
  0.33200000E+03  0.62584851E+00  0.51801233E+00  0.80089973E+00
  0.33300000E+03  0.62620978E+00  0.51818786E+00  0.80028590E+00
  0.33400000E+03  0.62607661E+00  0.51814524E+00  0.80073959E+00
  0.33500000E+03  0.62618309E+00  0.51807828E+00  0.80016424E+00
  0.33600000E+03  0.62606218E+00  0.51804488E+00  0.80056494E+00
  0.33700000E+03  0.62670767E+00  0.51849893E+00  0.80012731E+00
  0.33800000E+03  0.62658739E+00  0.51846613E+00  0.80037576E+00
  0.33900000E+03  0.62693708E+00  0.51863544E+00  0.80007588E+00
  0.34000000E+03  0.62681627E+00  0.51860211E+00  0.80017205E+00
  0.34100000E+03  0.62716916E+00  0.51877264E+00  0.80000995E+00
  0.34200000E+03  0.62704675E+00  0.51873879E+00  0.79995382E+00
  0.34300000E+03  0.62740797E+00  0.51891192E+00  0.79992951E+00
  0.34400000E+03  0.62732806E+00  0.51889296E+00  0.79962289E+00
  0.34500000E+03  0.62768151E+00  0.51906342E+00  0.79983456E+00
  0.34600000E+03  0.62755831E+00  0.51902585E+00  0.79936033E+00
  0.34700000E+03  0.62790913E+00  0.51919565E+00  0.79972508E+00
  0.34800000E+03  0.62774315E+00  0.51913418E+00  0.79914880E+00
  0.34900000E+03  0.62809344E+00  0.51930335E+00  0.79960107E+00
  0.35000000E+03  0.62795236E+00  0.51925595E+00  0.79901109E+00
  0.35100000E+03  0.62830047E+00  0.51942447E+00  0.79946253E+00
  0.35200000E+03  0.62816343E+00  0.51937825E+00  0.79885885E+00
  0.35300000E+03  0.62824983E+00  0.51929865E+00  0.79928908E+00
  0.35400000E+03  0.62812526E+00  0.51926125E+00  0.79872399E+00
  0.35500000E+03  0.62876581E+00  0.51971594E+00  0.79910619E+00
  0.35600000E+03  0.62864053E+00  0.51967784E+00  0.79869401E+00
  0.35700000E+03  0.62897886E+00  0.51984219E+00  0.79890874E+00
  0.35800000E+03  0.62885440E+00  0.51980367E+00  0.79864952E+00
  0.35900000E+03  0.62919574E+00  0.51996927E+00  0.79869675E+00
  0.36000000E+03  0.62907119E+00  0.51993033E+00  0.79859050E+00
  0.36100000E+03  0.62942195E+00  0.52009857E+00  0.79847020E+00
  0.36200000E+03  0.62933656E+00  0.52007425E+00  0.79857437E+00
  0.36300000E+03  0.62967658E+00  0.52024010E+00  0.79822909E+00
  0.36400000E+03  0.62955153E+00  0.52019748E+00  0.79847101E+00
  0.36500000E+03  0.62988972E+00  0.52036271E+00  0.79797343E+00
  0.36600000E+03  0.62972066E+00  0.52029654E+00  0.79835311E+00
  0.36700000E+03  0.63005858E+00  0.52046120E+00  0.79776694E+00
  0.36800000E+03  0.62991397E+00  0.52040902E+00  0.79822064E+00
  0.36900000E+03  0.63025066E+00  0.52057308E+00  0.79763607E+00
  0.37000000E+03  0.63010814E+00  0.52052214E+00  0.79807360E+00
  0.37100000E+03  0.63017688E+00  0.52043300E+00  0.79747859E+00
  0.37200000E+03  0.63004819E+00  0.52039151E+00  0.79791198E+00
  0.37300000E+03  0.63068456E+00  0.52084657E+00  0.79745459E+00
  0.37400000E+03  0.63055658E+00  0.52080573E+00  0.79773579E+00
  0.37500000E+03  0.63088570E+00  0.52096390E+00  0.79741604E+00
  0.37600000E+03  0.63075639E+00  0.52092271E+00  0.79754502E+00
  0.37700000E+03  0.63109317E+00  0.52108217E+00  0.79736293E+00
