 # t   L1   L2   Linf
  0.91000000E+02  0.67620120E+00  0.54292915E+00  0.73777671E+00
  0.92000000E+02  0.68312513E+00  0.55032859E+00  0.73895220E+00
  0.93000000E+02  0.67655862E+00  0.54326470E+00  0.73858422E+00
  0.94000000E+02  0.68356328E+00  0.55064899E+00  0.73981007E+00
  0.95000000E+02  0.67694502E+00  0.54343755E+00  0.73752630E+00
  0.96000000E+02  0.68399548E+00  0.55090662E+00  0.73876968E+00
  0.97000000E+02  0.67726973E+00  0.54375343E+00  0.73829802E+00
  0.98000000E+02  0.68439459E+00  0.55120464E+00  0.73959141E+00
  0.99000000E+02  0.67762826E+00  0.54391057E+00  0.73729746E+00
  0.10000000E+03  0.68479464E+00  0.55144290E+00  0.73860382E+00
  0.10100000E+03  0.67792330E+00  0.54420791E+00  0.73803900E+00
  0.10200000E+03  0.68515835E+00  0.55172007E+00  0.73939466E+00
  0.10300000E+03  0.67825609E+00  0.54435033E+00  0.73708931E+00
  0.10400000E+03  0.68552867E+00  0.55194019E+00  0.73845396E+00
  0.10500000E+03  0.67852418E+00  0.54463023E+00  0.73780510E+00
  0.10600000E+03  0.68586023E+00  0.55219793E+00  0.73921808E+00
  0.10700000E+03  0.67883319E+00  0.54475889E+00  0.73690070E+00
  0.10800000E+03  0.68620304E+00  0.55240106E+00  0.73831920E+00
  0.10900000E+03  0.67907676E+00  0.54502236E+00  0.73759423E+00
  0.11000000E+03  0.68650535E+00  0.55264070E+00  0.73905992E+00
  0.11100000E+03  0.67936377E+00  0.54513817E+00  0.73673032E+00
  0.11200000E+03  0.68682270E+00  0.55282795E+00  0.73819854E+00
  0.11300000E+03  0.67958500E+00  0.54538620E+00  0.73740438E+00
  0.11400000E+03  0.68709838E+00  0.55305074E+00  0.73891850E+00
  0.11500000E+03  0.67985166E+00  0.54549004E+00  0.73657686E+00
  0.11600000E+03  0.68739218E+00  0.55322315E+00  0.73809091E+00
  0.11700000E+03  0.68005253E+00  0.54572355E+00  0.73723362E+00
  0.11800000E+03  0.68764358E+00  0.55343025E+00  0.73879223E+00
  0.11900000E+03  0.68030036E+00  0.54581625E+00  0.73643898E+00
  0.12000000E+03  0.68791559E+00  0.55358882E+00  0.73799526E+00
  0.12100000E+03  0.68048266E+00  0.54603613E+00  0.73708017E+00
  0.12200000E+03  0.68814483E+00  0.55378131E+00  0.73867962E+00
  0.12300000E+03  0.68071305E+00  0.54611848E+00  0.73631537E+00
  0.12400000E+03  0.68839670E+00  0.55392700E+00  0.73791054E+00
  0.12500000E+03  0.68087839E+00  0.54632557E+00  0.73694236E+00
  0.12600000E+03  0.68860572E+00  0.55410591E+00  0.73857929E+00
  0.12700000E+03  0.68109266E+00  0.54639832E+00  0.73620479E+00
  0.12800000E+03  0.68883896E+00  0.55423960E+00  0.73783576E+00
  0.12900000E+03  0.68124250E+00  0.54659344E+00  0.73681867E+00
  0.13000000E+03  0.68902949E+00  0.55440588E+00  0.73848999E+00
  0.13100000E+03  0.68144184E+00  0.54665730E+00  0.73610608E+00
  0.13200000E+03  0.68924552E+00  0.55452843E+00  0.73776998E+00
  0.13300000E+03  0.68157753E+00  0.54684119E+00  0.73670771E+00
  0.13400000E+03  0.68941915E+00  0.55468297E+00  0.73841057E+00
  0.13500000E+03  0.68176305E+00  0.54689683E+00  0.73601815E+00
  0.13600000E+03  0.68961927E+00  0.55479519E+00  0.73771233E+00
  0.13700000E+03  0.68188581E+00  0.54707022E+00  0.73660821E+00
  0.13800000E+03  0.68977745E+00  0.55493883E+00  0.73833999E+00
  0.13900000E+03  0.68205854E+00  0.54711829E+00  0.73593997E+00
  0.14000000E+03  0.68996286E+00  0.55504146E+00  0.73766201E+00
  0.14100000E+03  0.68216947E+00  0.54728185E+00  0.73651902E+00
  0.14200000E+03  0.69010692E+00  0.55517499E+00  0.73827732E+00
  0.14300000E+03  0.68233037E+00  0.54732293E+00  0.73587062E+00
  0.14400000E+03  0.68807898E+00  0.55496826E+00  0.73674547E+00
  0.14500000E+03  0.69242396E+00  0.55658822E+00  0.73761659E+00
  0.14600000E+03  0.68822618E+00  0.55507408E+00  0.73735646E+00
  0.14700000E+03  0.69259251E+00  0.55666160E+00  0.73698348E+00
  0.14800000E+03  0.68838181E+00  0.55517667E+00  0.73671195E+00
  0.14900000E+03  0.69268754E+00  0.55678574E+00  0.73754910E+00
  0.15000000E+03  0.68851673E+00  0.55527417E+00  0.73731120E+00
  0.15100000E+03  0.69284476E+00  0.55685193E+00  0.73693332E+00
  0.15200000E+03  0.68866036E+00  0.55536888E+00  0.73668336E+00
  0.15300000E+03  0.69293002E+00  0.55696791E+00  0.73748875E+00
  0.15400000E+03  0.68878400E+00  0.55545870E+00  0.73727123E+00
  0.15500000E+03  0.69307676E+00  0.55702747E+00  0.73688931E+00
  0.15600000E+03  0.68891657E+00  0.55554609E+00  0.73665917E+00
  0.15700000E+03  0.69315307E+00  0.55713587E+00  0.73743480E+00
  0.15800000E+03  0.68902985E+00  0.55562881E+00  0.73723596E+00
  0.15900000E+03  0.69329012E+00  0.55718932E+00  0.73685081E+00
  0.16000000E+03  0.68915222E+00  0.55570944E+00  0.73663889E+00
  0.16100000E+03  0.69335826E+00  0.55729070E+00  0.73738657E+00
  0.16200000E+03  0.68925599E+00  0.55578560E+00  0.73720486E+00
  0.16300000E+03  0.69348634E+00  0.55733853E+00  0.73681725E+00
  0.16400000E+03  0.68936898E+00  0.55585997E+00  0.73670583E+00
  0.16500000E+03  0.69354702E+00  0.55743338E+00  0.73734348E+00
  0.16600000E+03  0.68946400E+00  0.55593008E+00  0.73717746E+00
  0.16700000E+03  0.69366680E+00  0.55747604E+00  0.73678813E+00
  0.16800000E+03  0.68956834E+00  0.55599866E+00  0.73688526E+00
  0.16900000E+03  0.69372065E+00  0.55756483E+00  0.73730498E+00
  0.17000000E+03  0.68965534E+00  0.55606317E+00  0.73725152E+00
  0.17100000E+03  0.69383276E+00  0.55760274E+00  0.73687284E+00
  0.17200000E+03  0.68975172E+00  0.55612641E+00  0.73704803E+00
  0.17300000E+03  0.69388039E+00  0.55768592E+00  0.73727058E+00
  0.17400000E+03  0.68983134E+00  0.55618576E+00  0.73738375E+00
  0.17500000E+03  0.69398539E+00  0.55771946E+00  0.73703497E+00
  0.17600000E+03  0.68992037E+00  0.55624405E+00  0.73719558E+00
  0.17700000E+03  0.69402732E+00  0.55779742E+00  0.73735170E+00
  0.17800000E+03  0.68999322E+00  0.55629865E+00  0.73750326E+00
  0.17900000E+03  0.69412574E+00  0.55782697E+00  0.73718204E+00
  0.18000000E+03  0.69007550E+00  0.55635238E+00  0.73732926E+00
  0.18100000E+03  0.69416249E+00  0.55790009E+00  0.73747233E+00
  0.18200000E+03  0.69014212E+00  0.55640259E+00  0.73761120E+00
  0.18300000E+03  0.69425482E+00  0.55792597E+00  0.73731535E+00
  0.18400000E+03  0.69021817E+00  0.55645211E+00  0.73745029E+00
  0.18500000E+03  0.69428683E+00  0.55799460E+00  0.73758138E+00
  0.18600000E+03  0.69027908E+00  0.55649827E+00  0.73770858E+00
  0.18700000E+03  0.69437351E+00  0.55801713E+00  0.73743612E+00
  0.18800000E+03  0.69034940E+00  0.55654390E+00  0.73755976E+00
  0.18900000E+03  0.69440121E+00  0.55808160E+00  0.73767986E+00
  0.19000000E+03  0.69040506E+00  0.55658634E+00  0.73779636E+00
  0.19100000E+03  0.69448266E+00  0.55810106E+00  0.73754544E+00
  0.19200000E+03  0.69047008E+00  0.55662839E+00  0.73765872E+00
  0.19300000E+03  0.69450643E+00  0.55816165E+00  0.73776871E+00
  0.19400000E+03  0.69052093E+00  0.55666740E+00  0.73787539E+00
  0.19500000E+03  0.69458303E+00  0.55817831E+00  0.73764431E+00
  0.19600000E+03  0.69058108E+00  0.55670613E+00  0.73774807E+00
  0.19700000E+03  0.69460323E+00  0.55823532E+00  0.73784880E+00
  0.19800000E+03  0.69062750E+00  0.55674198E+00  0.73794645E+00
  0.19900000E+03  0.69467532E+00  0.55824942E+00  0.73773366E+00
  0.20000000E+03  0.69068317E+00  0.55677767E+00  0.73782868E+00
  0.20100000E+03  0.69469226E+00  0.55830309E+00  0.73792089E+00
  0.20200000E+03  0.69072553E+00  0.55681061E+00  0.73801026E+00
  0.20300000E+03  0.69476018E+00  0.55831486E+00  0.73781432E+00
  0.20400000E+03  0.69077706E+00  0.55684348E+00  0.73790132E+00
  0.20500000E+03  0.69477417E+00  0.55836544E+00  0.73798572E+00
  0.20600000E+03  0.69081569E+00  0.55687374E+00  0.73806749E+00
  0.20700000E+03  0.69483822E+00  0.55837508E+00  0.73788707E+00
  0.20800000E+03  0.69086340E+00  0.55690402E+00  0.73796669E+00
  0.20900000E+03  0.69484952E+00  0.55842278E+00  0.73804392E+00
  0.21000000E+03  0.69089861E+00  0.55693182E+00  0.73811871E+00
  0.21100000E+03  0.69490997E+00  0.55843049E+00  0.73795259E+00
  0.21200000E+03  0.69094281E+00  0.55695971E+00  0.73802545E+00
  0.21300000E+03  0.69491883E+00  0.55847552E+00  0.73809609E+00
  0.21400000E+03  0.69097488E+00  0.55698524E+00  0.73816448E+00
  0.21500000E+03  0.69497594E+00  0.55848147E+00  0.73801154E+00
  0.21600000E+03  0.69101584E+00  0.55701093E+00  0.73807819E+00
  0.21700000E+03  0.69498259E+00  0.55852402E+00  0.73814278E+00
  0.21800000E+03  0.69104503E+00  0.55703437E+00  0.73820530E+00
  0.21900000E+03  0.69503660E+00  0.55852837E+00  0.73806449E+00
  0.22000000E+03  0.69108300E+00  0.55705804E+00  0.73812544E+00
  0.22100000E+03  0.69504124E+00  0.55856862E+00  0.73818449E+00
  0.22200000E+03  0.69110955E+00  0.55707955E+00  0.73824161E+00
  0.22300000E+03  0.69509236E+00  0.55857152E+00  0.73811198E+00
  0.22400000E+03  0.69114477E+00  0.55710135E+00  0.73816771E+00
  0.22500000E+03  0.69509519E+00  0.55860962E+00  0.73822166E+00
  0.22600000E+03  0.69116888E+00  0.55712110E+00  0.73827384E+00
  0.22700000E+03  0.69514363E+00  0.55861122E+00  0.73815451E+00
  0.22800000E+03  0.69120156E+00  0.55714119E+00  0.73820543E+00
  0.22900000E+03  0.69514483E+00  0.55864732E+00  0.73825472E+00
  0.23000000E+03  0.69122346E+00  0.55715931E+00  0.73830235E+00
  0.23100000E+03  0.69519077E+00  0.55864773E+00  0.73819251E+00
  0.23200000E+03  0.69125380E+00  0.55717781E+00  0.73823902E+00
  0.23300000E+03  0.69519049E+00  0.55868197E+00  0.73828402E+00
  0.23400000E+03  0.69127365E+00  0.55719444E+00  0.73832750E+00
  0.23500000E+03  0.69523411E+00  0.55868131E+00  0.73822640E+00
  0.23600000E+03  0.69130183E+00  0.55721148E+00  0.73826887E+00
  0.23700000E+03  0.69523250E+00  0.55871382E+00  0.73830993E+00
  0.23800000E+03  0.69131982E+00  0.55722674E+00  0.73834959E+00
  0.23900000E+03  0.69527394E+00  0.55871220E+00  0.73825654E+00
  0.24000000E+03  0.69134600E+00  0.55724244E+00  0.73829530E+00
  0.24100000E+03  0.69527114E+00  0.55874309E+00  0.73833276E+00
  0.24200000E+03  0.69136228E+00  0.55725644E+00  0.73836891E+00
  0.24300000E+03  0.69531057E+00  0.55874061E+00  0.73828328E+00
  0.24400000E+03  0.69138661E+00  0.55727090E+00  0.73831863E+00
  0.24500000E+03  0.69530669E+00  0.55877000E+00  0.73835278E+00
  0.24600000E+03  0.69140132E+00  0.55728374E+00  0.73838572E+00
  0.24700000E+03  0.69534423E+00  0.55876674E+00  0.73830692E+00
  0.24800000E+03  0.69142396E+00  0.55729706E+00  0.73833916E+00
  0.24900000E+03  0.69533940E+00  0.55879472E+00  0.73837027E+00
  0.25000000E+03  0.69143723E+00  0.55730883E+00  0.73840026E+00
  0.25100000E+03  0.69537517E+00  0.55879077E+00  0.73832776E+00
  0.25200000E+03  0.69145831E+00  0.55732111E+00  0.73835713E+00
  0.25300000E+03  0.69536948E+00  0.55881744E+00  0.73838546E+00
  0.25400000E+03  0.69147026E+00  0.55733190E+00  0.73841275E+00
  0.25500000E+03  0.69540362E+00  0.55881287E+00  0.73834604E+00
  0.25600000E+03  0.69148989E+00  0.55734322E+00  0.73837279E+00
  0.25700000E+03  0.69539717E+00  0.55883831E+00  0.73839857E+00
  0.25800000E+03  0.69150064E+00  0.55735311E+00  0.73842338E+00
  0.25900000E+03  0.69542976E+00  0.55883320E+00  0.73836201E+00
  0.26000000E+03  0.69151892E+00  0.55736354E+00  0.73838635E+00
  0.26100000E+03  0.69542263E+00  0.55885749E+00  0.73840979E+00
  0.26200000E+03  0.69152857E+00  0.55737260E+00  0.73843233E+00
  0.26300000E+03  0.69545379E+00  0.55885189E+00  0.73837588E+00
  0.26400000E+03  0.69154562E+00  0.55738221E+00  0.73839801E+00
  0.26500000E+03  0.69544607E+00  0.55887511E+00  0.73841931E+00
  0.26600000E+03  0.69155426E+00  0.55739051E+00  0.73843977E+00
  0.26700000E+03  0.69547587E+00  0.55886908E+00  0.73838785E+00
  0.26800000E+03  0.69157017E+00  0.55739937E+00  0.73840795E+00
  0.26900000E+03  0.69546762E+00  0.55889130E+00  0.73842728E+00
  0.27000000E+03  0.69157789E+00  0.55740698E+00  0.73844584E+00
  0.27100000E+03  0.69549616E+00  0.55888489E+00  0.73839809E+00
  0.27200000E+03  0.69159275E+00  0.55741514E+00  0.73841634E+00
  0.27300000E+03  0.69548746E+00  0.55890616E+00  0.73843387E+00
  0.27400000E+03  0.69159962E+00  0.55742211E+00  0.73845068E+00
  0.27500000E+03  0.69551481E+00  0.55889943E+00  0.73840678E+00
  0.27600000E+03  0.69161350E+00  0.55742964E+00  0.73842332E+00
  0.27700000E+03  0.69550571E+00  0.55891982E+00  0.73843921E+00
  0.27800000E+03  0.69161961E+00  0.55743602E+00  0.73845442E+00
  0.27900000E+03  0.69553195E+00  0.55891280E+00  0.73841405E+00
  0.28000000E+03  0.69163258E+00  0.55744296E+00  0.73842904E+00
  0.28100000E+03  0.69552250E+00  0.55893236E+00  0.73844341E+00
  0.28200000E+03  0.69163798E+00  0.55744880E+00  0.73845716E+00
  0.28300000E+03  0.69554770E+00  0.55892509E+00  0.73842005E+00
  0.28400000E+03  0.69165013E+00  0.55745520E+00  0.73843361E+00
  0.28500000E+03  0.69553796E+00  0.55894387E+00  0.73844660E+00
  0.28600000E+03  0.69165489E+00  0.55746054E+00  0.73845901E+00
  0.28700000E+03  0.69556217E+00  0.55893640E+00  0.73842490E+00
  0.28800000E+03  0.69166626E+00  0.55746645E+00  0.73843715E+00
  0.28900000E+03  0.69555218E+00  0.55895445E+00  0.73844887E+00
  0.29000000E+03  0.69167043E+00  0.55747134E+00  0.73846005E+00
  0.29100000E+03  0.69557546E+00  0.55894680E+00  0.73842871E+00
  0.29200000E+03  0.69168109E+00  0.55747678E+00  0.73843977E+00
  0.29300000E+03  0.69556526E+00  0.55896416E+00  0.73845033E+00
  0.29400000E+03  0.69168473E+00  0.55748125E+00  0.73846038E+00
  0.29500000E+03  0.69558767E+00  0.55895637E+00  0.73843159E+00
  0.29600000E+03  0.69169472E+00  0.55748628E+00  0.73844155E+00
  0.29700000E+03  0.69557731E+00  0.55897308E+00  0.73845105E+00
  0.29800000E+03  0.69169787E+00  0.55749037E+00  0.73846008E+00
  0.29900000E+03  0.69559889E+00  0.55896516E+00  0.73843362E+00
  0.30000000E+03  0.69170726E+00  0.55749501E+00  0.73844258E+00
  0.30100000E+03  0.69558839E+00  0.55898126E+00  0.73845111E+00
  0.30200000E+03  0.69170996E+00  0.55749874E+00  0.73845920E+00
  0.30300000E+03  0.69560920E+00  0.55897326E+00  0.73843490E+00
  0.30400000E+03  0.69171878E+00  0.55750303E+00  0.73844295E+00
  0.30500000E+03  0.69559859E+00  0.55898877E+00  0.73845058E+00
  0.30600000E+03  0.69172108E+00  0.55750644E+00  0.73845782E+00
  0.30700000E+03  0.69561866E+00  0.55898070E+00  0.73843551E+00
  0.30800000E+03  0.69172937E+00  0.55751039E+00  0.73844271E+00
  0.30900000E+03  0.69560798E+00  0.55899567E+00  0.73844954E+00
  0.31000000E+03  0.69173131E+00  0.55751351E+00  0.73845598E+00
  0.31100000E+03  0.69562736E+00  0.55898755E+00  0.73843550E+00
  0.31200000E+03  0.69173911E+00  0.55751716E+00  0.73844194E+00
  0.31300000E+03  0.69561662E+00  0.55900200E+00  0.73844802E+00
  0.31400000E+03  0.69174071E+00  0.55752000E+00  0.73845376E+00
  0.31500000E+03  0.69563534E+00  0.55899385E+00  0.73843496E+00
  0.31600000E+03  0.69174806E+00  0.55752338E+00  0.73844069E+00
  0.31700000E+03  0.69562457E+00  0.55900781E+00  0.73844610E+00
  0.31800000E+03  0.69174936E+00  0.55752597E+00  0.73845118E+00
  0.31900000E+03  0.69564267E+00  0.55899964E+00  0.73843393E+00
  0.32000000E+03  0.69175629E+00  0.55752909E+00  0.73843902E+00
  0.32100000E+03  0.69563190E+00  0.55901314E+00  0.73844381E+00
  0.32200000E+03  0.69175732E+00  0.55753146E+00  0.73844829E+00
  0.32300000E+03  0.69564941E+00  0.55900497E+00  0.73843247E+00
  0.32400000E+03  0.69176385E+00  0.55753434E+00  0.73843698E+00
  0.32500000E+03  0.69563864E+00  0.55901803E+00  0.73844120E+00
  0.32600000E+03  0.69176463E+00  0.55753650E+00  0.73844514E+00
  0.32700000E+03  0.69565559E+00  0.55900987E+00  0.73843063E+00
  0.32800000E+03  0.69177081E+00  0.55753916E+00  0.73843460E+00
  0.32900000E+03  0.69564485E+00  0.55902252E+00  0.73843831E+00
  0.33000000E+03  0.69177136E+00  0.55754113E+00  0.73844175E+00
  0.33100000E+03  0.69566126E+00  0.55901439E+00  0.73842845E+00
  0.33200000E+03  0.69177720E+00  0.55754359E+00  0.73843194E+00
  0.33300000E+03  0.69565056E+00  0.55902663E+00  0.73843517E+00
  0.33400000E+03  0.69177755E+00  0.55754538E+00  0.73843816E+00
  0.33500000E+03  0.69566647E+00  0.55901854E+00  0.73842597E+00
  0.33600000E+03  0.69178307E+00  0.55754766E+00  0.73842901E+00
  0.33700000E+03  0.68538351E+00  0.54971353E+00  0.73843110E+00
  0.33800000E+03  0.69384387E+00  0.55787482E+00  0.73843369E+00
  0.33900000E+03  0.68539661E+00  0.54969418E+00  0.73842252E+00
  0.34000000E+03  0.69383307E+00  0.55787055E+00  0.73842519E+00
  0.34100000E+03  0.68538797E+00  0.54971662E+00  0.73842763E+00
  0.34200000E+03  0.69384904E+00  0.55787835E+00  0.73842985E+00
  0.34300000E+03  0.68540067E+00  0.54969757E+00  0.73841962E+00
  0.34400000E+03  0.69383829E+00  0.55787407E+00  0.73842191E+00
  0.34500000E+03  0.68539208E+00  0.54971945E+00  0.73842400E+00
  0.34600000E+03  0.69385378E+00  0.55788160E+00  0.73842588E+00
  0.34700000E+03  0.68540440E+00  0.54970071E+00  0.73841651E+00
  0.34800000E+03  0.69384310E+00  0.55787730E+00  0.73841847E+00
  0.34900000E+03  0.68539587E+00  0.54972204E+00  0.73842023E+00
  0.35000000E+03  0.69385813E+00  0.55788458E+00  0.73842180E+00
  0.35100000E+03  0.68540783E+00  0.54970360E+00  0.73841323E+00
  0.35200000E+03  0.69384753E+00  0.55788027E+00  0.73841488E+00
  0.35300000E+03  0.68539936E+00  0.54972441E+00  0.73841634E+00
  0.35400000E+03  0.69386212E+00  0.55788731E+00  0.73841763E+00
  0.35500000E+03  0.68541097E+00  0.54970627E+00  0.73840979E+00
  0.35600000E+03  0.69385161E+00  0.55788301E+00  0.73841116E+00
  0.35700000E+03  0.68540257E+00  0.54972657E+00  0.73841236E+00
  0.35800000E+03  0.69386578E+00  0.55788982E+00  0.73841339E+00
  0.35900000E+03  0.68541386E+00  0.54970874E+00  0.73840622E+00
  0.36000000E+03  0.69385536E+00  0.55788553E+00  0.73840734E+00
  0.36100000E+03  0.68540553E+00  0.54972855E+00  0.73840830E+00
  0.36200000E+03  0.69386913E+00  0.55789211E+00  0.73840910E+00
  0.36300000E+03  0.68541650E+00  0.54971102E+00  0.73840255E+00
  0.36400000E+03  0.69385883E+00  0.55788784E+00  0.73840344E+00
  0.36500000E+03  0.68540826E+00  0.54973035E+00  0.73840417E+00
  0.36600000E+03  0.69387221E+00  0.55789422E+00  0.73840476E+00
  0.36700000E+03  0.68541893E+00  0.54971312E+00  0.73839878E+00
  0.36800000E+03  0.69386201E+00  0.55788997E+00  0.73839946E+00
  0.36900000E+03  0.68541078E+00  0.54973199E+00  0.73840000E+00
  0.37000000E+03  0.69387503E+00  0.55789615E+00  0.73840040E+00
  0.37100000E+03  0.68542115E+00  0.54971507E+00  0.73839494E+00
  0.37200000E+03  0.69386495E+00  0.55789193E+00  0.73839544E+00
  0.37300000E+03  0.68541310E+00  0.54973349E+00  0.73839579E+00
  0.37400000E+03  0.69387761E+00  0.55789792E+00  0.73839602E+00
  0.37500000E+03  0.68542320E+00  0.54971687E+00  0.73839104E+00
  0.37600000E+03  0.69386766E+00  0.55789374E+00  0.73839137E+00
  0.37700000E+03  0.68541523E+00  0.54973486E+00  0.73839156E+00
