 # t   L1   L2   Linf
  0.36600000E+03  0.67895395E+00  0.54919904E+00  0.75058447E+00
  0.36700000E+03  0.67973766E+00  0.54954849E+00  0.74932607E+00
  0.36800000E+03  0.67911189E+00  0.54931916E+00  0.74744568E+00
  0.36900000E+03  0.67690975E+00  0.54736249E+00  0.75001450E+00
  0.37000000E+03  0.67897151E+00  0.54931699E+00  0.75069077E+00
  0.37100000E+03  0.67925304E+00  0.54943655E+00  0.75094612E+00
  0.37200000E+03  0.67926595E+00  0.54941745E+00  0.74965520E+00
  0.37300000E+03  0.68004986E+00  0.54976432E+00  0.74840140E+00
  0.37400000E+03  0.67943608E+00  0.54953669E+00  0.74762234E+00
  0.37500000E+03  0.67721775E+00  0.54756990E+00  0.75019364E+00
  0.37600000E+03  0.67928998E+00  0.54953182E+00  0.75087144E+00
  0.37700000E+03  0.67956044E+00  0.54964808E+00  0.75112923E+00
