 # t   L1   L2   Linf
  0.84000000E+02  0.34983761E+00  0.31975105E+00  0.65331033E+00
  0.85000000E+02  0.35309823E+00  0.32246227E+00  0.64597300E+00
  0.86000000E+02  0.35164846E+00  0.32115345E+00  0.64169089E+00
  0.87000000E+02  0.35379834E+00  0.32300761E+00  0.63832273E+00
  0.88000000E+02  0.35197973E+00  0.32098064E+00  0.65295692E+00
  0.89000000E+02  0.35257588E+00  0.32065591E+00  0.62923866E+00
  0.90000000E+02  0.35163138E+00  0.31956639E+00  0.62335951E+00
  0.91000000E+02  0.35478654E+00  0.32243718E+00  0.63760411E+00
  0.92000000E+02  0.35313049E+00  0.32101789E+00  0.65541242E+00
  0.93000000E+02  0.35523447E+00  0.32298267E+00  0.66711596E+00
  0.94000000E+02  0.35356993E+00  0.32106228E+00  0.68523566E+00
  0.95000000E+02  0.35389580E+00  0.32042070E+00  0.64040538E+00
  0.96000000E+02  0.35285075E+00  0.31931977E+00  0.65229178E+00
  0.97000000E+02  0.35596782E+00  0.32239845E+00  0.67062867E+00
  0.98000000E+02  0.35459982E+00  0.32105559E+00  0.68900340E+00
  0.99000000E+02  0.35662509E+00  0.32316709E+00  0.70101179E+00
  0.10000000E+03  0.35516871E+00  0.32152087E+00  0.71928837E+00
  0.10100000E+03  0.35523973E+00  0.32057533E+00  0.67436661E+00
  0.10200000E+03  0.35426537E+00  0.31960802E+00  0.68638912E+00
  0.10300000E+03  0.35739678E+00  0.32290303E+00  0.70467344E+00
  0.10400000E+03  0.35633257E+00  0.32176802E+00  0.72274852E+00
  0.10500000E+03  0.35839687E+00  0.32403840E+00  0.73434082E+00
  0.10600000E+03  0.35715484E+00  0.32275981E+00  0.75188831E+00
  0.10700000E+03  0.35702167E+00  0.32154724E+00  0.70762775E+00
  0.10800000E+03  0.35617363E+00  0.32079170E+00  0.71908068E+00
  0.10900000E+03  0.35943910E+00  0.32429362E+00  0.73647498E+00
  0.11000000E+03  0.35850278E+00  0.32342238E+00  0.75346906E+00
  0.11100000E+03  0.36065643E+00  0.32584848E+00  0.76407658E+00
  0.11200000E+03  0.35970255E+00  0.32491959E+00  0.78026725E+00
  0.11300000E+03  0.35935607E+00  0.32350797E+00  0.73732435E+00
  0.11400000E+03  0.35866445E+00  0.32296918E+00  0.74775308E+00
  0.11500000E+03  0.36195868E+00  0.32666795E+00  0.76377383E+00
  0.11600000E+03  0.36124716E+00  0.32604585E+00  0.77931247E+00
  0.11700000E+03  0.36336826E+00  0.32861951E+00  0.78874134E+00
  0.11800000E+03  0.36228723E+00  0.32792549E+00  0.80340400E+00
  0.11900000E+03  0.36212698E+00  0.32639828E+00  0.76221704E+00
  0.12000000E+03  0.36154824E+00  0.32602975E+00  0.77154213E+00
  0.12100000E+03  0.36486393E+00  0.32992314E+00  0.78614069E+00
  0.12200000E+03  0.36409719E+00  0.32949538E+00  0.80026191E+00
  0.12300000E+03  0.36635403E+00  0.33221187E+00  0.80863414E+00
  0.12400000E+03  0.36522582E+00  0.33159173E+00  0.82193145E+00
  0.12500000E+03  0.36486465E+00  0.33002774E+00  0.78271718E+00
  0.12600000E+03  0.36436843E+00  0.32976810E+00  0.79110144E+00
  0.12700000E+03  0.36794468E+00  0.33386022E+00  0.80446975E+00
  0.12800000E+03  0.36701137E+00  0.33356721E+00  0.81739090E+00
  0.12900000E+03  0.36931504E+00  0.33642579E+00  0.82492034E+00
  0.13000000E+03  0.36832769E+00  0.33572503E+00  0.83707755E+00
  0.13100000E+03  0.36793290E+00  0.33418519E+00  0.79992114E+00
  0.13200000E+03  0.36708995E+00  0.33398595E+00  0.80754408E+00
  0.13300000E+03  0.37087221E+00  0.33827621E+00  0.81985620E+00
  0.13400000E+03  0.37016811E+00  0.33807351E+00  0.83172808E+00
  0.13500000E+03  0.37263069E+00  0.34106818E+00  0.83852904E+00
  0.13600000E+03  0.37115942E+00  0.34017004E+00  0.84963506E+00
  0.13700000E+03  0.37096613E+00  0.33869202E+00  0.81459369E+00
  0.13800000E+03  0.37016752E+00  0.33852589E+00  0.82150525E+00
  0.13900000E+03  0.37415767E+00  0.34299542E+00  0.83277433E+00
  0.14000000E+03  0.37310083E+00  0.34285646E+00  0.84357382E+00
  0.14100000E+03  0.37576710E+00  0.34596468E+00  0.84960222E+00
  0.14200000E+03  0.37428822E+00  0.34479778E+00  0.85956974E+00
  0.14300000E+03  0.37425672E+00  0.34339744E+00  0.82672424E+00
  0.14400000E+03  0.37321054E+00  0.34325383E+00  0.83282852E+00
  0.14500000E+03  0.37739545E+00  0.34785944E+00  0.84291278E+00
  0.14600000E+03  0.37643939E+00  0.34776990E+00  0.85247812E+00
  0.14700000E+03  0.37941908E+00  0.35094867E+00  0.85758519E+00
  0.14800000E+03  0.37742939E+00  0.34947957E+00  0.86623120E+00
  0.14900000E+03  0.37754431E+00  0.34815777E+00  0.83567094E+00
  0.15000000E+03  0.37644380E+00  0.34803471E+00  0.84080078E+00
  0.15100000E+03  0.38110251E+00  0.35271376E+00  0.84950428E+00
  0.15200000E+03  0.37982965E+00  0.35266484E+00  0.85764917E+00
  0.15300000E+03  0.38314963E+00  0.35585634E+00  0.86168643E+00
  0.15400000E+03  0.38093658E+00  0.35407681E+00  0.86885959E+00
  0.15500000E+03  0.38145809E+00  0.35282783E+00  0.84062688E+00
  0.15600000E+03  0.38026789E+00  0.35272511E+00  0.84464982E+00
  0.15700000E+03  0.38520879E+00  0.35740771E+00  0.85184669E+00
  0.15800000E+03  0.38400095E+00  0.35739077E+00  0.85848086E+00
  0.15900000E+03  0.38634554E+00  0.35869234E+00  0.86455931E+00
  0.16000000E+03  0.38150721E+00  0.35327916E+00  0.83446254E+00
  0.16100000E+03  0.38568792E+00  0.35726591E+00  0.84111346E+00
  0.16200000E+03  0.38526344E+00  0.35815077E+00  0.84721738E+00
  0.16300000E+03  0.38946996E+00  0.36180512E+00  0.84973053E+00
  0.16400000E+03  0.38831907E+00  0.36180877E+00  0.85492786E+00
  0.16500000E+03  0.39018671E+00  0.36271968E+00  0.85962373E+00
  0.16600000E+03  0.38551083E+00  0.35744534E+00  0.83201529E+00
  0.16700000E+03  0.38962691E+00  0.36135606E+00  0.83726080E+00
  0.16800000E+03  0.38927343E+00  0.36225655E+00  0.84202230E+00
  0.16900000E+03  0.39311490E+00  0.36579822E+00  0.84358887E+00
  0.17000000E+03  0.39216462E+00  0.36580854E+00  0.84758239E+00
  0.17100000E+03  0.39377717E+00  0.36631337E+00  0.85116504E+00
  0.17200000E+03  0.38919765E+00  0.36120985E+00  0.82569304E+00
  0.17300000E+03  0.39306076E+00  0.36501099E+00  0.82979309E+00
  0.17400000E+03  0.39273622E+00  0.36591502E+00  0.83350386E+00
  0.17500000E+03  0.39641087E+00  0.36932036E+00  0.83437269E+00
  0.17600000E+03  0.39568016E+00  0.36932479E+00  0.83750013E+00
  0.17700000E+03  0.39692674E+00  0.36943067E+00  0.84032715E+00
  0.17800000E+03  0.39265293E+00  0.36451261E+00  0.81651754E+00
  0.17900000E+03  0.39641697E+00  0.36819255E+00  0.81981777E+00
  0.18000000E+03  0.39633195E+00  0.36909094E+00  0.82283914E+00
  0.18100000E+03  0.40001873E+00  0.37235638E+00  0.82330046E+00
  0.18200000E+03  0.39941708E+00  0.37234947E+00  0.82594033E+00
  0.18300000E+03  0.40039281E+00  0.37208134E+00  0.82839482E+00
  0.18400000E+03  0.39637050E+00  0.36735112E+00  0.80570924E+00
  0.18500000E+03  0.40000618E+00  0.37091796E+00  0.80858291E+00
  0.18600000E+03  0.40009928E+00  0.37180966E+00  0.81129024E+00
  0.18700000E+03  0.40374986E+00  0.37494748E+00  0.81163339E+00
  0.18800000E+03  0.40323549E+00  0.37493540E+00  0.81415582E+00
  0.18900000E+03  0.40399251E+00  0.37432977E+00  0.81660108E+00
  0.19000000E+03  0.40022894E+00  0.36978388E+00  0.79449496E+00
  0.19100000E+03  0.40392086E+00  0.37325980E+00  0.79730028E+00
  0.19200000E+03  0.40410584E+00  0.37415481E+00  0.80004341E+00
  0.19300000E+03  0.40774280E+00  0.37718721E+00  0.80052846E+00
  0.19400000E+03  0.40725512E+00  0.37718852E+00  0.80326094E+00
  0.19500000E+03  0.40790101E+00  0.37628830E+00  0.80600868E+00
  0.19600000E+03  0.40428390E+00  0.37192144E+00  0.78398067E+00
  0.19700000E+03  0.40781800E+00  0.37533575E+00  0.78702855E+00
  0.19800000E+03  0.40796040E+00  0.37625413E+00  0.79010128E+00
  0.19900000E+03  0.41151488E+00  0.37920744E+00  0.79519324E+00
  0.20000000E+03  0.41126219E+00  0.37924966E+00  0.80839824E+00
  0.20100000E+03  0.41148721E+00  0.37810082E+00  0.79742081E+00
  0.20200000E+03  0.40785163E+00  0.37390679E+00  0.77847411E+00
  0.20300000E+03  0.41133883E+00  0.37728975E+00  0.79180411E+00
  0.20400000E+03  0.41170500E+00  0.37825698E+00  0.80491514E+00
  0.20500000E+03  0.41521762E+00  0.38115747E+00  0.81279609E+00
  0.20600000E+03  0.41487184E+00  0.38127078E+00  0.82550738E+00
  0.20700000E+03  0.41470453E+00  0.37992027E+00  0.79131131E+00
  0.20800000E+03  0.41126771E+00  0.37589065E+00  0.79623090E+00
  0.20900000E+03  0.41495907E+00  0.37926933E+00  0.80906613E+00
  0.21000000E+03  0.41523551E+00  0.38031006E+00  0.82164998E+00
  0.21100000E+03  0.41858970E+00  0.38318184E+00  0.82914151E+00
  0.21200000E+03  0.41834358E+00  0.38339239E+00  0.84127473E+00
  0.21300000E+03  0.41826766E+00  0.38188645E+00  0.80513493E+00
  0.21400000E+03  0.41477685E+00  0.37800901E+00  0.81269763E+00
  0.21500000E+03  0.41834020E+00  0.38140568E+00  0.82496013E+00
  0.21600000E+03  0.41870202E+00  0.38253843E+00  0.83694789E+00
  0.21700000E+03  0.42217882E+00  0.38540331E+00  0.84400656E+00
  0.21800000E+03  0.42209404E+00  0.38572870E+00  0.85551267E+00
  0.21900000E+03  0.42176202E+00  0.38411151E+00  0.82055549E+00
  0.22000000E+03  0.41834237E+00  0.38036950E+00  0.82769599E+00
  0.22100000E+03  0.42184726E+00  0.38380223E+00  0.83934953E+00
  0.22200000E+03  0.42246020E+00  0.38503709E+00  0.85071721E+00
  0.22300000E+03  0.42598077E+00  0.38791549E+00  0.85733833E+00
  0.22400000E+03  0.42584925E+00  0.38836375E+00  0.86821476E+00
  0.22500000E+03  0.42546592E+00  0.38667641E+00  0.83450448E+00
  0.22600000E+03  0.42216989E+00  0.38304936E+00  0.84122759E+00
  0.22700000E+03  0.42565612E+00  0.38653360E+00  0.85227914E+00
  0.22800000E+03  0.42635214E+00  0.38787315E+00  0.86304253E+00
  0.22900000E+03  0.42986460E+00  0.39078507E+00  0.86925059E+00
  0.23000000E+03  0.42988841E+00  0.39135649E+00  0.87952501E+00
  0.23100000E+03  0.42950842E+00  0.38963677E+00  0.84710150E+00
  0.23200000E+03  0.42625728E+00  0.38610202E+00  0.85343374E+00
  0.23300000E+03  0.42966334E+00  0.38965198E+00  0.86391092E+00
  0.23400000E+03  0.43055489E+00  0.39109392E+00  0.87409931E+00
  0.23500000E+03  0.43422036E+00  0.39405905E+00  0.87992314E+00
  0.23600000E+03  0.43427719E+00  0.39474900E+00  0.88962280E+00
  0.23700000E+03  0.43373261E+00  0.39303145E+00  0.85851524E+00
  0.23800000E+03  0.43055299E+00  0.38956568E+00  0.86447881E+00
  0.23900000E+03  0.43427438E+00  0.39319435E+00  0.87439896E+00
  0.24000000E+03  0.43530484E+00  0.39473397E+00  0.88402477E+00
  0.24100000E+03  0.43894084E+00  0.39777044E+00  0.88947314E+00
  0.24200000E+03  0.43919559E+00  0.39857142E+00  0.89859827E+00
  0.24300000E+03  0.43871369E+00  0.39688737E+00  0.86883879E+00
  0.24400000E+03  0.43567806E+00  0.39346743E+00  0.87443061E+00
  0.24500000E+03  0.43939899E+00  0.39718520E+00  0.88377920E+00
  0.24600000E+03  0.44055762E+00  0.39881636E+00  0.89282043E+00
  0.24700000E+03  0.44434620E+00  0.40193857E+00  0.89787097E+00
  0.24800000E+03  0.44471657E+00  0.40284071E+00  0.90638598E+00
  0.24900000E+03  0.44417740E+00  0.40121791E+00  0.87801541E+00
  0.25000000E+03  0.44094011E+00  0.39782098E+00  0.88320174E+00
  0.25100000E+03  0.44468996E+00  0.40163353E+00  0.89193037E+00
  0.25200000E+03  0.44605524E+00  0.40334833E+00  0.90033366E+00
  0.25300000E+03  0.44991443E+00  0.40656471E+00  0.90493942E+00
  0.25400000E+03  0.45027548E+00  0.40755530E+00  0.91278476E+00
  0.25500000E+03  0.44963360E+00  0.40601722E+00  0.88584725E+00
  0.25600000E+03  0.44641210E+00  0.40262094E+00  0.89057497E+00
  0.25700000E+03  0.45023792E+00  0.40652768E+00  0.89861827E+00
  0.25800000E+03  0.45159171E+00  0.40831562E+00  0.90631929E+00
  0.25900000E+03  0.45548707E+00  0.41162751E+00  0.91042812E+00
  0.26000000E+03  0.45594887E+00  0.41269072E+00  0.91754533E+00
  0.26100000E+03  0.45531010E+00  0.41125600E+00  0.89207435E+00
  0.26200000E+03  0.45198913E+00  0.40783879E+00  0.89629214E+00
  0.26300000E+03  0.45587516E+00  0.41183288E+00  0.90359410E+00
  0.26400000E+03  0.45727987E+00  0.41368069E+00  0.91054450E+00
  0.26500000E+03  0.46112584E+00  0.41708295E+00  0.91412153E+00
  0.26600000E+03  0.46171737E+00  0.41820035E+00  0.92047939E+00
  0.26700000E+03  0.46119513E+00  0.41688292E+00  0.89648114E+00
  0.26800000E+03  0.45775774E+00  0.41342464E+00  0.90016047E+00
  0.26900000E+03  0.46172589E+00  0.41749475E+00  0.90669836E+00
  0.27000000E+03  0.46304312E+00  0.41938721E+00  0.91288757E+00
  0.27100000E+03  0.46699588E+00  0.42287028E+00  0.91593126E+00
  0.27200000E+03  0.46762625E+00  0.42402249E+00  0.92154260E+00
  0.27300000E+03  0.46710791E+00  0.42283225E+00  0.89898345E+00
  0.27400000E+03  0.46359981E+00  0.41931505E+00  0.90213141E+00
  0.27500000E+03  0.46772496E+00  0.42344813E+00  0.90792839E+00
  0.27600000E+03  0.46911147E+00  0.42536972E+00  0.91339295E+00
  0.27700000E+03  0.47311031E+00  0.42892237E+00  0.91593988E+00
  0.27800000E+03  0.47362960E+00  0.43009113E+00  0.92086445E+00
  0.27900000E+03  0.47310443E+00  0.42903497E+00  0.89966654E+00
  0.28000000E+03  0.46973339E+00  0.42544382E+00  0.90232716E+00
  0.28100000E+03  0.47395319E+00  0.42962790E+00  0.90745131E+00
  0.28200000E+03  0.47522390E+00  0.43156446E+00  0.91227061E+00
  0.28300000E+03  0.47919305E+00  0.43517615E+00  0.91438944E+00
  0.28400000E+03  0.47981572E+00  0.43634605E+00  0.91872445E+00
  0.28500000E+03  0.47959507E+00  0.43542871E+00  0.89877007E+00
  0.28600000E+03  0.47600947E+00  0.43175145E+00  0.90101615E+00
  0.28700000E+03  0.48016859E+00  0.43597745E+00  0.90556871E+00
  0.28800000E+03  0.48154014E+00  0.43791718E+00  0.90985134E+00
  0.28900000E+03  0.48564829E+00  0.44157956E+00  0.91163022E+00
  0.29000000E+03  0.48623654E+00  0.44273873E+00  0.91549412E+00
  0.29100000E+03  0.48615741E+00  0.44196326E+00  0.89663665E+00
  0.29200000E+03  0.48246059E+00  0.43819011E+00  0.89855668E+00
  0.29300000E+03  0.48676352E+00  0.44245249E+00  0.90265562E+00
  0.29400000E+03  0.48811687E+00  0.44438592E+00  0.90652248E+00
  0.29500000E+03  0.49213325E+00  0.44809310E+00  0.90805526E+00
  0.29600000E+03  0.49276159E+00  0.44923288E+00  0.91157106E+00
  0.29700000E+03  0.49284839E+00  0.44860058E+00  0.90961176E+00
  0.29800000E+03  0.48897122E+00  0.44472344E+00  0.89533403E+00
  0.29900000E+03  0.49319365E+00  0.44901964E+00  0.89909872E+00
  0.30000000E+03  0.49453665E+00  0.45093880E+00  0.90266846E+00
  0.30100000E+03  0.49859708E+00  0.45468694E+00  0.90404372E+00
  0.30200000E+03  0.49930810E+00  0.45580067E+00  0.91372642E+00
  0.30300000E+03  0.49938589E+00  0.45531085E+00  0.92382308E+00
  0.30400000E+03  0.49530816E+00  0.45132261E+00  0.89171072E+00
  0.30500000E+03  0.49963677E+00  0.45565203E+00  0.90131859E+00
  0.30600000E+03  0.50092908E+00  0.45754919E+00  0.91165274E+00
  0.30700000E+03  0.50499222E+00  0.46133573E+00  0.91798533E+00
  0.30800000E+03  0.50568306E+00  0.46241735E+00  0.92815741E+00
  0.30900000E+03  0.50593173E+00  0.46206706E+00  0.93820646E+00
  0.31000000E+03  0.50166259E+00  0.45796126E+00  0.90556970E+00
  0.31100000E+03  0.50604362E+00  0.46232415E+00  0.91598166E+00
  0.31200000E+03  0.50721406E+00  0.46419073E+00  0.92627477E+00
  0.31300000E+03  0.51137503E+00  0.46801375E+00  0.93258053E+00
  0.31400000E+03  0.51214253E+00  0.46905662E+00  0.94265992E+00
  0.31500000E+03  0.51241981E+00  0.46884070E+00  0.95258455E+00
  0.31600000E+03  0.50788796E+00  0.46461147E+00  0.92039783E+00
  0.31700000E+03  0.51239577E+00  0.46900824E+00  0.93072007E+00
  0.31800000E+03  0.51359192E+00  0.47083410E+00  0.94089068E+00
  0.31900000E+03  0.51793670E+00  0.47469198E+00  0.94710752E+00
  0.32000000E+03  0.51852470E+00  0.47568824E+00  0.95700611E+00
  0.32100000E+03  0.51876199E+00  0.47559962E+00  0.96671540E+00
  0.32200000E+03  0.51418044E+00  0.47124194E+00  0.93514971E+00
  0.32300000E+03  0.51888367E+00  0.47567275E+00  0.94529096E+00
  0.32400000E+03  0.52002499E+00  0.47744616E+00  0.95524550E+00
  0.32500000E+03  0.52432959E+00  0.48133745E+00  0.96130304E+00
  0.32600000E+03  0.52486924E+00  0.48227785E+00  0.97092482E+00
  0.32700000E+03  0.52535357E+00  0.48230816E+00  0.98032245E+00
  0.32800000E+03  0.52061200E+00  0.47781813E+00  0.94955372E+00
  0.32900000E+03  0.52529281E+00  0.48228285E+00  0.95941699E+00
  0.33000000E+03  0.52638491E+00  0.48399074E+00  0.96905870E+00
  0.33100000E+03  0.53082957E+00  0.48791420E+00  0.97488574E+00
  0.33200000E+03  0.53125142E+00  0.48878836E+00  0.98413599E+00
  0.33300000E+03  0.53193517E+00  0.48892857E+00  0.99312937E+00
  0.33400000E+03  0.52698650E+00  0.48430360E+00  0.96332855E+00
  0.33500000E+03  0.53182445E+00  0.48880183E+00  0.97282004E+00
  0.33600000E+03  0.53278960E+00  0.49043038E+00  0.98205760E+00
  0.33700000E+03  0.53723305E+00  0.49438487E+00  0.98758875E+00
  0.33800000E+03  0.53763549E+00  0.49518174E+00  0.99638206E+00
  0.33900000E+03  0.53855161E+00  0.49542272E+00  0.10048898E+01
  0.34000000E+03  0.53343214E+00  0.49066160E+00  0.97621329E+00
  0.34100000E+03  0.53823244E+00  0.49519252E+00  0.98524956E+00
  0.34200000E+03  0.53914074E+00  0.49672780E+00  0.99400379E+00
  0.34300000E+03  0.54377879E+00  0.50071207E+00  0.99918421E+00
  0.34400000E+03  0.54408471E+00  0.50142045E+00  0.10074499E+01
  0.34500000E+03  0.54498540E+00  0.50175331E+00  0.10154067E+01
  0.34600000E+03  0.53974625E+00  0.49685620E+00  0.98798860E+00
  0.34700000E+03  0.54467242E+00  0.50141834E+00  0.99650129E+00
  0.34800000E+03  0.54547871E+00  0.50284700E+00  0.10047092E+01
  0.34900000E+03  0.55012672E+00  0.50685927E+00  0.10094972E+01
  0.35000000E+03  0.55042533E+00  0.50746845E+00  0.10171823E+01
  0.35100000E+03  0.55137173E+00  0.50788460E+00  0.10245411E+01
  0.35200000E+03  0.54602207E+00  0.50285301E+00  0.99848804E+00
  0.35300000E+03  0.55096334E+00  0.50744385E+00  0.10064264E+01
  0.35400000E+03  0.55169381E+00  0.50875384E+00  0.10140430E+01
  0.35500000E+03  0.55649235E+00  0.51279132E+00  0.10184110E+01
  0.35600000E+03  0.55661598E+00  0.51329178E+00  0.10254813E+01
  0.35700000E+03  0.55764812E+00  0.51378276E+00  0.10322142E+01
  0.35800000E+03  0.55212483E+00  0.50861971E+00  0.10076023E+01
  0.35900000E+03  0.55719168E+00  0.51323530E+00  0.10149339E+01
  0.36000000E+03  0.55778078E+00  0.51441663E+00  0.10219331E+01
  0.36100000E+03  0.56265178E+00  0.51847513E+00  0.10258676E+01
  0.36200000E+03  0.56270664E+00  0.51885937E+00  0.10323077E+01
  0.36300000E+03  0.56371247E+00  0.51941656E+00  0.10384053E+01
  0.36400000E+03  0.55813534E+00  0.51412682E+00  0.10152793E+01
  0.36500000E+03  0.56320731E+00  0.51876152E+00  0.10219903E+01
  0.36600000E+03  0.56371474E+00  0.51980717E+00  0.10283642E+01
  0.36700000E+03  0.56868262E+00  0.52388084E+00  0.10318657E+01
  0.36800000E+03  0.56858336E+00  0.52414426E+00  0.10376781E+01
  0.36900000E+03  0.56964704E+00  0.52475847E+00  0.10431489E+01
  0.37000000E+03  0.56390395E+00  0.51934901E+00  0.10215228E+01
  0.37100000E+03  0.56899076E+00  0.52399548E+00  0.10276172E+01
  0.37200000E+03  0.56951474E+00  0.52490222E+00  0.10333755E+01
  0.37300000E+03  0.57443818E+00  0.52898355E+00  0.10364569E+01
  0.37400000E+03  0.57421243E+00  0.52912528E+00  0.10416611E+01
  0.37500000E+03  0.57530523E+00  0.52978653E+00  0.10465298E+01
  0.37600000E+03  0.56943031E+00  0.52426688E+00  0.10263891E+01
  0.37700000E+03  0.57464613E+00  0.52891638E+00  0.10318872E+01
