 i       X     FEXACT   FI_UPWIND   ERR_UP
 186  -0.81391   0.00000    0.247064    0.247064
 187  -0.81291   0.00000    0.247509    0.247509
 188  -0.81191   0.00000    0.247953    0.247953
 189  -0.81091   0.00000    0.248397    0.248397
 190  -0.80990   0.00000    0.248841    0.248841
 191  -0.80890   0.00000    0.249286    0.249286
 192  -0.80790   0.00000    0.249730    0.249730
 193  -0.80690   0.00000    0.250174    0.250174
 194  -0.80590   0.00000    0.250618    0.250618
 195  -0.80490   0.00000    0.251062    0.251062
 196  -0.80390   0.00000    0.251507    0.251507
 197  -0.80290   0.00000    0.251951    0.251951
 198  -0.80190   0.00000    0.252395    0.252395
 199  -0.80090   0.00000    0.252839    0.252839
 200  -0.79990   0.00046    0.253283    0.252826
 201  -0.79890   0.00054    0.253727    0.253191
 202  -0.79790   0.00062    0.254171    0.253550
 203  -0.79690   0.00073    0.254616    0.253890
 204  -0.79590   0.00084    0.255060    0.254220
 205  -0.79490   0.00097    0.255504    0.254535
 206  -0.79390   0.00113    0.255948    0.254821
 207  -0.79290   0.00130    0.256392    0.255096
 208  -0.79190   0.00150    0.256837    0.255334
 209  -0.79090   0.00172    0.257281    0.255556
 210  -0.78989   0.00198    0.257725    0.255749
 211  -0.78889   0.00228    0.258169    0.255890
 212  -0.78789   0.00260    0.258613    0.256010
 213  -0.78689   0.00299    0.259057    0.256064
 214  -0.78589   0.00341    0.259501    0.256093
 215  -0.78489   0.00388    0.259945    0.256069
 216  -0.78389   0.00444    0.260388    0.255953
 217  -0.78289   0.00503    0.260831    0.255803
 218  -0.78189   0.00569    0.261274    0.255582
 219  -0.78089   0.00648    0.261716    0.255233
 220  -0.77989   0.00732    0.262158    0.254842
 221  -0.77889   0.00831    0.262600    0.254294
 222  -0.77789   0.00935    0.263042    0.253696
 223  -0.77689   0.01050    0.263483    0.252983
 224  -0.77589   0.01186    0.263923    0.252060
 225  -0.77489   0.01329    0.264364    0.251076
 226  -0.77389   0.01497    0.264804    0.249839
 227  -0.77289   0.01671    0.265244    0.248532
 228  -0.77189   0.01863    0.265683    0.247049
 229  -0.77089   0.02089    0.266122    0.245235
 230  -0.76988   0.02322    0.266561    0.243341
 231  -0.76888   0.02594    0.266999    0.241057
 232  -0.76788   0.02875    0.267437    0.238685
 233  -0.76688   0.03182    0.267875    0.236055
 234  -0.76588   0.03538    0.268312    0.232930
 235  -0.76488   0.03904    0.268749    0.229710
 236  -0.76388   0.04327    0.269185    0.225916
 237  -0.76288   0.04760    0.269621    0.222025
 238  -0.76188   0.05228    0.270057    0.217777
 239  -0.76088   0.05767    0.270492    0.212824
 240  -0.75988   0.06315    0.270927    0.207776
 241  -0.75888   0.06944    0.271362    0.201925
 242  -0.75788   0.07581    0.271796    0.195987
 243  -0.75688   0.08264    0.272229    0.189586
 244  -0.75588   0.09044    0.272662    0.182227
 245  -0.75488   0.09829    0.273095    0.174805
 246  -0.75388   0.10667    0.273527    0.166856
 247  -0.75288   0.11617    0.273959    0.157787
 248  -0.75188   0.12570    0.274390    0.148694
 249  -0.75088   0.13645    0.274821    0.138369
 250  -0.74987   0.14719    0.275252    0.128060
 251  -0.74887   0.15854    0.275682    0.117138
 252  -0.74787   0.17129    0.276111    0.104821
 253  -0.74687   0.18394    0.276540    0.092598
 254  -0.74587   0.19809    0.276968    0.078877
 255  -0.74487   0.21208    0.277396    0.065317
 256  -0.74387   0.22672    0.277823    0.051101
 257  -0.74287   0.24300    0.278250    0.035252
 258  -0.74187   0.25899    0.278676    0.019687
 259  -0.74087   0.27669    0.279102    0.002412
 260  -0.73987   0.29401    0.279527    0.014480
 261  -0.73887   0.31195    0.279951    0.031997
 262  -0.73787   0.33168    0.280375    0.051304
 263  -0.73687   0.35086    0.280799    0.070057
 264  -0.73587   0.37185    0.281221    0.090626
 265  -0.73487   0.39216    0.281643    0.110513
 266  -0.73387   0.41297    0.282065    0.130903
 267  -0.73287   0.43559    0.282485    0.153103
 268  -0.73187   0.45732    0.282905    0.174411
 269  -0.73087   0.48082    0.283325    0.197492
 270  -0.72986   0.50327    0.283744    0.219531
 271  -0.72886   0.52601    0.284162    0.241845
 272  -0.72786   0.55040    0.284580    0.265821
 273  -0.72686   0.57352    0.284996    0.288525
 274  -0.72586   0.59674    0.285412    0.311324
 275  -0.72486   0.62143    0.285828    0.335604
 276  -0.72386   0.64463    0.286242    0.358388
 277  -0.72286   0.66915    0.286656    0.382495
 278  -0.72186   0.69203    0.287069    0.404962
 279  -0.72086   0.71464    0.287482    0.427161
 280  -0.71986   0.73829    0.287893    0.450395
 281  -0.71886   0.76011    0.288304    0.471801
 282  -0.71786   0.78273    0.288714    0.494017
 283  -0.71686   0.80342    0.289124    0.514300
 284  -0.71586   0.82345    0.289532    0.533921
 285  -0.71486   0.84392    0.289940    0.553981
 286  -0.71386   0.86234    0.290348    0.571996
 287  -0.71286   0.88094    0.290754    0.590184
 288  -0.71186   0.89744    0.291160    0.606285
 289  -0.71086   0.91292    0.291565    0.621354
 290  -0.70985   0.92816    0.291969    0.636188
 291  -0.70885   0.94130    0.292372    0.648932
 292  -0.70785   0.95394    0.292775    0.661165
 293  -0.70685   0.96453    0.293177    0.671349
 294  -0.70585   0.97380    0.293578    0.680220
 295  -0.70485   0.98216    0.293978    0.688186
 296  -0.70385   0.98861    0.294377    0.694228
 297  -0.70285   0.99363    0.294776    0.698853
 298  -0.70185   0.99739    0.295174    0.702213
 299  -0.70085   0.99942    0.295570    0.703851
 300  -0.69985   0.99998    0.295966    0.704011
 301  -0.69885   0.99899    0.296362    0.702625
 302  -0.69785   0.99653    0.296756    0.699776
 303  -0.69685   0.99233    0.297149    0.695182
 304  -0.69585   0.98690    0.297542    0.689356
 305  -0.69485   0.97958    0.297934    0.681646
 306  -0.69385   0.97127    0.298324    0.672945
 307  -0.69285   0.96162    0.298714    0.662901
 308  -0.69185   0.94993    0.299104    0.650830
 309  -0.69085   0.93765    0.299492    0.638155
 310  -0.68984   0.92328    0.299879    0.623399
 311  -0.68884   0.90858    0.300266    0.608314
 312  -0.68784   0.89280    0.300652    0.592151
 313  -0.68684   0.87493    0.301037    0.573893
 314  -0.68584   0.85714    0.301421    0.555715
 315  -0.68484   0.83728    0.301804    0.535473
 316  -0.68384   0.81777    0.302186    0.515581
 317  -0.68284   0.79754    0.302567    0.494973
 318  -0.68184   0.77535    0.302948    0.472400
 319  -0.68084   0.75388    0.303327    0.450555
 320  -0.67984   0.73055    0.303705    0.426843
 321  -0.67884   0.70817    0.304082    0.404092
 322  -0.67784   0.68548    0.304459    0.381019
 323  -0.67684   0.66109    0.304834    0.356260
 324  -0.67584   0.63797    0.305208    0.332762
 325  -0.67484   0.61475    0.305582    0.309170
 326  -0.67384   0.59006    0.305954    0.284103
 327  -0.67284   0.56686    0.306325    0.260537
 328  -0.67184   0.54234    0.306696    0.235647
 329  -0.67084   0.51945    0.307065    0.212382
 330  -0.66983   0.49679    0.307433    0.189355
 331  -0.66883   0.47303    0.307801    0.165232
 332  -0.66783   0.45103    0.308167    0.142863
 333  -0.66683   0.42808    0.308532    0.119550
 334  -0.66583   0.40694    0.308897    0.098039
 335  -0.66483   0.38627    0.309260    0.077005
 336  -0.66383   0.36486    0.309622    0.055242
 337  -0.66283   0.34528    0.309984    0.035300
 338  -0.66183   0.32511    0.310344    0.014761
 339  -0.66083   0.30673    0.310704    0.003976
 340  -0.65983   0.28896    0.311062    0.022098
 341  -0.65883   0.27078    0.311420    0.040640
 342  -0.65783   0.25433    0.311776    0.057450
 343  -0.65683   0.23756    0.312131    0.074576
 344  -0.65583   0.22245    0.312485    0.090040
 345  -0.65483   0.20799    0.312838    0.104847
 346  -0.65383   0.19335    0.313190    0.119841
 347  -0.65283   0.18024    0.313541    0.133302
 348  -0.65183   0.16777    0.313891    0.146121
 349  -0.65083   0.15522    0.314240    0.159023
 350  -0.64982   0.14404    0.314588    0.170545
 351  -0.64882   0.13284    0.314934    0.182099
 352  -0.64782   0.12290    0.315280    0.192380
 353  -0.64682   0.11354    0.315624    0.202084
 354  -0.64582   0.10421    0.315967    0.211761
 355  -0.64482   0.09598    0.316310    0.220330
 356  -0.64382   0.08781    0.316651    0.228844
 357  -0.64282   0.08063    0.316991    0.236361
 358  -0.64182   0.07393    0.317330    0.243399
 359  -0.64082   0.06731    0.317668    0.250355
 360  -0.63982   0.06153    0.318004    0.256471
 361  -0.63882   0.05585    0.318340    0.262495
 362  -0.63782   0.05090    0.318674    0.267778
 363  -0.63682   0.04632    0.319008    0.272690
 364  -0.63582   0.04184    0.319340    0.277505
 365  -0.63482   0.03796    0.319671    0.281714
 366  -0.63382   0.03417    0.320001    0.285827
 367  -0.63282   0.03091    0.320330    0.289419
 368  -0.63182   0.02792    0.320657    0.292738
 369  -0.63082   0.02502    0.320984    0.295967
 370  -0.62981   0.02253    0.321310    0.298783
 371  -0.62881   0.02012    0.321634    0.301514
 372  -0.62781   0.01806    0.321957    0.303894
 373  -0.62681   0.01619    0.322279    0.306087
 374  -0.62581   0.01439    0.322599    0.308206
 375  -0.62481   0.01286    0.322919    0.310055
 376  -0.62381   0.01148    0.323237    0.311757
 377  -0.62281   0.01016    0.323554    0.313398
 378  -0.62181   0.00904    0.323869    0.314834
 379  -0.62081   0.00797    0.324184    0.316216
 380  -0.61981   0.00707    0.324497    0.317429
 381  -0.61881   0.00626    0.324808    0.318549
 382  -0.61781   0.00549    0.325119    0.319625
 383  -0.61681   0.00485    0.325428    0.320577
 384  -0.61581   0.00424    0.325736    0.321492
 385  -0.61481   0.00374    0.326043    0.322307
 386  -0.61381   0.00328    0.326348    0.323064
 387  -0.61281   0.00286    0.326653    0.323793
 388  -0.61181   0.00251    0.326956    0.324450
 389  -0.61081   0.00217    0.327257    0.325083
 390  -0.60980   0.00190    0.327558    0.325658
 391  -0.60880   0.00166    0.327857    0.326199
 392  -0.60780   0.00143    0.328155    0.326723
 393  -0.60680   0.00125    0.328452    0.327206
 394  -0.60580   0.00107    0.328747    0.327675
 395  -0.60480   0.00093    0.329041    0.328111
 396  -0.60380   0.00081    0.329334    0.328528
 397  -0.60280   0.00069    0.329625    0.328935
 398  -0.60180   0.00060    0.329915    0.329320
 399  -0.60080   0.00051    0.330204    0.329691
 400  -0.59980   0.00000    0.330492    0.330492
 401  -0.59880   0.00000    0.330778    0.330778
 402  -0.59780   0.00000    0.331063    0.331063
 403  -0.59680   0.00000    0.331347    0.331347
 404  -0.59580   0.00000    0.331629    0.331629
 405  -0.59480   0.00000    0.331911    0.331911
 406  -0.59380   0.00000    0.332190    0.332190
 407  -0.59280   0.00000    0.332469    0.332469
 408  -0.59180   0.00000    0.332746    0.332746
 409  -0.59080   0.00000    0.333022    0.333022
 410  -0.58979   0.00000    0.333297    0.333297
 411  -0.58879   0.00000    0.333570    0.333570
 412  -0.58779   0.00000    0.333842    0.333842
 413  -0.58679   0.00000    0.334113    0.334113
 414  -0.58579   0.00000    0.334383    0.334383
 415  -0.58479   0.00000    0.334651    0.334651
 416  -0.58379   0.00000    0.334918    0.334918
 417  -0.58279   0.00000    0.335183    0.335183
 418  -0.58179   0.00000    0.335447    0.335447
 419  -0.58079   0.00000    0.335710    0.335710
 420  -0.57979   0.00000    0.335971    0.335971
 421  -0.57879   0.00000    0.336231    0.336231
 422  -0.57779   0.00000    0.336489    0.336489
 423  -0.57679   0.00000    0.336745    0.336745
 424  -0.57579   0.00000    0.337000    0.337000
 425  -0.57479   0.00000    0.337254    0.337254
 426  -0.57379   0.00000    0.337506    0.337506
 427  -0.57279   0.00000    0.337757    0.337757
 428  -0.57179   0.00000    0.338006    0.338006
 429  -0.57079   0.00000    0.338254    0.338254
 430  -0.56978   0.00000    0.338500    0.338500
 431  -0.56878   0.00000    0.338744    0.338744
 432  -0.56778   0.00000    0.338988    0.338988
 433  -0.56678   0.00000    0.339229    0.339229
 434  -0.56578   0.00000    0.339470    0.339470
 435  -0.56478   0.00000    0.339708    0.339708
 436  -0.56378   0.00000    0.339945    0.339945
 437  -0.56278   0.00000    0.340181    0.340181
 438  -0.56178   0.00000    0.340415    0.340415
 439  -0.56078   0.00000    0.340648    0.340648
 440  -0.55978   0.00000    0.340879    0.340879
 441  -0.55878   0.00000    0.341109    0.341109
 442  -0.55778   0.00000    0.341338    0.341338
 443  -0.55678   0.00000    0.341564    0.341564
 444  -0.55578   0.00000    0.341790    0.341790
 445  -0.55478   0.00000    0.342013    0.342013
 446  -0.55378   0.00000    0.342236    0.342236
 447  -0.55278   0.00000    0.342457    0.342457
 448  -0.55178   0.00000    0.342676    0.342676
 449  -0.55078   0.00000    0.342894    0.342894
 450  -0.54977   0.00000    0.343110    0.343110
 451  -0.54877   0.00000    0.343325    0.343325
 452  -0.54777   0.00000    0.343538    0.343538
 453  -0.54677   0.00000    0.343750    0.343750
 454  -0.54577   0.00000    0.343961    0.343961
 455  -0.54477   0.00000    0.344170    0.344170
 456  -0.54377   0.00000    0.344377    0.344377
 457  -0.54277   0.00000    0.344583    0.344583
 458  -0.54177   0.00000    0.344787    0.344787
 459  -0.54077   0.00000    0.344990    0.344990
 460  -0.53977   0.00000    0.345192    0.345192
 461  -0.53877   0.00000    0.345392    0.345392
 462  -0.53777   0.00000    0.345590    0.345590
 463  -0.53677   0.00000    0.345787    0.345787
 464  -0.53577   0.00000    0.345983    0.345983
 465  -0.53477   0.00000    0.346177    0.346177
 466  -0.53377   0.00000    0.346370    0.346370
 467  -0.53277   0.00000    0.346561    0.346561
 468  -0.53177   0.00000    0.346750    0.346750
 469  -0.53077   0.00000    0.346939    0.346939
 470  -0.52976   0.00000    0.347125    0.347125
 471  -0.52876   0.00000    0.347311    0.347311
 472  -0.52776   0.00000    0.347494    0.347494
 473  -0.52676   0.00000    0.347677    0.347677
 474  -0.52576   0.00000    0.347857    0.347857
 475  -0.52476   0.00000    0.348037    0.348037
 476  -0.52376   0.00000    0.348214    0.348214
 477  -0.52276   0.00000    0.348391    0.348391
 478  -0.52176   0.00000    0.348565    0.348565
 479  -0.52076   0.00000    0.348739    0.348739
 480  -0.51976   0.00000    0.348911    0.348911
 481  -0.51876   0.00000    0.349081    0.349081
 482  -0.51776   0.00000    0.349250    0.349250
 483  -0.51676   0.00000    0.349417    0.349417
 484  -0.51576   0.00000    0.349583    0.349583
 485  -0.51476   0.00000    0.349747    0.349747
 486  -0.51376   0.00000    0.349910    0.349910
 487  -0.51276   0.00000    0.350071    0.350071
 488  -0.51176   0.00000    0.350231    0.350231
 489  -0.51076   0.00000    0.350390    0.350390
 490  -0.50975   0.00000    0.350547    0.350547
 491  -0.50875   0.00000    0.350702    0.350702
 492  -0.50775   0.00000    0.350856    0.350856
 493  -0.50675   0.00000    0.351008    0.351008
 494  -0.50575   0.00000    0.351159    0.351159
 495  -0.50475   0.00000    0.351309    0.351309
 496  -0.50375   0.00000    0.351457    0.351457
 497  -0.50275   0.00000    0.351603    0.351603
 498  -0.50175   0.00000    0.351748    0.351748
 499  -0.50075   0.00000    0.351892    0.351892
 500  -0.49975   0.00000    0.352034    0.352034
 501  -0.49875   0.00000    0.352174    0.352174
 502  -0.49775   0.00000    0.352313    0.352313
 503  -0.49675   0.00000    0.352451    0.352451
 504  -0.49575   0.00000    0.352587    0.352587
 505  -0.49475   0.00000    0.352721    0.352721
 506  -0.49375   0.00000    0.352855    0.352855
 507  -0.49275   0.00000    0.352986    0.352986
 508  -0.49175   0.00000    0.353116    0.353116
 509  -0.49075   0.00000    0.353245    0.353245
 510  -0.48974   0.00000    0.353372    0.353372
 511  -0.48874   0.00000    0.353498    0.353498
 512  -0.48774   0.00000    0.353622    0.353622
 513  -0.48674   0.00000    0.353744    0.353744
 514  -0.48574   0.00000    0.353865    0.353865
 515  -0.48474   0.00000    0.353985    0.353985
 516  -0.48374   0.00000    0.354103    0.354103
 517  -0.48274   0.00000    0.354220    0.354220
 518  -0.48174   0.00000    0.354335    0.354335
 519  -0.48074   0.00000    0.354449    0.354449
 520  -0.47974   0.00000    0.354561    0.354561
 521  -0.47874   0.00000    0.354672    0.354672
 522  -0.47774   0.00000    0.354781    0.354781
 523  -0.47674   0.00000    0.354889    0.354889
 524  -0.47574   0.00000    0.354995    0.354995
 525  -0.47474   0.00000    0.355100    0.355100
 526  -0.47374   0.00000    0.355203    0.355203
 527  -0.47274   0.00000    0.355305    0.355305
 528  -0.47174   0.00000    0.355405    0.355405
 529  -0.47074   0.00000    0.355504    0.355504
 530  -0.46973   0.00000    0.355601    0.355601
 531  -0.46873   0.00000    0.355697    0.355697
 532  -0.46773   0.00000    0.355791    0.355791
 533  -0.46673   0.00000    0.355884    0.355884
 534  -0.46573   0.00000    0.355975    0.355975
 535  -0.46473   0.00000    0.356065    0.356065
 536  -0.46373   0.00000    0.356154    0.356154
 537  -0.46273   0.00000    0.356241    0.356241
 538  -0.46173   0.00000    0.356326    0.356326
 539  -0.46073   0.00000    0.356410    0.356410
 540  -0.45973   0.00000    0.356492    0.356492
 541  -0.45873   0.00000    0.356573    0.356573
 542  -0.45773   0.00000    0.356653    0.356653
 543  -0.45673   0.00000    0.356731    0.356731
 544  -0.45573   0.00000    0.356808    0.356808
 545  -0.45473   0.00000    0.356884    0.356884
 546  -0.45373   0.00000    0.356958    0.356958
 547  -0.45273   0.00000    0.357032    0.357032
 548  -0.45173   0.00000    0.357104    0.357104
 549  -0.45073   0.00000    0.357174    0.357174
 550  -0.44972   0.00000    0.357243    0.357243
 551  -0.44872   0.00000    0.357311    0.357311
 552  -0.44772   0.00000    0.357378    0.357378
 553  -0.44672   0.00000    0.357443    0.357443
 554  -0.44572   0.00000    0.357508    0.357508
 555  -0.44472   0.00000    0.357570    0.357570
 556  -0.44372   0.00000    0.357632    0.357632
 557  -0.44272   0.00000    0.357692    0.357692
 558  -0.44172   0.00000    0.357751    0.357751
 559  -0.44072   0.00000    0.357809    0.357809
 560  -0.43972   0.00000    0.357865    0.357865
 561  -0.43872   0.00000    0.357920    0.357920
 562  -0.43772   0.00000    0.357974    0.357974
 563  -0.43672   0.00000    0.358026    0.358026
 564  -0.43572   0.00000    0.358077    0.358077
 565  -0.43472   0.00000    0.358127    0.358127
 566  -0.43372   0.00000    0.358176    0.358176
 567  -0.43272   0.00000    0.358223    0.358223
 568  -0.43172   0.00000    0.358269    0.358269
 569  -0.43072   0.00000    0.358314    0.358314
 570  -0.42971   0.00000    0.358358    0.358358
 571  -0.42871   0.00000    0.358400    0.358400
 572  -0.42771   0.00000    0.358441    0.358441
 573  -0.42671   0.00000    0.358481    0.358481
 574  -0.42571   0.00000    0.358519    0.358519
 575  -0.42471   0.00000    0.358557    0.358557
 576  -0.42371   0.00000    0.358593    0.358593
 577  -0.42271   0.00000    0.358627    0.358627
 578  -0.42171   0.00000    0.358661    0.358661
 579  -0.42071   0.00000    0.358693    0.358693
 580  -0.41971   0.00000    0.358724    0.358724
