 i       X     FEXACT   FI_LAXF   ERR_LAXF
 151  -0.84892   0.00000    0.241673    0.241673
 152  -0.84792   0.00000    0.241660    0.241660
 153  -0.84692   0.00000    0.242077    0.242077
 154  -0.84592   0.00000    0.242065    0.242065
 155  -0.84492   0.00000    0.242482    0.242482
 156  -0.84392   0.00000    0.242471    0.242471
 157  -0.84292   0.00000    0.242887    0.242887
 158  -0.84192   0.00000    0.242877    0.242877
 159  -0.84092   0.00000    0.243293    0.243293
 160  -0.83992   0.00000    0.243284    0.243284
 161  -0.83892   0.00000    0.243700    0.243700
 162  -0.83792   0.00000    0.243691    0.243691
 163  -0.83692   0.00000    0.244108    0.244108
 164  -0.83592   0.00000    0.244099    0.244099
 165  -0.83492   0.00000    0.244516    0.244516
 166  -0.83392   0.00000    0.244508    0.244508
 167  -0.83292   0.00000    0.244924    0.244924
 168  -0.83192   0.00000    0.244918    0.244918
 169  -0.83092   0.00000    0.245334    0.245334
 170  -0.82991   0.00000    0.245327    0.245327
 171  -0.82891   0.00000    0.245743    0.245743
 172  -0.82791   0.00000    0.245738    0.245738
 173  -0.82691   0.00000    0.246154    0.246154
 174  -0.82591   0.00000    0.246149    0.246149
 175  -0.82491   0.00000    0.246564    0.246564
 176  -0.82391   0.00000    0.246560    0.246560
 177  -0.82291   0.00000    0.246975    0.246975
 178  -0.82191   0.00000    0.246972    0.246972
 179  -0.82091   0.00000    0.247387    0.247387
 180  -0.81991   0.00000    0.247384    0.247384
 181  -0.81891   0.00000    0.247799    0.247799
 182  -0.81791   0.00000    0.247797    0.247797
 183  -0.81691   0.00000    0.248211    0.248211
 184  -0.81591   0.00000    0.248210    0.248210
 185  -0.81491   0.00000    0.248624    0.248624
 186  -0.81391   0.00000    0.248623    0.248623
 187  -0.81291   0.00000    0.249036    0.249036
 188  -0.81191   0.00000    0.249037    0.249037
 189  -0.81091   0.00000    0.249449    0.249449
 190  -0.80990   0.00000    0.249450    0.249450
 191  -0.80890   0.00000    0.249862    0.249862
 192  -0.80790   0.00000    0.249864    0.249864
 193  -0.80690   0.00000    0.250275    0.250275
 194  -0.80590   0.00000    0.250277    0.250277
 195  -0.80490   0.00000    0.250688    0.250688
 196  -0.80390   0.00000    0.250691    0.250691
 197  -0.80290   0.00000    0.251101    0.251101
 198  -0.80190   0.00000    0.251105    0.251105
 199  -0.80090   0.00000    0.251514    0.251514
 200  -0.79990   0.00046    0.251519    0.251062
 201  -0.79890   0.00054    0.251927    0.251391
 202  -0.79790   0.00062    0.251933    0.251312
 203  -0.79690   0.00073    0.252340    0.251614
 204  -0.79590   0.00084    0.252347    0.251508
 205  -0.79490   0.00097    0.252753    0.251784
 206  -0.79390   0.00113    0.252761    0.251634
 207  -0.79290   0.00130    0.253166    0.251869
 208  -0.79190   0.00150    0.253175    0.251672
 209  -0.79090   0.00172    0.253579    0.251855
 210  -0.78989   0.00198    0.253589    0.251613
 211  -0.78889   0.00228    0.253992    0.251713
 212  -0.78789   0.00260    0.254003    0.251400
 213  -0.78689   0.00299    0.254405    0.251412
 214  -0.78589   0.00341    0.254417    0.251008
 215  -0.78489   0.00388    0.254818    0.250942
 216  -0.78389   0.00444    0.254831    0.250395
 217  -0.78289   0.00503    0.255232    0.250203
 218  -0.78189   0.00569    0.255245    0.249553
 219  -0.78089   0.00648    0.255645    0.249162
 220  -0.77989   0.00732    0.255659    0.248342
 221  -0.77889   0.00831    0.256058    0.247751
 222  -0.77789   0.00935    0.256073    0.246727
 223  -0.77689   0.01050    0.256471    0.245971
 224  -0.77589   0.01186    0.256487    0.244623
 225  -0.77489   0.01329    0.256884    0.243596
 226  -0.77389   0.01497    0.256901    0.241935
 227  -0.77289   0.01671    0.257297    0.240585
 228  -0.77189   0.01863    0.257315    0.238680
 229  -0.77089   0.02089    0.257710    0.236823
 230  -0.76988   0.02322    0.257729    0.234509
 231  -0.76888   0.02594    0.258123    0.232181
 232  -0.76788   0.02875    0.258143    0.229390
 233  -0.76688   0.03182    0.258537    0.226716
 234  -0.76588   0.03538    0.258556    0.223174
 235  -0.76488   0.03904    0.258950    0.219911
 236  -0.76388   0.04327    0.258970    0.215701
 237  -0.76288   0.04760    0.259363    0.211767
 238  -0.76188   0.05228    0.259384    0.207105
 239  -0.76088   0.05767    0.259777    0.202108
 240  -0.75988   0.06315    0.259798    0.196647
 241  -0.75888   0.06944    0.260190    0.190753
 242  -0.75788   0.07581    0.260212    0.184404
 243  -0.75688   0.08264    0.260603    0.177960
 244  -0.75588   0.09044    0.260626    0.170191
 245  -0.75488   0.09829    0.261017    0.162726
 246  -0.75388   0.10667    0.261040    0.154369
 247  -0.75288   0.11617    0.261430    0.145258
 248  -0.75188   0.12570    0.261454    0.135758
 249  -0.75088   0.13645    0.261843    0.125391
 250  -0.74987   0.14719    0.261868    0.114677
 251  -0.74887   0.15854    0.262257    0.103713
 252  -0.74787   0.17129    0.262282    0.090993
 253  -0.74687   0.18394    0.262670    0.078728
 254  -0.74587   0.19809    0.262696    0.064605
 255  -0.74487   0.21208    0.263083    0.051003
 256  -0.74387   0.22672    0.263110    0.036388
 257  -0.74287   0.24300    0.263496    0.020498
 258  -0.74187   0.25899    0.263524    0.004534
 259  -0.74087   0.27669    0.263908    0.012781
 260  -0.73987   0.29401    0.263938    0.030069
 261  -0.73887   0.31195    0.264321    0.047628
 262  -0.73787   0.33168    0.264351    0.067328
 263  -0.73687   0.35086    0.264733    0.086122
 264  -0.73587   0.37185    0.264764    0.107084
 265  -0.73487   0.39216    0.265145    0.127011
 266  -0.73387   0.41297    0.265176    0.147791
 267  -0.73287   0.43559    0.265557    0.170032
 268  -0.73187   0.45732    0.265589    0.191728
 269  -0.73087   0.48082    0.265968    0.214849
 270  -0.72986   0.50327    0.266000    0.237274
 271  -0.72886   0.52601    0.266379    0.259629
 272  -0.72786   0.55040    0.266412    0.283988
 273  -0.72686   0.57352    0.266789    0.306732
 274  -0.72586   0.59674    0.266823    0.329913
 275  -0.72486   0.62143    0.267199    0.354233
 276  -0.72386   0.64463    0.267234    0.377397
 277  -0.72286   0.66915    0.267609    0.401542
 278  -0.72186   0.69203    0.267644    0.424387
 279  -0.72086   0.71464    0.268018    0.446625
 280  -0.71986   0.73829    0.268054    0.470234
 281  -0.71886   0.76011    0.268427    0.491679
 282  -0.71786   0.78273    0.268464    0.514268
 283  -0.71686   0.80342    0.268835    0.534589
 284  -0.71586   0.82345    0.268873    0.554580
 285  -0.71486   0.84392    0.269243    0.574678
 286  -0.71386   0.86234    0.269282    0.593061
 287  -0.71286   0.88094    0.269650    0.611288
 288  -0.71186   0.89744    0.269690    0.627755
 289  -0.71086   0.91292    0.270057    0.642861
 290  -0.70985   0.92816    0.270097    0.658060
 291  -0.70885   0.94130    0.270463    0.670841
 292  -0.70785   0.95394    0.270504    0.683437
 293  -0.70685   0.96453    0.270868    0.693658
 294  -0.70585   0.97380    0.270910    0.702888
 295  -0.70485   0.98216    0.271273    0.710892
 296  -0.70385   0.98861    0.271315    0.717291
 297  -0.70285   0.99363    0.271676    0.721952
 298  -0.70185   0.99739    0.271719    0.725667
 299  -0.70085   0.99942    0.272079    0.727342
 300  -0.69985   0.99998    0.272123    0.727854
 301  -0.69885   0.99899    0.272481    0.726505
 302  -0.69785   0.99653    0.272526    0.724005
 303  -0.69685   0.99233    0.272883    0.719448
 304  -0.69585   0.98690    0.272928    0.713970
 305  -0.69485   0.97958    0.273284    0.706296
 306  -0.69385   0.97127    0.273330    0.697940
 307  -0.69285   0.96162    0.273683    0.687932
 308  -0.69185   0.94993    0.273730    0.676203
 309  -0.69085   0.93765    0.274082    0.663564
 310  -0.68984   0.92328    0.274130    0.649149
 311  -0.68884   0.90858    0.274480    0.634100
 312  -0.68784   0.89280    0.274528    0.618274
 313  -0.68684   0.87493    0.274877    0.600053
 314  -0.68584   0.85714    0.274926    0.582210
 315  -0.68484   0.83728    0.275273    0.562005
 316  -0.68384   0.81777    0.275322    0.542445
 317  -0.68284   0.79754    0.275667    0.521873
 318  -0.68184   0.77535    0.275718    0.499630
 319  -0.68084   0.75388    0.276061    0.477821
 320  -0.67984   0.73055    0.276112    0.454437
 321  -0.67884   0.70817    0.276454    0.431721
 322  -0.67784   0.68548    0.276505    0.408972
 323  -0.67684   0.66109    0.276846    0.384248
 324  -0.67584   0.63797    0.276898    0.361073
 325  -0.67484   0.61475    0.277236    0.337516
 326  -0.67384   0.59006    0.277289    0.312768
 327  -0.67284   0.56686    0.277626    0.289237
 328  -0.67184   0.54234    0.277679    0.264663
 329  -0.67084   0.51945    0.278014    0.241433
 330  -0.66983   0.49679    0.278068    0.218720
 331  -0.66883   0.47303    0.278401    0.194632
 332  -0.66783   0.45103    0.278456    0.172573
 333  -0.66683   0.42808    0.278787    0.149295
 334  -0.66583   0.40694    0.278843    0.128092
 335  -0.66483   0.38627    0.279172    0.107093
 336  -0.66383   0.36486    0.279229    0.085636
 337  -0.66283   0.34528    0.279556    0.065728
 338  -0.66183   0.32511    0.279613    0.045492
 339  -0.66083   0.30673    0.279938    0.026789
 340  -0.65983   0.28896    0.279996    0.008967
 341  -0.65883   0.27078    0.280320    0.009540
 342  -0.65783   0.25433    0.280378    0.026053
 343  -0.65683   0.23756    0.280700    0.043145
 344  -0.65583   0.22245    0.280759    0.058314
 345  -0.65483   0.20799    0.281079    0.073088
 346  -0.65383   0.19335    0.281139    0.087789
 347  -0.65283   0.18024    0.281457    0.101218
 348  -0.65183   0.16777    0.281518    0.113747
 349  -0.65083   0.15522    0.281833    0.126617
 350  -0.64982   0.14404    0.281895    0.137853
 351  -0.64882   0.13284    0.282209    0.149373
 352  -0.64782   0.12290    0.282271    0.159371
 353  -0.64682   0.11354    0.282583    0.169043
 354  -0.64582   0.10421    0.282646    0.178439
 355  -0.64482   0.09598    0.282955    0.186976
 356  -0.64382   0.08781    0.283019    0.195212
 357  -0.64282   0.08063    0.283327    0.202697
 358  -0.64182   0.07393    0.283391    0.209461
 359  -0.64082   0.06731    0.283697    0.216384
 360  -0.63982   0.06153    0.283762    0.222229
 361  -0.63882   0.05585    0.284066    0.228221
 362  -0.63782   0.05090    0.284132    0.233236
 363  -0.63682   0.04632    0.284434    0.238117
 364  -0.63582   0.04184    0.284501    0.242665
 365  -0.63482   0.03796    0.284800    0.246844
 366  -0.63382   0.03417    0.284868    0.250694
 367  -0.63282   0.03091    0.285166    0.254255
 368  -0.63182   0.02792    0.285234    0.257314
 369  -0.63082   0.02502    0.285530    0.260513
 370  -0.62981   0.02253    0.285598    0.263071
 371  -0.62881   0.02012    0.285892    0.265772
 372  -0.62781   0.01806    0.285962    0.267899
 373  -0.62681   0.01619    0.286254    0.270061
 374  -0.62581   0.01439    0.286324    0.271931
 375  -0.62481   0.01286    0.286614    0.273750
 376  -0.62381   0.01148    0.286685    0.275205
 377  -0.62281   0.01016    0.286972    0.276817
 378  -0.62181   0.00904    0.287044    0.278008
 379  -0.62081   0.00797    0.287330    0.279362
 380  -0.61981   0.00707    0.287402    0.280335
 381  -0.61881   0.00626    0.287686    0.281426
 382  -0.61781   0.00549    0.287759    0.282265
 383  -0.61681   0.00485    0.288041    0.283190
 384  -0.61581   0.00424    0.288114    0.283871
 385  -0.61481   0.00374    0.288394    0.284658
 386  -0.61381   0.00328    0.288469    0.285184
 387  -0.61281   0.00286    0.288747    0.285887
 388  -0.61181   0.00251    0.288821    0.286315
 389  -0.61081   0.00217    0.289097    0.286923
 390  -0.60980   0.00190    0.289173    0.287273
 391  -0.60880   0.00166    0.289447    0.287789
 392  -0.60780   0.00143    0.289523    0.288091
 393  -0.60680   0.00125    0.289795    0.288550
 394  -0.60580   0.00107    0.289872    0.288800
 395  -0.60480   0.00093    0.290142    0.289212
 396  -0.60380   0.00081    0.290220    0.289414
 397  -0.60280   0.00069    0.290488    0.289798
 398  -0.60180   0.00060    0.290566    0.289970
 399  -0.60080   0.00051    0.290832    0.290318
 400  -0.59980   0.00000    0.290911    0.290911
 401  -0.59880   0.00000    0.291175    0.291175
 402  -0.59780   0.00000    0.291255    0.291255
 403  -0.59680   0.00000    0.291516    0.291516
 404  -0.59580   0.00000    0.291597    0.291597
 405  -0.59480   0.00000    0.291856    0.291856
 406  -0.59380   0.00000    0.291938    0.291938
 407  -0.59280   0.00000    0.292195    0.292195
 408  -0.59180   0.00000    0.292277    0.292277
 409  -0.59080   0.00000    0.292533    0.292533
 410  -0.58979   0.00000    0.292616    0.292616
 411  -0.58879   0.00000    0.292869    0.292869
 412  -0.58779   0.00000    0.292952    0.292952
 413  -0.58679   0.00000    0.293204    0.293204
 414  -0.58579   0.00000    0.293288    0.293288
 415  -0.58479   0.00000    0.293537    0.293537
 416  -0.58379   0.00000    0.293622    0.293622
 417  -0.58279   0.00000    0.293869    0.293869
 418  -0.58179   0.00000    0.293954    0.293954
 419  -0.58079   0.00000    0.294199    0.294199
 420  -0.57979   0.00000    0.294285    0.294285
 421  -0.57879   0.00000    0.294528    0.294528
 422  -0.57779   0.00000    0.294614    0.294614
 423  -0.57679   0.00000    0.294855    0.294855
 424  -0.57579   0.00000    0.294942    0.294942
 425  -0.57479   0.00000    0.295180    0.295180
 426  -0.57379   0.00000    0.295268    0.295268
 427  -0.57279   0.00000    0.295504    0.295504
 428  -0.57179   0.00000    0.295592    0.295592
 429  -0.57079   0.00000    0.295826    0.295826
 430  -0.56978   0.00000    0.295915    0.295915
 431  -0.56878   0.00000    0.296146    0.296146
 432  -0.56778   0.00000    0.296236    0.296236
 433  -0.56678   0.00000    0.296465    0.296465
 434  -0.56578   0.00000    0.296555    0.296555
 435  -0.56478   0.00000    0.296782    0.296782
 436  -0.56378   0.00000    0.296873    0.296873
 437  -0.56278   0.00000    0.297097    0.297097
 438  -0.56178   0.00000    0.297189    0.297189
 439  -0.56078   0.00000    0.297411    0.297411
 440  -0.55978   0.00000    0.297503    0.297503
 441  -0.55878   0.00000    0.297722    0.297722
 442  -0.55778   0.00000    0.297815    0.297815
 443  -0.55678   0.00000    0.298032    0.298032
 444  -0.55578   0.00000    0.298126    0.298126
 445  -0.55478   0.00000    0.298341    0.298341
 446  -0.55378   0.00000    0.298435    0.298435
 447  -0.55278   0.00000    0.298647    0.298647
 448  -0.55178   0.00000    0.298742    0.298742
 449  -0.55078   0.00000    0.298952    0.298952
 450  -0.54977   0.00000    0.299047    0.299047
 451  -0.54877   0.00000    0.299255    0.299255
 452  -0.54777   0.00000    0.299351    0.299351
 453  -0.54677   0.00000    0.299556    0.299556
 454  -0.54577   0.00000    0.299653    0.299653
 455  -0.54477   0.00000    0.299856    0.299856
 456  -0.54377   0.00000    0.299953    0.299953
 457  -0.54277   0.00000    0.300153    0.300153
 458  -0.54177   0.00000    0.300251    0.300251
 459  -0.54077   0.00000    0.300449    0.300449
 460  -0.53977   0.00000    0.300547    0.300547
 461  -0.53877   0.00000    0.300742    0.300742
 462  -0.53777   0.00000    0.300841    0.300841
 463  -0.53677   0.00000    0.301034    0.301034
 464  -0.53577   0.00000    0.301134    0.301134
 465  -0.53477   0.00000    0.301324    0.301324
 466  -0.53377   0.00000    0.301424    0.301424
 467  -0.53277   0.00000    0.301612    0.301612
 468  -0.53177   0.00000    0.301713    0.301713
 469  -0.53077   0.00000    0.301898    0.301898
 470  -0.52976   0.00000    0.301999    0.301999
 471  -0.52876   0.00000    0.302183    0.302183
 472  -0.52776   0.00000    0.302284    0.302284
 473  -0.52676   0.00000    0.302465    0.302465
 474  -0.52576   0.00000    0.302567    0.302567
 475  -0.52476   0.00000    0.302745    0.302745
 476  -0.52376   0.00000    0.302847    0.302847
 477  -0.52276   0.00000    0.303023    0.303023
 478  -0.52176   0.00000    0.303126    0.303126
 479  -0.52076   0.00000    0.303300    0.303300
 480  -0.51976   0.00000    0.303403    0.303403
 481  -0.51876   0.00000    0.303574    0.303574
 482  -0.51776   0.00000    0.303678    0.303678
 483  -0.51676   0.00000    0.303846    0.303846
 484  -0.51576   0.00000    0.303951    0.303951
 485  -0.51476   0.00000    0.304117    0.304117
 486  -0.51376   0.00000    0.304222    0.304222
 487  -0.51276   0.00000    0.304385    0.304385
 488  -0.51176   0.00000    0.304491    0.304491
 489  -0.51076   0.00000    0.304651    0.304651
 490  -0.50975   0.00000    0.304758    0.304758
 491  -0.50875   0.00000    0.304916    0.304916
 492  -0.50775   0.00000    0.305022    0.305022
 493  -0.50675   0.00000    0.305178    0.305178
 494  -0.50575   0.00000    0.305285    0.305285
 495  -0.50475   0.00000    0.305439    0.305439
 496  -0.50375   0.00000    0.305546    0.305546
 497  -0.50275   0.00000    0.305697    0.305697
 498  -0.50175   0.00000    0.305805    0.305805
 499  -0.50075   0.00000    0.305953    0.305953
 500  -0.49975   0.00000    0.306061    0.306061
 501  -0.49875   0.00000    0.306207    0.306207
 502  -0.49775   0.00000    0.306316    0.306316
 503  -0.49675   0.00000    0.306460    0.306460
 504  -0.49575   0.00000    0.306569    0.306569
 505  -0.49475   0.00000    0.306710    0.306710
 506  -0.49375   0.00000    0.306819    0.306819
 507  -0.49275   0.00000    0.306958    0.306958
 508  -0.49175   0.00000    0.307068    0.307068
 509  -0.49075   0.00000    0.307204    0.307204
 510  -0.48974   0.00000    0.307314    0.307314
 511  -0.48874   0.00000    0.307448    0.307448
 512  -0.48774   0.00000    0.307559    0.307559
 513  -0.48674   0.00000    0.307690    0.307690
 514  -0.48574   0.00000    0.307801    0.307801
 515  -0.48474   0.00000    0.307929    0.307929
 516  -0.48374   0.00000    0.308041    0.308041
 517  -0.48274   0.00000    0.308167    0.308167
 518  -0.48174   0.00000    0.308279    0.308279
 519  -0.48074   0.00000    0.308402    0.308402
 520  -0.47974   0.00000    0.308515    0.308515
 521  -0.47874   0.00000    0.308636    0.308636
 522  -0.47774   0.00000    0.308749    0.308749
 523  -0.47674   0.00000    0.308867    0.308867
 524  -0.47574   0.00000    0.308981    0.308981
 525  -0.47474   0.00000    0.309096    0.309096
 526  -0.47374   0.00000    0.309211    0.309211
 527  -0.47274   0.00000    0.309323    0.309323
 528  -0.47174   0.00000    0.309438    0.309438
 529  -0.47074   0.00000    0.309548    0.309548
 530  -0.46973   0.00000    0.309664    0.309664
 531  -0.46873   0.00000    0.309771    0.309771
 532  -0.46773   0.00000    0.309887    0.309887
 533  -0.46673   0.00000    0.309992    0.309992
 534  -0.46573   0.00000    0.310108    0.310108
 535  -0.46473   0.00000    0.310210    0.310210
 536  -0.46373   0.00000    0.310327    0.310327
 537  -0.46273   0.00000    0.310427    0.310427
 538  -0.46173   0.00000    0.310543    0.310543
 539  -0.46073   0.00000    0.310641    0.310641
 540  -0.45973   0.00000    0.310758    0.310758
 541  -0.45873   0.00000    0.310852    0.310852
 542  -0.45773   0.00000    0.310970    0.310970
 543  -0.45673   0.00000    0.311062    0.311062
 544  -0.45573   0.00000    0.311180    0.311180
 545  -0.45473   0.00000    0.311270    0.311270
 546  -0.45373   0.00000    0.311388    0.311388
 547  -0.45273   0.00000    0.311475    0.311475
 548  -0.45173   0.00000    0.311594    0.311594
 549  -0.45073   0.00000    0.311678    0.311678
 550  -0.44972   0.00000    0.311798    0.311798
 551  -0.44872   0.00000    0.311879    0.311879
 552  -0.44772   0.00000    0.311999    0.311999
 553  -0.44672   0.00000    0.312078    0.312078
 554  -0.44572   0.00000    0.312198    0.312198
 555  -0.44472   0.00000    0.312275    0.312275
 556  -0.44372   0.00000    0.312395    0.312395
 557  -0.44272   0.00000    0.312469    0.312469
 558  -0.44172   0.00000    0.312590    0.312590
 559  -0.44072   0.00000    0.312661    0.312661
 560  -0.43972   0.00000    0.312782    0.312782
 561  -0.43872   0.00000    0.312851    0.312851
 562  -0.43772   0.00000    0.312973    0.312973
 563  -0.43672   0.00000    0.313039    0.313039
 564  -0.43572   0.00000    0.313161    0.313161
 565  -0.43472   0.00000    0.313225    0.313225
 566  -0.43372   0.00000    0.313347    0.313347
 567  -0.43272   0.00000    0.313408    0.313408
 568  -0.43172   0.00000    0.313531    0.313531
 569  -0.43072   0.00000    0.313589    0.313589
 570  -0.42971   0.00000    0.313712    0.313712
 571  -0.42871   0.00000    0.313768    0.313768
 572  -0.42771   0.00000    0.313891    0.313891
 573  -0.42671   0.00000    0.313945    0.313945
 574  -0.42571   0.00000    0.314068    0.314068
 575  -0.42471   0.00000    0.314119    0.314119
 576  -0.42371   0.00000    0.314243    0.314243
 577  -0.42271   0.00000    0.314291    0.314291
 578  -0.42171   0.00000    0.314415    0.314415
 579  -0.42071   0.00000    0.314461    0.314461
