 i       X     FEXACT   FI_LAXW   ERR_LAXW
 260  -0.73987   0.29401   -0.106008    0.400015
 261  -0.73887   0.31195   -0.119912    0.431860
 262  -0.73787   0.33168   -0.133689    0.465368
 263  -0.73687   0.35086   -0.147309    0.498164
 264  -0.73587   0.37185   -0.160742    0.532590
 265  -0.73487   0.39216   -0.173959    0.566116
 266  -0.73387   0.41297   -0.186931    0.599899
 267  -0.73287   0.43559   -0.199630    0.635219
 268  -0.73187   0.45732   -0.212027    0.669344
 269  -0.73087   0.48082   -0.224097    0.704914
 270  -0.72986   0.50327   -0.235813    0.739087
 271  -0.72886   0.52601   -0.247149    0.773157
 272  -0.72786   0.55040   -0.258082    0.808483
 273  -0.72686   0.57352   -0.268589    0.842110
 274  -0.72586   0.59674   -0.278646    0.875382
 275  -0.72486   0.62143   -0.288232    0.909664
 276  -0.72386   0.64463   -0.297328    0.941959
 277  -0.72286   0.66915   -0.305913    0.975065
 278  -0.72186   0.69203   -0.313971    1.006002
 279  -0.72086   0.71464   -0.321484    1.036127
 280  -0.71986   0.73829   -0.328437    1.066726
 281  -0.71886   0.76011   -0.334815    1.094921
 282  -0.71786   0.78273   -0.340606    1.123338
 283  -0.71686   0.80342   -0.345796    1.149221
 284  -0.71586   0.82345   -0.350377    1.173830
 285  -0.71486   0.84392   -0.354338    1.198260
 286  -0.71386   0.86234   -0.357672    1.220015
 287  -0.71286   0.88094   -0.360372    1.241310
 288  -0.71186   0.89744   -0.362433    1.259878
 289  -0.71086   0.91292   -0.363851    1.276770
 290  -0.70985   0.92816   -0.364623    1.292780
 291  -0.70885   0.94130   -0.364749    1.306053
 292  -0.70785   0.95394   -0.364227    1.318167
 293  -0.70685   0.96453   -0.363059    1.327585
 294  -0.70585   0.97380   -0.361248    1.335046
 295  -0.70485   0.98216   -0.358798    1.340962
 296  -0.70385   0.98861   -0.355713    1.344319
 297  -0.70285   0.99363   -0.352000    1.345629
 298  -0.70185   0.99739   -0.347667    1.345053
 299  -0.70085   0.99942   -0.342721    1.342143
 300  -0.69985   0.99998   -0.337173    1.337151
 301  -0.69885   0.99899   -0.331034    1.330020
 302  -0.69785   0.99653   -0.324315    1.320846
 303  -0.69685   0.99233   -0.317030    1.309361
 304  -0.69585   0.98690   -0.309192    1.296090
 305  -0.69485   0.97958   -0.300817    1.280397
 306  -0.69385   0.97127   -0.291921    1.263190
 307  -0.69285   0.96162   -0.282520    1.244135
 308  -0.69185   0.94993   -0.272632    1.222565
 309  -0.69085   0.93765   -0.262275    1.199921
 310  -0.68984   0.92328   -0.251469    1.174747
 311  -0.68884   0.90858   -0.240233    1.148813
 312  -0.68784   0.89280   -0.228588    1.121390
 313  -0.68684   0.87493   -0.216555    1.091484
 314  -0.68584   0.85714   -0.204155    1.061291
 315  -0.68484   0.83728   -0.191412    1.028689
 316  -0.68384   0.81777   -0.178346    0.996114
 317  -0.68284   0.79754   -0.164982    0.962522
 318  -0.68184   0.77535   -0.151342    0.926689
 319  -0.68084   0.75388   -0.137449    0.891331
 320  -0.67984   0.73055   -0.123329    0.853878
 321  -0.67884   0.70817   -0.109004    0.817178
 322  -0.67784   0.68548   -0.094498    0.779976
 323  -0.67684   0.66109   -0.079836    0.740930
 324  -0.67584   0.63797   -0.065041    0.703011
 325  -0.67484   0.61475   -0.050137    0.664889
 326  -0.67384   0.59006   -0.035149    0.625206
 327  -0.67284   0.56686   -0.020099    0.586961
 328  -0.67184   0.54234   -0.005012    0.547354
 329  -0.67084   0.51945    0.010091    0.509356
 330  -0.66983   0.49679    0.025186    0.471602
 331  -0.66883   0.47303    0.040250    0.432782
 332  -0.66783   0.45103    0.055263    0.395767
 333  -0.66683   0.42808    0.070202    0.357880
 334  -0.66583   0.40694    0.085047    0.321888
 335  -0.66483   0.38627    0.099778    0.286488
 336  -0.66383   0.36486    0.114374    0.250490
 337  -0.66283   0.34528    0.128818    0.216465
 338  -0.66183   0.32511    0.143091    0.182014
 339  -0.66083   0.30673    0.157176    0.149552
 340  -0.65983   0.28896    0.171056    0.117908
 341  -0.65883   0.27078    0.184715    0.086064
 342  -0.65783   0.25433    0.198139    0.056186
 343  -0.65683   0.23756    0.211314    0.026241
 344  -0.65583   0.22245    0.224227    0.001781
 345  -0.65483   0.20799    0.236865    0.028873
 346  -0.65383   0.19335    0.249217    0.055868
 347  -0.65283   0.18024    0.261274    0.081035
 348  -0.65183   0.16777    0.273027    0.105256
 349  -0.65083   0.15522    0.284466    0.129250
 350  -0.64982   0.14404    0.295586    0.151544
 351  -0.64882   0.13284    0.306380    0.173545
 352  -0.64782   0.12290    0.316844    0.193944
 353  -0.64682   0.11354    0.326973    0.213433
 354  -0.64582   0.10421    0.336764    0.232557
 355  -0.64482   0.09598    0.346216    0.250237
 356  -0.64382   0.08781    0.355328    0.267521
 357  -0.64282   0.08063    0.364100    0.283470
 358  -0.64182   0.07393    0.372532    0.298602
 359  -0.64082   0.06731    0.380627    0.313314
 360  -0.63982   0.06153    0.388388    0.326855
 361  -0.63882   0.05585    0.395819    0.339974
 362  -0.63782   0.05090    0.402925    0.352029
 363  -0.63682   0.04632    0.409710    0.363393
 364  -0.63582   0.04184    0.416183    0.374348
 365  -0.63482   0.03796    0.422350    0.384394
 366  -0.63382   0.03417    0.428219    0.394046
 367  -0.63282   0.03091    0.433800    0.402889
 368  -0.63182   0.02792    0.439100    0.411181
 369  -0.63082   0.02502    0.444132    0.419115
 370  -0.62981   0.02253    0.448905    0.426378
 371  -0.62881   0.02012    0.453431    0.433311
 372  -0.62781   0.01806    0.457722    0.439659
 373  -0.62681   0.01619    0.461790    0.445597
 374  -0.62581   0.01439    0.465647    0.451254
 375  -0.62481   0.01286    0.469307    0.456443
 376  -0.62381   0.01148    0.472783    0.461304
 377  -0.62281   0.01016    0.476089    0.465934
 378  -0.62181   0.00904    0.479239    0.470204
 379  -0.62081   0.00797    0.482247    0.474279
 380  -0.61981   0.00707    0.485127    0.478059
 381  -0.61881   0.00626    0.487893    0.481633
 382  -0.61781   0.00549    0.490559    0.485066
 383  -0.61681   0.00485    0.493141    0.488290
 384  -0.61581   0.00424    0.495652    0.491409
 385  -0.61481   0.00374    0.498108    0.494372
 386  -0.61381   0.00328    0.500521    0.497237
 387  -0.61281   0.00286    0.502908    0.500048
 388  -0.61181   0.00251    0.505280    0.502774
 389  -0.61081   0.00217    0.507653    0.505478
 390  -0.60980   0.00190    0.510040    0.508140
 391  -0.60880   0.00166    0.512454    0.510796
 392  -0.60780   0.00143    0.514909    0.513477
 393  -0.60680   0.00125    0.517416    0.516170
 394  -0.60580   0.00107    0.519989    0.518916
 395  -0.60480   0.00093    0.522639    0.521709
 396  -0.60380   0.00081    0.525379    0.524574
 397  -0.60280   0.00069    0.528219    0.527529
 398  -0.60180   0.00060    0.531170    0.530575
 399  -0.60080   0.00051    0.534244    0.533730
 400  -0.59980   0.00000    0.537449    0.537449
 401  -0.59880   0.00000    0.540795    0.540795
 402  -0.59780   0.00000    0.544292    0.544292
 403  -0.59680   0.00000    0.547949    0.547949
 404  -0.59580   0.00000    0.551772    0.551772
 405  -0.59480   0.00000    0.555771    0.555771
 406  -0.59380   0.00000    0.559953    0.559953
 407  -0.59280   0.00000    0.564323    0.564323
 408  -0.59180   0.00000    0.568890    0.568890
 409  -0.59080   0.00000    0.573658    0.573658
 410  -0.58979   0.00000    0.578632    0.578632
 411  -0.58879   0.00000    0.583818    0.583818
 412  -0.58779   0.00000    0.589220    0.589220
 413  -0.58679   0.00000    0.594842    0.594842
 414  -0.58579   0.00000    0.600687    0.600687
 415  -0.58479   0.00000    0.606758    0.606758
 416  -0.58379   0.00000    0.613058    0.613058
 417  -0.58279   0.00000    0.619589    0.619589
 418  -0.58179   0.00000    0.626351    0.626351
 419  -0.58079   0.00000    0.633347    0.633347
 420  -0.57979   0.00000    0.640575    0.640575
 421  -0.57879   0.00000    0.648037    0.648037
 422  -0.57779   0.00000    0.655732    0.655732
 423  -0.57679   0.00000    0.663658    0.663658
 424  -0.57579   0.00000    0.671815    0.671815
 425  -0.57479   0.00000    0.680199    0.680199
