 i       X     FEXACT   FI_LAXW   ERR_LAXW
  58   0.14536   0.79154   0.89449   0.10296
  59   0.14787   0.80106   0.90142   0.10036
  60   0.15038   0.81039   0.90813   0.09774
  61   0.15288   0.81955   0.91460   0.09506
  62   0.15539   0.82843   0.92085   0.09242
  63   0.15789   0.83718   0.92687   0.08968
  64   0.16040   0.84566   0.93265   0.08699
  65   0.16291   0.85399   0.93820   0.08421
  66   0.16541   0.86205   0.94352   0.08147
  67   0.16792   0.86995   0.94860   0.07865
  68   0.17043   0.87758   0.95345   0.07587
  69   0.17293   0.88505   0.95805   0.07301
  70   0.17544   0.89224   0.96242   0.07018
  71   0.17794   0.89927   0.96655   0.06728
  72   0.18045   0.90602   0.97044   0.06442
  73   0.18296   0.91259   0.97409   0.06149
  74   0.18546   0.91890   0.97749   0.05860
  75   0.18797   0.92502   0.98065   0.05564
  76   0.19048   0.93086   0.98358   0.05271
  77   0.19298   0.93652   0.98625   0.04973
  78   0.19549   0.94191   0.98868   0.04678
  79   0.19799   0.94710   0.99087   0.04378
  80   0.20050   0.95202   0.99282   0.04080
  81   0.20301   0.95673   0.99452   0.03778
  82   0.20551   0.96118   0.99597   0.03479
  83   0.20802   0.96542   0.99718   0.03176
  84   0.21053   0.96939   0.99814   0.02875
  85   0.21303   0.97315   0.99886   0.02570
  86   0.21554   0.97664   0.99932   0.02268
  87   0.21805   0.97992   0.99955   0.01963
  88   0.22055   0.98292   0.99953   0.01660
  89   0.22306   0.98571   0.99926   0.01355
  90   0.22556   0.98823   0.99875   0.01052
  91   0.22807   0.99053   0.99799   0.00747
  92   0.23058   0.99256   0.99699   0.00444
  93   0.23308   0.99436   0.99575   0.00139
  94   0.23559   0.99590   0.99426   0.00164
  95   0.23810   0.99721   0.99252   0.00468
  96   0.24060   0.99825   0.99054   0.00771
  97   0.24311   0.99906   0.98832   0.01074
  98   0.24561   0.99962   0.98585   0.01377
  99   0.24812   0.99993   0.98314   0.01679
 100   0.25063   0.99999   0.98018   0.01981
 101   0.25313   0.99981   0.97698   0.02282
 102   0.25564   0.99937   0.97354   0.02584
 103   0.25815   0.99869   0.96985   0.02884
 104   0.26065   0.99776   0.96592   0.03184
 105   0.26316   0.99658   0.96175   0.03483
 106   0.26566   0.99516   0.95734   0.03782
 107   0.26817   0.99349   0.95270   0.04079
 108   0.27068   0.99158   0.94781   0.04377
 109   0.27318   0.98941   0.94269   0.04672
 110   0.27569   0.98701   0.93734   0.04967
 111   0.27820   0.98435   0.93175   0.05260
 112   0.28070   0.98146   0.92593   0.05553
 113   0.28321   0.97831   0.91988   0.05843
 114   0.28571   0.97494   0.91360   0.06134
 115   0.28822   0.97130   0.90709   0.06421
 116   0.29073   0.96745   0.90036   0.06709
 117   0.29323   0.96333   0.89341   0.06992
 118   0.29574   0.95900   0.88623   0.07277
 119   0.29825   0.95440   0.87884   0.07556
 120   0.30075   0.94960   0.87122   0.07838
 121   0.30326   0.94453   0.86339   0.08113
 122   0.30576   0.93926   0.85535   0.08391
 123   0.30827   0.93372   0.84709   0.08662
 124   0.31078   0.92798   0.83862   0.08936
 125   0.31328   0.92198   0.82995   0.09203
 126   0.31579   0.91579   0.82107   0.09472
 127   0.31830   0.90933   0.81198   0.09735
 128   0.32080   0.90269   0.80269   0.10000
 129   0.32331   0.89577   0.79321   0.10257
 130   0.32581   0.88869   0.78352   0.10517
 131   0.32832   0.88133   0.77365   0.10769
 132   0.33083   0.87381   0.76358   0.11024
 133   0.33333   0.86602   0.75332   0.11270
 134   0.33584   0.85807   0.74287   0.11519
 135   0.33835   0.84984   0.73225   0.11760
 136   0.34085   0.84147   0.72144   0.12004
 137   0.34336   0.83283   0.71045   0.12238
 138   0.34586   0.82404   0.69928   0.12476
 139   0.34837   0.81498   0.68794   0.12704
 140   0.35088   0.80579   0.67643   0.12936
 141   0.35338   0.79633   0.66475   0.13158
 142   0.35589   0.78675   0.65291   0.13383
 143   0.35840   0.77689   0.64091   0.13598
 144   0.36090   0.76692   0.62875   0.13817
 145   0.36341   0.75668   0.61643   0.14025
 146   0.36591   0.74633   0.60395   0.14238
 147   0.36842   0.73572   0.59133   0.14438
 148   0.37093   0.72500   0.57857   0.14644
 149   0.37343   0.71402   0.56565   0.14837
 150   0.37594   0.70296   0.55260   0.15035
 151   0.37845   0.69162   0.53941   0.15221
 152   0.38095   0.68021   0.52609   0.15412
 153   0.38346   0.66854   0.51264   0.15590
 154   0.38596   0.65679   0.49906   0.15773
 155   0.38847   0.64479   0.48535   0.15944
 156   0.39098   0.63272   0.47153   0.16119
 157   0.39348   0.62040   0.45758   0.16282
 158   0.39599   0.60802   0.44353   0.16449
 159   0.39850   0.59540   0.42936   0.16603
 160   0.40100   0.58272   0.41509   0.16763
 161   0.40351   0.56980   0.40071   0.16909
 162   0.40602   0.55684   0.38624   0.17061
 163   0.40852   0.54364   0.37166   0.17198
 164   0.41103   0.53041   0.35700   0.17341
 165   0.41353   0.51694   0.34225   0.17470
 166   0.41604   0.50345   0.32741   0.17604
 167   0.41855   0.48973   0.31249   0.17724
 168   0.42105   0.47600   0.29750   0.17850
 169   0.42356   0.46204   0.28243   0.17961
 170   0.42607   0.44807   0.26729   0.18078
 171   0.42857   0.43388   0.25208   0.18179
 172   0.43108   0.41969   0.23682   0.18288
 173   0.43358   0.40529   0.22149   0.18380
 174   0.43609   0.39090   0.20611   0.18479
 175   0.43860   0.37631   0.19068   0.18562
 176   0.44110   0.36173   0.17520   0.18652
 177   0.44361   0.34695   0.15968   0.18726
 178   0.44612   0.33219   0.14412   0.18807
 179   0.44862   0.31724   0.12853   0.18871
 180   0.45113   0.30227   0.11290   0.18937
 181   0.45363   0.28722   0.09724   0.18998
 182   0.45614   0.27210   0.08156   0.19054
 183   0.45865   0.25692   0.06586   0.19105
 184   0.46115   0.24167   0.05014   0.19152
 185   0.46366   0.22636   0.03442   0.19194
 186   0.46617   0.21099   0.01868   0.19231
 187   0.46867   0.19557   0.00293   0.19264
 188   0.47118   0.18011  -0.01281   0.19292
 189   0.47368   0.16459  -0.02855   0.19314
 190   0.47619   0.14904  -0.04428   0.19333
 191   0.47870   0.13345  -0.06001   0.19346
 192   0.48120   0.11783  -0.07572   0.19355
 193   0.48371   0.10218  -0.09141   0.19359
 194   0.48622   0.08650  -0.10708   0.19358
 195   0.48872   0.07081  -0.12272   0.19352
 196   0.49123   0.05509  -0.13833   0.19342
 197   0.49373   0.03936  -0.15391   0.19327
 198   0.49624   0.02362  -0.16945   0.19307
 199   0.49875   0.00788  -0.18495   0.19282
 200   0.50125  -0.00787  -0.20040   0.19253
 201   0.50376  -0.02362  -0.21580   0.19219
 202   0.50627  -0.03935  -0.23115   0.19180
 203   0.50877  -0.05508  -0.24645   0.19136
 204   0.51128  -0.07080  -0.26168   0.19088
 205   0.51378  -0.08650  -0.27685   0.19035
 206   0.51629  -0.10217  -0.29194   0.18977
 207   0.51880  -0.11783  -0.30697   0.18914
 208   0.52130  -0.13345  -0.32191   0.18847
 209   0.52381  -0.14904  -0.33678   0.18774
 210   0.52632  -0.16459  -0.35156   0.18697
 211   0.52882  -0.18010  -0.36626   0.18616
 212   0.53133  -0.19557  -0.38086   0.18529
 213   0.53383  -0.21099  -0.39537   0.18438
 214   0.53634  -0.22635  -0.40978   0.18343
 215   0.53885  -0.24166  -0.42408   0.18242
 216   0.54135  -0.25691  -0.43828   0.18137
 217   0.54386  -0.27210  -0.45237   0.18028
 218   0.54637  -0.28721  -0.46635   0.17914
 219   0.54887  -0.30226  -0.48022   0.17795
 220   0.55138  -0.31723  -0.49396   0.17672
 221   0.55388  -0.33213  -0.50758   0.17545
 222   0.55639  -0.34694  -0.52107   0.17414
 223   0.55890  -0.36167  -0.53444   0.17278
 224   0.56140  -0.37630  -0.54767   0.17137
 225   0.56391  -0.39084  -0.56077   0.16993
 226   0.56642  -0.40529  -0.57373   0.16845
 227   0.56892  -0.41963  -0.58655   0.16692
 228   0.57143  -0.43387  -0.59923   0.16535
 229   0.57393  -0.44801  -0.61175   0.16375
 230   0.57644  -0.46203  -0.62413   0.16210
 231   0.57895  -0.47594  -0.63635   0.16041
 232   0.58145  -0.48973  -0.64842   0.15869
 233   0.58396  -0.50340  -0.66032   0.15693
 234   0.58647  -0.51694  -0.67206   0.15512
 235   0.58897  -0.53035  -0.68364   0.15328
 236   0.59148  -0.54364  -0.69505   0.15141
 237   0.59398  -0.55679  -0.70628   0.14949
 238   0.59649  -0.56980  -0.71734   0.14755
 239   0.59900  -0.58267  -0.72823   0.14556
 240   0.60150  -0.59539  -0.73893   0.14354
 241   0.60401  -0.60797  -0.74946   0.14149
 242   0.60652  -0.62040  -0.75979   0.13940
 243   0.60902  -0.63267  -0.76994   0.13727
 244   0.61153  -0.64478  -0.77990   0.13512
 245   0.61404  -0.65674  -0.78967   0.13293
 246   0.61654  -0.66853  -0.79924   0.13071
 247   0.61905  -0.68016  -0.80861   0.12845
 248   0.62155  -0.69162  -0.81779   0.12617
 249   0.62406  -0.70291  -0.82676   0.12385
 250   0.62657  -0.71402  -0.83552   0.12150
 251   0.62907  -0.72496  -0.84408   0.11912
 252   0.63158  -0.73571  -0.85243   0.11672
 253   0.63409  -0.74629  -0.86056   0.11428
 254   0.63659  -0.75668  -0.86849   0.11181
 255   0.63910  -0.76688  -0.87619   0.10931
 256   0.64160  -0.77689  -0.88368   0.10679
 257   0.64411  -0.78671  -0.89094   0.10424
 258   0.64662  -0.79633  -0.89798   0.10166
 259   0.64912  -0.80575  -0.90480   0.09905
 260   0.65163  -0.81498  -0.91139   0.09641
 261   0.65414  -0.82400  -0.91776   0.09375
 262   0.65664  -0.83282  -0.92389   0.09107
 263   0.65915  -0.84144  -0.92979   0.08836
 264   0.66165  -0.84984  -0.93546   0.08562
 265   0.66416  -0.85803  -0.94090   0.08286
 266   0.66667  -0.86602  -0.94610   0.08008
 267   0.66917  -0.87378  -0.95106   0.07728
 268   0.67168  -0.88133  -0.95578   0.07445
 269   0.67419  -0.88866  -0.96027   0.07161
 270   0.67669  -0.89577  -0.96452   0.06875
 271   0.67920  -0.90266  -0.96853   0.06587
 272   0.68170  -0.90933  -0.97230   0.06297
 273   0.68421  -0.91576  -0.97582   0.06006
 274   0.68672  -0.92198  -0.97910   0.05713
 275   0.68922  -0.92796  -0.98215   0.05419
 276   0.69173  -0.93371  -0.98494   0.05123
 277   0.69424  -0.93924  -0.98750   0.04826
 278   0.69674  -0.94452  -0.98981   0.04528
 279   0.69925  -0.94958  -0.99187   0.04229
 280   0.70175  -0.95440  -0.99369   0.03929
 281   0.70426  -0.95898  -0.99527   0.03629
 282   0.70677  -0.96333  -0.99660   0.03328
 283   0.70927  -0.96743  -0.99769   0.03026
 284   0.71178  -0.97130  -0.99853   0.02723
 285   0.71429  -0.97492  -0.99912   0.02420
 286   0.71679  -0.97831  -0.99947   0.02116
 287   0.71930  -0.98145  -0.99957   0.01813
 288   0.72180  -0.98434  -0.99943   0.01509
 289   0.72431  -0.98700  -0.99904   0.01205
 290   0.72682  -0.98941  -0.99841   0.00900
 291   0.72932  -0.99157  -0.99753   0.00596
 292   0.73183  -0.99349  -0.99641   0.00292
 293   0.73434  -0.99516  -0.99504   0.00012
 294   0.73684  -0.99658  -0.99343   0.00316
 295   0.73935  -0.99776  -0.99157   0.00619
 296   0.74185  -0.99869  -0.98947   0.00922
 297   0.74436  -0.99937  -0.98712   0.01225
 298   0.74687  -0.99981  -0.98453   0.01528
 299   0.74937  -0.99999  -0.98169   0.01830
 300   0.75188  -0.99993  -0.97861   0.02132
 301   0.75439  -0.99962  -0.97529   0.02433
 302   0.75689  -0.99906  -0.97172   0.02734
 303   0.75940  -0.99826  -0.96791   0.03034
 304   0.76190  -0.99721  -0.96386   0.03334
 305   0.76441  -0.99591  -0.95957   0.03633
 306   0.76692  -0.99436  -0.95504   0.03931
 307   0.76942  -0.99257  -0.95028   0.04229
 308   0.77193  -0.99053  -0.94528   0.04525
 309   0.77444  -0.98824  -0.94004   0.04820
 310   0.77694  -0.98571  -0.93457   0.05114
 311   0.77945  -0.98294  -0.92886   0.05407
 312   0.78195  -0.97992  -0.92293   0.05699
 313   0.78446  -0.97666  -0.91677   0.05989
 314   0.78697  -0.97315  -0.91037   0.06278
 315   0.78947  -0.96941  -0.90376   0.06565
 316   0.79198  -0.96542  -0.89692   0.06851
 317   0.79449  -0.96120  -0.88985   0.07135
 318   0.79699  -0.95674  -0.88256   0.07417
 319   0.79950  -0.95204  -0.87506   0.07698
 320   0.80200  -0.94710  -0.86734   0.07976
 321   0.80451  -0.94193  -0.85940   0.08253
 322   0.80702  -0.93652  -0.85125   0.08527
 323   0.80952  -0.93089  -0.84289   0.08800
 324   0.81203  -0.92502  -0.83432   0.09070
 325   0.81454  -0.91892  -0.82554   0.09339
 326   0.81704  -0.91260  -0.81655   0.09605
 327   0.81955  -0.90605  -0.80736   0.09868
 328   0.82206  -0.89927  -0.79798   0.10129
 329   0.82456  -0.89227  -0.78839   0.10388
 330   0.82707  -0.88505  -0.77861   0.10644
 331   0.82957  -0.87761  -0.76863   0.10898
 332   0.83208  -0.86995  -0.75847   0.11148
 333   0.83459  -0.86208  -0.74812   0.11396
 334   0.83709  -0.85399  -0.73758   0.11641
 335   0.83960  -0.84570  -0.72686   0.11884
 336   0.84211  -0.83719  -0.71596   0.12123
 337   0.84461  -0.82847  -0.70488   0.12359
 338   0.84712  -0.81955  -0.69363   0.12592
 339   0.84962  -0.81043  -0.68220   0.12822
 340   0.85213  -0.80110  -0.67061   0.13049
 341   0.85464  -0.79158  -0.65885   0.13273
 342   0.85714  -0.78186  -0.64693   0.13493
 343   0.85965  -0.77194  -0.63484   0.13710
 344   0.86216  -0.76184  -0.62260   0.13924
 345   0.86466  -0.75154  -0.61020   0.14134
 346   0.86717  -0.74106  -0.59766   0.14340
 347   0.86967  -0.73040  -0.58496   0.14543
 348   0.87218  -0.71955  -0.57212   0.14743
 349   0.87469  -0.70853  -0.55914   0.14938
 350   0.87719  -0.69733  -0.54602   0.15130
 351   0.87970  -0.68595  -0.53277   0.15319
 352   0.88221  -0.67441  -0.51938   0.15503
 353   0.88471  -0.66270  -0.50586   0.15684
 354   0.88722  -0.65083  -0.49222   0.15861
 355   0.88972  -0.63879  -0.47846   0.16033
 356   0.89223  -0.62660  -0.46457   0.16202
 357   0.89474  -0.61425  -0.45057   0.16367
 358   0.89724  -0.60175  -0.43646   0.16528
 359   0.89975  -0.58909  -0.42224   0.16685
 360   0.90226  -0.57630  -0.40792   0.16838
 361   0.90476  -0.56336  -0.39349   0.16987
 362   0.90727  -0.55028  -0.37897   0.17131
 363   0.90977  -0.53706  -0.36435   0.17271
 364   0.91228  -0.52371  -0.34964   0.17407
 365   0.91479  -0.51018  -0.33484   0.17534
 366   0.91729  -0.49663  -0.31997   0.17666
 367   0.91980  -0.48284  -0.30501   0.17784
 368   0.92231  -0.46905  -0.28998   0.17907
 369   0.92481  -0.45503  -0.27487   0.18016
 370   0.92732  -0.44101  -0.25970   0.18131
 371   0.92982  -0.42676  -0.24446   0.18230
 372   0.93233  -0.41253  -0.22917   0.18336
 373   0.93484  -0.39808  -0.21381   0.18426
 374   0.93734  -0.38364  -0.19841   0.18523
 375   0.93985  -0.36899  -0.18295   0.18604
 376   0.94236  -0.35437  -0.16745   0.18692
 377   0.94486  -0.33954  -0.15191   0.18763
 378   0.94737  -0.32475  -0.13633   0.18842
 379   0.94987  -0.30975  -0.12072   0.18904
 380   0.95238  -0.29480  -0.10507   0.18973
 381   0.95489  -0.27966  -0.08940   0.19026
 382   0.95739  -0.26457  -0.07371   0.19085
 383   0.95990  -0.24929  -0.05801   0.19128
 384   0.96241  -0.23407  -0.04228   0.19179
 385   0.96491  -0.21867  -0.02655   0.19212
 386   0.96742  -0.20334  -0.01081   0.19253
 387   0.96992  -0.18784   0.00494   0.19277
 388   0.97243  -0.17241   0.02068   0.19309
 389   0.97494  -0.15681   0.03642   0.19323
 390   0.97744  -0.14130   0.05215   0.19345
 391   0.97995  -0.12564   0.06786   0.19350
 392   0.98246  -0.11006   0.08356   0.19362
 393   0.98496  -0.09434   0.09924   0.19358
 394   0.98747  -0.07871   0.11490   0.19361
 395   0.98997  -0.06294   0.13053   0.19347
 396   0.99248  -0.04728   0.14612   0.19340
 397   0.99499  -0.03148   0.16168   0.19317
 398   0.99749  -0.01574   0.17720   0.19294
 399   1.00000   0.00001   0.19268   0.19267
 
